"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
235770	733825	1278.91	982.03	65.4937	65493.7	161.31	8133.09	7590.89	91090.6	0.0358378	0.08
204484	592998	1615.63	852.716	67.3392	67339.2	164.232	7957.23	7426.74	89120.9	0.0366939	0.08
200422	252055	4198.55	593.403	83.8056	83805.6	193.872	7216.71	6735.6	80827.1	0.0406852	0.08
204789	74894.5	9757.13	382.598	131.816	131816	258.263	6431.31	6002.56	72030.7	0.0456859	0.08
194664	54773.9	11269.1	327.336	151.514	151514	272.281	6232.61	5817.1	69805.2	0.0470899	0.08
206214	227411	4639.1	576.869	86.8775	86877.5	199.311	7136.46	6660.69	79928.3	0.041158	0.08
190081	45582.1	12140.1	295.614	165.448	165448	279.155	6108.77	5701.52	68418.2	0.0479949	0.08
213434	96803.8	8533.65	429.023	118.806	118806	245.432	6585.54	6146.5	73758	0.0446362	0.08
199515	64130.4	10507.1	354.994	140.984	140984	265.509	6334.64	5912.33	70947.9	0.0463617	0.08
173011	4514.93	20261.5	49.7124	390.7	390700	285.059	4485.71	4186.67	50240	0.0620818	0.08
200199	568326	1692.86	830.603	67.7793	67779.3	164.964	7921.67	7393.56	88722.7	0.036871	0.08
206965	606368	1576.66	864.803	67.1194	67119.4	163.87	7975.77	7444.05	89328.6	0.036602	0.08
197407	60043.4	10825.9	343.397	145.224	145224	268.421	6292.53	5873.02	70476.3	0.0466604	0.08
199771	565730	1701.42	828.293	67.8284	67828.4	165.047	7917.82	7389.97	88679.6	0.0368903	0.08
202380	581161	1651.77	842.074	67.5445	67544.5	164.572	7940.39	7411.03	88932.4	0.0367776	0.08
205704	76891.3	9630.5	387.318	130.367	130367	256.99	6447.39	6017.57	72210.8	0.0455749	0.08
199059	258179	4098.11	597.35	83.1156	83115.6	192.635	7236.01	6753.61	81043.3	0.0405727	0.08
219847	668422	1417.48	921.575	66.2374	66237.4	162.453	8056.19	7519.12	90229.4	0.036208	0.08
166461	4061.18	21086.3	46.3451	407.729	407729	282.678	4331.18	4042.43	48509.2	0.0636345	0.08
213334	196874	5275.95	553.828	91.46	91460	207.166	7030.73	6562.01	78744.1	0.0417937	0.08
198280	61728.4	10692	348.262	143.416	143416	267.21	6310.31	5889.62	70675.5	0.0465339	0.08
182848	5408.33	19036.3	56.1887	360.245	360245	288.537	4732.91	4417.39	53008.6	0.05967	0.08
197261	549914	1755.58	814.294	68.1405	68140.5	165.573	7893.9	7367.64	88411.6	0.0370103	0.08
201814	68697	10174.2	367.183	136.783	136783	262.358	6377.91	5952.72	71432.6	0.0460575	0.08
199649	64391.5	10487.5	355.712	140.73	140730	265.326	6337.21	5914.73	70976.8	0.0463435	0.08
201715	68497	10188.3	366.665	136.957	136957	262.493	6376.09	5951.02	71412.2	0.0460702	0.08
185160	437133	2275.68	719.829	71.2459	71245.9	171.007	7694.6	7181.63	86179.5	0.0380356	0.08
170777	4350.72	20541.3	48.5032	396.775	396775	284.25	4432.2	4136.72	49640.7	0.0626156	0.08
185863	345502	2985.05	653.205	75.7133	75713.3	179.134	7484.65	6985.68	83828.1	0.0391654	0.08
199687	64466.1	10481.9	355.916	140.658	140658	265.274	6337.95	5915.42	70985	0.0463383	0.08
210076	622376	1532.4	879.355	66.8714	66871.4	163.466	7997.36	7464.21	89570.5	0.0364956	0.08
176383	4785.56	19841.2	51.6883	380.969	380969	286.27	4568.18	4263.64	51163.6	0.0612671	0.08
199027	258329	4095.69	597.446	83.099	83099	192.605	7236.48	6754.05	81048.5	0.04057	0.08
206846	224781	4689.75	575.019	87.2357	87235.7	199.937	7127.64	6652.47	79829.6	0.0412105	0.08
197643	552392	1746.86	816.478	68.0901	68090.1	165.488	7897.7	7371.19	88454.2	0.0369912	0.08
209830	621138	1535.73	878.226	66.89	66890	163.497	7995.72	7462.67	89552	0.0365037	0.08
216873	178878	5706.76	538.123	94.6667	94666.7	212.448	6964.49	6500.19	78002.3	0.0421995	0.08
188694	42459.4	12466.8	283.507	171.301	171301	281.457	6059.75	5655.77	67869.2	0.0483596	0.08
201095	249095	4248.34	591.478	84.1491	84149.1	194.486	7207.29	6726.8	80721.7	0.0407403	0.08
201236	574509	1672.81	836.119	67.6645	67664.5	164.772	7930.75	7402.03	88824.4	0.0368256	0.08
158074	3579.21	22166.8	42.6467	426.308	426308	279.62	4143.21	3867	46403.9	0.0655667	0.08
190262	18945.9	15254.9	157.385	239.636	239636	293.284	5560.79	5190.07	62280.9	0.0522845	0.08
233286	724241	1297.74	973.157	65.5933	65593.3	161.46	8122.23	7580.74	90968.9	0.0358897	0.08
198509	62170.6	10657.4	349.519	142.956	142956	266.895	6314.88	5893.88	70726.6	0.0465015	0.08
195247	55896.5	11171.5	330.872	150.086	150086	271.45	6245.96	5829.56	69954.8	0.0469937	0.08
193182	51896	11527.8	317.96	155.42	155420	274.427	6196.75	5783.64	69403.7	0.0473496	0.08
190782	47066.8	11990.4	301.11	162.887	162887	278.047	6130.73	5722.01	68664.1	0.0478328	0.08
223327	683591	1383.07	935.565	66.0504	66050.4	162.161	8074.65	7536.34	90436.1	0.0361186	0.08
199252	63615.2	10546.2	353.569	141.492	141492	265.872	6329.52	5907.55	70890.6	0.0463979	0.08
205578	76613.6	9647.9	386.668	130.565	130565	257.166	6445.19	6015.51	72186.1	0.0455901	0.08
186557	36506.2	13132.9	258.056	184.484	184484	285.622	5954.43	5557.47	66689.6	0.0491556	0.08
206659	604752	1581.28	863.338	67.1453	67145.3	163.913	7973.55	7441.98	89303.8	0.036613	0.08
213895	98277.4	8462.5	431.778	118.11	118110	244.652	6594.5	6154.87	73858.4	0.0445762	0.08
191528	48603	11839.3	306.634	160.375	160375	276.896	6152.59	5742.42	68909	0.047672	0.08
214978	189004	5458.76	547.198	92.8094	92809.4	209.412	7002.17	6535.36	78424.3	0.0419679	0.08
210338	623690	1528.87	880.552	66.8517	66851.7	163.434	7999.11	7465.83	89590	0.036487	0.08
200447	65964	10370.6	359.98	139.235	139235	264.23	6352.46	5928.96	71147.5	0.0462361	0.08
177037	4841.69	19759.9	52.0961	379.001	379001	286.503	4584.42	4278.8	51345.5	0.0611079	0.08
176426	4789.21	19835.8	51.7149	380.84	380840	286.286	4569.25	4264.63	51175.6	0.0612567	0.08
163563	3884.02	21456.2	45.0037	414.534	414534	281.62	4265.02	3980.68	47768.2	0.0643093	0.08
223916	686103	1377.52	937.885	66.0204	66020.4	162.114	8077.67	7539.15	90469.9	0.036104	0.08
189254	20086.1	15123.4	165.334	235.629	235629	293.077	5587.85	5215.32	62583.9	0.0520616	0.08
182516	5372.03	19077.8	55.9273	361.382	361382	288.423	4724.2	4409.26	52911.1	0.0597534	0.08
212784	635723	1497.31	891.544	66.6762	66676.2	163.151	8014.89	7480.56	89766.8	0.0364095	0.08
221815	677069	1397.68	929.547	66.1296	66129.6	162.284	8066.77	7528.98	90347.8	0.0361568	0.08
232248	720174	1305.87	969.393	65.6364	65636.4	161.525	8117.58	7576.41	90916.9	0.035912	0.08
199517	564178	1706.58	826.913	67.858	67858	165.097	7915.51	7387.81	88653.7	0.0369018	0.08
206012	601303	1591.2	860.216	67.2012	67201.2	164.005	7968.8	7437.55	89250.6	0.0366365	0.08
195555	538479	1797	804.262	68.3808	68380.8	165.982	7876.07	7351	88212	0.0371002	0.08
210276	623383	1529.7	880.272	66.8563	66856.3	163.442	7998.7	7465.45	89585.4	0.036489	0.08
210450	88264.1	8970.81	412.224	123.218	123218	250.145	6530.58	6095.21	73142.5	0.0450063	0.08
199511	64122.4	10507.7	354.972	140.992	140992	265.515	6334.56	5912.26	70947.1	0.0463623	0.08
223826	685721	1378.36	937.532	66.025	66025	162.121	8077.21	7538.73	90464.7	0.0361062	0.08
207157	607382	1573.79	865.722	67.1032	67103.2	163.844	7977.16	7445.35	89344.2	0.0365952	0.08
191371	298548	3515.44	622.809	79.185	79185	185.501	7357.06	6866.59	82399.1	0.039878	0.08
185018	434375	2292.33	717.672	71.348	71348	171.19	7688.98	7176.38	86116.6	0.0380652	0.08
215817	650108	1461.17	904.729	66.4767	66476.7	162.832	8033.33	7497.78	89973.3	0.0363193	0.08
203484	72126.9	9938.71	375.863	133.941	133941	260.065	6408.15	5980.94	71771.3	0.0458466	0.08
195882	57115	11067.5	334.637	148.593	148593	270.553	6260.08	5842.74	70112.9	0.0468923	0.08
193156	287879	3656.85	616.1	80.1278	80127.8	187.223	7326.1	6837.69	82052.3	0.0400539	0.08
189224	313316	3333.23	632.176	77.9808	77980.8	183.295	7398.72	6905.47	82865.6	0.0396432	0.08
184065	5546.51	18883.6	57.1832	356.004	356004	288.953	4765.11	4447.44	53369.3	0.0593625	0.08
184981	358929	2857.45	662.309	74.8938	74893.8	177.632	7518.57	7017.33	84208	0.0389794	0.08
203918	73038.9	9878.07	378.108	133.225	133225	259.467	6415.9	5988.17	71858.1	0.0457927	0.08
215074	646635	1469.74	901.542	66.5239	66523.9	162.907	8028.92	7493.66	89923.9	0.0363409	0.08
206771	79284.1	9483.3	392.827	128.716	128716	255.492	6466.03	6034.96	72419.5	0.0454466	0.08
197989	554615	1739.12	818.441	68.0454	68045.4	165.412	7901.09	7374.35	88492.2	0.0369742	0.08
199631	564873	1704.27	827.531	67.8447	67844.7	165.074	7916.54	7388.77	88665.3	0.0368967	0.08
219680	667682	1419.2	920.893	66.2467	66246.7	162.468	8055.28	7518.26	90219.2	0.0362124	0.08
192939	51419.8	11571.8	316.364	156.102	156102	274.783	6190.59	5777.88	69334.6	0.0473944	0.08
172569	4481.55	20316.7	49.4674	391.925	391925	284.899	4475.05	4176.72	50120.6	0.0621878	0.08
213843	98108	8470.62	431.463	118.189	118189	244.742	6593.48	6153.91	73847	0.0445831	0.08
218685	166926	6019.78	526.507	97.0576	97057.6	216.258	6918.47	6457.24	77486.9	0.0424849	0.08
175649	4724.08	19932.5	51.241	383.145	383145	286.008	4550.06	4246.72	50960.6	0.0614453	0.08
178996	5018.14	19516.3	53.3743	372.936	372936	287.197	4633.63	4324.72	51896.6	0.0606277	0.08
184294	5573.38	18854.8	57.3766	355.195	355195	289.03	4771.21	4453.13	53437.5	0.0593045	0.08
201458	247514	4275.28	590.444	84.3352	84335.2	194.818	7202.24	6722.09	80665	0.0407699	0.08
176731	4815.24	19797.9	51.904	379.926	379926	286.394	4576.81	4271.69	51260.2	0.0611825	0.08
184936	5650.69	18773.8	57.9329	352.896	352896	289.247	4788.43	4469.2	53630.4	0.0591409	0.08
178195	4944.38	19615.9	52.8406	375.448	375448	286.914	4613.4	4305.84	51670.1	0.0608247	0.08
194152	282360	3733.39	612.637	80.641	80641	188.158	7309.79	6822.47	81869.7	0.0401471	0.08
181454	5259.57	19210.4	55.1171	364.961	364961	288.057	4696.55	4383.45	52601.4	0.060019	0.08
191735	49023.2	11798.6	308.117	159.711	159711	276.581	6158.43	5747.87	68974.4	0.0476292	0.08
188003	40757.6	12651.5	276.569	174.782	174782	282.686	6031.3	5629.21	67550.5	0.0485729	0.08
167002	4095.65	21017.7	46.604	406.412	406412	282.875	4343.66	4054.08	48649	0.0635078	0.08
192348	292565	3593.69	619.043	79.7058	79705.8	186.453	7339.79	6850.47	82205.6	0.039976	0.08
198850	259138	4082.69	597.964	83.01	83010	192.445	7239.01	6756.41	81076.9	0.0405553	0.08
187807	40247.5	12707.8	274.44	175.868	175868	283.049	6022.52	5621.02	67452.2	0.048639	0.08
178616	4982.85	19563.6	53.1191	374.133	374133	287.063	4624.01	4315.74	51788.9	0.0607213	0.08
195574	56523.1	11117.8	332.817	149.311	149311	270.988	6253.27	5836.39	70036.6	0.0469412	0.08
205348	76107.3	9679.8	385.478	130.928	130928	257.487	6441.14	6011.73	72140.8	0.045618	0.08
203399	586955	1633.88	847.275	67.4427	67442.7	164.403	7948.68	7418.77	89025.2	0.0367363	0.08
214209	642553	1479.94	897.799	66.5802	66580.2	162.997	8023.7	7488.79	89865.5	0.0363664	0.08
202837	583772	1643.66	844.416	67.4983	67498.3	164.496	7944.14	7414.53	88974.4	0.0367589	0.08
216433	652966	1454.19	907.354	66.4383	66438.3	162.771	8036.94	7501.15	90013.8	0.0363017	0.08
204071	236366	4472.01	583.028	85.7035	85703.5	197.247	7166.11	6688.37	80260.4	0.0409823	0.08
178820	5001.74	19538.2	53.2557	373.491	373491	287.135	4629.17	4320.56	51846.7	0.0606711	0.08
202533	582040	1649.03	842.861	67.5289	67528.9	164.546	7941.66	7412.21	88946.5	0.0367713	0.08
186873	333848	3103.88	645.472	76.4821	76482.1	180.545	7454.3	6957.35	83488.1	0.0393332	0.08
220720	672280	1408.58	925.131	66.1889	66188.9	162.377	8060.93	7523.53	90282.4	0.036185	0.08
227050	699233	1349.12	950.018	65.8674	65867.4	161.878	8093.26	7553.71	90644.5	0.0360288	0.08
215938	650671	1459.79	905.247	66.4691	66469.1	162.82	8034.05	7498.44	89981.3	0.0363158	0.08
205301	597468	1602.39	856.75	67.2644	67264.4	164.109	7963.48	7432.58	89191	0.0366628	0.08
211534	91198.6	8815.56	418.164	121.623	121623	248.486	6550.09	6113.41	73361	0.0448744	0.08
208392	613807	1555.78	871.555	67.0022	67002.2	163.679	7985.88	7453.49	89441.9	0.0365521	0.08
207175	607476	1573.52	865.807	67.1017	67101.7	163.841	7977.29	7445.47	89345.6	0.0365945	0.08
237079	738796	1269.32	986.632	65.4431	65443.1	161.234	8138.68	7596.1	91153.2	0.0358111	0.08
219439	160340	6202.61	519.632	98.4798	98479.8	218.47	6892.28	6432.8	77193.6	0.0426485	0.08
185290	353676	2906.23	658.722	75.2064	75206.4	178.204	7505.43	7005.07	84060.9	0.0390513	0.08
216626	653853	1452.04	908.169	66.4265	66426.5	162.752	8038.06	7502.19	90026.3	0.0362962	0.08
198445	557509	1729.14	820.999	67.9878	67987.8	165.315	7905.49	7378.45	88541.5	0.0369521	0.08
194784	533099	1817.19	799.57	68.4985	68498.5	166.183	7867.52	7343.02	88116.2	0.0371435	0.08
166127	4040.08	21128.8	46.1863	408.536	408536	282.556	4323.47	4035.24	48422.9	0.0637128	0.08
196856	58983.8	10912	340.273	146.409	146409	269.188	6281.02	5862.29	70347.4	0.0467425	0.08
175976	4751.28	19891.8	51.439	382.18	382180	286.125	4558.12	4254.25	51050.9	0.061366	0.08
194916	534030	1813.66	800.381	68.4779	68477.9	166.147	7869.01	7344.41	88132.9	0.0371359	0.08
196433	544445	1775.14	809.487	68.2538	68253.8	165.765	7885.43	7359.73	88316.8	0.037053	0.08
231151	715838	1314.63	965.379	65.683	65683	161.596	8112.6	7571.76	90861.1	0.0359359	0.08
193781	525854	1845.12	793.282	68.6618	68661.8	166.462	7855.84	7332.11	87985.4	0.0372027	0.08
183901	5527.38	18904.2	57.0455	356.583	356583	288.897	4760.74	4443.36	53320.3	0.0594042	0.08
194729	279286	3777.07	610.707	80.9349	80934.9	188.692	7300.62	6813.92	81767	0.0401996	0.08
204026	590461	1623.24	850.43	67.3824	67382.4	164.303	7953.65	7423.41	89080.9	0.0367116	0.08
194761	54960.2	11252.8	327.927	151.273	151273	272.143	6234.85	5819.19	69830.3	0.0470738	0.08
192767	518220	1875.54	786.696	68.8403	68840.3	166.769	7843.31	7320.42	87845.1	0.0372663	0.08
189206	487878	2007.37	760.962	69.6216	69621.6	168.127	7791.18	7271.76	87261.2	0.0375332	0.08
165159	3980.04	21252.1	45.7329	410.839	410839	282.202	4301.29	4014.54	48174.4	0.0639386	0.08
203527	587677	1631.67	847.925	67.4302	67430.2	164.383	7949.71	7419.73	89036.7	0.0367312	0.08
215852	650274	1460.77	904.882	66.4745	66474.5	162.828	8033.54	7497.97	89975.7	0.0363183	0.08
192605	50761.3	11633.2	314.133	157.065	157065	275.277	6181.94	5769.81	69237.7	0.0474574	0.08
211710	630491	1510.87	886.761	66.7515	66751.5	163.272	8008.07	7474.2	89690.4	0.0364429	0.08
207980	82095.8	9316.34	399.11	126.883	126883	253.773	6487.1	6054.63	72655.5	0.0453022	0.08
195739	539745	1792.31	805.369	68.3536	68353.6	165.935	7878.06	7352.86	88234.3	0.0370902	0.08
214511	643982	1476.36	899.109	66.5604	66560.4	162.966	8025.53	7490.5	89886	0.0363574	0.08
211752	630695	1510.34	886.946	66.7486	66748.6	163.268	8008.34	7474.45	89693.4	0.0364416	0.08
192559	50669.9	11641.8	313.822	157.2	157200	275.345	6180.72	5768.68	69224.1	0.0474663	0.08
229994	711214	1324.08	961.101	65.7334	65733.4	161.672	8107.25	7566.77	90801.2	0.0359615	0.08
212828	94941.5	8625.29	425.484	119.711	119711	246.431	6574.01	6135.74	73628.9	0.0447135	0.08
205146	596625	1604.87	855.988	67.2784	67278.4	164.132	7962.3	7431.48	89177.8	0.0366687	0.08
208372	218420	4815.41	570.455	88.1286	88128.6	201.489	7106.1	6632.36	79588.3	0.041339	0.08
204461	592868	1616.01	852.599	67.3414	67341.4	164.236	7957.04	7426.57	89118.9	0.0366948	0.08
176911	4830.75	19775.5	52.0167	379.383	379383	286.458	4581.28	4275.86	51310.4	0.0611386	0.08
206540	226055	4665.12	575.918	87.0614	87061.4	199.633	7131.92	6656.46	79877.5	0.041185	0.08
190611	303490	3452.77	625.93	78.7695	78769.5	184.74	7371.16	6879.75	82557	0.0397983	0.08
199554	64205.2	10501.5	355.2	140.911	140911	265.457	6335.38	5913.02	70956.2	0.0463565	0.08
192486	50524.5	11655.5	313.325	157.416	157416	275.454	6178.79	5766.87	69202.5	0.0474804	0.08
180510	5163.91	19328	54.4272	368.075	368075	287.728	4672.21	4360.73	52328.8	0.0602538	0.08
199033	258302	4096.14	597.428	83.1021	83102.1	192.61	7236.39	6753.96	81047.6	0.0405705	0.08
190485	46443.3	12052.9	298.821	163.946	163946	278.513	6121.61	5713.5	68562	0.0479	0.08
220375	144582	6674.33	501.607	102.245	102245	224.127	6826.72	6371.6	76459.3	0.0430624	0.08
200891	66845.3	10306.4	362.332	138.425	138425	263.622	6360.81	5936.75	71241	0.0461774	0.08
208402	613858	1555.64	871.601	67.0014	67001.4	163.678	7985.95	7453.56	89442.7	0.0365517	0.08
196426	58158.9	10980.1	337.806	147.357	147357	269.789	6271.88	5853.76	70245.1	0.0468078	0.08
172131	4448.89	20371.6	49.2272	393.129	393129	284.74	4464.52	4166.88	50002.6	0.0622928	0.08
204901	595288	1608.82	854.782	67.3007	67300.7	164.168	7960.44	7429.74	89156.9	0.0366779	0.08
181943	5310.73	19149.3	55.4858	363.322	363322	288.226	4709.26	4395.31	52743.7	0.0598968	0.08
216681	654108	1451.42	908.403	66.4231	66423.1	162.747	8038.38	7502.49	90029.9	0.0362947	0.08
187392	468908	2099.88	745.28	70.1768	70176.8	169.104	7756.53	7239.43	86873.1	0.0377122	0.08
196994	548166	1761.78	812.756	68.1764	68176.4	165.634	7891.2	7365.12	88381.4	0.0370239	0.08
199029	63180.9	10579.4	352.361	141.926	141926	266.178	6325.16	5903.48	70841.8	0.0464287	0.08
194977	534458	1812.04	800.754	68.4685	68468.5	166.131	7869.69	7345.04	88140.5	0.0371325	0.08
177728	4902.49	19673.9	52.5371	376.889	376889	286.749	4601.69	4294.91	51539	0.0609389	0.08
230058	711472	1323.55	961.339	65.7306	65730.6	161.668	8107.55	7567.05	90804.6	0.0359601	0.08
221526	675812	1400.52	928.387	66.1451	66145.1	162.309	8065.24	7527.55	90330.7	0.0361642	0.08
232410	720811	1304.59	969.982	65.6296	65629.6	161.515	8118.31	7577.09	90925	0.0359085	0.08
204766	594547	1611.01	854.113	67.3131	67313.1	164.189	7959.4	7428.77	89145.3	0.0366831	0.08
191220	505827	1927.18	776.095	69.1449	69144.9	167.296	7822.48	7300.98	87611.8	0.0373726	0.08
226290	696087	1355.83	947.11	65.9035	65903.5	161.933	8089.55	7550.25	90603	0.0360466	0.08
177338	4868.01	19722.4	52.287	378.084	378084	286.611	4591.94	4285.81	51429.7	0.0610343	0.08
200639	570968	1684.23	832.958	67.7298	67729.8	164.882	7925.56	7397.19	88766.3	0.0368515	0.08
178201	4944.93	19615.2	52.8446	375.429	375429	286.916	4613.55	4305.98	51671.8	0.0608232	0.08
216029	105915	8111.52	445.434	114.759	114759	240.761	6638.86	6196.27	74355.2	0.0442812	0.08
189168	487511	2009.08	760.656	69.6318	69631.8	168.145	7790.52	7271.15	87253.8	0.0375365	0.08
204292	591936	1618.81	851.758	67.3572	67357.2	164.262	7955.73	7425.35	89104.2	0.0367013	0.08
183591	5491.63	18943.2	56.7883	357.672	357672	288.791	4752.5	4435.67	53228	0.0594827	0.08
198579	10802.4	16319.8	96.297	274.097	274097	293.751	5331.78	4976.33	59715.9	0.0542183	0.08
197243	59728.2	10851.4	342.473	145.573	145573	268.648	6289.13	5869.86	70438.3	0.0466846	0.08
232868	722606	1301	971.644	65.6106	65610.6	161.486	8120.36	7579	90948	0.0358986	0.08
196053	57443.2	11039.9	335.639	148.2	148200	270.312	6263.82	5846.23	70154.8	0.0468655	0.08
213039	636955	1494.14	892.671	66.6587	66658.7	163.123	8016.49	7482.05	89784.7	0.0364017	0.08
193633	524758	1849.43	792.333	68.687	68687	166.506	7854.05	7330.45	87965.4	0.0372117	0.08
213509	639212	1488.39	894.737	66.6269	66626.9	163.072	8019.4	7484.78	89817.3	0.0363874	0.08
219814	156163	6322.73	515.079	99.4252	99425.2	219.918	6875.33	6416.98	77003.7	0.042755	0.08
226462	696803	1354.3	947.771	65.8953	65895.3	161.921	8090.4	7551.04	90612.4	0.0360426	0.08
186632	459642	2148.28	737.748	70.4693	70469.3	169.622	7738.99	7223.06	86676.7	0.0378033	0.08
187621	22382.6	14852.2	180.724	227.586	227586	292.536	5642.62	5266.45	63197.4	0.0516139	0.08
207841	220638	4771.1	572.061	87.813	87813	200.942	7113.64	6639.4	79672.8	0.0412939	0.08
197221	59685.2	10854.9	342.346	145.621	145621	268.679	6288.67	5869.42	70433.1	0.0466879	0.08
204449	74166	9804.23	380.848	132.362	132362	258.734	6425.32	5996.96	71963.6	0.0457275	0.08
210652	625261	1524.68	881.986	66.8283	66828.3	163.397	8001.19	7467.77	89613.3	0.0364767	0.08
220710	672238	1408.68	925.092	66.1894	66189.4	162.378	8060.88	7523.48	90281.8	0.0361853	0.08
188669	317634	3282.76	634.942	77.6493	77649.3	182.687	7410.63	6916.59	82999.1	0.0395764	0.08
185529	350077	2940.49	656.283	75.4264	75426.4	178.608	7496.34	6996.58	83959	0.0391012	0.08
202339	69764.4	10099.6	369.926	135.872	135872	261.637	6387.52	5961.68	71540.2	0.0459904	0.08
219687	127029	7268.3	478.484	107.207	107207	231.124	6747.4	6297.57	75570.8	0.043571	0.08
217584	174582	5816.63	534.068	95.4998	95499.8	213.788	6948.15	6484.94	77819.3	0.0423005	0.08
199615	564780	1704.58	827.448	67.8465	67846.5	165.077	7916.41	7388.65	88663.7	0.0368973	0.08
212208	632925	1504.53	888.985	66.7163	66716.3	163.216	8011.25	7477.17	89726	0.0364273	0.08
210440	88237.6	8972.23	412.169	123.232	123232	250.16	6530.4	6095.04	73140.5	0.0450075	0.08
188435	480235	2043.63	754.603	69.8385	69838.5	168.508	7777.42	7258.92	87107.1	0.0376041	0.08
218157	660846	1435.26	914.599	66.3345	66334.5	162.606	8046.82	7510.36	90124.4	0.0362536	0.08
233102	723523	1299.17	972.493	65.6009	65600.9	161.471	8121.41	7579.98	90959.8	0.0358936	0.08
182114	5328.82	19128	55.616	362.747	362747	288.285	4713.7	4399.45	52793.4	0.0598541	0.08
206780	605389	1579.45	863.916	67.1351	67135.1	163.896	7974.43	7442.8	89313.6	0.0366086	0.08
185074	435490	2285.57	718.544	71.3065	71306.5	171.115	7691.26	7178.51	86142.1	0.0380532	0.08
222740	681073	1388.68	933.241	66.0808	66080.8	162.208	8071.61	7533.51	90402.1	0.0361333	0.08
199959	65001.6	10441.8	357.379	140.142	140142	264.899	6343.18	5920.3	71043.6	0.0463014	0.08
203355	586707	1634.63	847.053	67.447	67447	164.41	7948.33	7418.44	89021.3	0.036738	0.08
195998	541513	1785.81	806.916	68.3158	68315.8	165.871	7880.84	7355.45	88265.4	0.0370761	0.08
195982	541404	1786.21	806.821	68.3181	68318.1	165.875	7880.67	7355.29	88263.5	0.037077	0.08
206096	601749	1589.91	860.62	67.194	67194	163.993	7969.42	7438.12	89257.5	0.0366334	0.08
207357	608432	1570.82	866.674	67.0865	67086.5	163.817	7978.59	7446.68	89360.2	0.0365881	0.08
210717	208494	5020.62	563.043	89.6014	89601.4	204.022	7071.86	6600.4	79204.8	0.0415447	0.08
183001	5425.25	19017.1	56.3105	359.718	359718	288.59	4736.94	4421.14	53053.7	0.0596315	0.08
240399	751167	1245.94	998.083	65.3205	65320.5	161.052	8152.46	7608.96	91307.5	0.0357455	0.08
163703	3892.28	21438.3	45.0666	414.215	414215	281.671	4268.17	3983.63	47803.6	0.064277	0.08
199532	64163.3	10504.7	355.084	140.952	140952	265.486	6334.96	5912.63	70951.6	0.0463594	0.08
191878	295402	3556.25	620.828	79.4564	79456.4	185.997	7348.01	6858.14	82297.7	0.0399293	0.08
191453	507756	1918.95	777.737	69.0962	69096.2	167.212	7825.76	7304.04	87648.5	0.0373558	0.08
211974	631786	1507.49	887.944	66.7328	66732.8	163.242	8009.76	7475.78	89709.3	0.0364346	0.08
198597	62340.9	10644.2	350.001	142.78	142780	266.774	6316.62	5895.52	70746.2	0.0464891	0.08
193374	52272.6	11493.3	319.214	154.887	154887	274.145	6201.58	5788.15	69457.8	0.0473145	0.08
210923	207605	5039.58	562.36	89.7384	89738.4	204.255	7068.75	6597.5	79170	0.0415634	0.08
186963	37846.9	12978.2	264.088	181.262	181262	284.721	5979.59	5580.95	66971.4	0.0489639	0.08
219525	666991	1420.81	920.256	66.2555	66255.5	162.482	8054.43	7517.47	90209.6	0.0362166	0.08
174982	4669.44	20015.6	50.8427	385.097	385097	285.769	4533.65	4231.41	50776.9	0.0616071	0.08
214886	189464	5447.84	547.595	92.7284	92728.4	209.278	7003.85	6536.93	78443.2	0.0419576	0.08
196358	58027.4	10991	337.41	147.511	147511	269.885	6270.41	5852.38	70228.6	0.0468183	0.08
189097	486831	2012.26	760.087	69.6508	69650.8	168.178	7789.31	7270.02	87240.2	0.0375428	0.08
192773	51093.3	11602.2	315.261	156.577	156577	275.028	6186.31	5773.89	69286.7	0.0474255	0.08
190211	45861.4	12111.7	296.66	164.956	164956	278.947	6112.97	5705.43	68465.2	0.0479639	0.08
201377	67817.7	10236.5	364.894	137.553	137553	262.956	6369.86	5945.2	71342.4	0.0461139	0.08
193690	525178	1847.78	792.697	68.6774	68677.4	166.489	7854.74	7331.09	87973	0.0372083	0.08
213678	97578.3	8496.11	430.476	118.438	118438	245.021	6590.27	6150.92	73811	0.0446045	0.08
208225	612945	1558.18	870.771	67.0156	67015.6	163.701	7984.72	7452.4	89428.9	0.0365578	0.08
194107	528242	1835.82	795.351	68.6073	68607.3	166.369	7859.71	7335.73	88028.7	0.037183	0.08
218935	664353	1426.98	917.827	66.2892	66289.2	162.535	8051.17	7514.43	90173.1	0.0362324	0.08
221114	674009	1404.63	926.724	66.1674	66167.4	162.343	8063.04	7525.5	90306	0.0361748	0.08
194841	533499	1815.67	799.919	68.4896	68489.6	166.167	7868.16	7343.61	88123.4	0.0371402	0.08
216028	651090	1458.77	905.631	66.4635	66463.5	162.811	8034.58	7498.94	89987.3	0.0363132	0.08
187210	466779	2110.8	743.542	70.2427	70242.7	169.22	7752.54	7235.7	86828.4	0.0377329	0.08
201278	574756	1672.02	836.34	67.66	67660	164.765	7931.11	7402.37	88828.5	0.0368238	0.08
190753	501875	1944.26	772.74	69.2461	69246.1	167.472	7815.71	7294.66	87535.9	0.0374072	0.08
