"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
211263	629404	1511.55	885.357	70.8561	70856.1	179.166	8786.91	8201.11	98413.3	0.0379207	66000
204718	76542.1	9632.59	385.648	148.61	148610	281.845	7070.09	6598.75	79185	0.0468935	66000
200471	571353	1680.49	832.866	71.959	71959	181.229	8715.11	8134.1	97609.2	0.0382377	66000
190425	47904.9	11880.8	303.395	193.894	193894	299.108	6632.03	6189.9	74278.8	0.0497069	66000
187841	476755	2057.41	751.242	74.4845	74484.5	186.007	8571.99	8000.53	96006.3	0.0388834	66000
200835	573516	1673.52	834.798	71.9131	71913.1	181.143	8717.97	8136.77	97641.2	0.038225	66000
192046	16839.2	15474.3	142.009	315.08	315080	302.409	5681.34	5302.58	63631	0.0566442	66000
191275	508342	1913.55	777.77	73.5107	73510.7	184.159	8624.13	8049.19	96590.3	0.038646	66000
200809	68333	10178.1	365.392	157.686	157686	286.896	6972.86	6508	78096	0.0474979	66000
204570	594730	1608.11	853.853	71.4842	71484.2	180.338	8745.21	8162.2	97946.3	0.0381043	66000
181298	5251.99	19213	55.0447	419.081	419081	289.829	4725.02	4410.02	52920.3	0.0647805	66000
195406	273496	3855.51	606.433	87.5214	87521.4	210.354	8079.5	7540.86	90490.3	0.0412519	66000
207886	612369	1557.52	869.831	71.1543	71154.3	179.722	8766.83	8182.38	98188.5	0.0380089	66000
194697	56377.1	11105.5	331.555	175.713	175713	294.293	6795.52	6342.48	76109.8	0.0486296	66000
175098	4683.66	19988.4	50.934	432.584	432584	287.177	4560.12	4256.11	51073.4	0.0662913	66000
212643	96883.3	8513.86	428.339	132.691	132691	270.181	7258.78	6774.86	81298.3	0.0457524	66000
216652	655003	1447.19	908.827	70.4414	70441.4	178.396	8815.73	8228.02	98736.2	0.0377947	66000
203675	589787	1622.89	849.396	71.5808	71580.8	180.519	8738.99	8156.39	97876.7	0.0381318	66000
193815	527878	1834.46	794.579	72.9805	72980.5	183.155	8654.05	8077.11	96925.4	0.0385109	66000
215481	106941	8052.02	446.375	126.955	126955	264.939	7334.17	6845.23	82142.7	0.045308	66000
178310	4961.24	19587	52.9478	425.877	425877	288.539	4644.08	4334.48	52013.7	0.0655185	66000
224811	690834	1365.26	941.87	69.9178	69917.8	177.43	8853.74	8263.49	99161.8	0.0376297	66000
194027	529413	1828.53	795.911	72.9409	72940.9	183.08	8656.33	8079.24	96950.9	0.0385006	66000
194843	56658.7	11081.5	332.424	175.199	175199	294.123	6800.33	6346.97	76163.7	0.0485984	66000
177381	4877.58	19703.1	52.3423	427.878	427878	288.142	4619.48	4311.52	51738.2	0.0657442	66000
209789	622073	1531	878.666	70.9821	70982.1	179.4	8778.36	8193.14	98317.6	0.0379582	66000
223511	685329	1377.3	936.783	69.9944	69994.4	177.571	8848.06	8258.19	99098.2	0.0376543	66000
182933	5427.72	19007.4	56.3086	415.104	415104	290.546	4770.67	4452.63	53431.5	0.0643675	66000
204942	596759	1602.13	855.686	71.445	71445	180.265	8747.74	8164.56	97974.7	0.0380931	66000
194729	56438	11100.3	331.743	175.601	175601	294.256	6796.56	6343.46	76121.5	0.0486228	66000
190392	18384.4	15298.4	153.182	308.658	308658	302.84	5731.47	5349.37	64192.4	0.0562493	66000
218415	663018	1428.1	916.202	70.3189	70318.9	178.169	8824.46	8236.16	98833.9	0.0377567	66000
211206	629121	1512.29	885.099	70.8609	70860.9	179.175	8786.58	8200.81	98409.7	0.0379221	66000
197144	61103	10717.7	345.64	167.732	167732	291.398	6871.79	6413.67	76964.1	0.0481382	66000
194520	278071	3788.74	609.315	87.0088	87008.8	209.433	8094.3	7554.68	90656.1	0.0411773	66000
200372	250117	4224.64	591.492	90.3988	90398.8	215.438	8000.72	7467.34	89608.1	0.0416529	66000
206793	606662	1573.54	864.65	71.2585	71258.5	179.916	8759.93	8175.94	98111.2	0.0380393	66000
181638	5287.51	19170.3	55.3004	418.269	418269	289.978	4734.45	4418.82	53025.8	0.0646951	66000
224369	688971	1369.31	940.148	69.9436	69943.6	177.477	8851.82	8261.7	99140.4	0.037638	66000
194265	55540.6	11177.3	328.951	177.267	177267	294.795	6781.02	6328.95	75947.4	0.0487238	66000
209632	621282	1533.13	877.944	70.9959	70995.9	179.426	8777.43	8192.27	98307.2	0.0379623	66000
216358	653650	1450.46	907.583	70.4624	70462.4	178.435	8814.25	8226.63	98719.6	0.0378012	66000
215367	106482	8072.06	445.589	127.196	127196	265.17	7330.92	6842.19	82106.3	0.0453271	66000
194064	529683	1827.49	796.145	72.9339	72933.9	183.067	8656.73	8079.62	96955.4	0.0384988	66000
189783	495577	1969.14	766.946	73.8856	73885.6	184.87	8603.65	8030.07	96360.9	0.0387389	66000
217949	119339	7543.67	466.377	121.091	121091	258.926	7416.55	6922.11	83065.3	0.0448299	66000
188239	318009	3273.36	634.587	83.1293	83129.3	202.34	8215.38	7667.68	92012.2	0.040575	66000
201479	577293	1661.48	838.176	71.834	71834	180.994	8722.92	8141.39	97696.7	0.038203	66000
203475	588673	1626.25	848.393	71.6029	71602.9	180.56	8737.57	8155.07	97860.8	0.038138	66000
186178	37493.5	12991.1	261.908	225.796	225796	303.427	6368.48	5943.91	71327	0.0515141	66000
198478	258671	4083.98	597.019	89.2934	89293.4	213.502	8030.16	7494.82	89937.8	0.0415023	66000
211058	628392	1514.2	884.433	70.8733	70873.3	179.198	8785.73	8200.02	98400.2	0.0379259	66000
205600	78505.3	9511.31	390.199	146.722	146722	280.661	7091.15	6618.41	79420.9	0.0467641	66000
181054	5226.89	19243.6	54.864	419.658	419658	289.723	4718.31	4403.76	52845.1	0.0648415	66000
210133	89611.5	8881.67	414.131	137.579	137579	274.189	7197.93	6718.07	80616.8	0.0461158	66000
219549	668089	1416.25	920.874	70.2431	70243.1	178.029	8829.91	8241.25	98895	0.037733	66000
186548	461964	2132.65	739.134	74.9982	74998.2	186.985	8545.81	7976.09	95713	0.0390035	66000
219518	149275	6518.02	506.47	110.417	110417	246.145	7584.03	7078.43	84941.1	0.0438813	66000
203582	74082.9	9789.28	379.795	151.116	151116	283.343	7042.6	6573.1	78877.2	0.0470632	66000
198124	63010.5	10569.4	351.048	164.853	164853	290.213	6900.13	6440.12	77281.4	0.0479574	66000
182477	5377.39	19064.8	55.9468	416.233	416233	290.346	4757.84	4440.65	53287.8	0.0644834	66000
191284	49667.1	11710.4	309.603	189.625	189625	298.169	6669.32	6224.7	74696.4	0.0494583	66000
197537	553235	1741.31	816.779	72.3608	72360.8	181.985	8690.52	8111.15	97333.8	0.0383473	66000
202226	71229.3	9978.15	372.779	154.242	154242	285.099	7009.01	6541.75	78501	0.0472718	66000
189662	494486	1974.04	766.027	73.9188	73918.8	184.933	8601.87	8028.41	96340.9	0.0387471	66000
196234	59343.6	10858.6	340.515	170.553	170553	292.485	6844.46	6388.16	76657.9	0.0483134	66000
174858	4664.14	20018.5	50.7917	433.063	433063	287.076	4553.96	4250.36	51004.4	0.0663483	66000
199961	66631.6	10299.7	360.92	159.85	159850	287.955	6950.55	6487.18	77846.1	0.0476382	66000
187835	42122.2	12475.5	281.471	210.091	210091	301.82	6495.37	6062.34	72748.1	0.0506331	66000
201992	580260	1652.15	840.834	71.7727	71772.7	180.879	8726.78	8145	97740	0.0381859	66000
217616	659405	1436.65	912.876	70.3737	70373.7	178.271	8820.54	8232.51	98790.1	0.0377738	66000
186047	24574.7	14562.3	194.286	281.256	281256	304.19	5941.7	5545.59	66547.1	0.0546285	66000
204460	232530	4535.71	579.747	92.8847	92884.7	219.71	7937.83	7408.64	88903.7	0.0419775	66000
204114	75224.8	9715.84	382.535	149.932	149932	282.645	7055.53	6585.16	79021.9	0.0469833	66000
185300	33844.4	13420.5	244.959	239.989	239989	304.229	6257.12	5839.98	70079.7	0.0523042	66000
205903	79192.9	9469.61	391.769	146.083	146083	280.248	7098.35	6625.13	79501.5	0.0467199	66000
226947	699730	1346.2	950.096	69.7968	69796.8	177.208	8862.8	8271.94	99263.3	0.0375906	66000
212806	636916	1492.1	892.229	70.7305	70730.5	178.932	8795.53	8209.16	98509.9	0.037883	66000
195672	272150	3875.48	605.585	87.6751	87675.1	210.629	8075.1	7536.76	90441.2	0.0412741	66000
216449	177545	5731.75	536.159	103.06	103060	235.875	7717.27	7202.78	86433.4	0.0431486	66000
221226	675474	1399.33	927.684	70.1349	70134.9	177.83	8837.75	8248.57	98982.8	0.037699	66000
229769	711209	1322.27	960.718	69.6453	69645.3	176.93	8874.29	8282.67	99392.1	0.037541	66000
191709	511852	1898.82	780.77	73.4117	73411.7	183.971	8629.63	8054.33	96651.9	0.0386211	66000
210402	207349	5037.44	561.472	97.0249	97024.9	226.553	7841.81	7319.02	87828.3	0.0424811	66000
207888	218117	4814.25	569.553	95.1622	95162.2	223.518	7883.79	7358.2	88298.4	0.0422597	66000
192950	521481	1859.6	789.044	73.1487	73148.7	183.473	8644.44	8068.14	96817.7	0.0385542	66000
209453	620381	1535.56	877.123	71.0117	71011.7	179.456	8776.37	8191.28	98295.3	0.037967	66000
208450	615273	1549.49	872.472	71.1021	71102.1	179.624	8770.31	8185.62	98227.4	0.0379936	66000
174241	4614.61	20095.8	50.4304	434.281	434281	286.817	4538.17	4235.63	50827.5	0.0664945	66000
194000	55027	11221.8	327.335	178.245	178245	295.101	6771.96	6320.49	75845.9	0.0487828	66000
182754	5407.86	19029.9	56.1659	415.548	415548	290.468	4765.63	4447.92	53375.1	0.064413	66000
199008	562486	1709.7	824.972	72.1517	72151.7	181.591	8703.22	8123	97476.1	0.0382907	66000
183295	5468.56	18961.7	56.6022	414.195	414195	290.707	4780.94	4462.21	53546.5	0.0642749	66000
221366	676084	1397.94	928.247	70.126	70126	177.813	8838.4	8249.17	98990	0.0376962	66000
197729	554462	1737.05	817.862	72.3325	72332.5	181.932	8692.22	8112.74	97352.9	0.0383397	66000
186074	37140.7	13031.8	260.332	227.099	227099	303.523	6358.14	5934.27	71211.2	0.0515868	66000
190026	304730	3432.02	626.108	84.3095	84309.5	204.52	8176.7	7631.59	91579.1	0.0407658	66000
235584	733969	1276.89	981.794	69.3593	69359.3	176.408	8896.47	8303.38	99640.5	0.0374457	66000
209534	88021.9	8966.42	410.88	138.75	138750	275.09	7183.77	6704.86	80458.3	0.046201	66000
186213	24181.6	14610.6	191.858	283.061	283061	304.128	5927.96	5532.77	66393.2	0.0547327	66000
198626	560121	1717.67	822.873	72.2043	72204.3	181.69	8700	8120	97440	0.038305	66000
215133	647963	1464.36	902.359	70.5517	70551.7	178.601	8807.96	8220.76	98649.1	0.0378286	66000
194604	56196.5	11120.9	330.996	176.044	176044	294.402	6792.42	6339.59	76075.1	0.0486497	66000
204414	593874	1610.65	853.081	71.5008	71500.8	180.369	8744.14	8161.19	97934.3	0.038109	66000
212328	95906.5	8561.48	426.491	133.307	133307	270.709	7250.95	6767.55	81210.6	0.0457989	66000
191600	510974	1902.49	780.018	73.4364	73436.4	184.018	8628.26	8053.05	96636.5	0.0386273	66000
204374	593653	1611.31	852.881	71.5051	71505.1	180.377	8743.86	8160.94	97931.2	0.0381102	66000
201759	70267.1	10043.6	370.355	155.354	155354	285.694	6997.24	6530.76	78369.1	0.0473453	66000
210084	623553	1527.03	880.015	70.9564	70956.4	179.353	8780.1	8194.76	98337.1	0.0379506	66000
229338	709475	1325.84	959.113	69.6679	69667.9	176.971	8872.57	8281.06	99372.8	0.0375484	66000
180732	5194.05	19284	54.6276	420.415	420415	289.582	4709.45	4395.48	52745.8	0.064922	66000
219715	668825	1414.55	921.552	70.2321	70232.1	178.009	8830.7	8241.98	98903.8	0.0377296	66000
183831	5530.23	18894	57.0454	412.833	412833	290.945	4796.21	4476.47	53717.6	0.0641374	66000
187315	40803.5	12618.9	276.098	214.304	214304	302.337	6460.86	6030.14	72361.7	0.0508707	66000
202163	242302	4359.14	586.347	91.4665	91466.5	217.288	7973.17	7441.63	89299.5	0.0417946	66000
232419	721724	1300.98	970.454	69.5109	69510.9	176.684	8884.64	8292.33	99507.9	0.0374965	66000
204430	593965	1610.38	853.163	71.499	71499	180.366	8744.25	8161.3	97935.6	0.0381085	66000
192559	518506	1871.54	786.481	73.2286	73228.6	183.624	8639.91	8063.91	96767	0.0385747	66000
220084	670461	1410.78	923.06	70.208	70208	177.965	8832.44	8243.61	98923.3	0.037722	66000
181754	5299.74	19155.7	55.3883	417.99	417990	290.029	4737.67	4421.82	53061.9	0.0646659	66000
211840	632230	1504.18	887.94	70.8085	70808.5	179.077	8790.16	8204.15	98449.8	0.0379064	66000
195857	542176	1780.71	807.048	72.6222	72622.2	182.478	8674.92	8096.6	97159.2	0.0384171	66000
190132	498670	1955.37	769.556	73.7926	73792.6	184.693	8608.69	8034.77	96417.3	0.0387161	66000
196441	546082	1766.59	810.476	72.5284	72528.4	182.301	8680.49	8101.79	97221.4	0.0383922	66000
205163	77526.8	9571.35	387.944	147.651	147651	281.25	7080.75	6608.7	79304.4	0.0468279	66000
223320	684514	1379.09	936.03	70.0059	70005.9	177.592	8847.21	8257.4	99088.8	0.0376579	66000
209427	620250	1535.91	877.003	71.014	71014	179.46	8776.21	8191.13	98293.6	0.0379676	66000
204683	76466.8	9637.31	385.472	148.684	148684	281.891	7069.27	6597.98	79175.8	0.0468985	66000
211967	632851	1502.56	888.509	70.7981	70798.1	179.058	8790.88	8204.82	98457.8	0.0379033	66000
205421	599351	1594.54	858.028	71.3955	71395.5	180.172	8750.96	8167.56	98010.7	0.0380789	66000
209962	622939	1528.68	879.455	70.9671	70967.1	179.372	8779.38	8194.08	98329	0.0379538	66000
186470	334261	3094.72	645.16	81.8149	81814.9	199.892	8260.62	7709.92	92519	0.0403536	66000
197097	61011.9	10724.9	345.378	167.874	167874	291.455	6870.41	6412.38	76948.5	0.048147	66000
198201	259951	4063.51	597.839	89.1334	89133.4	213.22	8034.5	7498.87	89986.4	0.0414802	66000
213450	640006	1484.24	895.06	70.6798	70679.8	178.838	8799.03	8212.43	98549.2	0.0378676	66000
191986	51077.2	11577.6	314.43	186.408	186408	297.389	6697.83	6251.31	75015.7	0.0492694	66000
178810	5007.5	19524.4	53.2821	424.779	424779	288.753	4657.43	4346.93	52163.2	0.0653964	66000
203456	73813.1	9806.8	379.143	151.401	151401	283.508	7039.51	6570.21	78842.5	0.0470824	66000
200817	573407	1673.87	834.701	71.9154	71915.4	181.147	8717.82	8136.63	97639.6	0.0382257	66000
205261	598491	1597.05	857.251	71.4119	71411.9	180.203	8749.89	8166.57	97998.8	0.0380836	66000
213787	641612	1480.19	896.532	70.6536	70653.6	178.79	8800.84	8214.12	98569.5	0.0378597	66000
205512	78307.5	9523.38	389.746	146.908	146908	280.779	7089.06	6616.46	79397.5	0.0467769	66000
183210	5458.92	18972.4	56.533	414.409	414409	290.669	4778.53	4459.96	53519.5	0.0642966	66000
195893	271045	3891.99	604.887	87.8024	87802.4	210.857	8071.49	7533.39	90400.6	0.0412924	66000
212325	634590	1498.07	890.1	70.769	70769	179.004	8792.87	8206.68	98480.2	0.0378946	66000
199640	253381	4170.19	593.612	89.9695	89969.5	214.689	8012.04	7477.9	89734.8	0.0415949	66000
190933	298733	3507.65	622.314	84.8765	84876.5	205.561	8158.73	7614.81	91377.8	0.040855	66000
212203	633997	1499.6	889.557	70.7789	70778.9	179.022	8792.19	8206.05	98472.6	0.0378976	66000
187702	475273	2064.71	750.019	74.5342	74534.2	186.102	8569.42	7998.13	95977.5	0.0388951	66000
205564	227887	4623.02	576.53	93.5932	93593.2	220.906	7920.68	7392.63	88711.6	0.0420668	66000
205803	78966.5	9483.3	391.253	146.292	146292	280.384	7095.99	6622.92	79475.1	0.0467344	66000
172771	4500.63	20280.1	49.5964	437.103	437103	286.205	4500.98	4200.92	50411	0.0668399	66000
203623	589500	1623.75	849.138	71.5865	71586.5	180.53	8738.62	8156.05	97872.6	0.0381334	66000
192532	289025	3635.66	616.2	85.8426	85842.6	207.324	8128.94	7587.01	91044.2	0.0410035	66000
211975	632890	1502.46	888.545	70.7974	70797.4	179.057	8790.92	8204.86	98458.3	0.0379031	66000
193604	54258.1	11289.3	324.89	179.743	179743	295.556	6758.15	6307.61	75691.3	0.0488729	66000
225020	691714	1363.35	942.683	69.9057	69905.7	177.408	8854.64	8264.33	99171.9	0.0376258	66000
201571	577825	1659.8	838.653	71.8229	71822.9	180.973	8723.62	8142.04	97704.5	0.0381999	66000
178185	4949.83	19602.6	52.8652	426.149	426149	288.485	4640.76	4331.38	51976.5	0.0655489	66000
203955	234664	4496.33	581.207	92.5668	92566.8	219.17	7945.63	7415.93	88991.1	0.041937	66000
194178	55372.5	11191.8	328.424	177.585	177585	294.895	6778.07	6326.2	75914.3	0.048743	66000
222902	682726	1383.05	934.379	70.0311	70031.1	177.638	8845.35	8255.66	99068	0.037666	66000
157651	3558.47	22215.6	42.4783	460.919	460919	280.138	4144.76	3868.44	46421.3	0.0702125	66000
199786	66281.8	10325.1	359.988	160.309	160309	288.174	6945.86	6482.8	77793.6	0.0476678	66000
187190	469611	2093.07	745.367	74.7275	74727.5	186.47	8559.5	7988.86	95866.3	0.0389406	66000
183632	5507.23	18919	56.8801	413.339	413339	290.856	4790.55	4471.18	53654.1	0.0641883	66000
186945	329459	3145.8	642.01	82.1892	82189.2	200.591	8247.49	7697.66	92371.9	0.0404177	66000
196766	266758	3957.01	602.174	88.3051	88305.1	211.753	8057.34	7520.18	90242.2	0.0413641	66000
199714	566805	1695.35	828.812	72.0569	72056.9	181.413	8709.04	8128.44	97541.3	0.0382647	66000
202493	583130	1643.22	843.41	71.7141	71714.1	180.769	8730.49	8148.46	97781.5	0.0381694	66000
203975	591452	1617.88	850.897	71.548	71548	180.458	8741.09	8158.35	97900.2	0.0381225	66000
201565	69869.1	10071	369.344	155.823	155823	285.941	6992.31	6526.15	78313.8	0.0473761	66000
182512	5381.25	19060.4	55.9746	416.146	416146	290.361	4758.83	4441.58	53298.9	0.0644744	66000
212141	95336.5	8589.52	425.404	133.672	133672	271.019	7246.33	6763.24	81158.9	0.0458264	66000
229890	711693	1321.28	961.166	69.639	69639	176.919	8874.77	8283.12	99397.4	0.0375389	66000
184962	438617	2263.31	720.485	75.8974	75897.4	188.696	8501.94	7935.15	95221.8	0.0392062	66000
177362	4875.88	19705.5	52.33	427.919	427919	288.134	4618.98	4311.05	51732.6	0.0657488	66000
229509	710163	1324.42	959.75	69.6589	69658.9	176.955	8873.25	8281.7	99380.4	0.0375455	66000
190668	6520.56	18001.7	64.1762	392.92	392920	294.113	5006.08	4672.35	56068.1	0.0622745	66000
208657	616331	1546.58	873.435	71.0832	71083.2	179.589	8771.57	8186.8	98241.6	0.0379881	66000
207456	610134	1563.75	867.801	71.1948	71194.8	179.797	8764.14	8179.86	98158.4	0.0380207	66000
223128	683694	1380.91	935.273	70.0174	70017.4	177.613	8846.36	8256.6	99079.3	0.0376616	66000
197748	262070	4029.92	599.193	88.8715	88871.5	212.757	8041.66	7505.55	90066.6	0.0414437	66000
178717	4998.85	19536	53.2195	424.984	424984	288.713	4654.95	4344.62	52135.4	0.0654191	66000
209878	88928.7	8917.87	412.741	138.077	138077	274.575	7191.89	6712.43	80549.2	0.0461521	66000
194639	533777	1811.88	799.707	72.8298	72829.8	182.87	8662.76	8085.24	97022.9	0.0384717	66000
193651	526682	1839.11	793.542	73.0115	73011.5	183.214	8652.27	8075.45	96905.4	0.0385189	66000
194247	55505.5	11180.3	328.841	177.333	177333	294.816	6780.4	6328.38	75940.5	0.0487278	66000
200317	570439	1683.45	832.051	71.9786	71978.6	181.266	8713.89	8132.97	97595.6	0.0382431	66000
171596	4413.23	20427.6	48.9542	439.282	439282	285.718	4471.64	4173.53	50082.4	0.0671133	66000
208783	616977	1544.81	874.023	71.0717	71071.7	179.568	8772.34	8187.51	98250.2	0.0379847	66000
203226	587276	1630.5	847.136	71.6307	71630.7	180.613	8735.8	8153.41	97840.9	0.0381459	66000
216279	178558	5706.11	537.106	102.83	102830	235.535	7721.73	7206.95	86483.4	0.0431244	66000
190299	500127	1948.94	770.789	73.7492	73749.2	184.611	8611.04	8036.97	96443.7	0.0387054	66000
197359	263911	4001.05	600.366	88.6469	88646.9	212.36	8047.84	7511.32	90135.8	0.0414123	66000
203712	589993	1622.27	849.582	71.5767	71576.7	180.512	8739.25	8156.63	97879.6	0.0381306	66000
174249	4615.32	20094.7	50.4356	434.264	434264	286.821	4538.4	4235.84	50830.1	0.0664924	66000
211494	202518	5142.05	557.689	97.9101	97910.1	227.97	7822.5	7301	87612	0.0425835	66000
191072	297851	3519	621.757	84.9618	84961.8	205.717	8156.06	7612.32	91347.9	0.0408682	66000
190641	48353.9	11836.9	304.996	192.779	192779	298.873	6641.71	6198.93	74387.2	0.0496422	66000
231062	716368	1311.75	965.495	69.5789	69578.9	176.808	8879.39	8287.43	99449.2	0.037519	66000
202461	241024	4381.69	585.496	91.6465	91646.5	217.597	7968.61	7437.37	89248.4	0.0418181	66000
186163	37441.5	12997.1	261.676	225.987	225987	303.441	6366.96	5942.5	71310	0.0515248	66000
199387	564819	1701.92	827.045	72.1003	72100.3	181.494	8706.37	8125.95	97511.4	0.0382766	66000
194567	56124.6	11127	330.773	176.177	176177	294.445	6791.18	6338.43	76061.2	0.0486578	66000
200564	249269	4238.97	590.938	90.512	90512	215.636	7997.76	7464.57	89574.9	0.0416681	66000
207050	608011	1569.72	865.874	71.2337	71233.7	179.87	8761.57	8177.47	98129.6	0.0380321	66000
193133	522851	1854.16	790.227	73.1122	73112.2	183.404	8646.51	8070.08	96840.9	0.0385449	66000
223358	684678	1378.73	936.182	70.0036	70003.6	177.588	8847.38	8257.56	99090.7	0.0376572	66000
175495	4716.3	19938.8	51.1715	431.786	431786	287.344	4570.35	4265.66	51187.9	0.0661968	66000
208749	616804	1545.28	873.866	71.0748	71074.8	179.573	8772.13	8187.32	98247.9	0.0379856	66000
202949	238933	4418.92	584.096	91.9446	91944.6	218.108	7961.1	7430.36	89164.4	0.0418569	66000
222264	679979	1389.18	931.842	70.0701	70070.1	177.71	8842.49	8252.99	99035.9	0.0376784	66000
205201	77612.3	9566.07	388.142	147.569	147569	281.198	7081.67	6609.55	79314.7	0.0468223	66000
222494	680974	1386.95	932.76	70.0559	70055.9	177.684	8843.53	8253.96	99047.5	0.0376739	66000
209704	621646	1532.15	878.277	70.9895	70989.5	179.414	8777.86	8192.67	98312	0.0379604	66000
212906	97713.6	8473.8	429.896	132.176	132176	269.736	7265.36	6781	81372	0.0457134	66000
197213	61237.3	10707.1	346.026	167.523	167523	291.315	6873.83	6415.57	76986.9	0.0481251	66000
213331	99093.5	8408.02	432.455	131.339	131339	269	7276.14	6791.06	81492.7	0.0456495	66000
199303	65324.4	10395.3	357.413	161.591	161591	288.771	6932.83	6470.64	77647.6	0.04775	66000
188903	487427	2006.39	760.107	74.1378	74137.8	185.349	8590.16	8017.49	96209.8	0.0388004	66000
199820	567449	1693.22	829.386	72.043	72043	181.387	8709.91	8129.25	97551	0.0382609	66000
191008	298261	3513.72	622.015	84.9221	84922.1	205.644	8157.3	7613.48	91361.8	0.0408621	66000
197124	61065.1	10720.7	345.531	167.791	167791	291.422	6871.21	6413.13	76957.6	0.0481419	66000
195299	538371	1794.69	803.717	72.7153	72715.3	182.654	8669.45	8091.49	97097.8	0.0384417	66000
193081	285893	3678.48	614.231	86.1676	86167.6	207.914	8119.15	7577.87	90934.5	0.0410525	66000
210754	91314.2	8792.7	417.553	136.369	136369	273.234	7212.74	6731.89	80782.6	0.046027	66000
172786	4501.8	20278.1	49.605	437.074	437074	286.211	4501.37	4201.28	50415.3	0.0668363	66000
183714	398000	2532.1	689.548	77.7743	77774.3	192.267	8417.44	7856.27	94275.3	0.0396017	66000
198966	562228	1710.57	824.743	72.1574	72157.4	181.602	8702.87	8122.68	97472.1	0.0382922	66000
215710	650652	1457.76	904.828	70.5093	70509.3	178.522	8810.94	8223.54	98682.5	0.0378156	66000
198181	63121.6	10560.9	351.358	164.691	164691	290.144	6901.74	6441.62	77299.4	0.0479472	66000
192563	518532	1871.44	786.503	73.2279	73227.9	183.623	8639.95	8063.95	96767.4	0.0385745	66000
191067	49227.8	11752.4	308.074	190.663	190663	298.407	6660.2	6216.19	74594.2	0.049519	66000
197946	261142	4044.57	598.6	88.9857	88985.7	212.959	8038.53	7502.63	90031.6	0.0414596	66000
197570	553443	1740.59	816.962	72.356	72356	181.976	8690.81	8111.42	97337.1	0.038346	66000
173839	4582.91	20146.2	50.1988	435.063	435063	286.649	4527.95	4226.09	50713	0.0665893	66000
185878	340904	3026.29	649.558	81.3155	81315.5	198.957	8278.48	7726.58	92718.9	0.0402668	66000
199019	64765.5	10436.8	355.895	162.357	162357	289.119	6925.09	6463.41	77561	0.047799	66000
203530	588981	1625.32	848.671	71.5967	71596.7	180.549	8737.97	8155.44	97865.2	0.0381363	66000
206404	604606	1579.39	862.786	71.2966	71296.6	179.987	8757.43	8173.6	98083.2	0.0380503	66000
219534	668024	1416.4	920.814	70.244	70244	178.031	8829.84	8241.18	98894.2	0.0377333	66000
185792	36112	13151.5	255.662	230.985	230985	303.783	6327.46	5905.63	70867.6	0.0518033	66000
194474	532613	1816.29	798.693	72.8592	72859.2	182.925	8661.05	8083.65	97003.8	0.0384794	66000
204434	75921.6	9671.62	384.188	149.227	149227	282.221	7063.28	6592.39	79108.7	0.0469355	66000
171861	4432.66	20394.3	49.0972	438.797	438797	285.828	4478.23	4179.68	50156.2	0.0670519	66000
200522	571658	1679.5	833.139	71.9525	71952.5	181.217	8715.51	8134.48	97613.7	0.0382359	66000
207266	82364.5	9282.15	398.85	143.271	143271	278.366	7130.48	6655.11	79861.3	0.0465238	66000
204277	75578	9693.37	383.374	149.573	149573	282.43	7059.47	6588.84	79066	0.046959	66000
185238	349279	2943.58	655.173	80.7148	80714.8	197.829	8300.46	7747.1	92965.2	0.0401603	66000
209942	209346	4995.02	563.006	96.6681	96668.1	225.977	7849.71	7326.39	87916.7	0.0424393	66000
187059	40120.1	12694.3	273.253	216.568	216568	302.588	6442.47	6012.97	72155.7	0.0509979	66000
193612	526402	1840.2	793.299	73.0188	73018.8	183.227	8651.85	8075.06	96900.7	0.0385208	66000
202878	239240	4413.43	584.302	91.9006	91900.6	218.033	7962.21	7431.39	89176.7	0.0418512	66000
212064	199940	5199.05	555.626	98.3959	98395.9	228.74	7812.07	7291.26	87495.2	0.042639	66000
201384	576734	1663.25	837.676	71.8456	71845.6	181.016	8722.19	8140.71	97688.5	0.0382062	66000
177360	4875.74	19705.7	52.3289	427.922	427922	288.133	4618.94	4311.01	51732.1	0.0657492	66000
226698	698702	1348.38	949.145	69.8106	69810.6	177.233	8861.76	8270.97	99251.7	0.0375951	66000
233563	726186	1292.12	974.586	69.4551	69455.1	176.582	8888.98	8296.38	99556.5	0.0374778	66000
225885	695329	1355.57	946.025	69.8563	69856.3	177.317	8858.33	8267.78	99213.3	0.0376098	66000
199627	65966.1	10348.2	359.143	160.728	160728	288.371	6941.59	6478.82	77745.8	0.0476947	66000
207148	608525	1568.27	866.34	71.2242	71224.2	179.852	8762.19	8178.05	98136.6	0.0380293	66000
222571	681305	1386.21	933.067	70.0512	70051.2	177.676	8843.87	8254.28	99051.4	0.0376724	66000
197339	61481.4	10687.9	346.725	167.146	167146	291.164	6877.52	6419.02	77028.2	0.0481016	66000
212963	195781	5292.82	552.226	99.2005	99200.5	230.005	7795.04	7275.37	87304.4	0.0427298	66000
181529	5275.99	19184.1	55.2174	418.532	418532	289.93	4731.4	4415.97	52991.7	0.0647227	66000
215650	182160	5616.18	540.42	102.028	102028	234.338	7737.46	7221.63	86659.6	0.0430393	66000
