"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
203161	71642.5	9968.96	374.568	136.154	136154	263.043	6470.21	6038.87	72466.4	0.0460112	0.09
202249	580574	1653.3	841.493	68.0874	68087.4	166.62	8037.75	7501.9	90022.8	0.0369902	0.09
212903	636435	1495.21	892.144	67.1832	67183.2	165.114	8113.29	7572.4	90868.8	0.0366289	0.09
204263	591934	1618.51	851.704	67.8865	67886.5	166.281	8053.8	7516.88	90202.6	0.0369129	0.09
198095	262376	4030.51	599.955	83.376	83376	194.26	7342.09	6852.62	82231.5	0.0406155	0.09
209720	620729	1536.56	877.802	67.4174	67417.4	165.499	8092.87	7553.35	90640.1	0.036726	0.09
180599	5173.7	19315	54.4958	372.932	372932	287.975	4678.32	4366.43	52397.1	0.0606275	0.09
173259	4534.3	20229.1	49.8532	394.467	394467	285.296	4494.22	4194.61	50335.3	0.0624103	0.09
205103	75771.1	9698.93	384.591	132.901	132901	260.378	6506.13	6072.39	72868.7	0.0457683	0.09
198626	558835	1724.29	822.118	68.5006	68500.6	167.322	8005.91	7472.19	89666.2	0.0371443	0.09
186177	341063	3028.82	650.173	76.6383	76638.3	181.975	7569.94	7065.28	84783.3	0.0393665	0.09
163212	3863.58	21500.4	44.8469	418.91	418910	281.583	4258.58	3974.68	47696.1	0.0647624	0.09
213987	641631	1482	896.903	67.1087	67108.7	164.992	8119.92	7578.59	90943.1	0.0365975	0.09
225236	691802	1364.82	943.102	66.4563	66456.3	163.941	8181.04	7635.64	91627.6	0.03631	0.09
195880	540914	1787.67	806.335	68.8731	68873.1	167.961	7978.47	7446.57	89358.9	0.0372779	0.09
190800	47280.5	11966.2	301.806	165.369	165369	280.267	6187.3	5774.81	69297.7	0.0479899	0.09
197769	60912.8	10753.8	345.832	146.435	146435	270.376	6363.42	5939.2	71270.4	0.0467443	0.09
197642	552578	1745.89	816.587	68.6272	68627.2	167.539	7996.46	7463.36	89560.4	0.0371902	0.09
205766	229018	4607.68	577.912	87.4319	87431.9	201.444	7232.48	6750.32	81003.8	0.041239	0.09
198580	558546	1725.27	821.863	68.5064	68506.4	167.332	8005.48	7471.78	89661.4	0.0371464	0.09
194086	53825.3	11350.3	324.209	155.222	155222	275.483	6278.87	5860.28	70323.3	0.0473366	0.09
191335	507039	1921.64	777.069	69.67	69670	169.347	7923.3	7395.08	88741	0.0375491	0.09
221043	673820	1404.81	926.501	66.6773	66677.3	164.293	8159.69	7615.71	91388.5	0.03641	0.09
200597	66439.9	10333.4	361.162	140.765	140765	266.528	6421.14	5993.06	71916.8	0.046346	0.09
198067	555302	1736.41	818.992	68.5716	68571.6	167.443	8000.59	7467.22	89606.6	0.0371701	0.09
210905	207394	5043.22	562.118	90.5852	90585.2	206.864	7156.87	6679.74	80156.9	0.0416779	0.09
210846	626363	1521.47	882.939	67.3318	67331.8	165.358	8100.26	7560.24	90722.9	0.0366908	0.09
202578	582464	1647.41	843.189	68.0533	68053.3	166.562	8040.45	7504.42	90053	0.0369772	0.09
192200	514035	1892.3	783.046	69.4944	69494.4	169.04	7935.07	7406.07	88872.8	0.037491	0.09
219032	664913	1425.41	918.293	66.7918	66791.8	164.477	8148.89	7605.63	91267.6	0.0364607	0.09
207795	610866	1563.69	868.831	67.572	67572	165.755	8079.74	7541.09	90493	0.0367886	0.09
202311	580930	1652.19	841.812	68.081	68081	166.609	8038.26	7502.37	90028.5	0.0369877	0.09
221789	677077	1397.41	929.504	66.6363	66636.3	164.227	8163.6	7619.36	91432.3	0.0363916	0.09
185507	443841	2235.75	725.049	71.5845	71584.5	172.75	7806.78	7286.33	87435.9	0.0381328	0.09
220225	670219	1413.07	923.181	66.7231	66723.1	164.367	8155.34	7611.65	91339.8	0.0364304	0.09
197348	60099.9	10818.8	343.472	147.348	147348	270.953	6354.38	5930.75	71169	0.0468071	0.09
177372	4871.65	19716.5	52.3118	382.825	382825	286.804	4595.95	4289.56	51474.7	0.061419	0.09
183130	5440.85	18998.7	56.4203	364.655	364655	288.882	4744.78	4428.46	53141.5	0.0599961	0.09
230441	713118	1319.95	962.815	66.2106	66210.6	163.553	8205.63	7658.59	91903.1	0.0361953	0.09
205735	77158.3	9611.69	387.847	131.878	131878	259.503	6517.67	6083.16	72997.9	0.0456907	0.09
174294	4614.97	20099.8	50.4435	391.632	391632	285.677	4519.52	4218.22	50618.7	0.0621624	0.09
211923	202939	5139.69	558.637	91.2954	91295.4	208.062	7140.8	6664.74	79976.9	0.0417721	0.09
198858	258847	4086.64	597.702	83.7647	83764.7	194.957	7330.88	6842.15	82105.8	0.0406786	0.09
187732	325169	3196.99	639.735	77.7433	77743.3	184.005	7527.31	7025.49	84305.9	0.0395954	0.09
215728	649827	1461.6	904.422	66.9941	66994.1	164.805	8130.25	7588.23	91058.8	0.0365486	0.09
190870	47424.6	11951.9	302.329	165.119	165119	280.162	6189.48	5776.85	69322.1	0.0479742	0.09
187483	39588.8	12777.9	271.582	180.747	180747	285.693	6058.1	5654.23	67850.7	0.0489331	0.09
191658	17507.8	15415.8	147.059	250.612	250612	294.669	5549.47	5179.5	62154	0.0528958	0.09
168205	4174.47	20864.2	47.193	407.426	407426	283.429	4373.56	4081.99	48983.9	0.0636053	0.09
202051	579433	1656.88	840.471	68.1081	68108.1	166.655	8036.11	7500.37	90004.5	0.0369981	0.09
202115	579800	1655.73	840.799	68.1014	68101.4	166.643	8036.64	7500.86	90010.4	0.0369955	0.09
198127	61603.9	10699.2	347.816	145.676	145676	269.887	6371	5946.26	71355.2	0.0466917	0.09
193634	52948	11429	321.355	156.455	156455	276.124	6267.42	5849.59	70195.1	0.0474175	0.09
186205	454372	2176.41	733.442	71.2184	71218.4	172.093	7827.57	7305.73	87668.7	0.0380276	0.09
208151	219077	4801.38	570.854	88.8239	88823.9	203.857	7198.2	6718.32	80619.8	0.0414371	0.09
164596	3945.98	21323	45.474	415.85	415850	282.094	4290.05	4004.05	48048.6	0.064444	0.09
235879	734347	1277.68	982.467	65.9813	65981.3	163.197	8229.45	7680.82	92169.9	0.0360849	0.09
184555	5605.99	18819.5	57.6085	359.774	359774	289.387	4783.05	4464.18	53570.2	0.0596355	0.09
186502	36579	13121.3	258.32	188.045	188045	287.648	5999.98	5599.98	67199.7	0.0493657	0.09
188204	21390.7	14967.6	174.145	236.578	236578	294.155	5645.78	5269.4	63232.7	0.0521145	0.09
220744	672511	1407.8	925.294	66.6939	66693.9	164.32	8158.11	7614.24	91370.9	0.0364174	0.09
207109	607277	1573.8	865.575	67.6298	67629.8	165.852	8074.9	7536.57	90438.8	0.0368118	0.09
217196	656599	1445.15	910.643	66.902	66902	164.655	8138.67	7596.1	91153.2	0.0365088	0.09
207822	220450	4773.99	571.847	88.6261	88626.1	203.516	7202.98	6722.78	80673.4	0.0414094	0.09
209154	85172.2	9138.63	405.668	126.549	126549	254.641	6579.84	6141.19	73694.2	0.0452757	0.09
190729	47132.6	11980.9	301.268	165.626	165626	280.375	6185.05	5772.71	69272.5	0.0480061	0.09
219541	158444	6255.61	517.501	99.8659	99865.9	221.771	6968.38	6503.82	78045.9	0.042804	0.09
201010	573346	1676.23	835.026	68.2204	68220.4	166.845	8027.33	7492.18	89906.1	0.0370405	0.09
182524	5374.09	19074.6	55.9397	366.68	366680	288.666	4728.71	4413.46	52961.5	0.0601482	0.09
194331	281121	3750.22	611.785	81.4532	81453.2	190.786	7400.22	6906.87	82882.5	0.0402909	0.09
195285	14369.2	15778.4	123.679	262.431	262431	294.802	5469.25	5104.63	61255.6	0.0535578	0.09
218327	661741	1432.88	915.373	66.8334	66833.4	164.544	8145.01	7602.01	91224.1	0.036479	0.09
212296	201278	5176.29	557.316	91.566	91566	208.516	7134.76	6659.11	79909.3	0.0418076	0.09
196771	58991.1	10908.8	340.205	148.63	148630	271.745	6341.78	5919	71028	0.0468949	0.09
197730	60836.3	10759.9	345.611	146.52	146520	270.43	6362.58	5938.41	71260.9	0.0467501	0.09
187783	324713	3202.04	639.439	77.7767	77776.7	184.066	7526.06	7024.32	84291.9	0.0396022	0.09
208657	216955	4844.14	569.306	89.1333	89133.3	204.389	7190.78	6711.39	80536.7	0.0414801	0.09
201950	245134	4315.49	588.804	85.362	85362	197.804	7286.45	6800.69	81608.2	0.0409301	0.09
205405	598186	1599.99	857.346	67.7799	67779.9	166.102	8062.48	7524.98	90299.7	0.0368713	0.09
211627	630223	1511.3	886.464	67.2742	67274.2	165.263	8105.28	7564.93	90779.2	0.0366669	0.09
172838	4502.29	20281.7	49.6183	395.6	395600	285.141	4484.01	4185.08	50220.9	0.0625107	0.09
177990	4926.68	19639.6	52.7106	380.983	380983	287.03	4611.55	4304.12	51649.4	0.0612683	0.09
232858	722676	1300.64	971.662	66.1055	66105.5	163.389	8216.44	7668.68	92024.1	0.0361452	0.09
227318	700456	1346.29	951.101	66.3545	66354.5	163.78	8191.11	7645.04	91740.4	0.0362629	0.09
194888	278176	3792.34	609.935	81.7403	81740.3	191.307	7391.25	6898.5	82782	0.0403407	0.09
212029	202468	5150.04	558.264	91.3718	91371.8	208.191	7139.09	6663.15	79957.8	0.0417822	0.09
207261	222793	4727.73	573.528	88.2927	88292.7	202.94	7211.1	6730.36	80764.4	0.0413623	0.09
180326	5146.68	19348.9	54.3009	373.795	373795	287.877	4671.27	4359.85	52318.2	0.0606948	0.09
193201	52103.2	11506	318.565	157.676	157676	276.742	6256.17	5839.09	70069.1	0.0474973	0.09
205065	596338	1605.42	855.677	67.8111	67811.1	166.155	8059.92	7522.6	90271.1	0.0368835	0.09
186301	455687	2169.21	734.499	71.1741	71174.1	172.013	7830.12	7308.11	87697.4	0.0380147	0.09
203545	72443.5	9915.31	376.553	135.497	135497	262.519	6477.38	6045.55	72546.6	0.0459626	0.09
185271	439793	2259.42	721.855	71.7311	71731.1	173.014	7798.63	7278.72	87344.7	0.0381742	0.09
223072	682620	1384.98	934.621	66.5675	66567.5	164.117	8170.21	7625.53	91506.3	0.0363606	0.09
210806	626166	1522	882.76	67.3348	67334.8	165.363	8100.01	7560.01	90720.1	0.036692	0.09
207498	609317	1568.04	867.425	67.5968	67596.8	165.797	8077.65	7539.14	90469.7	0.0367986	0.09
200832	249999	4232.3	591.991	84.779	84779	196.769	7302.36	6815.54	81786.5	0.0408397	0.09
210156	87727.8	8997.88	411.026	125.029	125029	253.159	6598.25	6158.37	73900.4	0.0451538	0.09
219635	667606	1419.12	920.773	66.7568	66756.8	164.421	8152.17	7608.69	91304.3	0.0364453	0.09
206164	78115.3	9552.48	390.062	131.192	131192	258.905	6525.49	6090.45	73085.4	0.0456382	0.09
194509	531354	1823.49	797.996	69.0849	69084.9	168.327	7963.36	7432.47	89189.6	0.0373519	0.09
145344	2988.72	23870	37.8278	451.066	451066	275.107	3878.51	3619.94	43439.3	0.068705	0.09
207542	81276.3	9362.31	397.207	129.025	129025	256.963	6550.52	6113.81	73365.8	0.0454708	0.09
203542	72437	9915.75	376.537	135.502	135502	262.523	6477.32	6045.5	72546	0.045963	0.09
188298	41697.7	12545.8	280.357	176.091	176091	284.252	6096.17	5689.76	68277.1	0.0486526	0.09
184514	423596	2359.27	709.265	72.3526	72352.6	174.136	7765.13	7247.46	86969.5	0.0383451	0.09
221793	677095	1397.37	929.521	66.636	66636	164.227	8163.62	7619.38	91432.5	0.0363915	0.09
196474	544919	1773.09	809.847	68.7871	68787.1	167.813	7984.7	7452.39	89428.7	0.0372475	0.09
193614	52908	11432.6	321.223	156.512	156512	276.153	6266.89	5849.1	70189.2	0.0474213	0.09
172077	4445.37	20377	49.2	397.625	397625	284.86	4465.6	4167.9	50014.8	0.0626919	0.09
195484	56518.9	11115.4	332.716	151.651	151651	273.524	6312.58	5891.74	70700.9	0.0470991	0.09
191449	48614.4	11835.2	306.591	163.11	163110	279.295	6207.18	5793.37	69520.5	0.0478469	0.09
188691	42643.7	12444	284.166	174.117	174117	283.591	6112.57	5705.06	68460.8	0.0485324	0.09
182699	5393.15	19052.7	56.077	366.099	366099	288.728	4733.33	4417.78	53013.3	0.0601044	0.09
177733	4903.64	19671.6	52.5437	381.753	381753	286.936	4605.05	4298.05	51576.6	0.0613311	0.09
179789	5094.25	19415.8	53.9224	375.482	375482	287.683	4657.42	4346.92	52163.1	0.0608274	0.09
200732	571697	1681.55	833.554	68.2514	68251.4	166.897	8024.93	7489.94	89879.2	0.0370521	0.09
210465	624470	1526.51	881.212	67.3604	67360.4	165.405	8097.79	7557.93	90695.2	0.0367026	0.09
182579	5380.11	19067.7	55.9831	366.496	366496	288.686	4730.17	4414.83	52977.9	0.0601343	0.09
213359	638631	1489.6	894.155	67.1516	67151.6	165.062	8116.1	7575.02	90900.3	0.0366156	0.09
207774	220650	4770.02	571.992	88.5974	88597.4	203.466	7203.68	6723.43	80681.2	0.0414053	0.09
200278	568980	1690.4	831.131	68.3028	68302.8	166.985	8020.96	7486.23	89834.7	0.0370713	0.09
229131	707851	1330.8	957.942	66.2698	66269.8	163.646	8199.62	7652.98	91835.8	0.0362233	0.09
209399	619102	1540.97	876.32	67.4425	67442.5	165.541	8090.72	7551.34	90616.1	0.0367362	0.09
194651	532368	1819.62	798.878	69.062	69062	168.288	7964.98	7433.98	89207.7	0.0373439	0.09
203194	585960	1636.62	846.328	67.9909	67990.9	166.457	8045.41	7509.05	90108.6	0.0369533	0.09
206792	605605	1578.55	864.059	67.657	67657	165.897	8072.63	7534.45	90413.4	0.0368226	0.09
180960	5210	19270	54.7576	371.781	371781	288.105	4687.69	4375.18	52502.1	0.060538	0.09
231148	715935	1314.21	965.422	66.1793	66179.3	163.504	8208.83	7661.58	91938.9	0.0361805	0.09
197533	265026	3989.08	601.639	83.09	83090	193.745	7350.46	6860.43	82325.1	0.0405685	0.09
187252	329628	3148.28	642.637	77.4222	77422.2	183.415	7539.44	7036.81	84441.7	0.0395301	0.09
211783	92151	8764.51	419.961	122.572	122572	250.669	6628.74	6186.83	74241.9	0.0449531	0.09
190425	46494.9	12044.7	298.93	166.75	166750	280.837	6175.26	5763.58	69162.9	0.0480767	0.09
198942	560806	1717.59	823.866	68.4615	68461.5	167.255	8008.86	7474.94	89699.3	0.0371299	0.09
177099	4847.8	19750.4	52.1388	383.629	383629	286.705	4589.11	4283.17	51398	0.0614852	0.09
209662	212714	4931.12	566.162	89.7655	89765.5	205.471	7175.83	6697.44	80369.3	0.0415671	0.09
209645	620348	1537.59	877.455	67.4233	67423.3	165.509	8092.37	7552.88	90634.5	0.0367284	0.09
172453	4473.3	20329.9	49.4055	396.629	396629	284.999	4474.68	4176.36	50116.4	0.0626025	0.09
194132	53914.5	11342.3	324.497	155.099	155099	275.418	6280.02	5861.35	70336.2	0.0473284	0.09
179673	5083.11	19430.2	53.8419	375.842	375842	287.641	4654.44	4344.14	52129.7	0.0608559	0.09
180617	5175.58	19312.6	54.5094	372.873	372873	287.982	4678.8	4366.88	52402.6	0.0606228	0.09
180040	5118.63	19384.5	54.0984	374.695	374695	287.773	4663.88	4352.96	52235.5	0.0607654	0.09
194522	54668.1	11275.7	326.911	154.071	154071	274.868	6289.64	5870.33	70444	0.0472605	0.09
180868	5200.77	19281.3	54.691	372.073	372073	288.072	4685.32	4372.96	52475.5	0.0605607	0.09
218004	660282	1436.34	914.03	66.8528	66852.8	164.576	8143.22	7600.34	91204	0.0364874	0.09
196039	272304	3878.4	606.241	82.3289	82328.9	192.372	7373.18	6881.64	82579.6	0.0404414	0.09
209648	620364	1537.55	877.47	67.4231	67423.1	165.508	8092.39	7552.9	90634.8	0.0367283	0.09
178143	4940.43	19620.6	52.8102	380.526	380526	287.085	4615.41	4307.71	51692.6	0.0612311	0.09
222355	679533	1391.88	931.771	66.6056	66605.6	164.178	8166.53	7622.1	91465.2	0.0363778	0.09
199527	255805	4135.91	595.749	84.1069	84106.9	195.569	7321.14	6833.06	81996.7	0.0407335	0.09
204635	74759	9763.66	382.181	133.669	133669	261.023	6497.55	6064.38	72772.6	0.0458262	0.09
223367	683884	1382.18	935.787	66.552	66552	164.093	8171.71	7626.93	91523.1	0.0363536	0.09
182745	5398.2	19047	56.1133	365.946	365946	288.745	4734.55	4418.91	53027	0.0600928	0.09
179790	5094.39	19415.6	53.9234	375.477	375477	287.683	4657.45	4346.96	52163.5	0.060827	0.09
191506	48729.8	11824	306.999	162.92	162920	279.211	6208.87	5794.95	69539.4	0.0478348	0.09
214577	190635	5419.25	548.519	93.3789	93378.9	211.525	7095.42	6622.39	79468.7	0.0420399	0.09
210569	624985	1525.14	881.682	67.3526	67352.6	165.392	8098.46	7558.56	90702.8	0.0366993	0.09
211719	91969.4	8773.85	419.602	122.669	122669	250.77	6627.52	6185.69	74228.3	0.0449611	0.09
199119	63530.4	10550.2	353.243	143.639	143639	268.536	6391.55	5965.45	71585.3	0.0465496	0.09
192634	50987.7	11609.2	314.818	159.344	159344	277.558	6240.96	5824.9	69898.8	0.0476055	0.09
200663	250740	4219.83	592.473	84.6918	84691.8	196.613	7304.77	6817.79	81813.5	0.0408261	0.09
215046	102526	8262.05	439.409	117.519	117519	245.174	6694.46	6248.16	74978	0.0445249	0.09
208869	84467.2	9178.28	404.164	126.982	126982	255.056	6574.65	6136.34	73636.1	0.0453101	0.09
230006	711377	1323.52	961.204	66.23	66230	163.584	8203.65	7656.74	91880.9	0.0362046	0.09
214734	645169	1473.13	900.147	67.0588	67058.8	164.91	8124.39	7582.77	90993.2	0.0365763	0.09
190701	501697	1944.67	772.531	69.8084	69808.4	169.59	7914.17	7386.56	88638.7	0.0375943	0.09
211753	203690	5123.26	559.23	91.1741	91174.1	207.858	7143.52	6667.28	80007.4	0.0417561	0.09
202423	70120.1	10072.7	370.739	137.439	137439	264.049	6456.32	6025.9	72310.8	0.0461056	0.09
167193	4108.27	20992.4	46.6977	409.855	409855	283.055	4349.93	4059.93	48719.2	0.0638417	0.09
209333	85621.5	9113.56	406.621	126.276	126276	254.379	6583.12	6144.25	73731	0.0452539	0.09
188433	42027.1	12510.2	281.692	175.396	175396	284.023	6101.93	5695.13	68341.6	0.0486103	0.09
217673	173531	5842.93	532.974	96.6145	96614.5	216.74	7029.63	6560.99	78731.9	0.042433	0.09
195526	538489	1796.62	804.214	68.9259	68925.9	168.052	7974.67	7443.03	89316.3	0.0372965	0.09
189785	308860	3385.99	629.264	78.998	78998	186.307	7481.79	6983.01	83796.1	0.0398423	0.09
193807	53283.4	11398.8	322.451	155.979	155979	275.879	6271.83	5853.7	70244.4	0.0473864	0.09
214319	191896	5389.68	549.593	93.1567	93156.7	211.159	7100.14	6626.8	79521.6	0.0420119	0.09
200662	571279	1682.91	833.181	68.2593	68259.3	166.911	8024.32	7489.37	89872.4	0.037055	0.09
169898	4289.33	20650.6	48.0475	403.24	403240	284.055	4413.49	4119.26	49431.1	0.0632076	0.09
204866	595250	1608.64	854.694	67.8296	67829.6	166.186	8058.42	7521.19	90254.3	0.0368907	0.09
202399	70069.6	10076.2	370.611	137.483	137483	264.082	6455.86	6025.47	72305.6	0.0461088	0.09
203637	72636.8	9902.46	377.029	135.34	135340	262.393	6479.09	6047.15	72565.8	0.045951	0.09
179575	5073.73	19442.4	53.7742	376.146	376146	287.605	4651.93	4341.8	52101.6	0.0608799	0.09
180676	5181.46	19305.3	54.5518	372.685	372685	288.003	4680.33	4368.31	52419.7	0.0606082	0.09
221512	675871	1400.15	928.392	66.6514	66651.4	164.252	8162.15	7618.01	91416.1	0.0363984	0.09
231958	719144	1307.72	968.393	66.144	66144	163.449	8212.46	7664.96	91979.6	0.0361636	0.09
167979	4159.5	20892.9	47.0812	407.974	407974	283.345	4368.26	4077.04	48924.5	0.0636583	0.09
182328	5352.92	19099.1	55.7873	367.328	367328	288.596	4723.54	4408.64	52903.6	0.0601971	0.09
187361	468926	2099.39	745.234	70.7462	70746.2	171.249	7855.35	7331.66	87979.9	0.0378877	0.09
196701	546428	1767.67	811.172	68.7552	68755.2	167.758	7987.04	7454.57	89454.8	0.0372361	0.09
203425	587262	1632.64	847.498	67.9679	67967.9	166.418	8047.25	7510.76	90129.2	0.0369444	0.09
202314	580950	1652.12	841.831	68.0806	68080.6	166.608	8038.29	7502.4	90028.8	0.0369876	0.09
227723	702116	1342.79	952.636	66.3353	66335.3	163.749	8193.03	7646.83	91761.9	0.036254	0.09
209545	86157.4	9083.83	407.751	125.954	125954	254.066	6587.01	6147.88	73774.5	0.0452282	0.09
174279	4613.76	20101.7	50.4348	391.674	391674	285.671	4519.15	4217.87	50614.5	0.0621661	0.09
192966	519974	1868.11	788.148	69.35	69350	168.788	7944.91	7415.25	88983	0.0374425	0.09
203803	589382	1626.2	849.406	67.9308	67930.8	166.355	8050.23	7513.55	90162.6	0.0369301	0.09
199063	561558	1715.05	824.532	68.4467	68446.7	167.23	8009.98	7475.99	89711.8	0.0371245	0.09
200272	65794.6	10380.6	359.433	141.382	141382	266.97	6414.72	5987.07	71844.9	0.0463901	0.09
210840	626334	1521.55	882.913	67.3322	67332.2	165.358	8100.22	7560.21	90722.5	0.036691	0.09
197732	60840.1	10759.6	345.622	146.516	146516	270.427	6362.62	5938.45	71261.4	0.0467498	0.09
208135	82681.6	9280.31	400.301	128.108	128108	256.117	6561.28	6123.86	73486.3	0.045399	0.09
219166	665510	1424.01	918.843	66.784	66784	164.465	8149.62	7606.31	91275.8	0.0364573	0.09
205466	76565.6	9648.75	386.463	132.311	132311	259.875	6512.77	6078.59	72943	0.0457236	0.09
194893	278154	3792.66	609.922	81.7424	81742.4	191.311	7391.18	6898.43	82781.2	0.0403411	0.09
177575	4889.59	19691.3	52.4419	382.223	382223	286.878	4601.07	4294.33	51532	0.0613695	0.09
217295	175920	5781.1	535.263	96.1362	96136.2	215.982	7039.03	6569.76	78837.2	0.0423765	0.09
195497	538288	1797.37	804.039	68.9303	68930.3	168.06	7974.35	7442.73	89312.8	0.037298	0.09
198413	557490	1728.88	820.928	68.5275	68527.5	167.368	8003.89	7470.3	89643.6	0.0371541	0.09
214613	644598	1474.55	899.623	67.0668	67066.8	164.923	8123.67	7582.09	90985.1	0.0365797	0.09
199504	564277	1705.94	826.946	68.3934	68393.4	167.139	8014.03	7479.76	89757.1	0.0371049	0.09
235770	733932	1278.49	982.083	65.9857	65985.7	163.204	8228.99	7680.39	92164.7	0.0360871	0.09
204484	593157	1614.86	852.806	67.8654	67865.4	166.246	8055.51	7518.47	90221.7	0.0369047	0.09
200422	66092.7	10358.8	360.233	141.096	141096	266.766	6417.7	5989.85	71878.2	0.0463696	0.09
204789	75089.5	9742.42	382.971	133.416	133416	260.812	6500.37	6067.01	72804.1	0.0458072	0.09
194664	54942.1	11251.6	327.782	153.704	153704	274.669	6293.1	5873.56	70482.7	0.0472361	0.09
206214	227151	4643.25	576.609	87.6863	87686.3	201.887	7226.1	6744.36	80932.3	0.0412757	0.09
190081	45761	12118.9	296.204	168.075	168075	281.368	6163.8	5752.88	69034.5	0.0481596	0.09
213434	97086.2	8518.19	429.463	120.055	120055	247.997	6660.93	6216.87	74602.4	0.0447427	0.09
199515	64305.4	10491.5	355.384	142.85	142850	267.998	6399.6	5972.96	71675.5	0.0464941	0.09
173011	4515.4	20260.1	49.7145	395.135	395135	285.204	4488.21	4188.99	50267.9	0.0624695	0.09
200199	568502	1691.97	830.706	68.312	68312	167	8020.26	7485.57	89826.9	0.0370747	0.09
206965	606519	1575.95	864.887	67.6421	67642.1	165.872	8073.87	7535.61	90427.3	0.0368167	0.09
197407	60214	10809.6	343.805	147.219	147219	270.872	6355.66	5931.95	71183.3	0.0467982	0.09
199771	565908	1700.51	828.397	68.3618	68361.8	167.085	8016.44	7482.01	89784.1	0.0370932	0.09
202380	581327	1650.95	842.169	68.0738	68073.8	166.597	8038.83	7502.9	90034.8	0.036985	0.09
205704	77091.3	9615.86	387.691	131.927	131927	259.545	6517.12	6082.64	72991.7	0.0456944	0.09
199059	257925	4101.49	597.111	83.8677	83867.7	195.142	7327.93	6839.4	82072.8	0.0406952	0.09
219847	668547	1416.94	921.64	66.7446	66744.6	164.401	8153.32	7609.76	91317.1	0.0364399	0.09
166461	4061.45	21085.3	46.3462	411.579	411579	282.784	4332.94	4044.08	48528.9	0.0640121	0.09
213334	196552	5282.33	553.484	92.3536	92353.6	209.831	7117.43	6642.93	79715.2	0.0419097	0.09
198280	61900.7	10676	348.662	145.355	145355	269.678	6374.22	5949.27	71391.2	0.0466694	0.09
182848	5409.56	19034	56.1951	365.601	365601	288.781	4737.29	4421.47	53057.7	0.0600669	0.09
197261	550107	1754.57	814.409	68.6782	68678.2	167.626	7992.69	7459.84	89518.1	0.0372086	0.09
201814	68879.1	10159	367.561	138.525	138525	264.877	6444.72	6015.07	72180.9	0.0461847	0.09
199649	64566.9	10471.8	356.101	142.588	142588	267.816	6402.28	5975.46	71705.6	0.0464756	0.09
201715	68678.7	10173.1	367.044	138.703	138703	265.012	6442.82	6013.3	72159.6	0.0461976	0.09
185160	437776	2271.41	720.27	71.8054	71805.4	173.148	7794.54	7274.9	87298.8	0.038195	0.09
170777	4351.1	20540	48.5049	401.006	401006	284.38	4434.41	4138.79	49665.4	0.0630001	0.09
185863	344954	2989.9	652.769	76.3841	76384.1	181.508	7580.12	7074.78	84897.3	0.0393121	0.09
199687	64641.6	10466.2	356.305	142.513	142513	267.765	6403.05	5976.18	71714.1	0.0464703	0.09
210076	622519	1531.74	879.433	67.39	67390	165.454	8095.23	7555.54	90666.5	0.0367147	0.09
176383	4786.19	19839.6	51.6913	385.72	385720	286.443	4571.18	4266.44	51197.3	0.061659	0.09
199027	258075	4099.07	597.207	83.8509	83850.9	195.111	7328.41	6839.85	82078.2	0.0406925	0.09
206846	224520	4694.01	574.756	88.0503	88050.3	202.52	7217.06	6735.93	80831.1	0.0413279	0.09
197643	552582	1745.87	816.591	68.6271	68627.1	167.538	7996.47	7463.37	89560.4	0.0371902	0.09
209830	621281	1535.07	878.305	67.409	67409	165.485	8093.6	7554.02	90648.3	0.0367225	0.09
216873	178448	5716.64	537.641	95.6397	95639.7	215.19	7048.9	6578.98	78947.7	0.0423173	0.09
188694	42651.5	12443.1	284.197	174.101	174101	283.585	6112.7	5705.19	68462.3	0.0485314	0.09
201095	248843	4251.87	591.237	84.9158	84915.8	197.012	7298.6	6812.03	81744.3	0.0408611	0.09
201236	574680	1671.95	836.218	68.1956	68195.6	166.803	8029.27	7493.98	89927.8	0.0370311	0.09
158074	3579.35	22166.1	42.6472	429.49	429490	279.693	4144.38	3868.09	46417	0.065929	0.09
190262	18888.8	15258.8	156.953	245.615	245615	294.535	5583.59	5211.35	62536.3	0.0526173	0.09
233286	724350	1297.3	973.212	66.0875	66087.5	163.361	8218.32	7670.43	92045.1	0.0361365	0.09
198509	62343.3	10641.5	349.917	144.881	144881	269.367	6378.98	5953.71	71444.6	0.0466365	0.09
195247	56064.8	11154.3	331.308	152.231	152231	273.853	6307.04	5886.57	70638.9	0.047138	0.09
193182	52064.8	11509.5	318.437	157.733	157733	276.77	6255.66	5838.61	70063.3	0.047501	0.09
190782	47241.8	11970.1	301.665	165.436	165436	280.295	6186.71	5774.26	69291.1	0.0479941	0.09
223327	683711	1382.56	935.627	66.5541	66554.1	164.096	8171.5	7626.74	91520.8	0.0363546	0.09
199252	63789.5	10530.5	353.961	143.373	143373	268.356	6394.25	5967.97	71615.6	0.0465309	0.09
205578	76812.8	9633.26	387.041	132.13	132130	259.72	6514.82	6080.5	72966	0.0457099	0.09
186557	36772.5	13098.8	259.201	187.551	187551	287.527	6003.85	5603.6	67243.1	0.0493367	0.09
206659	604903	1580.55	863.423	67.6685	67668.5	165.916	8071.67	7533.56	90402.7	0.0368272	0.09
