"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
198523	562818	1702.73	824.255	81.7413	81741.3	219.608	10533.7	9831.46	117978	0.0403409	1
188512	310474	3352.56	628.677	94.1454	94145.4	239.428	9646.33	9003.24	108039	0.0421354	1
194802	14690.4	15734.5	126.076	276.005	276005	296.988	5519.75	5151.77	61821.2	0.0543273	1
198814	65000.4	10410.4	356.2	173.797	173797	298.563	7161.87	6684.41	80212.9	0.0485129	1
214785	648857	1457.13	902.209	80.0209	80020.9	216.698	10695.9	9982.86	119794	0.0400343	1
211935	96599.2	8515.51	427.169	146.2	146200	289.249	7770.23	7252.22	87026.6	0.0467281	1
194543	56491.3	11089.1	331.691	185.164	185164	300.447	6943.7	6480.79	77769.5	0.0491959	1
194957	539745	1783.51	803.896	82.3145	82314.5	220.572	10482.5	9783.7	117404	0.0404389	1
212124	636222	1488.73	890.618	80.2403	80240.3	217.07	10674.5	9962.83	119554	0.0400745	1
200936	69353.9	10096.8	367.639	168.813	168813	297.432	7262.56	6778.39	81340.7	0.0482056	1
177678	4892.09	19694.2	52.4759	344.391	344391	285.214	4573.92	4268.99	51227.9	0.058549	1
200230	573115	1669.05	833.434	81.5034	81503.4	219.207	10555.4	9851.66	118220	0.0402996	1
216082	654867	1442.54	907.735	79.9198	79919.8	216.526	10705.9	9992.16	119906	0.0400157	1
196308	13407.5	15896.1	116.301	279.176	279176	296.554	5475.35	5110.33	61324	0.0545089	1
209189	621751	1526.59	877.389	80.504	80504	217.517	10649	9939.05	119269	0.0401224	1
223483	687535	1367.73	937.87	79.4033	79403.3	215.648	10757.6	10040.5	120485	0.0399193	1
209403	89165.9	8893.38	412.644	151.234	151234	291.573	7648.72	7138.81	85665.7	0.0470712	1
177277	4856.79	19744.1	52.2199	345.112	345112	285.065	4563.83	4259.58	51114.9	0.0585983	1
218971	667931	1411.74	919.768	79.7068	79706.8	216.164	10727.1	10011.9	120143	0.0399762	1
196928	262323	4015.83	598.297	99.5617	99561.7	247.205	9355.7	8731.99	104784	0.0427702	1
181383	5245.65	19232.3	55.0306	337.552	337552	286.602	4669.29	4358	52296	0.0580872	1
179609	5069.75	19453.8	53.7615	340.87	340870	285.934	4623.1	4314.9	51778.8	0.0583097	1
179994	5106.83	19405.8	54.0293	340.156	340156	286.079	4633.04	4324.17	51890.1	0.0582616	1
213049	191339	5384.3	547.535	111.673	111673	262.309	8823.89	8235.63	98827.5	0.0439991	1
199669	66739.2	10282.6	360.849	171.746	171746	298.122	7202.9	6722.71	80672.5	0.048387	1
197745	557983	1719.03	819.964	81.8567	81856.7	219.802	10523.3	9821.75	117861	0.0403608	1
197821	258144	4082.3	595.628	100.119	100119	247.97	9327.99	8706.13	104474	0.042832	1
200434	68311.5	10170	364.96	169.961	169961	297.711	7239.06	6756.46	81077.5	0.0482768	1
163109	3853.87	21529.2	44.7862	368.595	368595	279.909	4229.47	3947.5	47370.1	0.0602934	1
226012	698135	1344.95	947.674	79.2467	79246.7	215.381	10773.6	10055.4	120664	0.0398897	1
213033	640585	1477.67	894.617	80.1635	80163.5	216.94	10681.9	9969.82	119638	0.0400605	1
214590	183379	5574.88	540.579	113.476	113476	264.283	8754.99	8171.32	98055.9	0.0441651	1
218930	667749	1412.16	919.6	79.7097	79709.7	216.169	10726.8	10011.7	120140	0.0399767	1
191521	50401.8	11636.6	312.007	194.885	194885	301.419	6767.84	6316.65	75799.8	0.0497644	1
196581	13162	15929.1	114.419	279.822	279822	296.464	5466.33	5101.91	61222.9	0.054546	1
157348	3538.72	22276.3	42.3397	377.182	377182	277.867	4103.64	3830.07	45960.8	0.0609622	1
206570	81908.5	9297.21	397.328	156.864	156864	293.805	7519.12	7017.84	84214.1	0.0474443	1
189035	45029.6	12167.8	292.761	204.749	204749	301.919	6597.74	6157.89	73894.7	0.0503302	1
215906	175733	5766.62	533.517	115.321	115321	266.233	8686.62	8107.51	97290.2	0.0443315	1
210698	629263	1506.71	884.25	80.3654	80365.4	217.283	10662.3	9951.51	119418	0.0400973	1
222456	683150	1377.36	933.817	79.4696	79469.6	215.761	10750.9	10034.2	120410	0.0399318	1
208871	87734.4	8970.12	409.717	152.284	152284	292.018	7624.08	7115.81	85389.7	0.0471416	1
177174	4847.85	19756.8	52.155	345.295	345295	285.027	4561.26	4257.17	51086.1	0.0586109	1
208683	87234.6	8997.24	408.684	152.657	152657	292.173	7615.38	7107.68	85292.2	0.0471665	1
209190	88588.4	8924.18	411.468	151.655	151655	291.753	7638.83	7129.58	85554.9	0.0470994	1
208988	620741	1529.3	876.468	80.5229	80522.9	217.549	10647.2	9937.36	119248	0.0401258	1
198376	561909	1705.77	823.448	81.7628	81762.8	219.644	10531.8	9829.65	117956	0.0403446	1
186564	468930	2089.56	743.755	84.5186	84518.6	224.244	10297.4	9610.93	115331	0.0407989	1
198777	564379	1697.54	825.643	81.7046	81704.6	219.546	10537	9834.57	118015	0.0403346	1
214272	185091	5533.12	542.108	113.078	113078	263.854	8770	8185.33	98224	0.0441288	1
191813	288954	3626.92	615.08	96.3537	96353.7	242.672	9522.78	8887.93	106655	0.0424022	1
217252	660208	1429.8	912.651	79.8316	79831.6	216.376	10714.6	10000.3	120004	0.0399994	1
192232	286542	3659.81	613.565	96.6214	96621.4	243.058	9508.31	8874.42	106493	0.0424338	1
213559	102109	8255.44	437.26	142.862	142862	287.52	7854.09	7330.48	87965.8	0.0464949	1
221621	679555	1385.35	930.496	79.5246	79524.6	215.854	10745.3	10029	120348	0.0399421	1
200178	67781.6	10207.6	363.585	170.556	170556	297.851	7226.98	6745.18	80942.1	0.0483136	1
187111	474968	2059.32	748.715	84.2986	84298.6	223.88	10315.1	9627.46	115530	0.0407641	1
226217	698983	1343.15	948.459	79.2343	79234.3	215.36	10774.9	10056.5	120678	0.0398874	1
209181	88563	8925.54	411.417	151.673	151673	291.761	7638.4	7129.17	85550.1	0.0471006	1
226082	698426	1344.33	947.944	79.2424	79242.4	215.374	10774	10055.8	120669	0.0398889	1
195637	544339	1766.8	807.925	82.1957	82195.7	220.372	10493	9793.5	117522	0.0404188	1
213830	644371	1468.2	898.091	80.0977	80097.7	216.828	10688.4	9975.82	119710	0.0400484	1
168702	4203	20817.3	47.4205	359.751	359751	281.921	4356.85	4066.39	48796.7	0.0596339	1
205446	602364	1580.36	859.763	80.8798	80879.8	218.154	10613.2	9905.69	118868	0.0401898	1
188923	44771.7	12194.5	291.786	205.254	205254	301.933	6589.21	6149.93	73799.2	0.050359	1
202866	588265	1621.89	847.027	81.1713	81171.3	218.647	10586	9880.24	118563	0.0402415	1
211851	634898	1492.12	889.405	80.2639	80263.9	217.11	10672.2	9960.69	119528	0.0400788	1
210633	628945	1507.54	883.958	80.3712	80371.2	217.292	10661.8	9950.99	119412	0.0400983	1
190815	294945	3547.17	618.847	95.7072	95707.2	241.732	9558.18	8920.97	107052	0.0423253	1
219525	670389	1406.09	922.035	79.6677	79667.7	216.098	10731	10015.6	120187	0.0399689	1
231101	718720	1302.52	966.736	78.9558	78955.8	214.886	10803.6	10083.4	121000	0.0398342	1
185077	342557	3000.8	649.572	91.3772	91377.2	235.227	9812.76	9158.57	109903	0.0417829	1
212907	639982	1479.19	894.064	80.174	80174	216.958	10680.9	9968.86	119626	0.0400624	1
205611	79628.7	9432.17	392.259	158.805	158805	294.492	7475.82	6977.43	83729.2	0.0475707	1
217555	661580	1426.56	913.914	79.8092	79809.2	216.338	10716.9	10002.4	120029	0.0399952	1
174194	4601.25	20128.3	50.3588	350.539	350539	283.926	4487.58	4188.41	50260.9	0.0589747	1
201445	241985	4354.31	585.1	102.432	102432	251.075	9216.91	8602.45	103229	0.0430823	1
192546	522549	1849.05	788.936	82.7823	82782.3	221.356	10441.8	9745.64	116948	0.0405175	1
184215	5556.93	18877	57.2714	332.076	332076	287.68	4745.23	4428.88	53146.6	0.0577257	1
196098	266309	3953.87	600.829	99.0443	99044.3	246.488	9381.74	8756.29	105076	0.0427123	1
206969	82879.6	9240.96	399.448	156.064	156064	293.51	7537.16	7034.68	84416.2	0.0473919	1
196894	61154.3	10705.6	345.505	178.646	178646	299.476	7066.97	6595.84	79150.1	0.048807	1
196437	264669	3979.2	599.789	99.2554	99255.4	246.781	9371.07	8746.34	104956	0.042736	1
195412	58214	10944	336.91	182.669	182669	300.108	6990.34	6524.32	78291.8	0.0490479	1
210964	630574	1503.29	885.449	80.3416	80341.6	217.242	10664.6	9953.66	119444	0.040093	1
188831	308148	3380.63	627.196	94.3694	94369.4	239.761	9633.46	8991.23	107895	0.042163	1
197964	257481	4092.98	595.203	100.209	100209	248.093	9323.56	8701.99	104424	0.0428419	1
226634	700702	1339.53	950.05	79.2094	79209.4	215.318	10777.4	10058.9	120707	0.0398826	1
222465	683192	1377.27	933.855	79.469	79469	215.76	10751	10034.2	120411	0.0399317	1
211635	633852	1494.81	888.448	80.2826	80282.6	217.142	10670.4	9959	119508	0.0400822	1
177783	4901.41	19681.1	52.5435	344.202	344202	285.253	4576.56	4271.46	51257.5	0.0585361	1
190709	48703.1	11799.5	306.131	197.867	197867	301.617	6715.6	6267.89	75214.7	0.0499365	1
197110	261463	4029.39	597.749	99.6752	99675.2	247.361	9350.03	8726.7	104720	0.0427828	1
197799	258244	4080.69	595.692	100.106	100106	247.952	9328.66	8706.75	104481	0.0428305	1
194829	272607	3858.74	604.808	98.2546	98254.6	245.384	9422.14	8793.99	105528	0.0426229	1
211656	633953	1494.55	888.54	80.2808	80280.8	217.139	10670.5	9959.16	119510	0.0400819	1
208413	86528.2	9035.85	407.215	153.191	153191	292.391	7602.98	7096.11	85153.4	0.047202	1
227738	705224	1330.07	954.236	79.1446	79144.6	215.207	10784.1	10065.1	120782	0.0398703	1
192699	283910	3696.19	611.913	96.9183	96918.3	243.485	9492.37	8859.54	106315	0.0424686	1
205523	602776	1579.18	860.137	80.8715	80871.5	218.14	10614	9906.42	118877	0.0401883	1
185273	452674	2175.6	730.582	85.1473	85147.3	225.28	10247.7	9564.51	114774	0.040897	1
187110	321679	3222.39	635.867	93.1129	93112.9	237.878	9706.81	9059.68	108716	0.0420064	1
168575	4194.51	20833.4	47.3571	359.958	359958	281.875	4353.89	4063.63	48763.6	0.059649	1
202642	587009	1625.7	845.897	81.198	81198	218.692	10583.5	9877.92	118535	0.0402462	1
192979	525752	1836.47	791.708	82.6923	82692.3	221.205	10449.5	9752.9	117035	0.0405025	1
177428	4870.01	19725.3	52.3158	344.841	344841	285.121	4567.62	4263.11	51157.4	0.0585798	1
195056	271461	3875.81	604.085	98.3958	98395.8	245.582	9414.86	8787.2	105446	0.042639	1
211609	95574.3	8565.68	425.23	146.856	146856	289.57	7754.08	7237.14	86845.7	0.0467733	1
198317	561545	1706.99	823.124	81.7714	81771.4	219.659	10531	9828.92	117947	0.0403461	1
236450	739390	1262.13	985.889	78.6799	78679.9	214.415	10832.5	10110.3	121324	0.0397809	1
180012	5108.57	19403.5	54.0418	340.123	340123	286.085	4633.51	4324.61	51895.3	0.0582594	1
183074	5426.44	19020.6	56.3326	334.311	334311	287.243	4714.27	4399.98	52799.8	0.0578724	1
221735	680050	1384.24	930.953	79.517	79517	215.841	10746.1	10029.7	120357	0.0399407	1
181329	5240.05	19239.2	54.9902	337.655	337655	286.581	4667.85	4356.66	52280	0.0580941	1
215244	650996	1451.9	904.176	79.9847	79984.7	216.636	10699.5	9986.19	119834	0.0400277	1
207762	215174	4863.12	566.388	106.897	106897	256.736	9017.92	8416.72	101001	0.0435402	1
201838	71250	9966.6	372.42	166.793	166793	296.914	7304.36	6817.4	81808.8	0.0480794	1
207100	611075	1555.74	867.668	80.7075	80707.5	217.862	10629.5	9920.91	119051	0.040159	1
210223	626916	1512.86	882.105	80.4083	80408.3	217.355	10658.2	9947.65	119372	0.0401051	1
221147	677498	1389.95	928.596	79.5564	79556.4	215.908	10742.1	10026	120312	0.0399481	1
195215	270661	3887.77	603.581	98.495	98495	245.721	9409.76	8782.44	105389	0.0426502	1
201573	70688.1	10004.8	371.015	167.383	167383	297.069	7292.1	6805.96	81671.5	0.0481163	1
196819	552089	1739.34	814.751	82.0006	82000.6	220.044	10510.4	9809.7	117716	0.0403855	1
210377	91895.6	8750.73	418.106	149.308	149308	290.722	7694.56	7181.59	86179.1	0.046941	1
203256	590442	1615.34	848.989	81.1252	81125.2	218.569	10590.3	9884.23	118611	0.0402333	1
204673	77463.6	9564.28	387.321	160.735	160735	295.135	7433.45	6937.88	83254.6	0.0476951	1
175610	4715.33	19951.7	51.1915	348.07	348070	284.448	4522.33	4220.84	50650.1	0.0588025	1
207133	611245	1555.27	867.823	80.7042	80704.2	217.857	10629.9	9921.2	119054	0.0401584	1
201566	241462	4363.54	584.752	102.512	102512	251.179	9213.2	8598.99	103188	0.0430907	1
188623	309660	3362.35	628.158	94.2235	94223.5	239.544	9641.84	8999.05	107989	0.042145	1
194663	273452	3846.23	605.34	98.1512	98151.2	245.238	9427.49	8798.99	105588	0.0426111	1
205595	603156	1578.09	860.481	80.8639	80863.9	218.127	10614.7	9907.09	118885	0.040187	1
208551	618528	1535.28	874.451	80.5646	80564.6	217.62	10643.2	9933.63	119204	0.0401333	1
199680	66760.2	10281.1	360.905	171.722	171722	298.117	7203.39	6723.17	80678	0.0483855	1
221644	679653	1385.13	930.586	79.5231	79523.1	215.852	10745.5	10029.1	120350	0.0399418	1
194677	537826	1790.59	802.217	82.3649	82364.9	220.656	10478.1	9779.56	117355	0.0404474	1
201106	69708.2	10072.2	368.542	168.429	168429	297.337	7270.46	6785.77	81429.2	0.0481817	1
188351	311676	3338.19	629.444	94.031	94031	239.257	9652.95	9009.42	108113	0.0421213	1
174147	4597.6	20134.1	50.3321	350.619	350619	283.909	4486.45	4187.35	50248.2	0.0589804	1
177439	4870.96	19724	52.3227	344.822	344822	285.125	4567.89	4263.37	51160.4	0.0585785	1
184272	354050	2889.51	657.32	90.5157	90515.7	233.89	9867.5	9209.67	110516	0.0416686	1
203374	591095	1613.38	849.578	81.1115	81111.5	218.545	10591.5	9885.43	118625	0.0402309	1
194388	15034.2	15693.4	128.673	275.196	275196	297.097	5531.11	5162.37	61948.4	0.054281	1
204492	229000	4591.29	576.286	104.488	104488	253.737	9122.91	8514.71	102177	0.043297	1
210243	91510.9	8770.55	417.346	149.574	149574	290.842	7688.19	7175.64	86107.7	0.046959	1
205575	603050	1578.39	860.385	80.866	80866	218.131	10614.5	9906.9	118883	0.0401874	1
199485	250585	4206.51	590.751	101.169	101169	249.394	9276.82	8658.37	103900	0.0429468	1
203307	74415.5	9757.16	380.152	163.605	163605	296.022	7371.57	6880.13	82561.6	0.0478784	1
210265	627126	1512.31	882.296	80.4044	80404.4	217.349	10658.6	9947.99	119376	0.0401044	1
193801	531697	1813.58	796.87	82.5288	82528.8	220.931	10463.8	9766.17	117194	0.0404751	1
208315	86274.7	9049.8	406.686	153.384	153384	292.469	7598.5	7091.94	85103.2	0.0472149	1
194727	56857.9	11057.9	332.813	184.625	184625	300.377	6953.74	6490.16	77881.9	0.049164	1
220407	674273	1397.23	925.619	79.6066	79606.6	215.994	10737.1	10021.3	120256	0.0399575	1
197655	62671.2	10587	349.793	176.681	176681	299.127	7105.1	6631.43	79577.1	0.0486883	1
197954	257528	4092.23	595.233	100.203	100203	248.085	9323.87	8702.28	104427	0.0428412	1
225313	695232	1351.12	944.988	79.2891	79289.1	215.453	10769.3	10051.3	120616	0.0398977	1
203550	74949.4	9722.76	381.427	163.088	163088	295.868	7382.6	6890.43	82685.2	0.0478456	1
213436	642503	1472.86	896.376	80.1301	80130.1	216.883	10685.2	9972.87	119674	0.0400544	1
176966	4829.81	19782.7	52.0241	345.667	345667	284.95	4556.05	4252.31	51027.8	0.0586365	1
209091	209456	4981.81	562.098	107.965	107965	258.027	8972.94	8374.75	100497	0.0436455	1
185168	28947.7	14026.7	219.81	241.576	241576	300.761	6016.17	5615.09	67381.1	0.0523925	1
190462	297156	3518.41	620.24	95.475	95475	241.393	9571.05	8932.98	107196	0.0422975	1
199113	252252	4178.66	591.833	100.933	100933	249.076	9288.23	8669.01	104028	0.0429212	1
198486	64339.1	10459.8	354.403	174.6	174600	298.726	7145.97	6669.57	80034.8	0.0485618	1
212276	195078	5297.79	550.676	110.865	110865	261.401	8855.5	8265.14	99181.6	0.0439235	1
201245	69998.6	10052.1	369.278	168.117	168117	297.258	7276.91	6791.78	81501.4	0.0481622	1
220641	675293	1394.92	926.56	79.5906	79590.6	215.967	10738.7	10022.8	120273	0.0399545	1
211097	631227	1501.59	886.045	80.3298	80329.8	217.222	10665.8	9954.72	119457	0.0400908	1
208042	615933	1542.34	872.087	80.6139	80613.9	217.704	10638.5	9929.23	119151	0.0401422	1
195384	542638	1772.95	806.433	82.2394	82239.4	220.446	10489.2	9789.89	117479	0.0404262	1
210163	91281.6	8782.41	416.891	149.733	149733	290.914	7684.38	7172.08	86065	0.0469698	1
208802	619799	1531.84	875.609	80.5406	80540.6	217.58	10645.5	9935.78	119229	0.040129	1
183995	5531.16	18904.7	57.086	332.511	332511	287.595	4739.21	4423.26	53079.2	0.0577542	1
183963	359556	2838.7	661.088	90.1246	90124.6	233.279	9892.87	9233.34	110800	0.0416159	1
168566	4193.89	20834.6	47.3525	359.973	359973	281.872	4353.68	4063.43	48761.2	0.0596501	1
196867	262615	4011.25	598.483	99.5233	99523.3	247.152	9357.62	8733.78	104805	0.0427659	1
198740	564152	1698.29	825.442	81.7099	81709.9	219.555	10536.6	9834.12	118009	0.0403355	1
182347	5346.92	19111.8	55.7601	335.716	335716	286.966	4694.79	4381.8	52581.6	0.0579652	1
198111	63584.7	10517	352.331	175.531	175531	298.909	7127.62	6652.44	79829.3	0.0486185	1
206381	607318	1566.27	864.255	80.7812	80781.2	217.987	10622.6	9914.39	118973	0.0401722	1
198676	64721.4	10431.2	355.444	174.134	174134	298.632	7155.18	6678.17	80138	0.0485334	1
201310	579423	1649.08	839.081	81.3626	81362.6	218.97	10568.3	9863.72	118365	0.0402751	1
174669	4638.97	20069	50.6345	349.714	349714	284.101	4499.2	4199.25	50391	0.058917	1
178514	4967.39	19590.1	53.0213	342.877	342877	285.525	4595.08	4288.74	51464.9	0.0584457	1
190600	48472.4	11821.9	305.318	198.282	198282	301.641	6708.39	6261.17	75134	0.0499603	1
205170	78602.1	9494.32	389.933	159.709	159709	294.798	7455.89	6958.83	83505.9	0.0476291	1
202584	586687	1626.68	845.606	81.2049	81204.9	218.703	10582.8	9877.32	118528	0.0402474	1
181625	5270.67	19202.1	55.2109	337.093	337093	286.693	4675.66	4363.95	52367.4	0.0580566	1
196580	60529.8	10755.3	343.711	179.477	179477	299.616	7051	6580.94	78971.2	0.048857	1
210669	202490	5131.67	556.687	109.331	109331	259.639	8916.84	8322.39	99868.6	0.0437777	1
185590	34888.4	13299.5	250.035	226.871	226871	301.686	6240.06	5824.06	69888.7	0.0515741	1
240238	753485	1235.72	998.948	78.5001	78500.1	214.108	10851.6	10128.1	121538	0.0397459	1
235042	734038	1272.39	980.929	78.7499	78749.9	214.534	10825.1	10103.5	121241	0.0397945	1
217190	119189	7537.17	465.393	134.141	134141	282.222	8087.42	7548.26	90579.1	0.0458615	1
173834	4573.08	20173.3	50.1527	351.16	351160	283.793	4478.82	4180.23	50162.8	0.0590184	1
195716	58817.9	10894.1	338.707	181.819	181819	299.984	7006.38	6539.29	78471.5	0.0489972	1
196528	550206	1745.93	813.089	82.0474	82047.4	220.123	10506.2	9805.8	117670	0.0403935	1
215504	652201	1448.97	905.284	79.9644	79964.4	216.602	10701.5	9988.05	119857	0.0400239	1
213218	190502	5403.91	546.822	111.857	111857	262.514	8816.75	8228.97	98747.6	0.0440163	1
171789	4418.9	20429.1	49.0203	354.642	354642	283.044	4429.58	4134.27	49611.3	0.059265	1
197163	261213	4033.34	597.589	99.7083	99708.3	247.407	9348.38	8725.16	104702	0.0427865	1
193293	528049	1827.55	793.7	82.6286	82628.6	221.098	10455.1	9758.06	117097	0.0404918	1
211730	95953.6	8547.04	425.95	146.612	146612	289.451	7760.08	7242.74	86912.9	0.0467565	1
188504	310539	3351.78	628.718	94.1392	94139.2	239.419	9646.69	9003.58	108043	0.0421346	1
200240	67910.6	10198.5	363.92	170.41	170410	297.817	7229.93	6747.93	80975.2	0.0483046	1
194335	7294.41	17511.9	69.855	309.326	309326	291.846	5058.54	4721.3	56655.6	0.0562901	1
204705	228101	4608.33	575.66	104.638	104638	253.926	9116.24	8508.49	102102	0.0433124	1
195049	540373	1781.21	804.446	82.2981	82298.1	220.544	10484	9785.05	117421	0.0404361	1
206387	221009	4745.84	570.641	105.851	105851	255.449	9062.87	8458.68	101504	0.0434357	1
184170	5551.64	18882.6	57.2334	332.165	332165	287.662	4744	4427.73	53132.8	0.0577315	1
215370	109405	7933.76	449.826	138.868	138868	285.24	7958.21	7427.66	89131.9	0.0462095	1
200576	575152	1662.55	835.256	81.4575	81457.5	219.13	10559.6	9855.58	118267	0.0402916	1
193856	532088	1812.09	797.211	82.5182	82518.2	220.913	10464.7	9767.03	117204	0.0404733	1
200614	575374	1661.85	835.454	81.4525	81452.5	219.121	10560	9856.01	118272	0.0402908	1
202517	237378	4436.45	582.017	103.14	103140	252.002	9184.05	8571.78	102861	0.043157	1
176609	4799.11	19827.3	51.801	346.304	346304	284.817	4547.12	4243.98	50927.7	0.0586804	1
191468	17553.8	15403.6	147.322	269.443	269443	297.847	5612.17	5238.03	62856.3	0.0539538	1
189172	45341.6	12135.7	293.935	204.141	204141	301.9	6608.01	6167.47	74009.7	0.0502956	1
211115	94065.9	8640.59	422.341	147.842	147842	290.043	7729.97	7214.64	86575.7	0.046841	1
210182	204666	5084.24	558.4	108.897	108897	259.131	8934.52	8338.88	100067	0.043736	1
203741	593121	1607.34	851.406	81.069	81069	218.474	10595.5	9889.12	118669	0.0402234	1
186952	39756.9	12735.7	271.747	215.692	215692	302.007	6417.18	5989.37	71872.4	0.0509487	1
205394	225198	4663.96	573.624	105.127	105127	254.544	9094.56	8488.25	101859	0.0433624	1
227274	703332	1334.01	952.485	79.1716	79171.6	215.253	10781.3	10062.5	120751	0.0398754	1
217677	662131	1425.26	914.422	79.8002	79800.2	216.323	10717.7	10003.2	120039	0.0399935	1
216307	655899	1440.06	908.685	79.9026	79902.6	216.497	10707.6	9993.75	119925	0.0400125	1
187881	21567.2	14936.7	175.197	260.065	260065	298.97	5745.79	5362.74	64352.8	0.0534248	1
182483	5361.57	19094.8	55.8656	335.455	335455	287.018	4698.41	4385.18	52622.2	0.0579479	1
192471	285184	3678.51	612.713	96.7739	96773.9	243.278	9500.1	8866.76	106401	0.0424517	1
