"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
207886	613261	1553.32	870.325	74.2225	74222.5	191.915	9366.2	8741.79	104901	0.0388208	72000
194697	57389.5	11003.8	334.125	200.368	200368	309.008	7174.43	6696.13	80353.6	0.0500801	72000
175098	4685.48	19983.6	50.9425	458.302	458302	287.697	4569.11	4264.5	51174.1	0.069794	72000
212643	98780.3	8411.43	431.269	143.911	143911	287.345	7770.66	7252.62	87031.4	0.0465687	72000
216652	173146	5838.26	531.415	110.856	110856	254.748	8265.39	7714.36	92572.4	0.0439227	72000
203675	590757	1618.15	849.946	74.6853	74685.3	192.828	9339.99	8717.32	104608	0.0389307	72000
193815	280077	3755.67	610.105	91.3425	91342.5	224.448	8701.45	8121.35	97456.2	0.0417783	72000
215481	109426	7934.76	449.97	136.631	136631	281.915	7864.92	7340.6	88087.1	0.0460463	72000
178310	4963.62	19581.5	52.9594	453.406	453406	289.129	4654.44	4344.14	52129.7	0.069047	72000
224811	691552	1362.24	942.238	72.875	72875	189.26	9447.42	8817.59	105811	0.0384835	72000
194027	530727	1821.4	796.708	76.1533	76153.3	195.725	9261.7	8644.25	103731	0.0392622	72000
194843	57673.7	10980.1	334.986	199.676	199676	308.887	7180.83	6702.11	80425.3	0.0500404	72000
177381	4879.77	19697.9	52.3529	454.869	454869	288.711	4629.42	4320.79	51849.5	0.0692655	72000
209789	622938	1526.99	879.139	74.0354	74035.4	191.546	9377.03	8751.9	105023	0.0387755	72000
223511	686056	1374.22	937.157	72.9587	72958.7	189.424	9442.15	8812.67	105752	0.0385053	72000
182933	5431.35	19000.8	56.3278	445.49	445490	291.262	4783.53	4464.63	53575.5	0.0679266	72000
204942	597703	1597.57	856.217	74.5381	74538.1	192.537	9348.24	8725.02	104700	0.0388961	72000
194729	57451	10998.7	334.312	200.218	200218	308.982	7175.82	6697.43	80369.2	0.0500715	72000
190392	300265	3484.05	622.823	89.0706	89070.6	220.381	8766.78	8182.33	98187.9	0.0414714	72000
218415	663786	1424.75	916.606	73.313	73313	190.122	9420.17	8792.16	105506	0.0385961	72000
211206	94313	8628.4	422.827	147.462	147462	289.699	7726.75	7211.64	86539.7	0.046815	72000
197144	62164.9	10618.9	348.107	189.625	189625	306.847	7275.62	6790.58	81487	0.0494583	72000
194520	534223	1808.13	799.752	76.0567	76056.7	195.534	9266.64	8648.86	103786	0.0392411	72000
200372	248489	4247.34	589.938	95.5907	95590.7	231.771	8589.77	8017.12	96205.5	0.0423114	72000
206793	607572	1569.21	865.157	74.3357	74335.7	192.138	9359.72	8735.74	104829	0.0388479	72000
181638	5290.72	19164	55.3169	447.824	447824	290.655	4746.53	4430.09	53161.1	0.0682464	72000
224369	689692	1366.28	940.518	72.9032	72903.2	189.315	9445.64	8815.93	105791	0.0384909	72000
194265	277679	3790.03	608.596	91.6335	91633.5	224.961	8693.38	8113.83	97365.9	0.0418164	72000
209632	622148	1529.11	878.419	74.0504	74050.4	191.575	9376.16	8751.08	105013	0.0387792	72000
216358	654437	1446.98	908.001	73.4695	73469.5	190.43	9410.64	8783.26	105399	0.0386356	72000
215367	108932	7955.75	449.144	136.937	136937	282.161	7860.83	7336.77	88041.3	0.0460688	72000
194064	530995	1820.37	796.941	76.1458	76145.8	195.71	9262.08	8644.61	103735	0.0392606	72000
189783	497271	1959.3	768.018	77.1636	77163.6	197.716	9211.61	8597.5	103170	0.0394768	72000
217949	123447	7378.36	471.934	128.918	128918	275.176	7972.2	7440.72	89288.7	0.0454624	72000
188239	315701	3296.25	632.655	87.5287	87528.7	217.565	8813.77	8226.18	98714.2	0.041253	72000
201479	578315	1656.39	838.763	74.9595	74959.5	193.369	9324.82	8703.16	104438	0.0389946	72000
203475	589648	1621.49	848.946	74.7092	74709.2	192.875	9338.65	8716.08	104593	0.0389363	72000
186178	38621.1	12847.9	266.532	265.275	265275	312.984	6614.39	6173.43	74081.2	0.053718	72000
198478	257031	4105.74	595.481	94.3482	94348.2	229.669	8621.17	8046.43	96557.1	0.0421604	72000
211058	629239	1510.31	884.894	73.917	73917	191.312	9383.95	8758.36	105100	0.0387466	72000
205600	79843.1	9416.91	392.634	161.863	161863	297.539	7560.08	7056.07	84672.9	0.0477675	72000
181054	5229.93	19237.5	54.8795	448.845	448845	290.383	4730.06	4414.72	52976.7	0.0683891	72000
210133	91235.9	8784.5	416.786	150.119	150119	291.343	7694.71	7181.72	86180.7	0.0469959	72000
219549	668847	1412.97	921.271	73.2303	73230.3	189.959	9425.25	8796.9	105563	0.0385751	72000
186548	464417	2117.32	740.756	78.335	78335	200.018	9156.88	8546.42	102557	0.0397135	72000
219518	668712	1413.28	921.146	73.2325	73232.5	189.963	9425.12	8796.78	105561	0.0385756	72000
203582	75334.8	9694.65	382.195	167.584	167584	300	7498.07	6998.2	83978.4	0.0481289	72000
198124	64095.4	10471.5	353.488	185.768	185768	305.906	7312.96	6825.43	81905.2	0.0492316	72000
182477	5380.87	19058.4	55.965	446.323	446323	291.048	4770.42	4452.39	53428.7	0.0680398	72000
191284	50632.2	11603	312.441	219.115	219115	311.47	7005.71	6538.66	78463.9	0.0511407	72000
197537	554381	1735.36	817.455	75.5287	75528.7	194.493	9294.15	8674.54	104094	0.0391242	72000
202226	72432.3	9883.03	375.171	171.684	171684	301.57	7454.85	6957.86	83494.4	0.0483832	72000
189662	496197	1964.09	767.111	77.1989	77198.9	197.785	9209.91	8595.92	103151	0.0394841	72000
196234	60385.8	10758.8	343.015	193.416	193416	307.683	7239.47	6756.83	81082	0.0496792	72000
174858	4665.92	20013.7	50.8	458.651	458651	287.591	4562.86	4258.67	51104	0.069849	72000
199961	67764.6	10203.3	363.325	179.098	179098	304.041	7379	6887.06	82644.7	0.0488342	72000
187835	43106.7	12354.9	284.995	246.014	246014	312.946	6775.11	6323.43	75881.2	0.0526395	72000
201992	581269	1647.15	841.412	74.8931	74893.1	193.238	9328.47	8706.57	104479	0.0389792	72000
217616	660179	1433.25	913.285	73.3728	73372.8	190.239	9416.52	8788.75	105465	0.0386113	72000
186047	24132.5	14607.5	191.425	335.469	335469	308.82	6020.24	5618.89	67426.7	0.0579489	72000
204460	230864	4561.59	578.097	98.4072	98407.2	236.412	8521.99	7953.86	95446.3	0.0426403	72000
204114	76497.7	9621.33	384.941	166.037	166037	299.367	7514.63	7013.66	84163.9	0.048032	72000
185300	35393.1	13222.6	252.053	280.41	280410	312.582	6488.87	6056.28	72675.4	0.0545799	72000
205903	80545.2	9375.18	394.212	161.036	161036	297.155	7569.23	7064.61	84775.4	0.0477144	72000
226947	700434	1343.27	950.454	72.7426	72742.6	188.999	9455.83	8825.45	105905	0.0384489	72000
212806	637741	1488.36	892.675	73.7616	73761.6	191.006	9393.13	8766.92	105203	0.0387084	72000
195672	270456	3896.36	604.038	92.5395	92539.5	226.549	8668.7	8090.78	97089.4	0.0419335	72000
216449	174487	5803.47	532.711	110.491	110491	254.263	8272.11	7720.64	92647.6	0.0438883	72000
221226	676218	1396.13	928.071	73.1121	73112.1	189.726	9432.56	8803.72	105645	0.0385449	72000
229769	711896	1319.46	961.064	72.5768	72576.8	188.673	9466.49	8835.39	106025	0.0384051	72000
191709	292015	3591.34	617.617	89.962	89962	221.988	8740.62	8157.92	97895	0.0415939	72000
210402	205430	5072.89	559.463	103.182	103182	243.869	8416.27	7855.18	94262.2	0.0431614	72000
207888	216344	4844.57	567.742	101.019	101019	240.555	8462.87	7898.68	94784.1	0.0429305	72000
192950	284823	3689.02	613.091	90.7803	90780.3	223.451	8717.21	8136.07	97632.8	0.0417039	72000
209453	621250	1531.52	877.6	74.0675	74067.5	191.609	9375.16	8750.15	105002	0.0387833	72000
208450	616157	1545.35	872.96	74.1658	74165.8	191.803	9369.47	8744.84	104938	0.0388071	72000
174241	4616.31	20091.1	50.4383	459.537	459537	287.32	4546.84	4243.72	50924.6	0.0699899	72000
194000	56027.4	11119.2	329.946	203.785	203785	309.569	7143	6666.8	80001.6	0.0502753	72000
182754	5411.43	19023.4	56.1846	445.818	445818	291.178	4778.38	4459.82	53517.8	0.067971	72000
199008	563580	1704.11	825.611	75.303	75303	194.047	9306.18	8685.77	104229	0.0390733	72000
183295	5472.34	18955	56.6222	444.819	444819	291.434	4794.03	4474.43	53693.1	0.067836	72000
221366	676827	1394.76	928.633	73.1025	73102.5	189.707	9433.16	8804.28	105651	0.0385424	72000
197729	555600	1731.15	818.533	75.4983	75498.3	194.433	9295.76	8676.05	104113	0.0391174	72000
186074	38290	12885.6	265.096	266.784	266784	312.959	6601.87	6161.75	73941	0.0538032	72000
190026	302690	3453.46	624.358	88.8179	88817.9	219.922	8774.33	8189.37	98272.5	0.0414362	72000
235584	734626	1274.28	982.118	72.2633	72263.3	188.058	9487	8854.53	106254	0.038321	72000
209534	89597.3	8869.98	413.491	151.612	151612	292.225	7676.97	7165.18	85982.1	0.0470965	72000
186213	23778.2	14651	189.216	337.093	337093	308.663	6005.78	5605.4	67264.8	0.0580566	72000
198626	561228	1711.99	823.521	75.3599	75359.9	194.159	9303.14	8682.93	104195	0.0390862	72000
215133	648763	1460.8	902.786	73.5669	73566.9	190.622	9404.76	8777.78	105333	0.03866	72000
194604	57207.2	11019.1	333.571	200.815	200815	309.085	7170.29	6692.27	80307.3	0.0501057	72000
204414	594829	1606.03	853.62	74.5985	74598.5	192.657	9344.84	8721.85	104662	0.0389103	72000
212328	97761.4	8459.96	429.377	144.691	144691	287.878	7760.9	7243.51	86922.1	0.0466232	72000
191600	512467	1894.09	780.945	76.6844	76684.4	196.772	9235.01	8619.35	103432	0.0393763	72000
204374	594608	1606.68	853.421	74.6032	74603.2	192.666	9344.58	8721.61	104659	0.0389114	72000
201759	71454.5	9948.3	372.748	173.149	173149	302.094	7439.65	6943.67	83324	0.0484732	72000
210084	624413	1523.06	880.486	74.0074	74007.4	191.49	9378.66	8753.42	105041	0.0387687	72000
229338	710164	1323.01	959.461	72.6015	72601.5	188.722	9464.89	8833.9	106007	0.0384116	72000
180732	5197	19278	54.6425	449.402	449402	290.234	4721.02	4406.28	52875.4	0.0684676	72000
219715	669581	1411.28	921.948	73.2184	73218.4	189.935	9425.99	8797.59	105571	0.0385721	72000
183831	5534.22	18887.1	57.0667	443.811	443811	291.689	4809.65	4489.01	53868.1	0.0677013	72000
187315	41810.4	12493.9	279.841	251.342	251342	313.027	6730.43	6281.73	75380.8	0.0529366	72000
202163	240667	4383.02	584.762	96.7965	96796.5	233.78	8560.21	7989.53	95874.3	0.0424543	72000
232419	722397	1298.26	970.789	72.4295	72429.5	188.384	9476.06	8844.32	106132	0.0383658	72000
204430	594919	1605.76	853.701	74.5966	74596.6	192.653	9344.95	8721.95	104663	0.0389099	72000
192559	519920	1863.71	787.35	76.462	76462	196.334	9246.09	8629.68	103556	0.0393289	72000
220084	671214	1407.52	923.454	73.192	73192	189.883	9427.61	8799.1	105589	0.0385653	72000
181754	5302.98	19149.4	55.4051	447.619	447619	290.709	4749.81	4433.16	53197.9	0.068218	72000
211840	633066	1500.36	888.394	73.8465	73846.5	191.173	9388.11	8762.23	105147	0.0387293	72000
195857	543393	1774.26	807.775	75.8105	75810.5	195.049	9279.36	8660.73	103929	0.039187	72000
190132	500319	1945.85	770.596	77.0646	77064.6	197.521	9216.4	8601.97	103224	0.0394562	72000
196441	547273	1760.32	811.185	75.7095	75709.5	194.849	9284.64	8665.66	103988	0.0391646	72000
205163	78844.5	9476.95	390.369	163.069	163069	298.086	7546.84	7043.71	84524.6	0.0478443	72000
223320	685242	1376.01	936.405	72.9712	72971.2	189.449	9441.36	8811.94	105743	0.0385085	72000
209427	621119	1531.87	877.481	74.07	74070	191.614	9375.02	8750.02	105000	0.0387839	72000
204683	77763.4	9542.89	387.887	164.412	164412	298.677	7532.2	7030.05	84360.6	0.0479295	72000
211967	633686	1498.75	888.962	73.8352	73835.2	191.151	9388.78	8762.86	105154	0.0387265	72000
205421	600286	1590.05	858.553	74.4844	74484.4	192.431	9351.27	8727.85	104734	0.0388833	72000
209962	623800	1524.69	879.927	74.019	74019	191.513	9377.99	8752.79	105033	0.0387715	72000
186470	39504.3	12748.2	270.312	261.304	261304	313.031	6647.37	6204.21	74450.6	0.0534944	72000
197097	62072.7	10626	347.847	189.815	189815	306.891	7273.79	6788.87	81466.5	0.0494695	72000
198201	258307	4085.15	596.302	94.1689	94168.9	229.363	8625.78	8050.73	96608.8	0.0421383	72000
213450	640824	1480.55	895.5	73.7064	73706.4	190.897	9396.41	8769.98	105240	0.0386948	72000
191986	52049.3	11471.7	317.195	214.793	214793	311.027	7043.87	6574.28	78891.4	0.0508982	72000
178810	5009.98	19518.9	53.2943	452.603	452603	289.355	4668.02	4356.82	52281.8	0.0689285	72000
203456	75060.2	9712.14	381.541	167.957	167957	300.15	7494.1	6994.5	83934	0.0481522	72000
200817	574447	1668.65	835.3	75.0476	75047.6	193.543	9320	8698.67	104384	0.0390149	72000
205261	599429	1592.54	857.777	74.5021	74502.1	192.466	9350.27	8726.92	104723	0.0388875	72000
213787	642426	1476.53	896.969	73.6779	73677.9	190.841	9398.11	8771.57	105259	0.0386877	72000
205512	79641.2	9428.98	392.178	162.105	162105	297.65	7557.42	7053.59	84643.1	0.0477829	72000
183210	5462.66	18965.7	56.5527	444.977	444977	291.394	4791.56	4472.13	53665.5	0.0678572	72000
195893	59720.5	10812.2	341.076	194.896	194896	307.987	7225.49	6743.79	80925.5	0.049765	72000
212325	635421	1494.29	890.549	73.8036	73803.6	191.088	9390.64	8764.6	105175	0.0387188	72000
199640	251750	4192.49	592.066	95.1076	95107.6	230.958	8601.87	8028.41	96340.9	0.0422531	72000
190933	49916.9	11670.5	309.995	221.382	221382	311.676	6985.84	6520.12	78241.4	0.0512676	72000
212203	634829	1495.81	890.008	73.8143	73814.3	191.11	9390.01	8764.01	105168	0.0387214	72000
187702	477351	2052.11	751.369	77.8499	77849.9	199.065	9179.14	8567.2	102806	0.0396169	72000
205564	226195	4650.1	574.838	99.2161	99216.1	237.712	8503.32	7936.43	95237.2	0.0427316	72000
205803	80313.9	9388.88	393.694	161.307	161307	297.282	7566.23	7061.81	84741.8	0.0477318	72000
172771	4502.14	20275.6	49.6033	461.589	461589	286.681	4509.13	4208.52	50502.2	0.0703221	72000
203623	590471	1619.01	849.688	74.6914	74691.4	192.84	9339.64	8717	104604	0.0389322	72000
192532	53137.3	11373	320.767	211.622	211622	310.658	7072.12	6600.65	79207.8	0.0507196	72000
211975	633725	1498.65	888.997	73.8344	73834.4	191.149	9388.82	8762.9	105155	0.0387264	72000
193604	55252.2	11186.1	327.526	205.807	205807	309.876	7124.56	6649.59	79795.1	0.0503904	72000
225020	692430	1360.35	943.05	72.8617	72861.7	189.233	9448.26	8818.38	105821	0.0384801	72000
201571	578845	1654.73	839.238	74.9475	74947.5	193.346	9325.48	8703.78	104445	0.0389918	72000
178185	4952.18	19597.2	52.8767	453.605	453605	289.072	4651.06	4340.99	52091.9	0.0690765	72000
203955	592308	1613.51	851.344	74.6521	74652.1	192.762	9341.84	8719.05	104629	0.0389229	72000
194178	56375.8	11089.5	331.024	202.895	202895	309.429	7151.16	6674.41	80093	0.0502246	72000
222902	683458	1379.95	934.757	72.9988	72998.8	189.503	9439.63	8810.32	105724	0.0385157	72000
157651	3559.01	22212.9	42.4803	478.839	478839	280.422	4149.31	3872.69	46472.3	0.0735323	72000
199786	67409.9	10228.6	362.395	179.708	179708	304.225	7372.87	6881.35	82576.2	0.0488708	72000
187190	471833	2079.43	746.821	78.0528	78052.8	199.464	9169.76	8558.45	102701	0.0396576	72000
183632	5511.13	18912.2	56.9008	444.186	444186	291.595	4803.86	4483.6	53803.2	0.0677513	72000
186945	40838.8	12600	275.884	255.466	255466	313.051	6695.98	6249.58	74995	0.053167	72000
196766	265091	3978.16	600.635	93.2422	93242.2	227.769	8649.96	8073.3	96879.6	0.0420227	72000
199714	567876	1689.91	829.435	75.2006	75200.6	193.845	9311.69	8690.91	104291	0.03905	72000
202493	72996.9	9845.77	376.557	170.858	170858	301.266	7463.48	6965.92	83591	0.0483323	72000
203975	232924	4523.26	579.517	98.0591	98059.1	235.848	8530.13	7961.46	95537.5	0.0426006	72000
201565	71050.2	9975.55	371.737	173.767	173767	302.31	7433.26	6937.71	83252.5	0.048511	72000
182512	5384.74	19053.9	55.9928	446.259	446259	291.064	4771.43	4453.34	53440	0.068031	72000
212141	97167.7	8488.49	428.265	145.154	145154	288.19	7755.15	7238.14	86857.6	0.0466555	72000
229890	712379	1318.47	961.511	72.5699	72569.9	188.66	9466.93	8835.8	106030	0.0384033	72000
184962	442241	2239.37	722.961	79.2497	79249.7	201.808	9116.37	8508.61	102103	0.0398903	72000
177362	4878.08	19700.3	52.3406	454.899	454899	288.702	4628.91	4320.31	51843.7	0.06927	72000
229509	710852	1321.6	960.097	72.5917	72591.7	188.703	9465.53	8834.49	106014	0.038409	72000
190668	6529.73	17991.7	64.2313	428.899	428899	295.151	5025.6	4690.56	56286.7	0.0658608	72000
208657	617212	1542.46	873.92	74.1453	74145.3	191.762	9370.66	8745.95	104951	0.0388022	72000
207456	611034	1559.5	868.3	74.2665	74266.5	192.002	9363.68	8739.43	104873	0.0388314	72000
223128	684424	1377.81	935.649	72.9838	72983.8	189.474	9440.57	8811.2	105734	0.0385118	72000
197748	260421	4051.39	597.656	93.8755	93875.5	228.86	8633.38	8057.82	96693.8	0.042102	72000
178717	5001.31	19530.5	53.2317	452.753	452753	289.313	4665.49	4354.46	52253.5	0.0689505	72000
209878	90531.6	8821.03	415.377	150.753	150753	291.722	7687.14	7174.67	86096	0.0470388	72000
194639	535056	1805	800.479	76.0339	76033.9	195.489	9267.81	8649.95	103799	0.0392361	72000
193651	528020	1831.81	794.356	76.2291	76229.1	195.875	9257.84	8640.65	103688	0.0392787	72000
194247	56510	11078	331.437	202.555	202555	309.374	7154.28	6677.32	80127.9	0.0502052	72000
200317	571493	1678.14	832.66	75.1159	75115.9	193.678	9316.28	8695.2	104342	0.0390306	72000
171596	4414.62	20423.3	48.9604	463.173	463173	286.174	4479.4	4180.77	50169.3	0.0705847	72000
208783	617855	1540.71	874.506	74.1328	74132.8	191.738	9371.38	8746.62	104959	0.0387991	72000
203226	588256	1625.7	847.693	74.7393	74739.3	192.935	9336.98	8714.51	104574	0.0389434	72000
216279	175577	5775.4	533.755	110.199	110199	253.87	8277.54	7725.71	92708.5	0.0438606	72000
190299	501756	1939.58	771.814	77.0184	77018.4	197.43	9218.64	8604.06	103249	0.0394465	72000
197359	553240	1739.32	816.446	75.5574	75557.4	194.549	9292.64	8673.13	104078	0.0391306	72000
203712	590962	1617.54	850.131	74.6809	74680.9	192.819	9340.23	8717.55	104611	0.0389297	72000
174249	4617.02	20090	50.4435	459.525	459525	287.324	4547.07	4243.93	50927.2	0.0699878	72000
211494	95173.7	8585.74	424.483	146.751	146751	289.242	7735.44	7219.75	86637	0.0467661	72000
191072	50200.9	11643.6	310.97	220.475	220475	311.595	6993.78	6527.53	78330.3	0.0512169	72000
190641	49314.5	11728	307.911	223.337	223337	311.839	6968.79	6504.2	78050.4	0.0513769	72000
231062	717048	1308.99	965.835	72.504	72504	188.53	9471.21	8839.79	106078	0.0383857	72000
202461	239387	4405.79	583.904	97.0004	97000.4	234.116	8555.29	7984.94	95819.3	0.0424782	72000
186163	38572.1	12853.5	266.321	265.497	265497	312.98	6612.55	6171.71	74060.5	0.0537306	72000
199387	565901	1696.41	827.675	75.2475	75247.5	193.938	9309.17	8688.56	104263	0.0390606	72000
194567	57134.7	11025.2	333.35	200.994	200994	309.115	7168.64	6690.73	80288.8	0.050116	72000
200564	247640	4261.78	589.381	95.7183	95718.3	231.985	8586.61	8014.17	96170	0.0423267	72000
207050	608918	1565.43	866.378	74.3087	74308.7	192.085	9361.26	8737.18	104846	0.0388415	72000
193133	524223	1846.62	791.067	76.3372	76337.2	196.088	9252.37	8635.54	103626	0.039302	72000
223358	685406	1375.65	936.557	72.9687	72968.7	189.444	9441.52	8812.08	105745	0.0385079	72000
175495	4718.18	19933.9	51.1804	457.72	457720	287.872	4579.49	4274.19	51290.3	0.0697029	72000
208749	87520.6	8980.81	409.233	153.589	153589	293.349	7653.78	7143.53	85722.4	0.0472285	72000
202949	237291	4443.42	582.492	97.3382	97338.2	234.671	8547.2	7977.38	95728.6	0.0425175	72000
222264	680715	1386.04	932.223	73.0414	73041.4	189.587	9436.97	8807.83	105694	0.0385267	72000
205201	78931.7	9471.68	390.568	162.962	162962	298.038	7548	7044.8	84537.6	0.0478375	72000
222494	681708	1383.83	933.14	73.0259	73025.9	189.557	9437.93	8808.74	105705	0.0385227	72000
209704	622512	1528.13	878.751	74.0435	74043.5	191.561	9376.56	8751.46	105018	0.0387775	72000
212906	99648	8370.53	432.866	143.259	143259	286.893	7778.86	7260.27	87123.2	0.0465229	72000
197213	62300.8	10608.4	348.491	189.345	189345	306.782	7278.32	6793.09	81517.1	0.0494419	72000
213331	101094	8303.24	435.497	142.198	142198	286.143	7792.3	7272.81	87273.8	0.046448	72000
199303	66439.4	10298.4	359.829	181.414	181414	304.724	7355.85	6865.46	82385.5	0.048973	72000
188903	489256	1995.6	761.276	77.4314	77431.4	198.243	9198.8	8585.55	103027	0.039532	72000
199820	568517	1687.81	830.006	75.1855	75185.5	193.815	9312.51	8691.68	104300	0.0390465	72000
191008	296319	3534.75	620.33	89.4909	89490.9	221.14	8754.36	8170.74	98048.8	0.0415295	72000
197124	62126.5	10621.9	347.999	189.704	189704	306.865	7274.86	6789.87	81478.5	0.0494629	72000
195299	539615	1788.06	804.464	75.9107	75910.7	195.246	9274.16	8655.88	103871	0.0392091	72000
193081	54223.2	11276.2	324.267	208.58	208580	310.267	7099.45	6626.15	79513.8	0.0505477	72000
210754	92994.8	8694.58	420.262	148.578	148578	290.401	7713.22	7199	86388	0.0468913	72000
172786	4503.32	20273.7	49.6118	461.568	461568	286.687	4509.52	4208.88	50506.6	0.0703187	72000
183714	413045	2422.87	700.378	80.6407	80640.7	204.517	9058.06	8454.19	101450	0.040147	72000
198966	563323	1704.97	825.382	75.3092	75309.2	194.059	9305.85	8685.46	104226	0.0390747	72000
215710	651445	1454.24	905.25	73.5206	73520.6	190.531	9407.55	8780.38	105365	0.0386485	72000
198181	64207.8	10463	353.797	185.551	185551	305.85	7315.08	6827.41	81928.9	0.0492188	72000
192563	519946	1863.6	787.372	76.4613	76461.3	196.332	9246.12	8629.72	103557	0.0393287	72000
191067	50191.1	11644.5	310.936	220.506	220506	311.598	6993.51	6527.27	78327.3	0.0512186	72000
197946	259496	4066.12	597.064	94.0034	94003.4	229.079	8630.06	8054.72	96656.7	0.0421178	72000
197570	554588	1734.65	817.638	75.5235	75523.5	194.482	9294.43	8674.8	104098	0.039123	72000
173839	4584.56	20141.6	50.2064	460.107	460107	287.145	4536.47	4234.04	50808.4	0.0700811	72000
185878	37638.1	12960.4	262.237	269.786	269786	312.899	6576.97	6138.51	73662.1	0.0539732	72000
199019	65872.9	10339.7	358.315	182.435	182435	305.013	7345.72	6856	82272.1	0.0490339	72000
203530	589955	1620.57	849.223	74.7026	74702.6	192.862	9339.02	8716.42	104597	0.0389348	72000
206404	605524	1575.02	863.298	74.3771	74377.1	192.22	9357.36	8733.53	104802	0.0388578	72000
219534	668782	1413.12	921.211	73.2313	73231.3	189.961	9425.19	8796.84	105562	0.0385754	72000
185792	37340.7	12994.7	260.918	271.169	271169	312.867	6565.5	6127.8	73533.7	0.0540517	72000
194474	533901	1809.35	799.472	76.0655	76065.5	195.552	9266.19	8648.44	103781	0.0392431	72000
204434	77207.6	9577.16	386.599	165.118	165118	298.98	7524.54	7022.91	84274.9	0.0479741	72000
171861	4434.08	20390	49.1035	462.82	462820	286.288	4486.07	4187	50244	0.0705257	72000
200522	572706	1674.23	833.744	75.0877	75087.7	193.622	9317.81	8696.63	104360	0.0390241	72000
207266	218995	4791.18	569.683	100.52	100520	239.776	8473.9	7908.97	94907.7	0.0428761	72000
204277	76857.5	9598.89	385.783	165.569	165569	299.171	7519.67	7018.36	84220.3	0.0480026	72000
185238	345657	2975.38	652.304	84.9456	84945.6	212.755	8898.07	8304.87	99658.4	0.0408657	72000
209942	207460	5029.36	561.04	102.766	102766	243.239	8425.09	7863.41	94361	0.0431176	72000
187059	41143	12566.6	277.131	254.163	254163	313.047	6706.85	6259.73	75116.8	0.0530942	72000
193612	527742	1832.89	794.115	76.237	76237	195.89	9257.44	8640.27	103683	0.0392804	72000
202878	237599	4437.87	582.7	97.2883	97288.3	234.589	8548.39	7978.5	95741.9	0.0425117	72000
212064	197872	5239.44	553.422	104.794	104794	246.268	8382.81	7823.96	93887.5	0.0433284	72000
201384	577759	1658.14	838.265	74.9721	74972.1	193.394	9324.13	8702.52	104430	0.0389975	72000
177360	4877.93	19700.5	52.3395	454.902	454902	288.701	4628.86	4320.27	51843.2	0.0692704	72000
226698	699407	1345.44	949.504	72.7577	72757.7	189.029	9454.87	8824.54	105895	0.0384529	72000
233563	726853	1289.44	974.917	72.3683	72368.3	188.264	9480.07	8848.07	106177	0.0383494	72000
225885	696040	1352.6	946.388	72.8077	72807.7	189.127	9451.69	8821.58	105859	0.0384659	72000
199627	251810	4191.49	592.105	95.0987	95098.7	230.943	8602.09	8028.62	96343.4	0.0422521	72000
207148	609430	1563.99	866.843	74.2985	74298.5	192.065	9361.85	8737.72	104853	0.038839	72000
222571	682039	1383.09	933.446	73.0208	73020.8	189.546	9438.26	8809.04	105708	0.0385213	72000
197339	62547.8	10589.3	349.186	188.839	188839	306.663	7283.18	6797.64	81571.6	0.0494123	72000
212963	193603	5336.73	549.883	105.75	105750	247.662	8363.45	7805.88	93670.6	0.0434256	72000
181529	5279.16	19177.9	55.2338	448.017	448017	290.604	4743.42	4427.19	53126.3	0.0682734	72000
215650	179416	5677.98	537.366	109.19	109190	252.503	8296.45	7743.35	92920.2	0.0437642	72000
188958	489772	1993.22	761.709	77.4138	77413.8	198.208	9199.64	8586.33	103036	0.0395284	72000
206045	80875.6	9355.67	394.95	160.651	160651	296.974	7573.49	7068.59	84823.1	0.0476898	72000
202762	585649	1633.63	845.347	74.7962	74796.2	193.047	9333.82	8711.57	104539	0.0389567	72000
202132	72235.4	9896.1	374.685	171.976	171976	301.676	7451.82	6955.03	83460.4	0.0484012	72000
188266	483100	2024.41	756.137	77.6446	77644.6	198.662	9188.73	8576.15	102914	0.0395754	72000
198564	256635	4112.17	595.226	94.4043	94404.3	229.764	8619.73	8045.08	96541	0.0421673	72000
197184	552117	1743.23	815.455	75.5856	75585.6	194.605	9291.14	8671.73	104061	0.039137	72000
186156	38551.1	12855.9	266.23	265.593	265593	312.979	6611.75	6170.97	74051.6	0.053736	72000
198112	258720	4078.53	596.567	94.1113	94111.3	229.264	8627.27	8052.12	96625.4	0.0421312	72000
225413	694075	1356.81	944.571	72.837	72837	189.185	9449.83	8819.84	105838	0.0384736	72000
223891	687672	1370.68	938.651	72.934	72934	189.376	9443.7	8814.12	105769	0.0384989	72000
219195	667274	1416.61	919.821	73.2558	73255.8	190.009	9423.68	8795.43	105545	0.0385816	72000
196730	12696	15977.4	110.716	381.376	381376	303.414	5583.52	5211.29	62535.4	0.0613003	72000
214319	644945	1470.24	899.28	73.6335	73633.5	190.753	9400.76	8774.05	105289	0.0386767	72000
208009	613896	1551.56	870.903	74.21	74210	191.89	9366.92	8742.46	104910	0.0388178	72000
210168	91333.7	8779.44	416.981	150.031	150031	291.291	7695.75	7182.7	86192.4	0.04699	72000
217459	659468	1434.94	912.63	73.3847	73384.7	190.263	9415.79	8788.07	105457	0.0386143	72000
