"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
209720	621038	1535.13	877.972	68.5294	68529.4	169.791	8304.13	7750.52	93006.2	0.0371548	0.11
180599	5175.44	19311.4	54.5046	382.941	382941	288.363	4685.2	4372.85	52474.2	0.0614285	0.11
173259	4535.17	20226.7	49.8571	403.079	403079	285.563	4498.8	4198.88	50386.6	0.0631926	0.11
205103	76180.1	9668.54	385.364	136.332	136332	265.676	6650.4	6207.04	74484.4	0.0460243	0.11
198626	559230	1722.25	822.351	69.644	69644	171.719	8218.21	7670.33	92044	0.0375406	0.11
186177	339990	3038.5	649.312	78.0685	78068.5	187.038	7773.03	7254.82	87057.9	0.0396607	0.11
163212	3863.96	21498.8	44.8484	425.798	425798	281.751	4261.33	3977.24	47726.9	0.0655097	0.11
213987	641920	1480.69	897.059	68.2107	68210.7	169.249	8330.72	7775.34	93304.1	0.0370368	0.11
225236	692057	1363.76	943.232	67.5351	67535.1	168.118	8390.59	7831.22	93974.7	0.0367738	0.11
195880	541349	1785.36	806.596	70.0259	70025.9	172.39	8190.98	7644.92	91739	0.0376644	0.11
190800	47634.1	11925.2	302.919	170.935	170935	284.851	6301.63	5881.52	70578.2	0.0483371	0.11
197769	263361	4013.52	600.422	84.7934	84793.4	199.257	7542.69	7039.84	84478.1	0.040842	0.11
197642	552986	1743.76	816.829	69.7738	69773.8	171.946	8208.84	7661.58	91939	0.0375831	0.11
205766	228471	4616.35	577.367	89.1486	89148.6	206.894	7422.55	6927.72	83132.6	0.0414823	0.11
198580	558942	1723.23	822.096	69.6499	69649.9	171.729	8217.78	7669.93	92039.2	0.0375425	0.11
194086	54168.9	11314.1	325.137	160.099	160099	280.346	6401.95	5975.15	71701.8	0.0476542	0.11
191335	507585	1918.53	777.41	70.8408	70840.8	173.835	8136.1	7593.69	91124.3	0.0379161	0.11
221043	674085	1403.67	926.639	67.7642	67764.2	168.499	8369.72	7811.74	93740.9	0.0368651	0.11
200597	66808.1	10301.7	361.951	144.683	144683	271.709	6557.65	6120.48	73445.7	0.0466227	0.11
198067	555704	1734.33	819.23	69.7169	69716.9	171.846	8212.94	7665.41	91984.9	0.0375645	0.11
210905	90229	8860.49	415.937	126.801	126801	257.392	6765.87	6314.81	75777.7	0.0452958	0.11
210846	626666	1520.08	883.105	68.441	68441	169.64	8311.4	7757.31	93087.7	0.0371224	0.11
202578	582820	1645.65	843.392	69.1844	69184.4	170.918	8252.4	7702.24	92426.9	0.0373861	0.11
192200	514554	1889.4	783.367	70.6615	70661.5	173.515	8147.82	7604.63	91255.6	0.0378621	0.11
219032	665184	1424.23	918.436	67.8828	67882.8	168.697	8359.15	7801.87	93622.5	0.0369115	0.11
207795	82318.6	9297.13	399.314	131.81	131810	261.944	6703.75	6256.83	75082	0.0456855	0.11
202311	581287	1650.42	842.017	69.2128	69212.8	170.967	8250.24	7700.22	92402.7	0.0373959	0.11
221789	677340	1396.29	929.641	67.7217	67721.7	168.428	8373.55	7815.31	93783.7	0.0368483	0.11
185507	445021	2228.03	725.851	72.7765	72776.5	177.324	8020.23	7485.55	89826.6	0.0384578	0.11
220225	670487	1411.92	923.321	67.8118	67811.8	168.578	8365.47	7807.77	93693.2	0.0368838	0.11
197348	60450.7	10785.3	344.308	151.695	151695	276.003	6484.65	6052.34	72628.1	0.0471021	0.11
177372	4872.92	19713.5	52.3179	392.212	392212	287.132	4601.68	4294.9	51538.8	0.0622128	0.11
183130	5443.13	18994.6	56.4323	375.154	375154	289.327	4752.77	4435.92	53231	0.0608015	0.11
230441	713360	1318.96	962.937	67.28	67280	167.698	8414.59	7853.62	94243.4	0.0366693	0.11
205735	77575	9581.39	388.622	135.248	135248	264.813	6662.97	6218.77	74625.3	0.0459441	0.11
174294	4615.91	20097.2	50.4479	400.437	400437	285.958	4524.36	4222.74	50672.8	0.0629477	0.11
211923	202301	5151.83	557.963	93.1604	93160.4	213.656	7325.43	6837.07	82044.8	0.0420124	0.11
198858	258306	4093.79	597.195	85.3642	85364.2	200.273	7525.9	7024.17	84290.1	0.0409305	0.11
187732	40675	12651.2	276.003	185.651	185651	289.385	6174.3	5762.68	69152.1	0.0492247	0.11
215728	650110	1460.34	904.572	68.0922	68092.2	169.049	8340.87	7784.81	93417.7	0.036992	0.11
190870	300795	3484.74	624	81.0993	81099.3	192.591	7660.8	7150.08	85801	0.0402287	0.11
187483	40017.3	12724	273.251	187.248	187248	289.785	6160.99	5750.26	69003.1	0.0493188	0.11
191658	17418.1	15421.1	146.359	263.429	263429	296.847	5589.22	5216.6	62599.2	0.053614	0.11
168205	4175.03	20862.2	47.1954	415.137	415137	283.639	4377.08	4085.27	49023.3	0.0643708	0.11
202051	579792	1655.09	840.677	69.2408	69240.8	171.016	8248.12	7698.24	92378.9	0.0374054	0.11
202115	580159	1653.94	841.006	69.2339	69233.9	171.004	8248.64	7698.73	92384.8	0.0374031	0.11
198127	61958.1	10666.2	348.638	149.912	149912	274.973	6502.83	6069.31	72831.7	0.046982	0.11
193634	53291.7	11392.3	322.3	161.415	161415	280.955	6389.41	5963.45	71561.4	0.0477388	0.11
186205	455353	2170.15	734.099	72.4105	72410.5	176.66	8040.79	7504.73	90056.8	0.0383607	0.11
208151	218509	4811.02	570.274	90.5905	90590.5	209.357	7386.34	6893.92	82727.1	0.0416786	0.11
164596	3946.4	21321.3	45.4757	422.959	422959	282.272	4292.99	4006.79	48081.5	0.0651964	0.11
235879	734580	1276.75	982.582	67.0415	67041.5	167.309	8437.78	7875.26	94503.1	0.0365689	0.11
184555	5608.66	18815	57.6229	370.546	370546	289.869	4791.77	4472.31	53667.8	0.0604427	0.11
186502	37099.9	13054.7	260.545	194.81	194810	291.475	6099.1	5692.5	68310	0.04976	0.11
188204	21239.2	14980.3	173.068	248.97	248970	296.73	5692.13	5312.66	63751.9	0.0528042	0.11
220744	672777	1406.66	925.433	67.7814	67781.4	168.528	8368.18	7810.3	93723.6	0.0368719	0.11
207109	607600	1572.26	865.755	68.7484	68748.4	170.166	8286.42	7733.99	92807.9	0.0372337	0.11
217196	656876	1443.92	910.79	67.9968	67996.8	168.889	8349.13	7792.52	93510.3	0.0369556	0.11
207822	611325	1561.79	869.136	68.6865	68686.5	170.06	8291.38	7738.62	92863.4	0.0372116	0.11
209154	85643	9108.29	406.474	129.605	129605	259.996	6730.67	6281.96	75383.5	0.0455159	0.11
190729	47486.8	11939.8	302.387	171.21	171210	284.951	6299.17	5879.22	70550.7	0.048354	0.11
219541	156498	6309.5	515.19	102.391	102391	228.038	7136.26	6660.51	79926.1	0.0430779	0.11
201010	573716	1674.38	835.24	69.3562	69356.2	171.217	8239.43	7690.13	92281.6	0.0374446	0.11
182524	5376.22	19070.6	55.9508	377.062	377062	289.096	4736.41	4420.65	53047.8	0.0609527	0.11
194331	280537	3757.09	611.261	82.9878	82987.8	196.017	7598.23	7091.68	85100.2	0.0405516	0.11
195285	14294.3	15783.2	123.074	275.609	275609	296.681	5503.04	5136.17	61634	0.0543046	0.11
218327	167849	5991.5	527.186	99.7699	99769.9	224.132	7186.02	6706.95	80483.4	0.0427934	0.11
212296	200629	5188.78	556.628	93.4426	93442.6	214.121	7319	6831.06	81972.8	0.0420479	0.11
196771	59339.8	10874.9	341.054	153.062	153062	276.766	6470.86	6039.47	72473.7	0.0471934	0.11
197730	61188.7	10726.7	346.44	150.812	150812	275.498	6493.63	6060.72	72728.6	0.0470427	0.11
187783	323868	3210.17	638.741	79.2251	79225.1	189.163	7728.26	7213.04	86556.5	0.0398856	0.11
208657	216380	4854.02	568.717	90.9116	90911.6	209.9	7378.49	6886.59	82639.1	0.0417214	0.11
201950	244600	4323.14	588.29	87.0103	87010.3	203.179	7479.34	6980.72	83768.6	0.0411775	0.11
205405	598520	1598.38	857.533	68.903	68903	170.432	8274.17	7722.56	92670.7	0.0372885	0.11
211627	630523	1509.93	886.627	68.3815	68381.5	169.539	8316.34	7761.92	93143	0.0371005	0.11
172838	4503.12	20279.3	49.6221	404.135	404135	285.402	4488.48	4189.25	50271	0.0632916	0.11
177990	4928.02	19636.5	52.7172	390.489	390489	287.368	4617.48	4309.65	51715.8	0.0620636	0.11
232858	722914	1299.68	971.781	67.1708	67170.8	167.52	8425.12	7863.44	94361.3	0.0366237	0.11
227318	700705	1345.26	951.228	67.4295	67429.5	167.944	8400.43	7840.4	94084.8	0.0367309	0.11
194888	277599	3799.21	609.416	83.2826	83282.6	196.549	7588.9	7082.97	84995.6	0.0406002	0.11
212029	632489	1504.81	888.425	68.3515	68351.5	169.488	8318.85	7764.26	93171.1	0.0370894	0.11
207261	222234	4736.96	572.963	90.0399	90039.9	208.42	7399.99	6906.66	82879.9	0.0416044	0.11
180326	5148.37	19345.4	54.3094	383.751	383751	288.259	4678.04	4366.17	52394.1	0.0614953	0.11
193201	16049.7	15576.5	136.292	268.632	268632	296.803	5552.37	5182.22	62186.6	0.0539078	0.11
205065	596675	1603.8	855.866	68.9352	68935.2	170.487	8271.65	7720.2	92642.4	0.0372998	0.11
186301	456648	2163.11	735.141	72.366	72366	176.579	8043.32	7507.1	90085.2	0.0383487	0.11
203545	72835.9	9884.6	377.326	139.085	139085	267.784	6619.04	6177.77	74133.3	0.0462253	0.11
185271	441074	2250.96	722.731	72.9221	72922.1	177.589	8012.22	7478.07	89736.9	0.0384958	0.11
223072	682880	1383.88	934.755	67.6504	67650.4	168.31	8380.01	7821.34	93856.1	0.03682	0.11
210806	626469	1520.6	882.925	68.4441	68444.1	169.645	8311.15	7757.07	93084.9	0.0371235	0.11
207498	609637	1566.52	867.603	68.7144	68714.4	170.107	8289.14	7736.53	92838.3	0.0372216	0.11
200832	249465	4239.74	591.481	86.4091	86409.1	202.122	7496.04	6996.3	83955.6	0.0410886	0.11
210156	88220	8967.31	411.848	127.998	127998	258.521	6750.71	6300.66	75608	0.0453904	0.11
219635	667875	1417.96	920.915	67.8466	67846.6	168.637	8362.36	7804.87	93658.5	0.0368974	0.11
206164	78537.6	9522.22	390.839	134.52	134520	264.222	6671.49	6226.72	74720.6	0.0458899	0.11
194509	531815	1821	798.275	70.2428	70242.8	172.772	8175.96	7630.9	91570.8	0.037733	0.11
145344	2988.83	23869.2	37.8281	455.625	455625	275.188	3879.75	3621.1	43453.2	0.06938	0.11
207542	81718.6	9332.1	397.993	132.225	132225	262.301	6698.75	6252.16	75026	0.045717	0.11
203542	72829.3	9885.03	377.31	139.091	139091	267.788	6618.98	6177.72	74132.6	0.0462257	0.11
188298	42092.2	12497	281.801	182.341	182341	288.501	6202.18	5788.7	69464.5	0.0490283	0.11
184514	425551	2345.81	710.633	73.5269	73526.9	178.692	7979.81	7447.82	89373.9	0.03865	0.11
221793	677358	1396.25	929.658	67.7215	67721.5	168.428	8373.57	7815.33	93784	0.0368482	0.11
196474	545345	1770.85	810.101	69.9378	69937.8	172.234	8197.17	7650.69	91808.3	0.0376361	0.11
193614	53251.7	11395.9	322.17	161.476	161476	280.983	6388.83	5962.91	71554.9	0.0477427	0.11
172077	4446.15	20374.6	49.2035	406.021	406021	285.112	4469.9	4171.91	50062.9	0.0634705	0.11
195484	56864.1	11080.6	333.597	156.285	156285	278.476	6438.89	6009.63	72115.6	0.0474064	0.11
191449	48963.8	11795.5	307.655	168.524	168524	283.944	6323.41	5901.85	70822.1	0.0481876	0.11
188691	43027.4	12396.9	285.534	180.249	180249	287.905	6220.01	5805.35	69664.1	0.0489033	0.11
182699	5395.33	19048.7	56.0883	376.514	376514	289.163	4741.12	4425.05	53100.6	0.0609091	0.11
177733	4904.94	19668.5	52.55	391.209	391209	287.27	4610.9	4303.51	51642.1	0.0621257	0.11
179789	5095.85	19412.4	53.9304	385.334	385334	288.055	4663.98	4353.05	52236.6	0.0616268	0.11
200732	572070	1679.68	833.77	69.388	69388	171.272	8237.05	7687.92	92255	0.0374553	0.11
210465	624775	1525.1	881.379	68.4705	68470.5	169.69	8308.97	7755.04	93060.4	0.0371332	0.11
182579	5382.25	19063.7	55.9942	376.889	376889	289.117	4737.9	4422.04	53064.5	0.0609389	0.11
213359	638923	1488.28	894.312	68.2549	68254.9	169.324	8326.97	7771.84	93262.1	0.0370534	0.11
207774	220086	4779.47	571.418	90.3557	90355.7	208.958	7392.14	6899.33	82791.9	0.0416471	0.11
200278	569357	1688.5	831.35	69.4409	69440.9	171.364	8233.12	7684.24	92210.9	0.0374731	0.11
229131	708097	1329.79	958.066	67.3415	67341.5	167.799	8408.73	7848.15	94177.8	0.0366948	0.11
209399	619412	1539.53	876.491	68.5553	68555.3	169.835	8302.01	7748.54	92982.5	0.0371642	0.11
194651	532826	1817.15	799.155	70.2194	70219.4	172.731	8177.57	7632.4	91588.8	0.0377256	0.11
203194	586310	1634.9	846.527	69.1202	69120.2	170.807	8257.31	7706.82	92481.8	0.0373641	0.11
206792	605930	1577.01	864.24	68.7764	68776.4	170.214	8284.18	7731.9	92782.8	0.0372437	0.11
180960	5211.81	19266.3	54.7668	381.86	381860	288.501	4694.72	4381.74	52580.8	0.0613398	0.11
231148	716177	1313.22	965.544	67.2474	67247.4	167.645	8417.71	7856.53	94278.4	0.0366558	0.11
197533	60809.2	10756.7	345.347	151.263	151263	275.757	6489.03	6056.42	72677.1	0.0470731	0.11
187252	328727	3156.78	641.899	78.8641	78864.1	188.501	7741.96	7225.83	86709.9	0.0398166	0.11
211783	92686.2	8733.31	420.823	125.399	125399	256.035	6783.89	6331.63	75979.6	0.0451837	0.11
190425	46851.8	12002.9	300.076	172.409	172409	285.381	6288.46	5869.23	70430.7	0.0484278	0.11
198942	561198	1715.58	824.095	69.6038	69603.8	171.648	8221.14	7673.06	92076.7	0.0375273	0.11
177099	4849.03	19747.4	52.1447	392.964	392964	287.028	4594.75	4288.43	51461.2	0.0622783	0.11
209662	212124	4941.58	565.552	91.568	91568	211.006	7362.66	6871.81	82461.8	0.0418079	0.11
209645	620657	1536.16	877.624	68.5355	68535.5	169.801	8303.63	7750.06	93000.7	0.037157	0.11
172453	4474.11	20327.6	49.4091	405.094	405094	285.255	4479.06	4180.46	50165.5	0.0633823	0.11
194132	281604	3741.95	611.931	82.8821	82882.1	195.826	7601.61	7094.83	85138	0.0405341	0.11
179673	5084.69	19426.8	53.8498	385.672	385672	288.01	4660.97	4350.24	52202.8	0.061655	0.11
180617	5177.32	19309	54.5182	382.885	382885	288.37	4685.7	4373.32	52479.8	0.0614239	0.11
180040	5120.27	19381	54.1066	384.596	384596	288.15	4670.55	4359.18	52310.2	0.0615654	0.11
194522	55012	11239.9	327.823	158.869	158869	279.761	6413.76	5986.17	71834.1	0.0475748	0.11
180868	5202.56	19277.7	54.7001	382.134	382134	288.466	4692.31	4379.49	52553.8	0.0613623	0.11
218004	660556	1435.14	914.175	67.9459	67945.9	168.803	8353.59	7796.68	93560.2	0.036936	0.11
196039	57930.8	10990.9	336.845	154.865	154865	277.738	6452.88	6022.69	72272.3	0.047313	0.11
209648	620673	1536.11	877.639	68.5352	68535.2	169.801	8303.65	7750.08	93000.9	0.0371569	0.11
178143	4941.79	19617.5	52.8168	390.06	390060	287.427	4621.39	4313.3	51759.6	0.0620268	0.11
222355	679795	1390.76	931.907	67.69	67690	168.375	8376.42	7817.99	93815.9	0.0368358	0.11
199527	255268	4143.14	595.242	85.7165	85716.5	200.898	7515.71	7014.66	84175.9	0.0409843	0.11
204635	75162.7	9733.19	382.953	137.146	137146	266.312	6641.04	6198.31	74379.7	0.0460841	0.11
223367	684143	1381.08	935.921	67.6344	67634.4	168.283	8381.48	7822.71	93872.5	0.0368136	0.11
182745	5400.38	19042.9	56.1247	376.37	376370	289.18	4742.36	4426.2	53114.4	0.0608977	0.11
179790	5095.99	19412.2	53.9314	385.33	385330	288.055	4664.02	4353.09	52237	0.0616264	0.11
191506	49078.9	11784.4	308.059	168.321	168321	283.866	6325.26	5903.57	70842.9	0.0481749	0.11
214577	189896	5434.69	547.715	95.3403	95340.3	217.207	7276.95	6791.82	81501.9	0.0422813	0.11
210569	625289	1523.73	881.848	68.4625	68462.5	169.677	8309.63	7755.66	93067.9	0.0371303	0.11
211719	92502.7	8742.69	420.463	125.502	125502	256.135	6782.57	6330.39	75964.7	0.0451919	0.11
199119	63889.5	10517.8	354.05	147.742	147742	273.663	6525.31	6090.29	73083.5	0.0468341	0.11
192634	51332.7	11571.2	315.81	164.501	164501	282.313	6360.41	5936.39	71236.6	0.0479352	0.11
200663	250205	4227.23	591.964	86.3192	86319.2	201.964	7498.56	6998.66	83983.9	0.0410752	0.11
215046	103205	8227.69	440.424	120.054	120054	250.512	6855.51	6398.47	76781.7	0.0447426	0.11
208869	84932.5	9147.97	404.965	130.063	130063	260.408	6725.02	6276.69	75320.3	0.0455514	0.11
230006	711621	1322.52	961.327	67.3002	67300.2	167.731	8412.66	7851.82	94221.8	0.0366777	0.11
214734	645455	1471.84	900.3	68.1591	68159.1	169.162	8335.12	7779.45	93353.4	0.0370174	0.11
190701	502268	1941.4	772.89	70.9819	70981.9	174.087	8127.01	7585.21	91022.5	0.0379581	0.11
211753	92600.9	8737.67	420.656	125.447	125447	256.082	6783.28	6331.06	75972.7	0.0451875	0.11
202423	242566	4358.69	586.943	87.2675	87267.5	203.63	7472.3	6974.15	83689.7	0.0412151	0.11
167193	4108.78	20990.5	46.6999	417.393	417393	283.255	4353.27	4063.05	48756.6	0.0646036	0.11
209333	619078	1540.44	876.186	68.5606	68560.6	169.844	8301.58	7748.14	92977.6	0.0371661	0.11
188433	42417.6	12462	283.108	181.605	181605	288.295	6208.44	5794.54	69534.5	0.0489844	0.11
217673	114682	7736.51	459.66	115.175	115175	244.967	6925.43	6463.74	77564.8	0.0443184	0.11
195526	538930	1794.27	804.48	70.08	70080	172.485	8187.21	7641.39	91696.7	0.0376816	0.11
189785	308148	3393.32	628.658	80.4719	80471.9	191.447	7682.74	7170.56	86046.7	0.0401166	0.11
193807	283370	3717.11	613.04	82.7087	82708.7	195.513	7607.17	7100.03	85200.3	0.0405052	0.11
214319	643493	1476.74	898.5	68.1876	68187.6	169.21	8332.68	7777.17	93326.1	0.0370281	0.11
200662	571651	1681.03	833.397	69.3961	69396.1	171.286	8236.45	7687.35	92248.2	0.0374581	0.11
169898	4289.97	20648.5	48.0503	411.246	411246	284.283	4417.33	4122.84	49474.1	0.063979	0.11
204866	595587	1607	854.884	68.9542	68954.2	170.52	8270.16	7718.81	92625.8	0.0373064	0.11
202399	70451.6	10045.1	371.388	141.194	141194	269.317	6595.56	6155.86	73870.3	0.0463766	0.11
203637	73030.1	9871.77	377.802	138.919	138919	267.66	6620.91	6179.52	74154.2	0.0462132	0.11
179575	5075.3	19439	53.782	385.957	385957	287.973	4658.42	4347.86	52174.3	0.0616789	0.11
180676	5183.21	19301.7	54.5607	382.709	382709	288.393	4687.24	4374.76	52497.1	0.0614095	0.11
221512	676135	1399.01	928.529	67.7374	67737.4	168.454	8372.13	7813.99	93767.9	0.0368545	0.11
231958	719384	1306.75	968.513	67.2107	67210.7	167.585	8421.24	7859.83	94317.9	0.0366405	0.11
167979	4160.05	20890.9	47.0835	415.646	415646	283.553	4371.73	4080.29	48963.4	0.064423	0.11
182328	5355.01	19095.1	55.7982	377.672	377672	289.022	4731.16	4415.75	52989	0.0610013	0.11
187361	469724	2094.47	745.759	71.9345	71934.5	175.798	8068.4	7530.51	90366.1	0.0382309	0.11
196701	546850	1765.45	811.423	69.9051	69905.1	172.177	8199.49	7652.85	91834.2	0.0376256	0.11
203425	587610	1630.93	847.696	69.0966	69096.6	170.766	8259.12	7708.52	92502.2	0.0373559	0.11
202314	581308	1650.35	842.036	69.2125	69212.5	170.967	8250.27	7700.25	92403	0.0373958	0.11
227723	702364	1341.76	952.762	67.4096	67409.6	167.911	8402.3	7842.15	94105.8	0.0367228	0.11
209545	86636.2	9053.42	408.563	128.976	128976	259.424	6738.48	6289.25	75470.9	0.0454669	0.11
174279	4614.71	20099.1	50.4391	400.476	400476	285.952	4523.98	4222.39	50668.6	0.0629513	0.11
192966	520471	1865.36	788.454	70.514	70514	173.253	8157.61	7613.77	91365.3	0.0378171	0.11
203803	589728	1624.51	849.602	69.0583	69058.3	170.7	8262.07	7711.27	92535.2	0.0373427	0.11
199063	561948	1713.06	824.761	69.5886	69588.6	171.622	8222.25	7674.1	92089.2	0.0375223	0.11
200272	66160.6	10348.8	360.226	145.34	145340	272.139	6550.64	6113.93	73367.2	0.0466684	0.11
210840	626637	1520.16	883.078	68.4415	68441.5	169.641	8311.37	7757.28	93087.3	0.0371226	0.11
197732	61192.5	10726.4	346.451	150.807	150807	275.495	6493.67	6060.76	72729.1	0.0470424	0.11
208135	83133.6	9250.08	401.094	131.255	131255	261.462	6710.46	6263.1	75157.2	0.0456431	0.11
219166	665781	1422.83	918.986	67.8748	67874.8	168.684	8359.86	7802.54	93630.5	0.0369084	0.11
205466	76979	9618.42	387.237	135.706	135706	265.181	6657.63	6213.79	74565.5	0.0459781	0.11
194893	277578	3799.53	609.402	83.2848	83284.8	196.552	7588.83	7082.9	84994.9	0.0406005	0.11
177575	4890.88	19688.2	52.4481	391.649	391649	287.21	4606.86	4299.74	51596.9	0.0621638	0.11
217295	174940	5804.22	534.156	98.2583	98258.3	221.814	7216.01	6734.94	80819.3	0.0426233	0.11
195497	538730	1795.01	804.305	70.0845	70084.5	172.493	8186.89	7641.1	91693.2	0.037683	0.11
198413	557888	1726.83	821.162	69.6716	69671.6	171.767	8216.21	7668.46	92021.5	0.0375496	0.11
214613	644885	1473.27	899.777	68.1674	68167.4	169.176	8334.41	7778.79	93345.4	0.0370205	0.11
199504	564662	1703.98	827.171	69.5339	69533.9	171.526	8226.25	7677.84	92134	0.0375041	0.11
235770	734165	1277.56	982.198	67.046	67046	167.317	8437.33	7874.84	94498.1	0.0365708	0.11
204484	593497	1613.21	852.998	68.9911	68991.1	170.584	8267.29	7716.13	92593.6	0.0373193	0.11
200422	66459.8	10327	361.025	145.035	145035	271.94	6553.89	6116.96	73403.6	0.0466472	0.11
204789	75494.9	9711.98	383.744	136.878	136878	266.104	6644.11	6201.17	74414.1	0.0460645	0.11
194664	55286.1	11216	328.689	158.477	158477	279.57	6417.55	5989.71	71876.5	0.0475493	0.11
206214	226602	4652.07	576.059	89.4119	89411.9	207.346	7415.83	6921.44	83057.2	0.0415186	0.11
190081	46121.4	12076.3	297.384	173.822	173822	285.871	6275.92	5857.52	70290.3	0.0485144	0.11
213434	97680.7	8485.82	430.385	122.739	122739	253.356	6818.94	6364.34	76372.1	0.044967	0.11
199515	64666.8	10459.3	356.186	146.902	146902	273.139	6534.11	6098.5	73182	0.0467765	0.11
173011	4516.24	20257.7	49.7184	403.702	403702	285.468	4492.72	4193.21	50318.5	0.0632509	0.11
200199	568880	1690.06	830.925	69.4503	69450.3	171.38	8232.43	7683.6	92203.2	0.0374762	0.11
206965	606843	1574.41	865.068	68.7611	68761.1	170.187	8285.41	7733.05	92796.5	0.0372382	0.11
197407	60565.1	10776.2	344.64	151.556	151556	275.924	6486.05	6053.65	72643.7	0.0470928	0.11
199771	566291	1698.57	828.62	69.5014	69501.4	171.47	8228.64	7680.07	92160.8	0.0374933	0.11
202380	581684	1649.18	842.373	69.2055	69205.5	170.955	8250.8	7700.75	92409	0.0373934	0.11
205704	77507.6	9585.56	388.466	135.299	135299	264.854	6662.37	6218.21	74618.5	0.0459479	0.11
199059	257385	4108.66	596.604	85.4703	85470.3	200.462	7522.82	7021.29	84255.5	0.0409467	0.11
219847	668816	1415.78	921.781	67.834	67834	168.616	8363.48	7805.92	93671	0.0368925	0.11
166461	4061.94	21083.5	46.3482	418.995	418995	282.978	4336.16	4047.08	48565	0.0647714	0.11
213334	195869	5295.97	552.751	94.2657	94265.7	215.468	7300.51	6813.81	81765.7	0.0421502	0.11
198280	62255.5	10643.1	349.482	149.57	149570	274.77	6506.35	6072.6	72871.2	0.0469588	0.11
182848	5411.77	19030	56.2067	376.045	376045	289.22	4745.15	4428.81	53145.7	0.0608719	0.11
197261	550521	1752.41	814.654	69.8261	69826.1	172.038	8205.1	7658.09	91897.1	0.0376001	0.11
201814	69256.2	10127.8	368.342	142.301	142301	270.096	6583.41	6144.51	73734.2	0.0464553	0.11
199649	64929.1	10439.7	356.901	146.623	146623	272.963	6537.05	6101.24	73214.9	0.0467572	0.11
201715	69055.1	10141.8	367.824	142.491	142491	270.227	6581.34	6142.58	73711	0.0464687	0.11
185160	439114	2262.52	721.188	72.9955	72995.5	177.723	8008.21	7474.32	89691.9	0.0385148	0.11
170777	4351.8	20537.8	48.5079	409.168	409168	284.617	4438.43	4142.53	49710.4	0.0637744	0.11
185863	343804	3000.12	651.852	77.8116	77811.6	186.566	7783.33	7264.45	87173.3	0.0396092	0.11
199687	65004	10434.1	357.105	146.544	146544	272.913	6537.88	6102.02	73224.3	0.0467518	0.11
210076	622825	1530.32	879.601	68.5011	68501.1	169.743	8306.45	7752.68	93032.2	0.0371444	0.11
176383	4787.34	19836.7	51.6968	394.918	394918	286.755	4576.61	4271.5	51258	0.0624502	0.11
199027	257535	4106.24	596.7	85.453	85453	200.431	7523.32	7021.76	84261.2	0.0409441	0.11
206846	223965	4703.08	574.197	89.7888	89788.8	207.992	7406.28	6912.53	82950.4	0.0415703	0.11
197643	552990	1743.75	816.832	69.7738	69773.8	171.946	8208.84	7661.59	91939.1	0.0375831	0.11
209830	621589	1533.64	878.474	68.5207	68520.7	169.776	8304.84	7751.19	93014.3	0.0371516	0.11
216873	177525	5737.94	536.606	97.7288	97728.8	220.991	7226.76	6744.98	80939.7	0.0425626	0.11
188694	43035.2	12396.1	285.564	180.232	180232	287.9	6220.16	5805.48	69665.8	0.0489023	0.11
201095	248309	4259.35	590.726	86.5501	86550.1	202.371	7492.09	6992.62	83911.4	0.0411096	0.11
201236	575047	1670.11	836.43	69.3307	69330.7	171.172	8241.34	7691.92	92303	0.037436	0.11
158074	3579.61	22164.8	42.6482	435.611	435611	279.827	4146.53	3870.1	46441.2	0.0666561	0.11
190262	18783.9	15265.8	156.157	258.277	258277	296.847	5625.77	5250.72	63008.6	0.0533245	0.11
233286	724588	1296.35	973.33	67.1519	67151.9	167.489	8426.95	7865.15	94381.8	0.0366158	0.11
198509	62699.2	10608.7	350.733	149.065	149065	274.468	6511.57	6077.46	72929.5	0.0469244	0.11
195247	56409.6	11119.2	332.196	156.905	156905	278.791	6432.82	6003.97	72047.6	0.047447	0.11
193182	52408.8	11472.2	319.403	162.781	162781	281.568	6376.51	5951.41	71417	0.047826	0.11
190782	47595.5	11929	302.78	171.007	171007	284.877	6300.98	5880.92	70571	0.0483415	0.11
223327	683970	1381.46	935.761	67.6366	67636.6	168.287	8381.28	7822.52	93870.3	0.0368145	0.11
199252	64149.4	10498.1	354.766	147.459	147459	273.487	6528.27	6093.05	73116.6	0.0468147	0.11
205578	77227.6	9602.94	387.816	135.514	135514	265.027	6659.86	6215.87	74590.5	0.0459639	0.11
186557	37284.9	13033.3	261.376	194.306	194306	291.373	6103.17	5696.29	68355.5	0.0497309	0.11
206659	605228	1579	863.604	68.7882	68788.2	170.234	8283.24	7731.03	92772.3	0.0372479	0.11
213895	99184.6	8414	433.172	121.983	121983	252.57	6829.11	6373.83	76486	0.0449044	0.11
191528	49124.1	11780	308.218	168.242	168242	283.835	6325.98	5904.25	70851	0.04817	0.11
214978	187886	5482.47	545.975	95.713	95713	217.805	7268.93	6784.33	81412	0.042326	0.11
210338	624137	1526.81	880.797	68.4805	68480.5	169.707	8308.14	7754.27	93051.2	0.0371369	0.11
200447	66508.8	10323.4	361.156	144.985	144985	271.907	6554.42	6117.46	73409.5	0.0466437	0.11
