"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).PM0_5"
200363	63266.7	10608.9	353.912	118.008	118008	228.762	5427.17	5065.35	60784.2	0.0445673	48000
220403	123581	7412.74	474.623	94.9928	94992.8	198.478	5736.51	5354.07	64248.9	0.0422392	48000
193274	17250.3	15511.1	145.84	171.911	171911	264.862	4968.33	4637.11	55645.3	0.0483972	48000
200001	565580	1704.66	828.634	63.05	63050	147.309	7064.26	6593.31	79119.7	0.0342132	48000
172469	4450.2	20400.5	49.3051	277.426	277426	277.216	4342.42	4052.92	48635.1	0.0544085	48000
193291	49500.4	11797.5	311.086	128.28	128280	238.957	5320.98	4966.24	59594.9	0.0454125	48000
186814	339350	3052.71	649.827	69.3942	69394.2	155.862	6468.17	6036.96	72443.5	0.0374574	48000
191974	298051	3528.74	623.277	71.939	71939	160.039	6339.17	5916.56	70998.7	0.0382322	48000
204548	591999	1621.14	852.269	62.7355	62735.5	147.081	7121.67	6646.89	79762.7	0.0339278	48000
200695	569791	1690.77	832.38	62.9967	62996.7	147.267	7073.56	6601.99	79223.9	0.0341666	48000
206058	600244	1596.74	859.706	62.6463	62646.3	147.025	7139.15	6663.21	79958.5	0.0338417	48000
208395	80160.7	9458.88	396.076	109.093	109093	218.275	5532.19	5163.38	61960.5	0.0437549	48000
194901	532017	1824.35	799.132	63.5241	63524.1	147.726	6988.06	6522.19	78266.2	0.034599	48000
182804	5345.45	19150.2	55.8508	245.008	245008	276.796	4522.38	4220.89	50650.7	0.0525835	48000
216555	652471	1457.51	907.308	62.1632	62163.2	146.801	7245.59	6762.55	81150.6	0.0333266	48000
197330	548657	1762.92	813.677	63.2775	63277.5	147.5	7026.32	6557.9	78694.8	0.0344043	48000
200711	253586	4181.38	595.241	75.5518	75551.8	166.175	6195.29	5782.27	69387.2	0.0391294	48000
179552	5027.33	19542.2	53.5385	254.94	254940	277.109	4466.91	4169.12	50029.4	0.0531376	48000
206046	231024	4579.77	580.26	77.8119	77811.9	170.063	6120.6	5712.56	68550.8	0.0396093	48000
197861	58414.8	10997.8	339.89	121.235	121235	232.176	5392.33	5032.84	60394.1	0.044842	48000
203067	583672	1646.56	844.786	62.8297	62829.7	147.145	7103.81	6630.22	79562.6	0.0340161	48000
202379	579719	1658.91	841.244	62.8759	62875.9	147.177	7095.25	6622.24	79466.8	0.0340585	48000
191071	303837	3455.18	626.923	71.54	71540	159.374	6357.53	5933.7	71204.4	0.0381202	48000
194660	530289	1830.98	797.632	63.5511	63551.1	147.752	6984.03	6518.43	78221.1	0.0346196	48000
206233	75298.5	9761.48	384.846	111.356	111356	221.087	5504.15	5137.2	61646.4	0.0439696	48000
241578	754700	1240.97	1001.7	61.508	61508	146.823	7436.65	6940.87	83290.5	0.0324384	48000
178163	4903.21	19709.6	52.6334	259.259	259259	277.189	4442.92	4146.72	49760.7	0.0533796	48000
208101	79480.3	9500.02	394.543	109.398	109398	218.66	5528.36	5159.8	61917.6	0.0437842	48000
211992	630726	1512.51	887.399	62.3487	62348.7	146.869	7202.13	6721.99	80663.9	0.0335351	48000
218280	110681	7926.05	454.621	98.3608	98360.8	203.553	5682.05	5303.25	63639	0.042635	48000
199613	563198	1712.62	826.52	63.0807	63080.7	147.334	7058.98	6588.38	79060.6	0.0342397	48000
215918	649508	1464.78	904.589	62.1873	62187.3	146.809	7239.73	6757.08	81085	0.0333546	48000
195406	53673.9	11408.5	325.117	124.78	124780	235.7	5355.68	4998.63	59983.6	0.0451337	48000
214817	644337	1477.63	899.848	62.2302	62230.2	146.823	7229.47	6747.5	80970	0.0334037	48000
200460	63456.5	10594.3	354.441	117.889	117889	228.632	5428.48	5066.58	60799	0.044557	48000
231827	717652	1312.71	967.425	61.7112	61711.2	146.762	7369.61	6878.3	82539.6	0.0327448	48000
187056	461088	2144.42	739.491	64.9051	64905.1	149.275	6813.53	6359.29	76311.5	0.0355135	48000
191644	46098.1	12135	298.822	131.439	131439	241.713	5290.8	4938.08	59256.9	0.0456572	48000
198950	60518	10825.5	346.094	119.79	119790	230.672	5407.74	5047.22	60566.7	0.0447202	48000
199466	61518.9	10745.5	348.978	119.128	119128	229.969	5414.9	5053.91	60646.9	0.0446637	48000
216487	185679	5549.92	545.248	83.468	83468	179.753	5966.62	5568.84	66826.1	0.0406305	48000
200547	63626.6	10581.2	354.913	117.782	117782	228.516	5429.65	5067.68	60812.1	0.0445478	48000
204433	71464.4	10015.2	375.512	113.297	113297	223.417	5480.89	5115.5	61386	0.0441489	48000
204703	236577	4477.04	584.044	77.2255	77225.5	169.053	6139.09	5729.82	68757.8	0.0394896	48000
202883	68277.3	10237.3	367.397	115.03	115030	225.434	5460.7	5096.65	61159.8	0.0443054	48000
205527	73776.1	9860.54	381.193	112.109	112109	222	5495.04	5128.7	61544.5	0.0440396	48000
198418	555703	1738.17	819.886	63.18	63180	147.416	7042.23	6572.75	78873	0.0343239	48000
198773	557954	1730.42	821.874	63.1498	63149.8	147.39	7047.28	6577.46	78929.5	0.0342985	48000
223363	682790	1386.79	935.214	61.9357	61935.7	146.756	7304.35	6817.4	81808.7	0.0330485	48000
208379	80123.3	9461.14	395.992	109.11	109110	218.297	5531.98	5163.18	61958.2	0.0437565	48000
224799	688905	1373.27	940.858	61.8936	61893.6	146.753	7315.97	6828.24	81938.8	0.0329941	48000
190304	43128.8	12445	287.425	134.45	134450	244.185	5262.95	4912.08	58945	0.0458847	48000
208286	612027	1563.11	870.376	62.5256	62525.6	146.955	7163.8	6686.21	80234.5	0.0337211	48000
211733	88440.1	8986.79	413.823	105.666	105666	213.821	5576.77	5204.98	62459.8	0.043417	48000
214066	95074.7	8642.18	426.953	103.236	103236	210.522	5610.09	5236.08	62833	0.0431671	48000
194807	52506.2	11514.6	321.295	125.721	125721	236.597	5346.21	4989.8	59877.6	0.0452095	48000
184230	5499.46	18977.7	56.9681	240.736	240736	276.602	4546.42	4243.32	50919.9	0.0523457	48000
169677	4254.52	20743.4	47.8494	286.536	286536	277.065	4292	4005.86	48070.4	0.0549341	48000
201933	577124	1667.12	838.923	62.9068	62906.8	147.2	7089.61	6616.97	79403.7	0.0340866	48000
188239	37699.5	13048.9	264.627	140.646	140646	248.826	5208.12	4860.91	58330.9	0.0463375	48000
186527	5770.75	18698.5	58.9354	233.96	233960	276.21	4584.81	4279.16	51349.9	0.0519688	48000
203830	70213.1	10101.1	372.366	113.964	113964	224.2	5473.06	5108.19	61298.3	0.0442095	48000
212550	90664.3	8868.18	418.326	104.823	104823	212.69	5588.15	5215.61	62587.3	0.0433313	48000
204566	71741.4	9996.39	376.201	113.152	113152	223.245	5482.61	5117.1	61405.2	0.0441356	48000
176463	4759.16	19915.1	51.58	264.614	264614	277.247	4413.25	4119.03	49428.4	0.0536808	48000
188137	37373.8	13086.5	263.169	141.049	141049	249.108	5204.66	4857.69	58292.2	0.0463663	48000
191707	46232.8	12121.3	299.323	131.308	131308	241.602	5292.03	4939.22	59270.7	0.0456472	48000
181800	5242.73	19271.2	55.1051	248.045	248045	276.912	4505.37	4205.01	50460.1	0.0527526	48000
161220	3739.39	21803.2	43.9322	314.347	314347	276.057	4136.06	3860.32	46323.9	0.0565988	48000
171029	4347.42	20576.9	48.5423	282.111	282111	277.151	4316.5	4028.74	48344.8	0.0546779	48000
208541	613348	1559.43	871.575	62.5125	62512.5	146.948	7166.54	6688.77	80265.2	0.0337078	48000
226900	697700	1354.24	948.979	61.8352	61835.2	146.752	7332.54	6843.71	82124.5	0.0329167	48000
190901	500697	1952.79	772.275	64.0602	64060.2	148.278	6913.35	6452.46	77429.5	0.0349851	48000
181020	5165.84	19365.2	54.5463	250.422	250422	276.99	4492.09	4192.62	50311.4	0.0528852	48000
215492	647514	1469.71	902.761	62.2037	62203.7	146.814	7235.78	6753.4	81040.8	0.0333734	48000
224248	686567	1378.41	938.7	61.9096	61909.6	146.754	7311.54	6824.1	81889.2	0.0330148	48000
184379	5516.07	18959.8	57.0885	240.295	240295	276.579	4548.91	4245.65	50947.8	0.0523212	48000
164639	3935.42	21370.4	45.4404	303.116	303116	276.555	4199.56	3919.59	47035.1	0.0559137	48000
197895	58480.2	10992.3	340.086	121.189	121189	232.128	5392.81	5033.29	60399.5	0.0448381	48000
196350	55501	11246.4	330.947	123.363	123363	234.32	5370.13	5012.12	60145.5	0.0450183	48000
204997	594475	1613.74	854.499	62.7083	62708.3	147.063	7126.94	6651.81	79821.7	0.0339018	48000
206668	603514	1587.26	862.662	62.612	62612	147.004	7146.03	6669.63	80035.5	0.033808	48000
197352	57434.6	11080.1	336.928	121.934	121934	232.889	5384.97	5025.97	60311.7	0.0449003	48000
201293	65095.9	10469.9	358.945	116.882	116882	227.524	5439.68	5077.03	60924.4	0.0444694	48000
197770	551533	1752.73	816.208	63.2372	63237.2	147.465	7032.83	6563.98	78767.7	0.0343713	48000
171918	4410.38	20468	49.01	279.215	279215	277.194	4332.52	4043.69	48524.3	0.0545112	48000
204694	592802	1618.73	852.992	62.7266	62726.6	147.075	7123.38	6648.49	79781.8	0.0339193	48000
225390	691396	1367.83	943.158	61.8768	61876.8	146.752	7320.68	6832.63	81991.6	0.032972	48000
188396	38181.6	12993.4	266.765	140.057	140057	248.41	5213.2	4865.65	58387.8	0.0462953	48000
201777	576214	1670.01	838.11	62.9178	62917.8	147.208	7087.63	6615.12	79381.5	0.0340964	48000
192403	47691.5	11974.6	304.665	129.923	129923	240.411	5305.15	4951.48	59417.7	0.0455405	48000
194943	532318	1823.2	799.394	63.5194	63519.4	147.722	6988.76	6522.84	78274.1	0.0345954	48000
213596	93662.6	8713.26	424.233	103.733	103733	211.206	5603.15	5229.61	62755.3	0.0432189	48000
212486	633143	1506.2	889.607	62.327	62327	146.86	7207.02	6726.55	80718.6	0.0335115	48000
181520	5214.83	19305	54.9023	248.897	248897	276.941	4500.6	4200.56	50406.8	0.0528001	48000
197669	58044.9	11028.7	338.778	121.497	121497	232.444	5389.56	5030.26	60363.1	0.0448639	48000
184540	5534.26	18940.2	57.2204	239.815	239815	276.555	4551.61	4248.17	50978.1	0.0522945	48000
186919	31456.8	13795.2	234.597	148.999	148999	254.213	5138.76	4796.17	57554.1	0.04692	48000
199810	564412	1708.55	827.597	63.065	63065	147.321	7061.67	6590.9	79090.8	0.0342261	48000
189645	41555.2	12615.2	281.093	136.15	136150	245.517	5247.59	4897.75	58773	0.0460109	48000
193909	50736.2	11679.5	315.35	127.203	127203	237.978	5331.51	4976.07	59712.9	0.0453276	48000
210516	212596	4944.33	567.063	79.9124	79912.4	173.678	6058.75	5654.83	67857.9	0.0400143	48000
204337	590826	1624.67	851.213	62.7485	62748.5	147.089	7119.16	6644.55	79734.6	0.0339401	48000
199966	62491.9	10669	351.741	118.499	118499	229.294	5421.77	5060.32	60723.8	0.0446097	48000
205126	72922.2	9917.07	379.114	112.542	112542	222.519	5489.86	5123.87	61486.4	0.0440796	48000
202816	582236	1651.02	843.499	62.8463	62846.3	147.156	7100.71	6627.33	79527.9	0.0340315	48000
218571	661688	1435.32	915.777	62.0905	62090.5	146.782	7263.67	6779.42	81353.1	0.0332406	48000
169420	4237.27	20775	47.7204	287.377	287377	277.046	4287.33	4001.51	48018.1	0.054983	48000
209855	83644.4	9254.04	403.742	107.591	107591	216.353	5551.4	5181.3	62175.6	0.0436088	48000
178934	4971.33	19616.6	53.1304	256.856	256856	277.148	4456.26	4159.18	49910.1	0.0532448	48000
191572	18921.3	15321.3	157.903	169.075	169075	263.818	4988.16	4655.62	55867.4	0.0482219	48000
187864	24504	14657	195.076	159.778	159778	259.89	5055.48	4718.45	56621.4	0.0476335	48000
202372	579679	1659.03	841.208	62.8764	62876.4	147.178	7095.17	6622.16	79465.9	0.034059	48000
219209	169837	5953.83	530.426	85.887	85887	183.828	5910.98	5516.91	66203	0.0410102	48000
183016	5367.71	19124.6	56.0123	244.37	244370	276.77	4525.96	4224.23	50690.8	0.052548	48000
178367	4921	19685.1	52.7633	258.624	258624	277.18	4446.45	4150.02	49800.2	0.0533439	48000
190342	308807	3393.88	630.068	71.2089	71208.9	158.824	6373.24	5948.36	71380.3	0.0380249	48000
179225	4997.52	19581.6	53.3213	255.953	255953	277.131	4461.28	4163.86	49966.3	0.0531943	48000
190864	19704.3	15231.1	163.415	167.758	167758	263.31	4997.48	4664.31	55971.8	0.0481398	48000
193410	49739.5	11774.5	311.919	128.069	128069	238.766	5323.03	4968.16	59617.9	0.0453959	48000
196091	540342	1793.07	806.388	63.3977	63397.7	147.608	7007.32	6540.17	78482	0.0345007	48000
217446	656570	1447.56	911.072	62.1304	62130.4	146.792	7253.65	6770.08	81240.9	0.0332882	48000
206907	604787	1583.61	863.814	62.5989	62598.9	146.996	7148.7	6672.12	80065.4	0.0337949	48000
193869	524487	1853.61	792.611	63.6439	63643.9	147.843	6970.43	6505.73	78068.8	0.0346894	48000
219767	165735	6065.04	526.291	86.5601	86560.1	184.95	5896.34	5503.25	66039	0.0411111	48000
185852	443618	2241.54	725.527	65.351	65351	149.847	6767.53	6316.36	75796.3	0.0357619	48000
186631	5783.86	18685.7	59.0304	233.655	233655	276.189	4586.55	4280.78	51369.3	0.0519519	48000
225288	690970	1368.76	942.764	61.8797	61879.7	146.753	7319.87	6831.88	81982.6	0.0329758	48000
203954	70468	10083.5	373.011	113.827	113827	224.04	5474.66	5109.69	61316.2	0.044197	48000
195854	538710	1799.12	804.961	63.422	63422	147.63	7003.56	6536.66	78439.9	0.0345199	48000
195546	53945.4	11384.1	325.995	124.565	124565	235.493	5357.85	5000.66	60007.9	0.0451163	48000
207897	610000	1568.8	868.537	62.5458	62545.8	146.966	7159.59	6682.28	80187.4	0.0337417	48000
192040	510266	1911.61	780.403	63.8855	63885.5	148.09	6936.56	6474.12	77689.5	0.0348643	48000
193428	521172	1866.81	789.752	63.6984	63698.4	147.897	6962.6	6498.42	77981.1	0.0347297	48000
189735	41775.8	12591.1	281.994	135.907	135907	245.33	5249.76	4899.78	58797.4	0.0459929	48000
202666	67839.3	10268.6	366.255	115.278	115278	225.717	5457.86	5094	61128	0.0443275	48000
212725	634307	1503.18	890.67	62.3167	62316.7	146.855	7209.37	6728.74	80744.9	0.0335002	48000
217463	656650	1447.37	911.146	62.1298	62129.8	146.792	7253.81	6770.22	81242.7	0.0332874	48000
196459	55712.7	11227.9	331.611	123.204	123204	234.161	5371.78	5013.66	60163.9	0.0450052	48000
231244	715339	1317.41	965.286	61.725	61725	146.76	7365.35	6874.33	82491.9	0.0327645	48000
210205	84508.3	9204.68	405.597	107.233	107233	215.887	5556.05	5185.65	62227.8	0.0435735	48000
201056	571947	1683.74	834.301	62.9699	62969.9	147.247	7078.3	6606.41	79276.9	0.034143	48000
196896	545783	1773.23	811.153	63.3184	63318.4	147.536	7019.78	6551.79	78621.5	0.0344374	48000
177507	4846.58	19788.9	52.2197	261.32	261320	277.217	4431.5	4136.06	49632.8	0.0534953	48000
194027	286074	3688.85	615.766	72.8137	72813.7	161.509	6300.87	5880.81	70569.8	0.0384675	48000
195411	53682.6	11407.7	325.145	124.773	124773	235.693	5355.75	4998.7	59984.4	0.0451331	48000
214238	641590	1484.55	897.333	62.2535	62253.5	146.831	7223.99	6742.39	80908.7	0.0334299	48000
162837	3830.26	21597.7	44.6344	309.044	309044	276.306	4166.15	3888.41	46660.9	0.0562729	48000
196588	543717	1780.71	809.341	63.3482	63348.2	147.563	7015.06	6547.39	78568.7	0.0344614	48000
212067	89339.3	8938.46	415.656	105.321	105321	213.361	5581.4	5209.3	62511.7	0.0433821	48000
202955	583030	1648.55	844.21	62.8371	62837.1	147.15	7102.42	6628.93	79547.1	0.034023	48000
208411	80196.7	9456.72	396.157	109.077	109077	218.255	5532.39	5163.57	61962.8	0.0437534	48000
186954	31841.5	13748	236.584	148.445	148445	253.884	5143.21	4800.33	57604	0.0468822	48000
193771	523756	1856.51	791.979	63.6558	63655.8	147.855	6968.7	6504.12	78049.5	0.0346983	48000
193151	519055	1875.33	787.93	63.7337	63733.7	147.933	6957.58	6493.74	77924.9	0.0347556	48000
184715	5554.15	18919	57.3647	239.296	239296	276.527	4554.55	4250.91	51010.9	0.0522656	48000
181363	5199.35	19323.9	54.7898	249.375	249375	276.957	4497.93	4198.07	50376.9	0.0528268	48000
202292	579218	1660.49	840.796	62.8818	62881.8	147.182	7094.17	6621.22	79454.7	0.0340639	48000
178456	4928.89	19674.2	52.8209	258.344	258344	277.175	4448	4151.47	49817.6	0.0533282	48000
204455	71508.9	10012.2	375.623	113.274	113274	223.389	5481.17	5115.76	61389.1	0.0441467	48000
205588	597703	1604.18	857.411	62.6734	62673.4	147.041	7133.78	6658.2	79898.4	0.0338681	48000
171106	4352.83	20567.5	48.5825	281.86	281860	277.155	4317.9	4030.04	48360.4	0.0546634	48000
200007	565620	1704.53	828.67	63.0494	63049.4	147.309	7064.35	6593.39	79120.7	0.0342127	48000
174782	4624.44	20118.9	50.591	269.971	269971	277.262	4383.62	4091.38	49096.6	0.0539837	48000
182484	5312.26	19188.7	55.6099	245.972	245972	276.835	4516.98	4215.84	50590.1	0.0526372	48000
222569	679369	1394.45	932.059	61.9597	61959.7	146.759	7297.82	6811.3	81735.6	0.0330792	48000
198599	556851	1734.21	820.899	63.1646	63164.6	147.403	7044.81	6575.15	78901.9	0.0343109	48000
198330	555142	1740.12	819.39	63.1877	63187.7	147.422	7040.97	6571.57	78858.9	0.0343303	48000
219962	667928	1420.65	921.518	62.043	62043	146.772	7275.8	6790.75	81488.9	0.0331831	48000
205856	74482.1	9814.34	382.896	111.757	111757	221.575	5499.28	5132.66	61592	0.044007	48000
207710	78585.2	9554.72	392.507	109.804	109804	219.17	5523.27	5155.05	61860.6	0.043823	48000
183921	5465.18	19015.2	56.7194	241.659	241659	276.647	4541.21	4238.47	50861.6	0.0523971	48000
205673	598163	1602.83	857.826	62.6684	62668.4	147.038	7134.76	6659.11	79909.3	0.0338633	48000
180925	5156.65	19376.7	54.4795	250.712	250712	276.999	4490.47	4191.1	50293.2	0.0529014	48000
205091	72846.3	9922.13	378.928	112.58	112580	222.565	5489.4	5123.44	61481.2	0.0440832	48000
193945	525057	1851.36	793.103	63.6346	63634.6	147.834	6971.77	6506.98	78083.8	0.0346825	48000
206727	603830	1586.36	862.948	62.6088	62608.8	147.002	7146.69	6670.25	80043	0.0338047	48000
199248	61094.2	10779.3	347.76	119.407	119407	230.267	5411.87	5051.08	60613	0.0446876	48000
202798	582133	1651.34	843.406	62.8475	62847.5	147.157	7100.48	6627.12	79525.4	0.0340326	48000
212810	634718	1502.12	891.046	62.3131	62313.1	146.854	7210.2	6729.52	80754.2	0.0334962	48000
213449	637811	1494.16	893.875	62.286	62286	146.843	7216.42	6735.33	80823.9	0.0334663	48000
211958	630557	1512.96	887.245	62.3502	62350.2	146.87	7201.79	6721.67	80660	0.0335368	48000
191958	46762.2	12067.7	301.279	130.799	130799	241.168	5296.83	4943.71	59324.5	0.0456081	48000
210862	625131	1527.31	882.295	62.3998	62399.8	146.892	7190.76	6711.38	80536.5	0.0335901	48000
217610	179691	5698.05	539.847	84.3506	84350.6	181.246	5945.74	5549.35	66592.3	0.0407723	48000
202395	579810	1658.62	841.326	62.8748	62874.8	147.177	7095.45	6622.42	79469.1	0.0340576	48000
175205	4657.69	20067.5	50.8354	268.617	268617	277.262	4391.11	4098.37	49180.4	0.053907	48000
199491	562441	1715.16	825.849	63.0905	63090.5	147.342	7057.3	6586.81	79041.7	0.0342481	48000
203851	588112	1632.91	848.772	62.7789	62778.9	147.11	7113.36	6639.13	79669.6	0.0339688	48000
189705	489853	2001.7	763.157	64.2711	64271.1	148.514	6886.63	6427.52	77130.2	0.0351252	48000
167329	4100.89	21034.1	46.6958	294.25	294250	276.863	4249.13	3965.86	47590.3	0.0553857	48000
188517	322843	3229.77	639.044	70.3299	70329.9	157.377	6417.22	5989.4	71872.8	0.0377601	48000
205603	73938.9	9849.85	381.587	112.028	112028	221.902	5496.02	5129.62	61555.4	0.0440321	48000
181598	5222.61	19295.6	54.9588	248.658	248658	276.933	4501.94	4201.81	50421.7	0.0527868	48000
191662	507161	1924.77	777.757	63.9411	63941.1	148.149	6929.07	6467.13	77605.5	0.0349033	48000
191107	502478	1944.98	773.783	64.0269	64026.9	148.242	6917.7	6456.52	77478.2	0.0349625	48000
205306	596165	1608.72	856.023	62.6899	62689.9	147.052	7130.53	6655.16	79861.9	0.0338841	48000
212588	203791	5132.27	560.316	81.007	81007	175.556	6028.87	5626.95	67523.4	0.0402124	48000
222031	677032	1399.73	929.905	61.9764	61976.4	146.761	7293.35	6807.12	81685.5	0.0331003	48000
213827	639625	1489.53	895.534	62.2703	62270.3	146.837	7220.06	6738.72	80864.6	0.0334488	48000
210218	84540.9	9202.83	405.667	107.219	107219	215.869	5556.23	5185.81	62229.8	0.0435722	48000
197849	58391.9	10999.7	339.821	121.251	121251	232.192	5392.16	5032.68	60392.1	0.0448433	48000
199706	563773	1710.69	827.03	63.0732	63073.2	147.328	7060.26	6589.57	79074.9	0.0342333	48000
209944	620517	1539.73	878.093	62.4431	62443.1	146.912	7181.32	6702.56	80430.8	0.0336359	48000
215207	646175	1473.04	901.533	62.2148	62214.8	146.818	7233.12	6750.92	81011	0.0333862	48000
227182	698866	1351.75	950.057	61.8277	61827.7	146.752	7334.73	6845.75	82149	0.0329065	48000
207287	606797	1577.86	865.634	62.5782	62578.2	146.984	7152.91	6676.05	80112.5	0.0337743	48000
225453	691662	1367.26	943.403	61.8751	61875.1	146.752	7321.18	6833.1	81997.2	0.0329697	48000
208478	80352.2	9447.37	396.505	109.008	109008	218.168	5533.26	5164.38	61972.6	0.0437467	48000
202383	67269.8	10309.7	364.76	115.603	115603	226.088	5454.14	5090.53	61086.3	0.0443565	48000
188279	475438	2070.73	751.199	64.5744	64574.4	148.869	6850.4	6393.71	76724.5	0.0353167	48000
207170	606179	1579.62	865.074	62.5845	62584.5	146.988	7151.61	6674.84	80098.1	0.0337806	48000
217031	654664	1452.17	909.322	62.1456	62145.6	146.796	7249.91	6766.58	81199	0.033306	48000
198427	59507.4	10907.5	343.138	120.475	120475	231.39	5400.39	5040.37	60484.4	0.0447782	48000
189978	492411	1989.94	765.299	64.2201	64220.1	148.456	6892.97	6433.44	77201.3	0.0350918	48000
207124	605938	1580.31	864.856	62.587	62587	146.989	7151.11	6674.37	80092.4	0.0337831	48000
201584	575081	1673.64	837.097	62.9315	62931.5	147.218	7085.16	6612.81	79353.8	0.0341088	48000
191843	46519.5	12092.2	300.385	131.032	131032	241.367	5294.63	4941.66	59299.9	0.045626	48000
219716	166132	6054.14	526.697	86.494	86494	184.84	5897.76	5504.58	66054.9	0.0411013	48000
