"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).n_5"
174975	4673.18	20005	50.8587	427.828	427828	287.01	4554.95	4251.29	51015.4	0.0657385	3
205618	231172	4571.91	579.869	82.5787	82578.7	185.913	6695.63	6249.25	74991	0.0404834	3
201560	575380	1671.88	837.224	64.3747	64374.7	152.492	7340.46	6851.09	82213.1	0.0351918	3
214870	191193	5411.51	549.458	88.4495	88449.5	196.552	6597.29	6157.47	73889.7	0.0413845	3
188237	323287	3221.79	638.973	73.6474	73647.4	169.119	6901.44	6441.35	77296.2	0.0386801	3
206017	600401	1595.58	859.719	63.9764	63976.4	151.887	7376.28	6884.52	82614.3	0.0349278	3
200344	568141	1695.35	830.767	64.4991	64499.1	152.685	7329.91	6841.25	82095	0.0352702	3
207969	81318	9369.09	397.718	122.001	122001	244.78	6237.38	5821.56	69858.7	0.0449058	3
169481	4263.21	20694.2	47.8454	443.318	443318	284.854	4419.67	4125.03	49500.3	0.0676359	3
193208	51499.4	11572	316.859	149.654	149654	268.199	6042.19	5639.37	67672.5	0.0469644	3
198523	556881	1733.23	820.776	64.7017	64701.7	153.004	7313.33	6825.77	81909.3	0.0353939	3
188512	41604.2	12565.6	280.213	166.624	166624	277.303	5941.36	5545.27	66543.2	0.0480689	3
194802	14776.1	15729.3	126.768	260.82	260820	294.799	5480.23	5114.88	61378.6	0.0534672	3
198814	62235.6	10660.1	349.98	136.907	136907	258.954	6126.1	5717.69	68612.3	0.0460666	3
214785	644471	1476.73	899.864	63.3777	63377.7	151.027	7437.28	6941.46	83297.5	0.0344849	3
211935	91385.4	8812.67	418.877	116.397	116397	238.36	6284.29	5865.34	70384	0.0444268	3
194543	54075.6	11338.4	325.344	146.17	146170	265.903	6064.3	5660.02	67920.2	0.0467259	3
194957	533043	1819.44	799.86	65.1706	65170.6	153.758	7277.45	6792.29	81507.5	0.0356636	3
212124	631683	1509.41	888.159	63.5395	63539.5	151.253	7419.82	6925.17	83102	0.0346108	3
200936	66370.3	10348.6	361.359	133.021	133021	255.638	6153.52	5743.29	68919.5	0.0457774	3
177678	4903.21	19667.9	52.5298	419.066	419066	288.066	4623.77	4315.52	51786.2	0.0647789	3
200230	567450	1697.63	830.152	64.5112	64511.2	152.704	7328.9	6840.31	82083.7	0.0352777	3
216082	650549	1461.67	905.439	63.3039	63303.9	150.926	7445.52	6949.15	83389.8	0.0344258	3
196308	57444.5	11047.5	335.9	142.051	142051	262.971	6091.21	5685.13	68221.5	0.0464376	3
209189	617012	1548.65	874.784	63.7367	63736.7	151.535	7399.56	6906.25	82875	0.0347578	3
223483	683534	1384.67	935.808	62.9349	62934.9	150.44	7489.6	6990.3	83883.6	0.0341119	3
209403	84760.5	9170.78	405.216	119.956	119956	242.51	6254.12	5837.18	70046.1	0.0447342	3
177277	4867.69	19717.8	52.2724	420.418	420418	287.91	4613.46	4305.9	51670.8	0.0649223	3
218971	663750	1429.93	917.573	63.1501	63150.1	150.719	7463.28	6965.73	83588.7	0.0342988	3
196928	546554	1769.52	811.672	64.8979	64897.9	153.317	7297.92	6811.39	81736.7	0.0355094	3
181383	5259.14	19205.7	55.0997	405.637	405637	289.5	4720.85	4406.13	52873.6	0.0634339	3
179609	5082.03	19427.2	53.8227	412.286	412286	288.816	4673.93	4362.34	52348.1	0.0640826	3
179994	5119.37	19379.2	54.0922	410.878	410878	288.965	4684.05	4371.78	52461.4	0.0639425	3
213049	94593.8	8649.31	425.16	114.827	114827	236.445	6298.07	5878.19	70538.3	0.0442873	3
199669	63890.2	10533	354.614	135.297	135297	257.611	6137.35	5728.19	68738.3	0.0459478	3
197745	551905	1750.52	816.382	64.795	64795	153.152	7305.93	6818.86	81826.4	0.0354493	3
197821	265264	3989.81	602.256	78.6558	78655.8	178.585	6774.84	6323.19	75878.2	0.0397762	3
200434	65382.7	10421.2	358.701	133.908	133908	256.418	6147.18	5737.36	68848.4	0.0458441	3
163109	3859.41	21505.8	44.8083	458.02	458020	282.366	4269.7	3985.06	47820.7	0.0697497	3
226012	694222	1361.27	945.678	62.8257	62825.7	150.304	7503.69	7003.45	84041.4	0.0340125	3
213033	636101	1497.96	892.199	63.4826	63482.6	151.173	7425.87	6930.82	83169.8	0.0345671	3
214590	643550	1479.04	899.019	63.3891	63389.1	151.043	7436.03	6940.29	83283.5	0.0344939	3
218930	663565	1430.36	917.403	63.1522	63152.2	150.722	7463.03	6965.5	83586	0.0343005	3
191521	48157.8	11890	305.257	154.68	154680	271.236	6011.21	5610.46	67325.5	0.0473008	3
196581	57963.7	11004.1	337.477	141.456	141456	262.527	6095.17	5688.83	68265.9	0.0463953	3
157348	3543.01	22254.2	42.3556	468.873	468873	280.145	4140.04	3864.04	46368.5	0.0715786	3
206570	603359	1587.02	862.395	63.9324	63932.4	151.822	7380.45	6888.42	82661	0.0348972	3
189035	42838.2	12433.1	285.188	164.13	164130	276.158	5955.56	5558.52	66702.2	0.0479117	3
215906	186012	5534.99	544.964	89.337	89337	198.116	6584	6145.06	73740.8	0.0415083	3
210698	209961	4993.8	564.548	85.4949	85494.9	191.256	6644.3	6201.35	74416.2	0.0409505	3
222456	679111	1394.56	931.727	62.9815	62981.5	150.5	7483.75	6984.83	83818	0.0341533	3
208871	83462.6	9244.51	402.423	120.71	120710	243.357	6247.9	5831.37	69976.5	0.0447979	3
177174	4858.69	19730.6	52.2072	420.76	420760	287.87	4610.83	4303.45	51641.3	0.0649589	3
208683	83007.9	9270.63	401.435	120.978	120978	243.656	6245.7	5829.32	69951.8	0.0448205	3
209190	84237.6	9200.33	404.095	120.257	120257	242.85	6251.63	5834.85	70018.2	0.0447597	3
208988	615988	1551.47	873.853	63.7509	63750.9	151.556	7398.13	6904.92	82859.1	0.0347681	3
198376	555947	1736.45	819.95	64.7191	64719.1	153.031	7311.94	6824.48	81893.7	0.0354042	3
186564	456163	2169.46	735.302	67.1624	67162.4	157.152	7153.42	6676.52	80118.3	0.0366201	3
198777	558486	1727.72	822.195	64.6722	64672.2	152.957	7315.7	6827.99	81935.9	0.0353761	3
214272	642041	1482.84	897.637	63.4078	63407.8	151.069	7433.98	6938.38	83260.5	0.0345087	3
191813	48745.8	11832.8	307.351	153.75	153750	270.698	6016.86	5615.74	67388.9	0.0472392	3
217252	655948	1448.53	910.398	63.24	63240	150.839	7452.8	6955.95	83471.4	0.0343736	3
192232	512582	1900.81	782.203	65.622	65622	154.503	7245.76	6762.71	81152.5	0.0359045	3
213559	96136.7	8572.89	428.109	114.103	114103	235.545	6304.52	5884.22	70610.6	0.0442221	3
221621	675484	1402.77	928.382	63.0204	63020.4	150.55	7478.93	6980.34	83764	0.0341874	3
200178	64880.2	10458.5	357.334	134.369	134369	256.817	6143.9	5734.31	68811.7	0.0458787	3
187111	463242	2131.59	741.022	66.9412	66941.2	156.763	7165.43	6687.74	80252.9	0.0365258	3
226217	695077	1359.43	946.468	62.8172	62817.2	150.293	7504.82	7004.5	84053.9	0.0340045	3
209181	84214.6	9201.64	404.046	120.27	120270	242.865	6251.52	5834.75	70017	0.0447609	3
226082	694516	1360.64	945.949	62.8228	62822.8	150.3	7504.08	7003.81	84045.7	0.0340097	3
195637	537810	1801.5	804.015	65.0722	65072.2	153.598	7284.71	6799.07	81588.8	0.0356088	3
213830	639933	1488.17	895.706	63.4341	63434.1	151.105	7431.11	6935.7	83228.4	0.0345293	3
168702	4210.18	20792.7	47.4512	445.29	445290	284.549	4400.94	4107.55	49290.6	0.0678995	3
205446	597313	1604.61	856.929	64.0231	64023.1	151.957	7371.91	6880.45	82565.3	0.0349598	3
188923	42578.8	12460.8	284.153	164.644	164644	276.399	5952.62	5555.78	66669.3	0.0479442	3
202866	582943	1648.05	843.996	64.2493	64249.3	152.299	7351.39	6861.29	82335.5	0.035111	3
211851	630341	1512.91	886.934	63.557	63557	151.278	7417.98	6923.45	83081.4	0.0346241	3
210633	624308	1528.89	881.429	63.637	63637	151.392	7409.67	6915.69	82988.3	0.0346843	3
190815	500814	1951.1	772.188	65.9049	65904.9	154.979	7227.12	6745.31	80943.7	0.0360473	3
219525	122460	7443.03	472.223	104.089	104089	221.951	6401.53	5974.77	71697.2	0.0432559	3
231101	714961	1317.79	964.854	62.6266	62626.6	150.064	7530.81	7028.76	84345.1	0.0338224	3
185077	431399	2313.12	715.721	68.0115	68011.5	158.662	7110.33	6636.3	79635.7	0.0369612	3
212907	635490	1499.53	891.64	63.4904	63490.4	151.184	7425.04	6930.04	83160.4	0.0345731	3
205611	76010	9693.34	385.564	125.469	125469	248.441	6209.91	5795.91	69550.9	0.0451893	3
217555	657333	1445.19	911.671	63.2238	63223.8	150.818	7454.67	6957.69	83492.3	0.0343603	3
174194	4610.59	20102.5	50.4019	430.211	430211	286.704	4535.36	4233	50796	0.0660124	3
201445	248854	4256.27	591.711	80.4376	80437.6	181.93	6737.18	6288.04	75456.4	0.0401104	3
192546	515076	1890.49	784.338	65.5643	65564.3	154.407	7249.67	6766.35	81196.3	0.0358747	3
184215	5572.67	18850.2	57.3557	394.125	394125	290.576	4797.52	4477.68	53732.2	0.0623802	3
196098	540971	1789.8	806.778	65.0083	65008.3	153.494	7289.5	6803.54	81642.4	0.0355727	3
206969	79018.1	9506.71	392.544	123.453	123453	246.341	6225.74	5810.69	69728.3	0.0450256	3
196894	58560.6	10954.6	339.273	140.783	140783	262.019	6099.67	5693.02	68316.3	0.0463473	3
196437	57690	11026.9	336.647	141.768	141768	262.761	6093.09	5686.88	68242.6	0.0464175	3
195412	55736.5	11193	330.621	144.081	144081	264.447	6077.84	5672.65	68071.8	0.0465806	3
210964	625960	1524.48	882.935	63.6149	63614.9	151.36	7411.95	6917.82	83013.8	0.0346678	3
188831	482338	2035.8	756.7	66.3873	66387.3	155.802	7197.21	6717.4	80608.8	0.0362782	3
197964	60604.4	10788.7	345.301	138.574	138574	260.301	6114.62	5706.98	68483.8	0.0461883	3
226634	696809	1355.71	948.069	62.8	62800	150.272	7507.09	7006.62	84079.4	0.0339885	3
222465	679153	1394.46	931.766	62.9811	62981.1	150.499	7483.8	6984.88	83818.6	0.0341529	3
211635	629282	1515.7	885.966	63.5709	63570.9	151.297	7416.52	6922.09	83065.1	0.0346346	3
177783	4912.59	19654.8	52.5977	418.709	418709	288.107	4626.47	4318.04	51816.5	0.0647413	3
190709	304563	3442.78	626.999	75.0688	75068.8	171.807	6861.7	6404.25	76851	0.0390198	3
197110	268670	3937.5	604.412	78.3086	78308.6	177.931	6782.55	6330.38	75964.6	0.0397083	3
197799	552253	1749.3	816.689	64.7884	64788.4	153.141	7306.45	6819.35	81832.2	0.0354454	3
194829	54624.1	11290	327.103	145.467	145467	265.42	6068.83	5664.24	67970.9	0.0466772	3
211656	629384	1515.43	886.059	63.5695	63569.5	151.295	7416.66	6922.22	83066.6	0.0346336	3
208413	82364.2	9307.88	400.027	121.363	121363	244.081	6242.55	5826.38	69916.6	0.0448527	3
227738	701366	1346.02	952.281	62.7553	62755.3	150.217	7513.07	7012.2	84146.4	0.0339466	3
192699	516272	1885.58	785.365	65.5369	65536.9	154.362	7251.54	6768.1	81217.2	0.0358604	3
205523	597732	1603.38	857.308	64.0167	64016.7	151.947	7372.5	6881	82572	0.0349555	3
185273	435444	2288.38	718.872	67.8642	67864.2	158.398	7117.48	6642.98	79715.8	0.0369043	3
187110	37854.8	12983.1	264.254	175.039	175039	280.75	5894.77	5501.78	66021.4	0.0485886	3
168575	4201.64	20808.7	47.3876	445.607	445607	284.499	4397.9	4104.71	49256.5	0.0679423	3
202642	581661	1652.04	842.846	64.2702	64270.2	152.331	7349.54	6859.57	82314.8	0.0351246	3
192979	518440	1876.75	787.227	65.4877	65487.7	154.28	7254.92	6771.26	81255.1	0.0358346	3
177428	4880.99	19699	52.3688	419.911	419911	287.968	4617.34	4309.52	51714.2	0.0648684	3
195056	55057.3	11252	328.481	144.921	144921	265.04	6072.37	5667.54	68010.5	0.0466393	3
211609	90485	8859.65	417.076	116.855	116855	238.908	6280.33	5861.64	70339.7	0.044467	3
198317	555572	1737.74	819.618	64.726	64726	153.042	7311.38	6823.96	81887.5	0.0354084	3
236450	735767	1276.46	984.108	62.4423	62442.3	149.855	7557.78	7053.93	84647.1	0.033635	3
180012	5121.11	19376.9	54.1048	410.812	410812	288.972	4684.52	4372.22	52466.6	0.063936	3
183074	5441.22	18993.8	56.4103	398.904	398904	290.145	4766.34	4448.59	53383	0.0628077	3
221735	675983	1401.63	928.842	63.015	63015	150.543	7479.59	6980.95	83771.5	0.0341827	3
181329	5253.5	19212.5	55.0591	405.848	405848	289.479	4719.4	4404.77	52857.3	0.0634539	3
215244	646635	1471.33	901.848	63.3512	63351.2	150.991	7440.22	6944.2	83330.4	0.0344638	3
207762	609646	1569.12	868.092	63.8408	63840.8	151.687	7389.28	6896.66	82759.9	0.0348327	3
201838	68162.4	10219.6	366.091	131.471	131471	254.244	6164.75	5753.76	69045.2	0.0456596	3
207100	225021	4689.16	575.576	83.3827	83382.7	187.396	6680.92	6235.52	74826.3	0.0406166	3
210223	622252	1534.41	879.554	63.6648	63664.8	151.431	7406.82	6913.04	82956.4	0.0347049	3
221147	673408	1407.5	926.468	63.0429	63042.9	150.579	7476.17	6977.76	83733.1	0.034207	3
195215	55361.5	11225.5	329.442	144.543	144543	264.774	6074.83	5669.84	68038.1	0.0466129	3
201573	67631.8	10257.4	364.702	131.922	131922	254.654	6161.46	5750.7	69008.4	0.045694	3
196819	545827	1772.14	811.034	64.9121	64912.1	153.339	7296.83	6810.37	81724.4	0.0355176	3
210377	87217.3	9034.53	410.395	118.582	118582	240.939	6265.6	5847.89	70174.7	0.0446169	3
203256	585164	1641.18	845.989	64.2133	64213.3	152.244	7354.58	6864.27	82371.3	0.0350874	3
204673	73994.3	9822.86	380.744	126.901	126901	249.886	6198.87	5785.61	69427.3	0.0453037	3
175610	4725.35	19925.6	51.2386	425.841	425841	287.258	4570.99	4266.26	51195.1	0.0655144	3
207133	606345	1578.47	865.099	63.8885	63888.5	151.757	7384.65	6892.34	82708.1	0.0348665	3
201566	67619.4	10258.3	364.669	131.933	131933	254.664	6161.39	5750.63	69007.5	0.0456948	3
188623	41870.1	12536.9	281.296	166.076	166076	277.057	5944.46	5548.17	66578	0.0480344	3
194663	530950	1827.43	798.04	65.2146	65214.6	153.83	7274.25	6789.3	81471.6	0.0356879	3
205595	598119	1602.25	857.657	64.0108	64010.8	151.939	7373.05	6881.51	82578.1	0.0349515	3
208551	613741	1557.67	871.811	63.7825	63782.5	151.602	7395	6902	82824	0.0347909	3
199680	63910.3	10531.5	354.669	135.278	135278	257.594	6137.48	5728.31	68739.8	0.0459463	3
221644	675582	1402.54	928.473	63.0193	63019.3	150.548	7479.06	6980.46	83765.5	0.0341865	3
194677	531049	1827.05	798.126	65.2125	65212.5	153.827	7274.4	6789.44	81473.3	0.0356867	3
201106	66705.6	10324.2	362.253	132.725	132725	255.376	6155.65	5745.28	68943.3	0.045755	3
188351	477389	2059.78	752.603	66.5252	66525.2	156.04	7189.06	6709.79	80517.5	0.0363414	3
174147	4606.92	20108.3	50.3751	430.351	430351	286.685	4534.2	4231.92	50783	0.0660287	3
177439	4881.95	19697.7	52.3758	419.875	419875	287.973	4617.62	4309.77	51717.3	0.0648646	3
184272	403648	2497.77	694.632	69.1235	69123.5	160.678	7060.01	6589.34	79072.1	0.0373652	3
203374	585831	1639.13	846.588	64.2025	64202.5	152.228	7355.54	6865.17	82382	0.0350803	3
194388	53778.2	11364.9	324.384	146.556	146556	266.166	6061.82	5657.7	67892.4	0.0467526	3
204492	235870	4485	583.081	81.9857	81985.7	184.814	6706.77	6259.65	75115.8	0.0403829	3
210243	86872.5	9053.4	409.676	118.771	118771	241.157	6264.01	5846.41	70156.9	0.0446332	3
205575	598010	1602.56	857.559	64.0125	64012.5	151.941	7372.89	6881.37	82576.4	0.0349526	3
199485	257553	4112	597.338	79.47	79470	180.116	6757.25	6306.77	75681.2	0.0399319	3
203307	71141.6	10012.7	373.713	129.052	129052	251.984	6182.61	5770.43	69245.2	0.0454729	3
210265	622464	1533.84	879.748	63.6619	63661.9	151.427	7407.12	6913.31	82959.7	0.0347028	3
193801	524661	1851.89	792.591	65.3497	65349.7	154.052	7264.57	6780.27	81363.2	0.0357612	3
208315	219976	4788.38	571.97	84.0668	84066.8	188.653	6668.75	6224.17	74690	0.0407271	3
194727	54429.5	11307.1	326.481	145.715	145715	265.591	6067.23	5662.75	67953	0.0466944	3
220407	670153	1414.99	923.468	63.0785	63078.5	150.625	7471.83	6973.71	83684.5	0.0342378	3
197655	60012.5	10836.2	343.575	139.2	139200	260.795	6110.36	5703	68436	0.0462335	3
197954	553252	1745.81	817.57	64.7695	64769.5	153.111	7307.93	6820.74	81848.9	0.0354342	3
225313	691295	1367.61	942.974	62.8552	62855.2	150.34	7499.84	6999.85	83998.2	0.0340396	3
203550	71642.5	9978.77	374.966	128.663	128663	251.611	6185.52	5773.15	69277.8	0.0454426	3
213436	638042	1492.99	893.975	63.4579	63457.9	151.138	7428.53	6933.29	83199.5	0.0345479	3
176966	4840.54	19756.5	52.0755	421.451	421451	287.788	4605.51	4298.47	51581.7	0.0650331	3
209091	616514	1550.02	874.331	63.7436	63743.6	151.545	7398.86	6905.61	82867.3	0.0347628	3
185168	5688.53	18729.6	58.1889	389.979	389979	290.933	4823.87	4502.28	54027.4	0.0620198	3
190462	497720	1964.77	769.575	65.9823	65982.3	155.11	7222.17	6740.69	80888.3	0.0360854	3
199113	259249	4084.67	598.425	79.2875	79287.5	179.773	6761.14	6310.39	75724.7	0.0398974	3
198486	556649	1734.03	820.57	64.706	64706	153.011	7312.98	6825.45	81905.4	0.0353964	3
212276	203126	5140.76	559.249	86.5264	86526.4	193.12	6627.38	6185.55	74226.6	0.0411061	3
201245	66980.2	10304.3	362.982	132.485	132485	255.161	6157.39	5746.89	68962.7	0.0457368	3
220641	671182	1412.61	924.417	63.0672	63067.2	150.61	7473.21	6974.99	83699.9	0.0342281	3
211097	208250	5030.06	563.24	85.7486	85748.6	191.716	6640.08	6197.41	74368.9	0.0409892	3
208042	611107	1565.02	869.418	63.8198	63819.8	151.656	7391.32	6898.57	82782.8	0.0348178	3
195384	536048	1808.09	802.477	65.1083	65108.3	153.657	7282.03	6796.56	81558.8	0.035629	3
210163	86666.8	9064.69	409.246	118.884	118884	241.288	6263.06	5845.52	70146.3	0.0446429	3
208802	615032	1554.1	872.983	63.7643	63764.3	151.575	7396.8	6903.68	82844.2	0.0347778	3
183995	5546.71	18878	57.169	395.063	395063	290.493	4791.47	4472.04	53664.4	0.062463	3
183963	5542.95	18882	57.142	395.199	395199	290.481	4790.59	4471.21	53654.6	0.0624751	3
168566	4201.02	20809.9	47.383	445.63	445630	284.495	4397.68	4104.5	49254	0.0679454	3
196867	269854	3919.53	605.161	78.1896	78189.6	177.706	6785.23	6332.88	75994.6	0.0396847	3
198740	558253	1728.52	821.989	64.6764	64676.4	152.964	7315.36	6827.67	81932	0.0353787	3
182347	5361.13	19085.1	55.834	401.851	401851	289.868	4746.67	4430.23	53162.7	0.0630782	3
198111	60885.3	10766.3	346.115	138.281	138281	260.068	6116.63	5708.85	68506.2	0.046167	3
206381	602352	1589.92	861.484	63.9473	63947.3	151.844	7379.03	6887.09	82645.1	0.0349076	3
198676	61969.8	10680.8	349.225	137.173	137173	259.172	6124.25	5715.97	68591.6	0.0460861	3
201310	573908	1676.6	835.909	64.3996	64399.6	152.53	7338.32	6849.1	82189.2	0.0352077	3
174669	4648.53	20043.1	50.6789	428.767	428767	286.89	4547.28	4244.13	50929.5	0.0658457	3
178514	4978.99	19563.7	53.0783	416.187	416187	288.391	4645.38	4335.69	52028.2	0.0644786	3
190600	46262.1	12078.3	298.346	157.824	157824	272.982	5992.34	5592.85	67114.2	0.047507	3
205170	75055.4	9754.22	383.296	126.139	126139	249.122	6204.72	5791.07	69492.9	0.045243	3
202584	581332	1653.07	842.551	64.2756	64275.6	152.339	7349.07	6859.13	82309.5	0.0351281	3
181625	5284.34	19175.4	55.2812	404.698	404698	289.592	4727.31	4412.16	52945.9	0.0633448	3
196580	57961.9	11004.2	337.471	141.458	141458	262.529	6095.16	5688.81	68265.8	0.0463954	3
210669	87974.5	8993.38	411.964	118.172	118172	240.463	6269.07	5851.13	70213.5	0.0445816	3
185590	5741.68	18676.2	58.5712	388.1	388100	291.09	4835.63	4513.25	54159	0.0618595	3
240238	749947	1249.49	997.23	62.3248	62324.8	149.729	7576.04	7070.97	84851.6	0.0335091	3
235042	730381	1286.96	979.123	62.4886	62488.6	149.906	7550.82	7047.43	84569.2	0.0336832	3
217190	109319	7970.03	451.564	108.61	108610	228.355	6355.79	5932.07	71184.8	0.0437083	3
173834	4582.25	20147.5	50.1948	431.289	431289	286.562	4526.37	4224.61	50695.3	0.0661383	3
195716	56317.6	11143	332.434	143.378	143378	263.942	6082.45	5676.95	68123.4	0.0465313	3
196528	543883	1779.17	809.328	64.9503	64950.3	153.401	7293.9	6807.64	81691.7	0.0355396	3
215504	647854	1468.31	902.966	63.3364	63336.4	150.97	7441.87	6945.74	83348.9	0.0344519	3
213218	636996	1495.67	893.017	63.4712	63471.2	151.157	7427.1	6931.96	83183.5	0.0345582	3
171789	4427.21	20403.8	49.0574	437.164	437164	285.76	4475.78	4177.39	50128.7	0.0668474	3
197163	59074.3	10912.4	340.806	140.215	140215	261.584	6103.49	5696.59	68359.1	0.0463066	3
193293	520847	1867.05	789.299	65.4338	65433.8	154.191	7258.66	6774.75	81297	0.0358061	3
211730	90818.7	8842.18	417.745	116.684	116684	238.705	6281.8	5863.02	70356.2	0.044452	3
188504	41582.9	12567.9	280.126	166.669	166669	277.323	5941.11	5545.04	66540.4	0.0480716	3
200240	65002.5	10449.4	357.668	134.256	134256	256.72	6144.7	5735.05	68820.6	0.0458702	3
194335	53676.7	11374	324.055	146.689	146689	266.255	6060.97	5656.91	67882.9	0.0467618	3
204705	234979	4501.31	582.476	82.0968	82096.8	185.02	6704.66	6257.69	75092.2	0.0404019	3
195049	533696	1816.96	800.428	65.157	65157	153.736	7278.45	6793.22	81518.6	0.0356561	3
206387	77713.5	9586.7	389.548	124.31	124310	247.244	6218.96	5804.37	69652.4	0.0450956	3
184170	5567.35	18855.9	57.3174	394.317	394317	290.559	4796.28	4476.53	53718.3	0.0623971	3
215370	102127	8288.43	439.138	111.465	111465	232.172	6328.61	5906.7	70880.4	0.0439797	3
200576	569537	1690.77	832.01	64.4748	64474.8	152.647	7331.95	6843.15	82117.9	0.035255	3
193856	525069	1850.28	792.944	65.3408	65340.8	154.037	7265.2	6780.86	81370.3	0.0357564	3
200614	569764	1690.03	832.212	64.4708	64470.8	152.641	7332.28	6843.46	82121.6	0.0352525	3
202517	244226	4335.93	588.671	80.9748	80974.8	182.933	6726.4	6277.98	75335.7	0.0402067	3
176609	4809.64	19801.1	51.8513	422.629	422629	287.649	4596.37	4289.95	51479.3	0.0651604	3
191468	48049	11900.7	304.867	154.855	154855	271.336	6010.15	5609.48	67313.7	0.0473123	3
189172	43151.4	12399.8	286.43	163.516	163516	275.867	5959.08	5561.81	66741.7	0.0478728	3
211115	89151.6	8930.16	414.378	117.547	117547	239.729	6274.39	5856.1	70273.2	0.0445274	3
210182	622049	1534.96	879.37	63.6675	63667.5	151.435	7406.54	6912.77	82953.3	0.034707	3
203741	587897	1632.81	848.445	64.1695	64169.5	152.178	7358.5	6867.93	82415.2	0.0350585	3
186952	37366.1	13039.1	262.073	176.237	176237	281.192	5888.28	5495.73	65948.8	0.0486614	3
205394	232107	4554.43	580.512	82.4592	82459.2	185.692	6697.85	6251.33	75015.9	0.0404634	3
227274	699460	1350.06	950.518	62.7739	62773.9	150.24	7510.57	7009.86	84118.4	0.0339641	3
217677	657891	1443.86	912.183	63.2173	63217.3	150.809	7455.42	6958.39	83500.7	0.0343549	3
216307	651593	1459.11	906.397	63.2914	63291.4	150.909	7446.93	6950.47	83405.6	0.0344157	3
