"# Values[S].InitialValue"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"(R21 - production I).l_5"
192773	51434	11564.8	316.239	161.416	161416	279.723	6304.18	5883.9	70606.8	0.0477388	0.1
190211	46218.5	12069.5	297.826	170.339	170339	283.414	6224.11	5809.17	69710	0.0483002	0.1
201377	68182.9	10205.7	365.662	141.178	141178	268.043	6504.45	6070.82	72849.8	0.0463755	0.1
193690	525636	1845.27	792.977	69.7898	69789.8	170.74	8057.57	7520.4	90244.8	0.0375883	0.1
213678	98162.9	8464.49	431.38	120.977	120977	250.224	6743.83	6294.24	75530.9	0.0448203	0.1
208225	613246	1556.76	870.938	68.0818	68081.8	167.795	8185.76	7640.04	91680.5	0.036988	0.1
194107	528691	1833.38	795.624	69.7181	69718.1	170.614	8062.5	7525	90300	0.0375649	0.1
218935	664611	1425.85	917.963	67.3302	67330.2	166.542	8250.75	7700.7	92408.4	0.0366901	0.1
221114	674260	1403.55	926.855	67.2038	67203.8	166.334	8262.32	7711.49	92537.9	0.0366376	0.1
194841	533933	1813.33	800.181	69.5975	69597.5	170.403	8070.87	7532.81	90393.7	0.0375252	0.1
216028	651358	1457.58	905.774	67.5108	67510.8	166.84	8234.56	7685.59	92227.1	0.036764	0.1
187210	467565	2105.94	744.059	71.3834	71383.4	173.572	7956.14	7425.73	89108.7	0.0380754	0.1
201278	575106	1670.26	836.542	68.7458	68745.8	168.926	8133.05	7590.85	91090.2	0.0372328	0.1
190753	502420	1941.14	773.083	70.3709	70370.9	171.765	8018.86	7484.27	89811.2	0.0377729	0.1
208704	615710	1549.96	873.178	68.0423	68042.3	167.728	8189.03	7643.09	91717.1	0.036973	0.1
202482	582086	1648.26	842.793	68.6163	68616.3	168.704	8143.02	7600.16	91201.9	0.0371863	0.1
208026	219322	4795.62	570.95	89.6108	89610.8	206.422	7292.37	6806.21	81674.5	0.041546	0.1
203978	73552.2	9839.78	379.173	136.488	136488	264.531	6555.69	6118.65	73423.8	0.0460358	0.1
202354	70167	10067.1	370.763	139.369	139369	266.729	6523.96	6089.02	73068.3	0.0462458	0.1
203766	237131	4456.51	583.388	87.1501	87150.1	202.163	7354.72	6864.41	82372.9	0.041198	0.1
210052	87700.3	8997.4	410.874	126.637	126637	255.957	6671.37	6226.61	74719.3	0.0452827	0.1
234196	727998	1289.85	976.54	66.568	66568	165.308	8323.69	7768.77	93225.3	0.0363608	0.1
200986	67398	10261.7	363.607	141.92	141920	268.568	6496.53	6063.43	72761.1	0.0464283	0.1
198735	62959.6	10591.3	351.558	146.434	146434	271.588	6449.44	6019.48	72233.7	0.0467442	0.1
211103	206230	5067.27	561.135	91.6204	91620.4	209.826	7244.79	6761.8	81141.7	0.0418147	0.1
192244	50385.9	11662.8	312.679	163.08	163080	280.47	6288.93	5869.67	70436	0.047845	0.1
202076	579754	1655.55	840.702	68.6591	68659.1	168.777	8139.71	7597.06	91164.8	0.0372017	0.1
210408	88635.6	8947	412.799	126.084	126084	255.425	6678.23	6233.01	74796.2	0.0452386	0.1
200818	67060.9	10285.9	362.717	142.244	142244	268.794	6493.09	6060.22	72722.7	0.0464512	0.1
192869	519477	1869.74	787.66	69.9375	69937.5	171	8047.52	7511.02	90132.2	0.037636	0.1
201053	67531	10252.2	363.956	141.793	141793	268.479	6497.88	6064.69	72776.3	0.0464193	0.1
191043	504875	1930.52	775.167	70.3062	70306.2	171.65	8023.06	7488.19	89858.3	0.0377528	0.1
195113	55977.9	11159	330.947	154.845	154845	276.484	6366.02	5941.62	71299.5	0.0473117	0.1
201263	67953.5	10222	365.063	141.393	141393	268.196	6502.15	6068.67	72824	0.0463908	0.1
195672	57051.4	11067.5	334.263	153.43	153430	275.722	6379.7	5954.38	71452.6	0.047218	0.1
215042	646755	1468.91	901.549	67.5756	67575.6	166.947	8228.85	7680.26	92163.1	0.0367901	0.1
197134	549479	1756.45	813.798	69.2571	69257.1	169.809	8095.06	7555.39	90664.7	0.037411	0.1
207003	80237.5	9421.78	394.793	131.448	131448	260.357	6613.39	6172.5	74070	0.0456578	0.1
201084	573963	1673.92	835.521	68.7674	68767.4	168.963	8131.41	7589.31	91071.8	0.0372405	0.1
209346	85888.7	9096.71	407.09	127.737	127737	257.001	6657.84	6213.98	74567.8	0.0453698	0.1
197640	264251	4000.39	601.069	83.9181	83918.1	196.437	7444.85	6948.53	83382.3	0.0407033	0.1
204115	235662	4483.24	582.393	87.3422	87342.2	202.499	7349.67	6859.7	82316.4	0.041226	0.1
208453	217530	4831.63	569.645	89.8752	89875.2	206.874	7285.95	6800.22	81602.6	0.0415821	0.1
233171	724018	1297.73	972.855	66.6115	66611.5	165.377	8319.3	7764.68	93176.2	0.0363805	0.1
223793	685825	1377.63	937.528	67.0577	67057.7	166.096	8275.94	7724.21	92690.5	0.0365758	0.1
203751	589260	1626.25	849.24	68.4871	68487.1	168.483	8153.12	7609.57	91314.9	0.0371393	0.1
200356	66142.7	10352.6	360.273	143.141	143141	269.413	6483.62	6051.38	72616.6	0.0465146	0.1
194600	532226	1819.81	798.695	69.6365	69636.5	170.471	8068.15	7530.28	90363.3	0.0375381	0.1
221105	674220	1403.64	926.818	67.2044	67204.4	166.335	8262.27	7711.45	92537.4	0.0366378	0.1
186599	460090	2145.05	737.985	71.626	71626	174.008	7941.9	7412.44	88949.3	0.0381446	0.1
197030	548802	1758.85	813.202	69.2714	69271.4	169.834	8094.02	7554.42	90653.1	0.0374159	0.1
206207	602659	1586.69	861.335	68.2558	68255.8	168.089	8171.55	7626.78	91521.4	0.0370537	0.1
200999	573459	1675.54	835.07	68.777	68777	168.979	8130.68	7588.63	91063.6	0.0372439	0.1
194878	55524.7	11198.1	329.53	155.457	155457	276.806	6360.15	5936.14	71233.7	0.047352	0.1
206939	223859	4706.03	574.206	88.9557	88955.7	205.298	7308.5	6821.27	81855.2	0.0414555	0.1
164286	3927.49	21361.9	45.3329	420.119	420119	282.07	4284.46	3998.83	47986	0.0648906	0.1
210017	210914	4967.78	564.724	90.8803	90880.3	208.581	7261.99	6777.86	81334.3	0.0417172	0.1
183792	5517.34	18913.4	56.9684	367.768	367768	289.356	4766.78	4449	53387.9	0.0602304	0.1
198645	62784.3	10604.8	351.066	146.625	146625	271.709	6447.5	6017.66	72212	0.0467573	0.1
205226	597379	1602.05	856.561	68.3454	68345.4	168.241	8164.35	7620.06	91440.7	0.0370871	0.1
225102	691361	1365.53	942.643	66.9896	66989.6	165.985	8282.38	7730.22	92762.6	0.0365467	0.1
193829	526662	1841.26	793.865	69.7656	69765.6	170.697	8059.23	7521.95	90263.4	0.0375804	0.1
240599	752115	1243.74	998.867	66.3143	66314.3	164.907	8349.81	7793.16	93517.9	0.0362442	0.1
189969	45701.4	12121.9	295.899	171.318	171318	283.775	6215.57	5801.19	69614.3	0.0483606	0.1
203913	73414.9	9848.79	378.839	136.6	136600	264.619	6554.44	6117.48	73409.8	0.0460441	0.1
193904	527208	1839.13	794.338	69.7528	69752.8	170.675	8060.11	7522.77	90273.2	0.0375762	0.1
198432	260542	4058.78	598.707	84.3271	84327.1	197.169	7432.85	6937.33	83248	0.0407686	0.1
207311	80952	9379.34	396.391	130.953	130953	259.924	6619.21	6177.93	74135.2	0.04562	0.1
198779	258944	4084.32	597.685	84.5064	84506.4	197.489	7427.65	6932.48	83189.7	0.0407969	0.1
186886	38086.3	12944.5	265.005	188.105	188105	288.809	6075.22	5670.21	68042.5	0.0493692	0.1
190041	306714	3411.54	627.825	79.8679	79867.9	189.095	7574.99	7069.99	84839.9	0.0400061	0.1
206138	78265.7	9541.07	390.313	132.854	132854	261.565	6597	6157.2	73886.4	0.0457648	0.1
202764	583699	1643.26	844.24	68.5869	68586.9	168.653	8145.31	7602.29	91227.4	0.0371756	0.1
213961	99088.3	8420.38	433.091	120.525	120525	249.74	6749.83	6299.84	75598.1	0.0447824	0.1
208423	83601.9	9225.38	402.207	129.185	129185	258.34	6640.28	6197.59	74371.1	0.0454833	0.1
213721	194405	5330.51	551.621	93.6028	93602.8	213.114	7200.41	6720.38	80644.5	0.042068	0.1
225204	691789	1364.6	943.038	66.9844	66984.4	165.977	8282.87	7730.68	92768.2	0.0365445	0.1
197427	265263	3984.67	601.711	83.8082	83808.2	196.239	7448.1	6951.56	83418.8	0.0406856	0.1
225133	691491	1365.25	942.763	66.9881	66988.1	165.983	8282.53	7730.36	92764.3	0.036546	0.1
213443	639175	1487.93	894.6	67.6846	67684.6	167.129	8219.34	7671.38	92056.6	0.0368336	0.1
201765	245672	4305.4	589.079	86.0698	86069.8	200.265	7383.71	6891.47	82697.6	0.0410378	0.1
179687	5085.29	19426.7	53.8559	380.765	380765	287.837	4658.19	4347.64	52171.7	0.0612505	0.1
205287	597706	1601.09	856.856	68.3398	68339.8	168.232	8164.8	7620.48	91445.7	0.037085	0.1
198463	62431.5	10632.1	350.073	147.01	147010	271.952	6443.56	6013.99	72167.8	0.0467839	0.1
191086	48046	11887.7	304.483	167.023	167023	282.13	6253.39	5836.49	70037.9	0.0480938	0.1
204354	74352.8	9787.64	381.11	135.842	135842	264.019	6562.93	6125.41	73504.9	0.0459881	0.1
209693	620741	1536.24	877.758	67.9629	67962.9	167.594	8195.64	7649.26	91791.2	0.0369425	0.1
179794	5095.6	19413.4	53.9303	380.442	380442	287.877	4660.95	4350.22	52202.7	0.0612243	0.1
198691	559434	1721.91	822.592	69.0515	69051.5	169.453	8110.09	7569.41	90833	0.0373403	0.1
191593	49080.7	11787.2	308.151	165.239	165239	281.398	6269.36	5851.4	70216.9	0.0479818	0.1
215191	103391	8221.02	440.848	118.516	118516	247.535	6776.97	6325.17	75902.1	0.0446112	0.1
177574	4890.15	19689.8	52.4443	386.991	386991	287.049	4604.04	4297.1	51565.2	0.0617657	0.1
213404	195894	5296.38	552.858	93.3437	93343.7	212.688	7206.07	6725.67	80708	0.0420355	0.1
205865	600827	1591.98	859.678	68.2867	68286.7	168.142	8169.06	7624.46	91493.5	0.0370653	0.1
205362	76539.7	9648.17	386.307	134.138	134138	262.638	6582.24	6143.42	73721	0.0458614	0.1
168594	4200.67	20814.1	47.3875	410.417	410417	283.683	4384.53	4092.23	49106.8	0.0638969	0.1
168485	4193.41	20827.8	47.3334	410.672	410672	283.642	4381.97	4089.84	49078.1	0.0639222	0.1
219801	130359	7146.47	482.97	108.443	108443	235.208	6925.56	6463.86	77566.3	0.043692	0.1
197883	61306.5	10720	346.873	148.268	148268	272.733	6430.8	6002.08	72025	0.0468701	0.1
166080	4037.63	21132.9	46.1661	416.19	416190	282.741	4325.75	4037.37	48448.4	0.064479	0.1
216957	655640	1447.18	909.709	67.4516	67451.6	166.742	8239.83	7690.51	92286.1	0.0367399	0.1
180223	5137.43	19359.9	54.2322	379.137	379137	288.037	4672.1	4360.63	52327.5	0.0611189	0.1
216308	652651	1454.42	906.962	67.4928	67492.8	166.81	8236.16	7687.08	92244.9	0.0367567	0.1
202616	70706.3	10030.1	372.128	138.893	138893	266.375	6529.14	6093.86	73126.4	0.0462114	0.1
198774	63036	10585.4	351.772	146.352	146352	271.535	6450.29	6020.27	72243.2	0.0467385	0.1
191362	48611.5	11832.6	306.497	166.04	166040	281.73	6262.17	5844.69	70136.3	0.0480322	0.1
176490	4795.93	19824.7	51.7606	390.069	390069	286.645	4576.68	4271.57	51258.9	0.0620275	0.1
177734	4904.41	19669.9	52.5476	386.529	386529	287.109	4608.1	4300.9	51610.8	0.0617268	0.1
204672	594354	1610.98	853.83	68.3976	68397.6	168.33	8160.19	7616.17	91394.1	0.0371064	0.1
219314	125117	7335.41	475.566	110.131	110131	237.424	6899.01	6439.07	77268.9	0.0438541	0.1
197685	553052	1743.89	816.947	69.1822	69182.2	169.679	8100.49	7560.46	90725.5	0.0373854	0.1
200093	65621.3	10390.9	358.872	143.66	143660	269.767	6478.17	6046.29	72555.5	0.0465511	0.1
196744	59112.4	10896.2	340.474	150.845	150845	274.268	6405.04	5978.04	71736.5	0.047045	0.1
222119	678637	1393.64	930.893	67.1479	67147.9	166.243	8267.5	7716.33	92596	0.036614	0.1
196628	58889.4	10914.5	339.811	151.117	151117	274.424	6402.36	5975.53	71706.4	0.0470633	0.1
201168	67761.6	10235.7	364.561	141.574	141574	268.324	6500.21	6066.86	72802.4	0.0464037	0.1
203389	72311.4	9921.8	376.132	137.516	137516	265.33	6544.28	6107.99	73295.9	0.0461112	0.1
178471	4971.09	19578.1	53.0304	384.383	384383	287.384	4626.9	4318.44	51821.3	0.0615477	0.1
211353	629020	1514.17	885.311	67.8355	67835.5	167.381	8206.39	7659.29	91911.5	0.036893	0.1
187869	474973	2068.57	750.134	71.1524	71152.4	173.157	7969.96	7438.63	89263.6	0.0380083	0.1
188563	42532.5	12452.8	283.645	177.737	177737	285.944	6160.6	5749.89	68998.7	0.0487522	0.1
181533	5269.8	19196.5	55.1865	375.077	375077	288.522	4706.4	4392.64	52711.7	0.0607954	0.1
197064	549020	1758.08	813.393	69.2668	69266.8	169.826	8094.36	7554.73	90656.8	0.0374143	0.1
200840	249702	4236.54	591.718	85.5807	85580.7	199.4	7397.2	6904.05	82848.6	0.0409636	0.1
187060	38610.8	12884.9	267.3	186.792	186792	288.485	6085.82	5680.1	68161.2	0.049292	0.1
198882	63245.9	10569.3	352.358	146.126	146126	271.39	6452.61	6022.43	72269.2	0.0467229	0.1
188092	41386.9	12576.4	279.013	180.248	180248	286.706	6139.56	5730.25	68763	0.0489032	0.1
230100	711872	1322.26	961.612	66.7478	66747.8	165.595	8305.76	7752.05	93024.6	0.0364413	0.1
190130	496990	1965.06	768.491	70.5168	70516.8	172.024	8009.46	7475.5	89706	0.0378179	0.1
196016	57713.6	11011.8	336.28	152.581	152581	275.254	6387.97	5962.1	71545.2	0.0471614	0.1
216759	654731	1449.38	908.874	67.4641	67464.1	166.763	8238.72	7689.47	92273.6	0.036745	0.1
188614	482720	2030.9	756.543	70.9203	70920.3	172.742	7984.13	7451.85	89422.2	0.0379399	0.1
189412	19770.4	15154.7	163.092	248.37	248370	295.65	5629.44	5254.14	63049.7	0.0527708	0.1
198969	63415.9	10556.3	352.832	145.944	145944	271.273	6454.48	6024.18	72290.1	0.0467103	0.1
210329	623935	1527.65	880.67	67.9132	67913.2	167.511	8199.81	7653.15	91837.8	0.0369233	0.1
198747	259090	4081.98	597.779	84.49	84490	197.46	7428.13	6932.92	83195	0.0407943	0.1
221695	676795	1397.79	929.193	67.1713	67171.3	166.281	8265.32	7714.3	92571.6	0.0366239	0.1
223442	684330	1380.93	936.148	67.0763	67076.3	166.126	8274.19	7722.58	92671	0.0365837	0.1
221710	676861	1397.64	929.254	67.1705	67170.5	166.28	8265.4	7714.37	92572.5	0.0366236	0.1
209275	85707.9	9106.74	406.709	127.849	127849	257.105	6656.47	6212.7	74552.5	0.0453786	0.1
191924	6742.53	17850.5	65.8111	337.325	337325	292.309	5003.09	4669.56	56034.7	0.058072	0.1
174801	4655.93	20035.2	50.7414	394.724	394724	286.012	4534.55	4232.24	50786.9	0.062433	0.1
195864	541013	1786.96	806.364	69.4394	69439.4	170.127	8082	7543.2	90518.4	0.0374726	0.1
193381	523346	1854.29	790.997	69.8442	69844.2	170.835	8053.85	7516.93	90203.1	0.0376059	0.1
181515	5268	19198.7	55.1736	375.131	375131	288.516	4705.95	4392.22	52706.6	0.0607997	0.1
191385	48658.9	11828	306.664	165.959	165959	281.697	6262.9	5845.37	70144.5	0.0480271	0.1
189996	495794	1970.41	767.482	70.5495	70549.5	172.082	8007.38	7473.55	89682.6	0.0378279	0.1
193270	522516	1857.58	790.28	69.8641	69864.1	170.87	8052.5	7515.67	90188	0.0376124	0.1
192748	518554	1873.46	786.866	69.96	69960	171.039	8046	7509.6	90115.2	0.0376433	0.1
216512	180090	5674.27	539.078	96.2474	96247.4	217.384	7144.64	6668.33	80019.9	0.0423897	0.1
203373	587139	1632.7	847.331	68.5249	68524.9	168.547	8150.15	7606.8	91281.7	0.0371531	0.1
194749	55277.2	11219.6	328.751	155.795	155795	276.982	6356.91	5933.12	71197.4	0.0473742	0.1
211933	202580	5146.64	558.271	92.2144	92214.4	210.819	7231.24	6749.16	80989.9	0.0418918	0.1
228277	704504	1337.53	954.795	66.8329	66832.9	165.732	8297.44	7744.28	92931.4	0.0364787	0.1
200723	66872.1	10299.6	362.217	142.426	142426	268.921	6491.16	6058.42	72701	0.0464642	0.1
205760	600263	1593.62	859.168	68.2962	68296.2	168.158	8168.29	7623.74	91484.9	0.0370688	0.1
213951	193310	5355.81	550.704	93.7952	93795.2	213.429	7196.22	6716.47	80597.7	0.042092	0.1
179568	5073.89	19441.5	53.7736	381.123	381123	287.793	4655.11	4344.77	52137.3	0.0612797	0.1
204661	75013.2	9745.06	382.694	135.318	135318	263.6	6568.84	6130.91	73571	0.0459493	0.1
181239	5239.41	19233.2	54.9676	376	376000	288.413	4698.66	4385.41	52625	0.0608683	0.1
229249	708449	1329.32	958.444	66.7871	66787.1	165.658	8301.91	7748.45	92981.4	0.0364586	0.1
200292	252118	4195.98	593.289	85.2936	85293.6	198.891	7405.22	6911.54	82938.5	0.0409196	0.1
174897	4663.7	20023.2	50.798	394.463	394463	286.048	4536.93	4234.47	50813.6	0.06241	0.1
220843	673073	1406.26	925.76	67.2192	67219.2	166.359	8260.9	7710.18	92522.1	0.036644	0.1
199377	563688	1707.57	826.366	68.9664	68966.4	169.306	8116.4	7575.31	90903.7	0.0373107	0.1
205886	228250	4621.43	577.297	88.3404	88340.4	204.235	7323.96	6835.69	82028.3	0.0413691	0.1
229074	707740	1330.79	957.788	66.7953	66795.3	165.671	8301.11	7747.7	92972.4	0.0364622	0.1
180061	5121.52	19380.1	54.1174	379.632	379632	287.976	4667.88	4356.69	52280.3	0.0611588	0.1
192639	290261	3623.19	617.446	81.3083	81308.3	191.722	7526.13	7024.38	84292.6	0.0402655	0.1
205986	77925.1	9562.01	389.529	133.104	133104	261.775	6594.12	6154.51	73854.1	0.0457836	0.1
201093	67612.7	10246.3	364.171	141.715	141715	268.424	6498.71	6065.46	72785.5	0.0464138	0.1
173393	4545.04	20211.1	49.9306	398.474	398474	285.484	4499.87	4199.87	50398.5	0.0627687	0.1
187560	471570	2085.57	747.337	71.2574	71257.4	173.345	7963.64	7432.74	89192.8	0.0380389	0.1
182978	5425.1	19015.6	56.3047	370.447	370447	289.056	4744.84	4428.52	53142.3	0.0604351	0.1
194557	54905.8	11252	327.577	156.307	156307	277.246	6352.02	5928.56	71142.7	0.0474079	0.1
229333	708787	1328.62	958.757	66.7832	66783.2	165.652	8302.29	7748.8	92985.6	0.0364569	0.1
194252	54316.4	11303.9	325.699	157.133	157133	277.666	6344.18	5921.23	71054.8	0.0474619	0.1
195242	276062	3822.28	608.529	82.6789	82678.9	194.207	7482.37	6983.55	83802.6	0.0405002	0.1
212174	633042	1503.67	888.987	67.775	67775	167.28	8211.54	7664.11	91969.3	0.0368693	0.1
201640	68713.3	10168.2	367.039	140.685	140685	267.69	6509.73	6075.75	72909	0.0463403	0.1
188475	20939	15018.3	171.081	244.036	244036	295.524	5659.8	5282.48	63389.7	0.0525294	0.1
189791	45316.2	12161.3	294.451	172.059	172059	284.042	6209.13	5795.19	69542.2	0.0484063	0.1
218274	661637	1432.86	915.225	67.37	67370	166.607	8247.15	7697.34	92368.1	0.0367065	0.1
184234	416127	2407.77	703.498	73.2772	73277.2	177	7851.97	7328.51	87942.1	0.038587	0.1
202701	583339	1644.38	843.917	68.5934	68593.4	168.664	8144.8	7601.81	91221.7	0.037178	0.1
200466	570290	1685.8	832.242	68.8375	68837.5	169.084	8126.08	7584.34	91012.1	0.0372654	0.1
218637	663270	1429	916.728	67.3481	67348.1	166.571	8249.13	7699.19	92390.3	0.0366975	0.1
185634	32956.4	13548.2	241.005	202.314	202314	291.692	5963.74	5566.16	66793.9	0.0501914	0.1
222096	678538	1393.86	930.801	67.1491	67149.1	166.245	8267.38	7716.23	92594.7	0.0366146	0.1
182580	5381.35	19065.5	55.9898	371.736	371736	288.91	4734.21	4418.59	53023.1	0.0605346	0.1
202694	70866.6	10019.2	372.531	138.753	138753	266.27	6530.67	6095.29	73143.5	0.0462012	0.1
206125	602218	1587.96	860.936	68.2632	68263.2	168.102	8170.95	7626.22	91514.7	0.0370565	0.1
224825	690196	1368.06	941.566	67.0039	67003.9	166.008	8281.03	7728.96	92747.5	0.0365528	0.1
210065	210708	4972.1	564.568	90.9123	90912.3	208.635	7261.24	6777.16	81325.9	0.0417215	0.1
193286	16015.8	15582.7	136.059	262.325	262325	295.811	5532.41	5163.58	61963	0.0535518	0.1
198337	62186	10651.1	349.379	147.281	147281	272.122	6440.8	6011.41	72137	0.0468025	0.1
191028	18060.5	15350.6	151.025	254.696	254696	295.767	5585.33	5212.98	62555.7	0.053124	0.1
209225	618369	1542.67	875.598	68.0001	68000.1	167.657	8192.53	7646.36	91756.3	0.0369568	0.1
203540	238088	4439.22	584.033	87.026	87026	201.946	7358	6867.46	82409.6	0.0411798	0.1
189445	19732.9	15159.1	162.832	248.509	248509	295.653	5628.47	5253.24	63038.8	0.0527785	0.1
205761	600268	1593.61	859.172	68.2961	68296.1	168.158	8168.3	7623.75	91485	0.0370688	0.1
211040	627472	1518.25	883.897	67.859	67859	167.42	8204.39	7657.43	91889.2	0.0369022	0.1
191760	510773	1905.49	780.194	70.154	70154	171.381	8033.05	7497.52	89970.2	0.037705	0.1
205797	600464	1593.04	859.35	68.2928	68292.8	168.152	8168.57	7624	91488	0.0370676	0.1
218452	662438	1430.97	915.962	67.3593	67359.3	166.59	8248.12	7698.25	92379	0.0367021	0.1
216199	652150	1455.64	906.502	67.4998	67499.8	166.822	8235.54	7686.5	92238	0.0367595	0.1
181364	5252.34	19217.6	55.0607	375.606	375606	288.46	4701.96	4388.5	52662	0.0608372	0.1
176846	4826.44	19780.5	51.9822	389.067	389067	286.777	4585.63	4279.92	51359	0.0619418	0.1
214657	101465	8309.13	437.416	119.398	119398	248.513	6764.97	6313.97	75767.6	0.0446868	0.1
194353	15113.9	15687	129.301	265.797	265797	295.799	5508.39	5141.16	61693.9	0.0537475	0.1
217860	659763	1437.31	913.5	67.3953	67395.3	166.649	8244.87	7695.21	92342.5	0.0367169	0.1
192843	51570.4	11552.1	316.697	161.204	161204	279.625	6306.14	5885.73	70628.8	0.0477252	0.1
183920	5532.26	18897.2	57.0757	367.339	367339	289.404	4770.27	4452.25	53427	0.060198	0.1
192421	50737.9	11629.7	313.882	162.514	162514	280.219	6294.09	5874.49	70493.9	0.047809	0.1
211627	91970.5	8771.91	419.51	124.193	124193	253.558	6702.04	6255.24	75062.9	0.0450861	0.1
176954	4835.8	19767	52.0501	388.761	388761	286.818	4588.36	4282.47	51389.6	0.0619157	0.1
198698	559475	1721.77	822.628	69.0507	69050.7	169.451	8110.15	7569.47	90833.7	0.03734	0.1
220132	147691	6574.7	505.181	103.519	103519	228.392	7007.66	6540.49	78485.8	0.0431966	0.1
199999	567477	1695	829.736	68.892	68892	169.177	8121.98	7580.51	90966.1	0.0372846	0.1
212807	636117	1495.74	891.799	67.7294	67729.4	167.203	8215.46	7667.76	92013.2	0.0368514	0.1
201819	245435	4309.49	588.923	86.0989	86098.9	200.316	7382.92	6890.72	82688.7	0.0410422	0.1
194324	280876	3753	611.554	82.2002	82200.2	193.341	7497.37	6997.55	83970.5	0.0404195	0.1
196173	58014.5	10986.7	337.19	152.201	152201	275.041	6391.69	5965.57	71586.9	0.047136	0.1
209998	210997	4966.05	564.787	90.8674	90867.4	208.559	7262.29	6778.14	81337.7	0.0417155	0.1
198952	258150	4097.09	597.177	84.5962	84596.2	197.649	7425.06	6930.06	83160.7	0.0408111	0.1
211963	632012	1506.35	888.045	67.7904	67790.4	167.305	8210.23	7662.88	91954.5	0.0368754	0.1
213656	640195	1485.35	895.534	67.6697	67669.7	167.104	8220.62	7672.58	92071	0.0368277	0.1
224636	689402	1369.79	940.832	67.0136	67013.6	166.024	8280.1	7728.1	92737.2	0.036557	0.1
177470	4880.96	19702.7	52.3777	387.289	387289	287.011	4601.4	4294.64	51535.7	0.0617909	0.1
176706	4814.39	19797.9	51.8947	389.462	389462	286.725	4582.11	4276.63	51319.6	0.0619755	0.1
182510	5373.67	19074.3	55.9345	371.964	371964	288.884	4732.33	4416.84	53002	0.0605522	0.1
202154	69758.6	10095.3	369.724	139.734	139734	266.998	6520	6085.33	73024	0.046272	0.1
215495	104537	8169.46	442.86	118.004	118004	246.96	6784	6331.73	75980.8	0.0445671	0.1
205835	600667	1592.45	859.533	68.2894	68289.4	168.146	8168.84	7624.25	91491.1	0.0370663	0.1
202306	243339	4345.97	587.538	86.3589	86358.9	200.774	7375.85	6884.13	82609.5	0.0410811	0.1
201860	245259	4312.53	588.807	86.1206	86120.6	200.354	7382.33	6890.17	82682	0.0410454	0.1
174306	4616.35	20097.1	50.4523	396.056	396056	285.826	4522.3	4220.81	50649.8	0.0625513	0.1
194400	530803	1825.24	797.457	69.6692	69669.2	170.528	8065.88	7528.16	90337.9	0.0375488	0.1
222515	680350	1389.79	932.474	67.1262	67126.2	166.207	8269.52	7718.22	92618.6	0.0366049	0.1
178656	4988.09	19555.1	53.1534	383.84	383840	287.453	4631.63	4322.85	51874.2	0.0615027	0.1
181070	5222.2	19254.2	54.8436	376.525	376525	288.351	4694.24	4381.29	52575.5	0.06091	0.1
198049	61627.5	10694.8	347.791	147.905	147905	272.51	6434.47	6005.51	72066.1	0.0468453	0.1
187766	40555.7	12667.5	275.58	182.138	182138	287.249	6123.88	5715.62	68587.5	0.0490162	0.1
201034	248848	4250.99	591.161	85.6832	85683.2	199.581	7394.35	6901.4	82816.7	0.0409793	0.1
189924	495144	1973.33	766.935	70.5673	70567.3	172.114	8006.24	7472.49	89669.9	0.0378334	0.1
171781	4423.96	20412.9	49.0413	402.626	402626	284.879	4460.65	4163.28	49959.3	0.0631502	0.1
221882	677609	1395.95	929.944	67.1609	67160.9	166.264	8266.29	7715.2	92582.4	0.0366196	0.1
211807	631252	1508.33	887.35	67.8018	67801.8	167.324	8209.25	7661.97	91943.6	0.0368799	0.1
209252	85651.4	9109.89	406.589	127.884	127884	257.138	6656.04	6212.3	74547.7	0.0453814	0.1
214052	99392.5	8405.97	433.65	120.378	120378	249.582	6751.79	6301.67	75620	0.04477	0.1
197702	553163	1743.5	817.046	69.1799	69179.9	169.675	8100.66	7560.62	90727.4	0.0373846	0.1
183838	5522.73	18907.5	57.0071	367.613	367613	289.373	4768.04	4450.17	53402.1	0.0602187	0.1
203799	73172	9864.76	378.246	136.8	136800	264.775	6552.22	6115.41	73384.9	0.0460587	0.1
192719	289795	3629.48	617.153	81.3514	81351.4	191.801	7524.71	7023.06	84276.8	0.0402731	0.1
178306	4956	19598.7	52.9212	384.867	384867	287.323	4622.68	4314.5	51774	0.0615879	0.1
170586	4337.84	20563	48.4057	405.612	405612	284.43	4431.88	4136.43	49637.1	0.0634315	0.1
164812	3959.27	21294.6	45.5741	418.984	418984	282.266	4296.51	4010.08	48120.9	0.0647702	0.1
178418	4966.19	19584.8	52.995	384.54	384540	287.365	4625.53	4317.16	51806	0.0615607	0.1
172204	4455.16	20359.9	49.2709	401.55	401550	285.038	4470.89	4172.83	50074	0.0630503	0.1
183811	5519.59	18910.9	56.9846	367.703	367703	289.363	4767.31	4449.49	53393.9	0.0602255	0.1
174967	4669.33	20014.6	50.8391	394.274	394274	286.074	4538.66	4236.08	50833	0.0623933	0.1
209915	87344.7	9016.72	410.137	126.85	126850	256.161	6668.74	6224.15	74689.9	0.0452996	0.1
211472	204618	5102.13	559.877	91.8809	91880.9	210.262	7238.82	6756.23	81074.8	0.0418486	0.1
