"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.02175	4572.35	20157.1	50.108	538.818	538818	288.082	4548.93	4245.67	50948	0.108992	0.02175	16955.4	173639	3
0.11542	87935.4	8934.06	408.913	199.202	199202	327.946	8581.21	8009.13	96109.5	0.0500132	0.11542	20288.2	207771	3
0.0736804	57382.6	10970.9	332.99	507.414	507414	341.11	7933.87	7404.94	88859.3	0.0817145	0.0736804	18905	193605	3
0.0408435	5131.87	19355.5	54.1621	536.094	536094	291.103	4722.54	4407.7	52892.4	0.103685	0.0408435	17579.1	180027	3
0.00506342	4363.41	20508.4	48.5746	539.242	539242	286.811	4476.93	4178.46	50141.6	0.109987	0.00506342	16683	170850	3
0.229076	689329	1373.19	941.419	60.0003	60000.3	139.956	6977.16	6512.02	78144.2	0.0186031	0.229076	21970.4	224998	3
0.160831	93270.6	8810.59	427.411	60.5579	60557.9	96.5409	2545.6	2375.9	28510.8	0.0301855	0.160831	21228.7	217402	3
0.0269628	4690.75	19971.4	50.9712	538.416	538416	288.766	4587.95	4282.09	51385	0.108097	0.0269628	17099.7	175117	3
0.0800867	246301	4221.13	582.115	490.961	490961	443.332	16469.2	15371.2	184455	0.0764041	0.0800867	19150.9	196124	3
0.124082	201579	5140.44	554.959	123.332	123332	292.379	10034	9365.03	112380	0.0450157	0.124082	20508.3	210024	3
0.0580988	21818.4	14879.1	176.509	527.942	527942	312.612	6022.88	5621.35	67456.2	0.0937682	0.0580988	18274.5	187148	3
0.0795581	13328.1	15882.9	115.512	492.588	492588	306.528	5662.55	5285.05	63420.5	0.0768436	0.0795581	19131	195920	3
0.0690691	16850.4	15458.1	141.946	515.709	515709	309.147	5811.84	5424.39	65092.7	0.0854642	0.0690691	18722.1	191733	3
0.0293814	4754.32	19875.6	51.4332	538.16	538160	289.123	4608.38	4301.15	51613.9	0.107551	0.0293814	17174.3	175881	3
0.0266735	4683.52	19982.5	50.9185	538.443	538443	288.725	4585.6	4279.9	51358.7	0.108156	0.0266735	17091.1	175029	3
0.0271095	4694.45	19965.8	50.9981	538.402	538402	288.787	4589.15	4283.21	51398.5	0.108066	0.0271095	17104.1	175162	3
0.0310864	4802.45	19804.6	51.7824	537.949	537949	289.388	4623.61	4315.37	51784.4	0.107113	0.0310864	17229.5	176447	3
0.0033619	4356.7	20520.3	48.5251	539.246	539246	286.769	4474.55	4176.24	50114.9	0.109996	0.0033619	16673.9	170757	3
0.0129355	4429.66	20393.6	49.0624	539.158	539158	287.223	4500.2	4200.19	50402.3	0.109786	0.0129355	16771.9	171760	3
0.103986	81360.3	9285.62	394.145	330.167	330167	351.937	9013.14	8412.27	100947	0.0576013	0.103986	19963.1	204442	3
0.168939	97309.8	8605.21	435.037	60.1895	60189.5	96.3103	2572.53	2401.03	28812.3	0.0280058	0.168939	21349.7	218641	3
0.152773	89414.4	9014.92	419.767	61.6688	61668.8	98.597	2567.1	2395.96	28751.5	0.0326837	0.152773	21096.4	216048	3
0.0906155	71119.3	9929.96	370.26	444.282	444282	350.083	8630.59	8055.22	96662.7	0.0677641	0.0906155	19530.6	200012	3
0.165422	95545	8693.82	431.747	60.3015	60301.5	96.2943	2557.75	2387.24	28646.8	0.0289131	0.165422	21298.6	218118	3
0.156967	91392.1	8909.19	423.739	60.9421	60942.1	97.1596	2546.25	2376.5	28518	0.0313393	0.156967	21166.8	216769	3
0.10342	80947.9	9309.64	393.228	336.316	336316	352.131	9005.03	8404.7	100856	0.058005	0.10342	19946	204266	3
0.0324441	4842.74	19746.4	52.0744	537.76	537760	289.608	4636.21	4327.13	51925.5	0.106731	0.0324441	17274.9	176912	3
0.10859	206852	4985.34	555.427	277.491	277491	411.633	14310.4	13356.4	160277	0.0544123	0.10859	20098.9	205832	3
0.10455	81767.7	9262.05	395.047	323.949	323949	351.699	9019.89	8418.56	101023	0.0572014	0.10455	19980.1	204616	3
0.0158489	4468.83	20327.2	49.35	539.083	539083	287.463	4513.77	4212.85	50554.2	0.109607	0.0158489	16823.3	172287	3
0.0248146	4638.89	20051.6	50.5935	538.604	538604	288.469	4571.01	4266.28	51195.4	0.10851	0.0248146	17037.3	174479	3
0.0185185	4511.65	20255.9	49.6639	538.984	538984	287.721	4528.43	4226.54	50718.5	0.109375	0.0185185	16878.6	172853	3
0.058459	43269.8	12314.8	285.055	527.66	527660	330.028	7159.19	6681.91	80182.9	0.0935151	0.058459	18289.3	187300	3
0.0375028	5008.53	19516.6	53.2729	536.872	536872	290.481	4686.57	4374.13	52489.5	0.10504	0.0375028	17453.8	178744	3
0.0803069	13069.2	15918.3	113.531	490.266	490266	306.307	5650.31	5273.62	63283.5	0.076221	0.0803069	19159.2	196209	3
0.0574648	42153.8	12434.9	280.678	528.423	528423	329.108	7096.81	6623.69	79484.3	0.0942101	0.0574648	18248.3	186881	3
0.00768651	4379.06	20481	48.6899	539.229	539229	286.909	4482.46	4183.63	50203.6	0.109955	0.00768651	16704.2	171067	3
0.100236	78574.1	9451.06	387.893	369.009	369009	352.546	8939.45	8343.48	100122	0.0603249	0.100236	19847.6	203258	3
0.023644	4612.44	20093.2	50.4006	538.693	538693	288.316	4562.28	4258.13	51097.6	0.108708	0.023644	17005	174148	3
0.120051	88302.6	8937.78	410.801	154.083	154083	294.297	7698.95	7185.69	86228.3	0.0472613	0.120051	20408.6	209003	3
0.0807722	63247	10498.5	349.79	488.767	488767	345.269	8241.54	7692.11	92305.3	0.0758343	0.0807722	19176.6	196387	3
0.0412084	5146.03	19337.5	54.264	535.998	535998	291.172	4726.59	4411.48	52937.8	0.103525	0.0412084	17593	180170	3
0.226207	688404	1375.22	940.567	60.0004	60000.4	139.934	6974.42	6509.46	78113.5	0.0188728	0.226207	21949.1	224780	3
0.0865551	67900.9	10154	362.149	465.934	465934	348.263	8475.98	7910.91	94930.9	0.0710563	0.0865551	19388.1	198552	3
0.118041	200376	5142.64	551.841	172.487	172487	363.05	12457	11626.5	139519	0.0484326	0.118041	20357.1	208476	3
0.0159839	4470.84	20323.8	49.3647	539.079	539079	287.475	4514.46	4213.49	50561.9	0.109597	0.0159839	16825.9	172314	3
0.13434	83846.4	9296.08	406.676	79.3525	79352.5	144.19	3690.38	3444.36	41332.3	0.0399097	0.13434	20741.8	212416	3
0.00121218	4352.1	20528.4	48.4911	539.247	539247	286.74	4472.91	4174.72	50096.6	0.11	0.00121218	16667.6	170692	3
0.0686913	16986.9	15442.4	142.944	516.287	516287	309.241	5817.4	5429.57	65154.8	0.0857667	0.0686913	18707	191577	3
0.124048	201562	5140.64	554.931	123.558	123558	292.854	10050.1	9380.08	112561	0.0450343	0.124048	20507.4	210016	3
0.0199563	4537.46	20213.6	49.8529	538.917	538917	287.875	4537.19	4234.71	50816.5	0.109219	0.0199563	16911.5	173190	3
0.00425273	4359.87	20514.7	48.5485	539.244	539244	286.789	4475.67	4177.29	50127.5	0.109992	0.00425273	16678.2	170801	3
0.0435827	5241.57	19218.9	54.9515	535.316	535316	291.635	4753.49	4436.59	53239.1	0.102431	0.0435827	17685.1	181113	3
0.0540412	37664.4	12938.8	261.944	530.715	530715	325.367	6846.1	6389.69	76676.3	0.0965052	0.0540412	18107.3	185436	3
0.114692	87703.5	8944.1	408.318	207.081	207081	331.477	8668.23	8090.35	97084.2	0.0504627	0.114692	20268.7	207571	3
0.118225	88402.6	8921.44	410.473	170.729	170729	310.008	8118.19	7576.98	90923.7	0.0483243	0.118225	20361.9	208525	3
0.1721	98911.2	8526.3	437.969	60.1257	60125.7	96.4139	2588.23	2415.68	28988.2	0.0272367	0.1721	21393.8	219093	3
0.0762135	252959	4108.56	586.335	501.702	501702	446.35	16750.5	15633.8	187606	0.079622	0.0762135	19003.4	194614	3
0.0654901	50218.8	11613.7	310.201	520.661	520661	335.636	7545.1	7042.09	84505.1	0.0882904	0.0654901	18577.6	190252	3
0.0829523	65012.4	10364.8	354.571	481.118	481118	346.444	8331.69	7776.24	93314.9	0.0740251	0.0829523	19257.5	197215	3
0.0854851	67046.5	10215.4	359.938	470.805	470805	347.74	8433.76	7871.51	94458.1	0.0719343	0.0854851	19349.7	198159	3
0.0846206	66354	10265.7	358.128	474.51	474510	347.306	8399.25	7839.3	94071.6	0.0726462	0.0846206	19318.4	197839	3
0.0657326	50440.6	11592.6	310.951	520.36	520360	335.811	7557.31	7053.49	84641.8	0.0881019	0.0657326	18587.4	190353	3
0.0570014	22534.8	14792.5	181.173	528.763	528763	313.136	6055.53	5651.83	67822	0.0945298	0.0570014	18229.2	186685	3
0.0992614	77834.2	9496.22	386.206	378.285	378285	352.496	8914.14	8319.86	99838.4	0.0610504	0.0992614	19816.8	202943	3
0.101544	79558.7	9391.76	390.119	355.999	355999	352.496	8969.96	8371.96	100464	0.0593622	0.101544	19888.4	203676	3
0.0828222	12122.3	16058	106.268	481.605	481605	305.439	5602.47	5228.97	62747.7	0.0741329	0.0828222	19252.7	197166	3
0.0907594	71232.6	9922.27	370.54	443.416	443416	350.142	8635.89	8060.16	96722	0.0676488	0.0907594	19535.5	200063	3
0.146123	86540	9170.79	413.723	64.1255	64125.5	104.193	2687.04	2507.9	30094.8	0.0350292	0.146123	20977.3	214828	3
0.101078	215627	4798.51	561.598	360.705	360705	424.902	15007	14006.5	168078	0.0597036	0.101078	19873.9	203528	3
0.124978	86668.4	9066.35	409.333	117.643	117643	238.857	6199.33	5786.04	69432.5	0.0445357	0.124978	20529.8	210245	3
0.046431	5364.19	19073.2	55.8328	534.347	534347	292.208	4786.96	4467.83	53613.9	0.100992	0.046431	17797.9	182267	3
0.0905153	71040.3	9935.33	370.065	444.882	444882	350.041	8626.9	8051.77	96621.2	0.0678445	0.0905153	19527.1	199976	3
0.178991	178203	5764.16	540.813	60.0526	60052.6	107.456	3506.73	3272.95	39275.4	0.0257006	0.178991	21484.6	220023	3
0.0633214	48195.3	11809.6	303.225	523.159	523159	334.029	7433.38	6937.82	83253.9	0.089954	0.0633214	18489.1	189347	3
0.149374	87889.8	9097.47	416.612	62.6532	62653.2	100.757	2610.08	2436.07	29232.9	0.0338485	0.149374	21036.7	215436	3
0.0694858	53786.8	11283.9	321.898	515.056	515056	338.408	7740.21	7224.2	86690.4	0.0851297	0.0694858	18738.8	191904	3
0.0875759	68713.6	10096.4	364.229	460.979	460979	348.746	8515.72	7948	95376	0.0702223	0.0875759	19424.4	198924	3
0.0524489	34662.8	13293.1	248.288	531.625	531625	322.853	6679.9	6234.57	74814.8	0.0975172	0.0524489	18041.9	184767	3
0.0239397	4619	20082.8	50.4485	538.672	538672	288.354	4564.46	4260.16	51121.9	0.10866	0.0239397	17013.1	174230	3
0.0116112	4414.47	20419.6	48.9507	539.183	539183	287.129	4494.9	4195.24	50342.9	0.109845	0.0116112	16751.7	171554	3
0.161995	93843.5	8780.9	428.514	60.4769	60476.9	96.4395	2547.65	2377.81	28533.7	0.0298531	0.161995	21246.8	217588	3
0.117699	88370.8	8920.42	410.275	175.808	175808	313.927	8221.33	7673.24	92078.9	0.0486354	0.117699	20348.2	208386	3
0.102182	214242	4827.18	560.623	349.437	349437	423.477	14920.2	13925.5	167106	0.0588976	0.102182	19908.1	203878	3
0.121409	200533	5151.45	553.054	142.782	142782	327.438	11226.9	10478.4	125741	0.0464893	0.121409	20442.7	209353	3
0.0827753	64869.5	10375.5	354.189	481.779	481779	346.35	8324.44	7769.48	93233.8	0.0741718	0.0827753	19250.9	197148	3
0.118581	88408.9	8923.06	410.58	167.352	167352	307.195	8043.69	7507.45	90089.3	0.0481144	0.118581	20371.1	208619	3
0.0405214	5119.48	19371.3	54.0728	536.177	536177	291.041	4718.98	4404.38	52852.6	0.103824	0.0405214	17566.8	179901	3
0.112096	203551	5060.24	553.217	236.384	236384	400.203	13826.1	12904.4	154853	0.0521036	0.112096	20197.9	206846	3
0.124359	636042	1469.85	886.794	121.533	121533	362.496	17865.5	16674.4	200093	0.0448669	0.124359	20514.9	210093	3
0.140373	84619.5	9272.03	409.295	68.902	68902	116.14	2976.8	2778.35	33340.2	0.0372881	0.140373	20866.5	213693	3
0.100229	78568.7	9451.39	387.881	369.079	369079	352.546	8939.27	8343.32	100120	0.0603303	0.100229	19847.3	203256	3
0.0202989	4543.89	20203.1	49.8999	538.9	538900	287.913	4539.36	4236.74	50840.9	0.109179	0.0202989	16919.6	173273	3
0.0394276	5078.22	19424.6	53.7755	536.445	536445	290.835	4707.04	4393.24	52718.9	0.104283	0.0394276	17525.4	179477	3
0.0936115	73469.9	9773.12	375.983	424.684	424684	351.21	8737.71	8155.19	97862.3	0.0653858	0.0936115	19632.4	201055	3
0.155213	90555.6	8953.69	422.073	61.1962	61196.2	97.6369	2551.72	2381.6	28579.3	0.0318893	0.155213	21137.8	216472	3
0.11976	200268	5150.81	552.268	156.62	156620	346.27	11873.2	11081.7	132980	0.0474283	0.11976	20401.2	208928	3
0.0604695	285022	3621.82	606.151	525.964	525964	459.573	18043	16840.1	202082	0.0920737	0.0604695	18372.1	188148	3
0.100478	78757.3	9439.96	388.309	366.647	366647	352.547	8945.42	8349.05	100189	0.0601457	0.100478	19855.2	203336	3
0.0584196	43226.5	12319.4	284.887	527.691	527691	329.993	7156.77	6679.66	80155.9	0.0935428	0.0584196	18287.7	187284	3
0.191469	109208	8050.51	455.749	60.012	60012	97.7553	2706.39	2525.96	30311.5	0.0233451	0.191469	21631.9	221531	3
0.046026	5346.21	19094.1	55.7036	534.496	534496	292.125	4782.12	4463.32	53559.8	0.101205	0.046026	17781.7	182102	3
0.0898375	70505.4	9971.85	368.738	448.847	448847	349.757	8601.72	8028.27	96339.2	0.0683894	0.0898375	19503.6	199736	3
0.0025942	4354.56	20524	48.5093	539.246	539246	286.756	4473.78	4175.53	50106.4	0.109998	0.0025942	16671	170727	3
0.021798	4573.33	20155.5	50.1151	538.815	538815	288.087	4549.26	4245.97	50951.7	0.108985	0.021798	16956.6	173652	3
0.12821	85230.2	9175.21	407.67	100.358	100358	199.963	5155.46	4811.77	57741.2	0.0428583	0.12821	20605.6	211021	3
0.122902	87541.6	9000.46	410.277	131.463	131463	263.899	6877.07	6418.6	77023.2	0.045659	0.122902	20479.5	209730	3
0.18795	172120	5923.37	535.1	60.0179	60017.9	106.577	3435.1	3206.1	38473.1	0.0239592	0.18795	21592.4	221127	3
0.0774621	250771	4145.1	584.955	498.525	498525	445.372	16658.6	15548.1	186577	0.0785859	0.0774621	19051.4	195105	3
0.158734	92246.3	8864.12	425.42	60.7409	60740.9	96.8143	2544.31	2374.69	28496.3	0.0308017	0.158734	21195.5	217062	3
0.00391156	4358.57	20517	48.5389	539.245	539245	286.781	4475.21	4176.86	50122.3	0.109994	0.00391156	16676.4	170783	3
0.109612	85180.2	9071.71	402.557	265.455	265455	346.6	8992.76	8393.24	100719	0.0537282	0.109612	20128.2	206132	3
0.106413	83083.7	9187.08	397.949	302.853	302853	350.528	9030.83	8428.78	101145	0.0558979	0.106413	20035.6	205183	3
0.0820673	64297.4	10418.5	352.649	484.351	484351	345.973	8295.34	7742.32	92907.9	0.0747588	0.0820673	19224.8	196881	3
0.184601	105426	8219.22	449.424	60.0266	60026.6	97.2049	2661.58	2484.14	29809.7	0.0245788	0.184601	21553.4	220728	3
0.0871058	68339.6	10122.8	363.274	463.3	463300	348.525	8497.48	7930.98	95171.8	0.070606	0.0871058	19407.7	198753	3
0.0470938	5394.02	19038.8	56.0471	534.095	534095	292.344	4794.92	4475.26	53703.1	0.100638	0.0470938	17824.4	182539	3
0.0479704	5434.24	18993.1	56.336	533.746	533746	292.525	4805.56	4485.19	53822.2	0.100158	0.0479704	17859.7	182900	3
0.0307793	4793.58	19817.6	51.718	537.989	537989	289.34	4620.82	4312.76	51753.2	0.107195	0.0307793	17219.4	176343	3
0.0822781	64467.9	10405.7	353.109	483.597	483597	346.086	8304.03	7750.43	93005.1	0.074584	0.0822781	19232.6	196960	3
0.0753541	14719.1	15706.5	126.087	503.744	503744	307.63	5724.12	5342.51	64110.2	0.0803336	0.0753541	18970.2	194273	3
0.0893459	70116.9	9998.57	367.769	451.625	451625	349.545	8583.28	8011.06	96132.7	0.0687859	0.0893459	19486.5	199561	3
0.0434618	5236.56	19225	54.9155	535.353	535353	291.611	4752.1	4435.29	53223.5	0.102489	0.0434618	17680.4	181064	3
0.142574	85260.5	9239.27	410.844	66.6479	66647.9	110.389	2835.01	2646.01	31752.1	0.0363968	0.142574	20909.8	214137	3
0.0870613	68304.2	10125.3	363.184	463.515	463515	348.504	8495.75	7929.37	95152.4	0.0706423	0.0870613	19406.1	198737	3
0.128012	85311.2	9168.95	407.761	101.279	101279	202.236	5216.05	4868.31	58419.8	0.0429587	0.128012	20601.1	210975	3
0.0370686	4993.32	19537	53.1631	536.961	536961	290.403	4682.04	4369.91	52438.9	0.105202	0.0370686	17437.9	178581	3
0.153084	89558.1	9007.18	420.06	61.5995	61599.5	98.4518	2564.54	2393.57	28722.8	0.0325805	0.153084	21101.8	216102	3
0.0405077	5118.96	19372	54.0691	536.181	536181	291.039	4718.83	4404.24	52850.9	0.10383	0.0405077	17566.3	179895	3
0.0943069	602115	1538.26	851.786	419.654	419654	525.532	25693.3	23980.4	287765	0.0648411	0.0943069	19655.7	201293	3
0.0650873	18371.6	15284	152.922	521.151	521151	310.189	5874.12	5482.51	65790.2	0.0886024	0.0650873	18561.2	190085	3
0.152367	89228.1	9024.97	419.386	61.7638	61763.8	98.7977	2570.74	2399.35	28792.2	0.032819	0.152367	21089.4	215976	3
0.0610012	521759	1804.07	780.435	525.479	525479	518.391	24578.6	22940	275280	0.091685	0.0610012	18394	188372	3
0.124247	86993.5	9041.97	409.699	122.252	122252	247.807	6441.26	6011.84	72142.1	0.0449267	0.124247	20512.2	210065	3
0.0596722	517496	1820.88	776.763	526.663	526663	517.779	24502.7	22869.2	274431	0.0926509	0.0596722	18339.3	187812	3
0.136292	83899.9	9301.58	407.192	75.1208	75120.8	132.654	3394.02	3167.75	38013	0.0390317	0.136292	20783.1	212839	3
0.13336	205092	5102.76	561.232	81.8599	81859.9	178.561	6147.11	5737.3	68847.6	0.0403613	0.13336	20720.7	212200	3
0.175092	100441	8452.21	440.726	60.0857	60085.7	96.5619	2604.5	2430.87	29170.4	0.026547	0.175092	21434.1	219506	3
0.00423844	4359.82	20514.8	48.5481	539.244	539244	286.789	4475.65	4177.28	50127.3	0.109992	0.00423844	16678.1	170800	3
0.0121461	4420.41	20409.4	48.9943	539.174	539174	287.166	4496.98	4197.18	50366.1	0.109823	0.0121461	16759.6	171635	3
0.108721	84622.9	9101.83	401.33	275.944	275944	348	9012.44	8411.61	100939	0.0543237	0.108721	20102.7	205871	3
0.11098	85983.6	9029.19	404.336	249.373	249373	343.86	8944.98	8348.65	100184	0.0528267	0.11098	20166.8	206528	3
0.089389	231693	4483.4	572.599	451.385	451385	436.062	15826.6	14771.5	177257	0.0687511	0.089389	19488	199576	3
0.103213	80795.7	9318.55	392.889	338.551	338551	352.191	9001.74	8401.63	100820	0.0581539	0.103213	19939.7	204201	3
0.126559	202883	5123.68	557.052	108.571	108571	257.77	8858.54	8267.97	99215.6	0.0437044	0.126559	20567.2	210628	3
0.135198	83842.8	9300.33	406.857	77.3742	77374.2	138.781	3551.03	3314.3	39771.6	0.0395202	0.135198	20760.1	212603	3
0.00294394	4355.46	20522.4	48.516	539.246	539246	286.761	4474.11	4175.83	50110	0.109997	0.00294394	16672.2	170739	3
0.109666	85213.1	9069.95	402.629	264.822	264822	346.507	8991.31	8391.89	100703	0.0536925	0.109666	20129.7	206147	3
0.14618	86562.4	9169.57	413.772	64.0939	64093.9	104.117	2685.29	2506.27	30075.2	0.0350079	0.14618	20978.4	214839	3
0.153354	89683.3	9000.44	420.314	61.5416	61541.6	98.3316	2562.47	2391.64	28699.7	0.0324914	0.153354	21106.4	216150	3
0.00450426	4360.9	20512.9	48.5561	539.243	539243	286.796	4476.04	4177.64	50131.6	0.109991	0.00450426	16679.6	170815	3
0.0661423	272352	3803.72	598.374	519.841	519841	454.559	17543.5	16373.9	196487	0.0877823	0.0661423	18604.1	190524	3
0.0341893	4897.13	19669.2	52.4681	537.489	537489	289.899	4652.99	4342.79	52113.4	0.106196	0.0341893	17335	177527	3
0.110387	205068	5025.31	554.209	256.341	256341	406.434	14082.4	13143.6	157723	0.053216	0.110387	20150.1	206357	3
0.135765	83864.1	9301.54	407.017	76.1713	76171.3	135.504	3466.95	3235.82	38829.8	0.0392661	0.135765	20772	212726	3
0.127982	203608	5114.46	558.218	101.42	101420	238.412	8199.54	7652.9	91834.8	0.0429739	0.127982	20600.4	210968	3
0.192169	169203	6001.88	532.265	60.0111	60011.1	106.18	3401.56	3174.79	38097.5	0.0232273	0.192169	21639.5	221610	3
0.0801272	573144	1624.11	825.641	490.833	490833	524.552	25390.1	23697.4	284369	0.0763704	0.0801272	19152.5	196140	3
0.165578	187330	5535.96	548.905	60.2953	60295.3	109.284	3631.57	3389.47	40673.6	0.0288716	0.165578	21300.9	218142	3
0.0842026	66018.6	10290.3	357.244	476.232	476232	347.093	8382.44	7823.61	93883.3	0.0729911	0.0842026	19303.2	197683	3
0.141503	84931.2	9256.35	410.062	67.6653	67665.3	112.964	2898.14	2704.93	32459.2	0.0368259	0.141503	20888.9	213922	3
0.0961014	75406.3	9648.02	380.58	405.798	405798	351.947	8820.56	8232.53	98790.3	0.0634492	0.0961014	19714.9	201900	3
0.0923772	72504.1	9836.89	373.651	433.159	433159	350.773	8694.43	8114.8	97377.6	0.0663597	0.0923772	19590.8	200629	3
0.0865311	235994	4403.93	575.444	466.047	466047	438.333	16020.6	14952.6	179431	0.071076	0.0865311	19387.2	198544	3
0.12877	85010.9	9192.29	407.426	97.8493	97849.3	193.674	4988.14	4655.59	55867.1	0.0425765	0.12877	20618.5	211153	3
0.10287	80543.8	9333.34	392.328	342.205	342205	352.279	8995.97	8396.24	100755	0.0584001	0.10287	19929.2	204094	3
0.0534501	36688.1	13052.6	257.609	531.063	531063	324.549	6791.83	6339.04	76068.5	0.0968851	0.0534501	18083	185188	3
0.09283	72858.8	9813.36	374.511	430.116	430116	350.938	8710.45	8129.76	97557.1	0.0660014	0.09283	19606.1	200786	3
0.0486442	318446	3200.4	626.905	533.463	533463	471.703	19290	18004	216048	0.0997809	0.0486442	17886.9	183179	3
0.159258	92501.1	8850.75	425.918	60.6902	60690.2	96.7337	2544.31	2374.69	28496.2	0.0306457	0.159258	21203.9	217148	3
0.161567	93632.7	8791.81	428.109	60.5052	60505.2	96.4732	2546.8	2377.02	28524.2	0.0299744	0.161567	21240.2	217520	3
0.125373	86488.3	9079.83	409.126	115.262	115262	233.995	6068.13	5663.59	67963.1	0.0443262	0.125373	20539.2	210341	3
0.0579506	42705.8	12375.3	282.856	528.056	528056	329.564	7127.67	6652.49	79829.9	0.0938719	0.0579506	18268.4	187086	3
0.00618962	4369.34	20498	48.6183	539.237	539237	286.849	4479.03	4180.42	50165.1	0.109977	0.00618962	16691.1	170933	3
0.0394896	5080.53	19421.6	53.7921	536.431	536431	290.847	4707.72	4393.87	52726.4	0.104257	0.0394896	17527.7	179501	3
0.132065	84080.3	9269.69	406.577	85.6189	85618.9	161.339	4135.88	3860.15	46321.9	0.0409695	0.132065	20692.4	211910	3
0.0831774	241246	4309.45	578.867	480.267	480267	440.942	16251.6	15168.1	182017	0.0738388	0.0831774	19265.7	197300	3
0.0883973	233168	4455.93	573.58	456.762	456762	436.857	15893.7	14834.1	178010	0.0695541	0.0883973	19453.3	199221	3
0.0919366	227986	4553.49	570.115	436.046	436046	433.963	15654.2	14610.6	175327	0.0667094	0.0919366	19575.8	200475	3
0.148747	87619.7	9112.15	416.042	62.8896	62889.6	101.296	2621.68	2446.9	29362.8	0.034071	0.148747	21025.5	215321	3
0.131659	84157.8	9262.59	406.62	86.9108	86910.8	164.851	4227.72	3945.87	47350.5	0.0411629	0.131659	20683.4	211818	3
0.115983	88085.6	8928.09	409.322	193.234	193234	324.915	8505.05	7938.04	95256.5	0.0496686	0.115983	20303.2	207924	3
