"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.0610023	45876.6	12043.2	294.916	479.161	479161	331.502	7289.85	6803.86	81646.3	0.0736008	0.0610023	18394	188373	0.08
0.0835233	241282	4310.71	579.077	341.73	341730	434.711	16020.1	14952.1	179425	0.0583679	0.0835233	19278.4	197430	0.08
0.145868	86055.5	9200.99	412.847	62.6985	62698.5	100.535	2587.94	2415.41	28984.9	0.0338923	0.145868	20972.6	214779	0.08
0.0785986	61261.2	10656.4	344.368	382.286	382286	340.923	8066.89	7529.1	90349.2	0.0613747	0.0785986	19094.7	195548	0.08
0.05602	40369.3	12631.9	273.47	494.666	494666	327.176	6987.2	6521.39	78256.6	0.0774274	0.05602	18188.8	186271	0.08
0.0458696	5338.34	19104	55.649	515.789	515789	291.893	4776.67	4458.23	53498.7	0.0855059	0.0458696	17775.5	182038	0.08
0.0600229	20745.9	15008.4	169.385	482.54	482540	311.267	5963.82	5566.24	66794.8	0.0743426	0.0600229	18353.7	187960	0.08
0.144913	85610.5	9226.04	411.901	62.9488	62948.8	101.074	2597.86	2424.67	29096	0.0341243	0.144913	20954.6	214596	0.08
0.0448027	5292.12	19158.6	55.3167	517.391	517391	291.692	4764.35	4446.73	53360.8	0.0863632	0.0448027	17733.1	181604	0.08
0.251453	695628	1359.5	947.233	60.0011	60001.1	140.103	6995.95	6529.55	78354.7	0.0200997	0.251453	22116.9	226498	0.08
0.0510763	5582.55	18831.8	57.4036	506.433	506433	292.889	4838.84	4516.25	54195	0.0813313	0.0510763	17985.8	184192	0.08
0.0472976	323328	3145.4	630.015	513.489	513489	473.001	19448.6	18152.1	217825	0.0843583	0.0472976	17832.6	182623	0.08
0.0773654	14153.8	15781.5	121.85	391.57	391570	304.822	5654.44	5277.47	63329.7	0.062157	0.0773654	19047.7	195067	0.08
0.115535	216273	4844.67	567.564	102.445	102445	244.64	8606.5	8032.74	96392.8	0.0430837	0.115535	20291.3	207802	0.08
0.0959881	224788	4623.38	568.726	226.973	226973	406.048	14558.6	13588	163056	0.0515797	0.0959881	19711.2	201862	0.08
0.142816	84646.1	9280.65	409.829	63.5844	63584.4	102.477	2625.22	2450.21	29402.5	0.0346449	0.142816	20914.5	214185	0.08
0.0108482	4406.44	20433.5	48.8916	538.469	538469	287.073	4491.98	4192.52	50310.2	0.108212	0.0108482	16741	171444	0.08
0.0257452	4660.68	20017.9	50.7526	534.147	534147	288.553	4577.47	4272.31	51267.7	0.100709	0.0257452	17063.9	174750	0.08
0.0807865	574218	1621.55	826.742	364.918	364918	519.048	25131.2	23455.7	281469	0.0600158	0.0807865	19177.2	196393	0.08
0.0858567	10912.1	16285.8	97.0655	320.904	320904	298.596	5427.08	5065.27	60783.3	0.0570085	0.0858567	19363	198296	0.08
0.0146884	4452.24	20355.2	49.2284	537.781	537781	287.349	4507.84	4207.31	50487.8	0.106771	0.0146884	16801.7	172066	0.08
0.083503	241313	4310.15	579.097	341.908	341908	434.739	16022	14953.8	179446	0.0583799	0.083503	19277.7	197422	0.08
0.105353	77312.1	9579.77	387.235	153.269	153269	287.502	7234.54	6752.24	81026.9	0.0472073	0.105353	20004.1	204862	0.08
0.167064	96411.4	8649.85	433.357	60.3961	60396.1	96.6672	2574.78	2403.13	28837.6	0.0294668	0.167064	21322.7	218365	0.08
0.0666891	51231.4	11519.2	313.632	455.823	455823	335.398	7576.93	7071.8	84861.6	0.0694101	0.0666891	18626.2	190751	0.08
0.0818931	63861.9	10455.4	351.612	355.724	355724	341.535	8172.04	7627.23	91526.8	0.0593425	0.0818931	19218.4	196814	0.08
0.174484	100167	8465.22	440.225	60.2094	60209.4	96.8205	2609.3	2435.35	29224.2	0.0281965	0.174484	21426.1	219424	0.08
0.116546	77388	9649.88	390.662	98.9957	98995.7	193.733	4854.84	4531.19	54374.2	0.0427068	0.116546	20318.1	208077	0.08
0.190573	108720	8071.83	454.943	60.0568	60056.8	97.7912	2703.58	2523.34	30280.1	0.0258321	0.190573	21622	221430	0.08
0.127368	78717.8	9616.23	395.887	75.0148	75014.8	131.08	3291.32	3071.9	36862.8	0.0390073	0.127368	20586.1	210822	0.08
0.150223	647885	1468.98	903.138	61.8031	61803.1	145.372	7165.34	6687.65	80251.8	0.0328732	0.150223	21051.9	215591	0.08
0.0231721	4602.03	20109.8	50.325	535.255	535255	288.223	4558.29	4254.41	51052.9	0.102337	0.0231721	16992.3	174018	0.08
0.166713	96235.4	8658.69	433.029	60.4084	60408.4	96.6684	2573.38	2401.82	28821.8	0.0295301	0.166713	21317.6	218313	0.08
0.0370716	4992.99	19537.8	53.1617	526.482	526482	290.298	4680.21	4368.2	52418.4	0.0924993	0.0370716	17438	178582	0.08
0.0603122	45178.3	12115.1	292.33	481.56	481560	330.968	7251.75	6768.3	81219.6	0.0741229	0.0603122	18365.6	188082	0.08
0.0248141	4638.74	20052	50.5928	534.569	534569	288.43	4570.34	4265.65	51187.8	0.101311	0.0248141	17037.3	174479	0.08
0.0662308	50819.5	11557.9	312.257	457.958	457958	335.114	7555.24	7051.56	84618.7	0.06974	0.0662308	18607.7	190560	0.08
0.196745	112300	7917.3	460.754	60.0355	60035.5	98.2868	2745.21	2562.19	30746.3	0.0250461	0.196745	21688.1	222107	0.08
0.163563	94662.2	8738.54	430.065	60.5389	60538.9	96.7267	2562.03	2391.23	28694.7	0.0301115	0.163563	21270.8	217833	0.08
0.118501	215944	4860.78	568.197	93.0174	93017.4	216.394	7602.39	7095.57	85146.8	0.0419943	0.118501	20369	208598	0.08
0.104657	77183.6	9584.02	386.776	157.907	157907	292.233	7351.76	6861.64	82339.7	0.0475123	0.104657	19983.3	204649	0.08
0.0196645	4531.99	20222.6	49.8131	536.489	536489	287.82	4534.97	4232.63	50791.6	0.104359	0.0196645	16904.7	173120	0.08
0.0612499	20118.1	15082.6	165.122	478.279	478279	310.77	5935.48	5539.79	66477.4	0.0734141	0.0612499	18404.2	188477	0.08
0.0678346	52249.6	11424.8	316.988	450.278	450278	336.089	7630.2	7121.52	85458.2	0.068592	0.0678346	18672.5	191224	0.08
0.0674107	51874.6	11459.4	315.759	452.365	452365	335.837	7610.64	7103.26	85239.2	0.0688937	0.0674107	18655.4	191049	0.08
0.121894	215190	4885.3	568.488	84.5577	84557.7	189.296	6636.6	6194.16	74329.9	0.040805	0.121894	20454.7	209476	0.08
0.135186	81367.4	9468.47	402.474	67.2998	67299.8	111.272	2818.57	2630.67	31568	0.0366775	0.135186	20759.8	212600	0.08
0.044398	5274.91	19179.2	55.193	517.973	517973	291.616	4759.72	4442.4	53308.9	0.0866883	0.044398	17717.1	181441	0.08
0.136373	81845.4	9441.03	403.583	66.5362	66536.2	109.405	2775.83	2590.77	31089.3	0.0363465	0.136373	20784.8	212856	0.08
0.104108	218358	4764.9	565.573	161.67	161670	359.081	12718.8	11870.8	142450	0.0477551	0.104108	19966.8	204479	0.08
0.0625081	19520.5	15152.6	161.007	473.619	473619	310.291	5908.73	5514.82	66177.8	0.0724712	0.0625081	18455.8	189006	0.08
0.0235231	4609.66	20097.7	50.3807	535.115	535115	288.266	4560.81	4256.75	51081.1	0.102122	0.0235231	17001.7	174114	0.08
0.031436	4812.4	19790.4	51.8552	530.948	530948	289.376	4625.62	4317.25	51807	0.0967581	0.031436	17241.1	176565	0.08
0.0898679	232166	4478.44	573.289	283.676	283676	423.806	15388.5	14362.6	172351	0.0547683	0.0898679	19504.7	199747	0.08
0.142858	84665.3	9279.56	409.87	63.5704	63570.4	102.445	2624.59	2449.62	29395.4	0.0346343	0.142858	20915.3	214193	0.08
0.0924868	597342	1554.52	847.949	259.097	259097	505.283	24656.4	23012.6	276151	0.0533705	0.0924868	19594.5	200667	0.08
0.18932	108021	8102.67	453.785	60.0626	60062.6	97.6976	2695.52	2515.82	30189.9	0.0259993	0.18932	21608	221286	0.08
0.165483	95620.2	8689.75	431.876	60.4549	60454.9	96.6805	2568.67	2397.42	28769.1	0.0297541	0.165483	21299.5	218128	0.08
0.11515	77429.4	9638.01	390.355	103.826	103826	205.267	5147.49	4804.32	57651.9	0.0432286	0.11515	20281	207697	0.08
0.120092	77469.1	9665.66	391.759	88.7687	88768.7	167.702	4198.62	3918.72	47024.6	0.0414293	0.120092	20409.6	209014	0.08
0.063447	48252.3	11805	303.453	469.94	469940	333.278	7418.44	6923.88	83086.6	0.071774	0.063447	18494.3	189399	0.08
0.133319	80648.1	9509.6	400.772	68.6826	68682.6	114.709	2898.53	2705.29	32463.5	0.0372101	0.133319	20719.8	212190	0.08
0.130399	79621.8	9567.42	398.252	71.373	71373	121.561	3061.14	2857.06	34284.7	0.0380724	0.130399	20655.4	211531	0.08
0.128409	79007.1	9600.98	396.665	73.6527	73652.7	127.494	3204.17	2990.56	35886.7	0.0386814	0.128409	20610.2	211068	0.08
0.136577	207589	5065.54	564.674	66.413	66413	129.814	4482.8	4183.95	50207.4	0.03629	0.136577	20789.1	212900	0.08
0.131346	79940	9549.66	399.048	70.4215	70421.5	119.116	3002.73	2802.55	33630.6	0.0377886	0.131346	20676.5	211747	0.08
0.0652565	6442.23	18055.6	63.5918	462.34	462340	295.543	5020.51	4685.81	56229.7	0.070446	0.0652565	18568.1	190155	0.08
0.102708	76698.2	9604.94	385.244	171.682	171682	304.109	7641.06	7131.66	85579.9	0.0483831	0.102708	19924.2	204043	0.08
0.023031	4598.99	20114.6	50.3028	535.311	535311	288.205	4557.29	4253.47	51041.7	0.102423	0.023031	16988.6	173980	0.08
0.150259	198011	5282.9	557.643	61.7972	61797.2	114.869	3896.16	3636.42	43637	0.0328651	0.150259	21052.5	215598	0.08
0.111557	77598.3	9602.23	389.647	118.636	118636	236.771	5950.06	5553.39	66640.6	0.0446216	0.111557	20182.9	206693	0.08
0.0946046	72906.9	9825.07	375.24	239.496	239496	333.111	8262.35	7711.53	92538.3	0.0522768	0.0946046	19665.6	201394	0.08
0.0125598	4425.16	20401.3	49.0293	538.192	538192	287.186	4498.49	4198.59	50383	0.107619	0.0125598	16766	171700	0.08
0.0824462	64291.4	10423.1	352.785	351.034	351034	341.575	8187.8	7641.95	91703.4	0.0590095	0.0824462	19238.8	197024	0.08
0.108036	77601	9577.95	388.602	136.821	136821	267.111	6722.18	6274.04	75288.4	0.0460603	0.108036	20082.9	205669	0.08
0.128371	78995.9	9601.58	396.636	73.7013	73701.3	127.621	3207.26	2993.44	35921.3	0.0386935	0.128371	20609.3	211059	0.08
0.0730816	56749.9	11026.5	331.147	420.818	420818	338.862	7857.96	7334.1	88009.1	0.0649651	0.0730816	18881.5	193365	0.08
0.0163329	4476.05	20315.2	49.4031	537.408	537408	287.491	4516	4214.93	50579.2	0.106039	0.0163329	16832.8	172384	0.08
0.18142	176526	5807.37	539.257	60.1177	60117.7	107.417	3493.61	3260.71	39128.5	0.0271167	0.18142	21515	220334	0.08
0.122551	214991	4890.92	568.484	83.1696	83169.6	184.747	6474.03	6042.43	72509.1	0.0405816	0.122551	20470.9	209642	0.08
0.124153	77987.5	9651.41	393.756	80.0829	80082.9	144.579	3622.75	3381.23	40574.8	0.0400457	0.124153	20510	210042	0.08
0.122278	77689.3	9662.43	392.732	83.7365	83736.5	154.354	3865.18	3607.5	43290	0.040674	0.122278	20464.2	209573	0.08
0.0166439	4480.84	20307.1	49.4382	537.331	537331	287.519	4517.63	4216.46	50597.5	0.105893	0.0166439	16839	172448	0.08
0.1597	92746.3	8837.73	426.385	60.7606	60760.6	96.9467	2551.98	2381.85	28582.2	0.0308596	0.1597	21210.9	217220	0.08
0.0527662	26775.9	14268.5	207.103	502.764	502764	316.038	6253.67	5836.76	70041.1	0.0799875	0.0527662	18055	184900	0.08
0.236378	691554	1368.33	943.472	60.0026	60002.6	140.015	6984.18	6518.56	78222.8	0.0211743	0.236378	22021.9	225525	0.08
0.0970389	74299.4	9738.88	378.794	217.662	217662	327.399	8161.64	7617.54	91410.4	0.0510593	0.0970389	19745.5	202213	0.08
0.034702	4913.32	19646.9	52.586	528.543	528543	289.899	4656.49	4346.05	52152.7	0.0943221	0.034702	17353	177711	0.08
0.0727299	259516	4002.4	590.506	423.009	423009	446.938	16935.6	15806.6	189679	0.0652018	0.0727299	18867.6	193223	0.08
0.00438476	4360.4	20513.7	48.5524	539.124	539124	286.791	4475.84	4177.45	50129.4	0.109703	0.00438476	16678.9	170808	0.08
0.0655866	273659	3784.69	599.215	460.879	460879	453.811	17545.8	16376.1	196513	0.0702061	0.0655866	18581.5	190293	0.08
0.0529399	26497.9	14303.3	205.491	502.367	502367	315.814	6239.59	5823.62	69883.4	0.0798498	0.0529399	18062.1	184973	0.08
0.044383	5274.28	19180	55.1884	517.994	517994	291.613	4759.55	4442.25	53306.9	0.0867003	0.044383	17716.6	181435	0.08
0.0709553	6906.53	17729.9	66.9606	433.583	433583	296.421	5096.18	4756.44	57077.2	0.0664105	0.0709553	18797.4	192504	0.08
0.0437579	337989	2988.9	639.469	518.867	518867	477.835	19957.3	18626.8	223522	0.0872019	0.0437579	17692	181183	0.08
0.116715	77385.2	9651.13	390.703	98.4457	98445.7	192.385	4820.7	4499.32	53991.9	0.0426446	0.116715	20322.5	208122	0.08
0.0686738	52986.4	11357.5	319.38	446.02	446020	336.577	7668.4	7157.17	85886.1	0.0679984	0.0686738	18706.3	191570	0.08
0.056882	41424.4	12515.2	277.776	492.269	492269	328.023	7045.47	6575.77	78909.3	0.0767564	0.056882	18224.3	186635	0.08
0.10966	77640.4	9586.33	389.165	127.963	127963	253.448	6375.16	5950.15	71401.8	0.0453876	0.10966	20129.5	206146	0.08
0.0473818	5406.02	19025.9	56.1355	513.347	513347	292.18	4794.39	4474.77	53697.2	0.0842906	0.0473818	17836	182658	0.08
0.100201	75805.9	9651.38	382.74	191.02	191020	316.37	7927.36	7398.87	88786.4	0.0495398	0.100201	19846.4	203247	0.08
0.128328	78983.6	9602.23	396.603	73.7549	73754.9	127.762	3210.67	2996.63	35959.6	0.0387068	0.128328	20608.3	211049	0.08
0.0877654	68293.7	10133.1	363.428	303.343	303343	340.628	8300.08	7746.75	92960.9	0.0559274	0.0877654	19431.1	198993	0.08
0.0618589	19823.6	15117.2	163.101	476.061	476061	310.534	5922.28	5527.46	66329.5	0.0729565	0.0618589	18429.2	188733	0.08
0.209071	120689	7575.58	473.645	60.0146	60014.6	99.4911	2843.57	2654	31848	0.023644	0.209071	21807.5	223330	0.08
0.160233	93009.7	8823.96	426.896	60.7251	60725.1	96.9044	2553.06	2382.85	28594.2	0.030754	0.160233	21219.3	217306	0.08
0.0581608	42891.5	12356	283.601	488.503	488503	329.187	7126.34	6651.25	79815	0.0757675	0.0581608	18277	187175	0.08
0.118445	77392.4	9661.32	391.182	93.1768	93176.8	179.15	4486.38	4187.29	50247.4	0.0420145	0.118445	20367.5	208583	0.08
0.111468	77601.8	9601.38	389.627	119.05	119050	237.563	5970.27	5572.25	66867	0.0446571	0.111468	20180.4	206667	0.08
0.175858	100871	8431.45	441.484	60.1865	60186.5	96.8774	2616.49	2442.05	29304.6	0.0279748	0.175858	21444.2	219610	0.08
0.142743	84612.9	9282.54	409.757	63.6089	63608.9	102.532	2626.33	2451.24	29414.9	0.0346633	0.142743	20913.1	214170	0.08
0.0571148	41699.2	12485.1	278.881	491.603	491603	328.242	7060.64	6589.93	79079.1	0.0765758	0.0571148	18233.9	186733	0.08
0.153891	195432	5342.73	555.602	61.2876	61287.6	113.089	3817.1	3562.62	42751.5	0.032062	0.153891	21115.6	216244	0.08
0.0492625	5493.84	18927.6	56.7664	510.006	510006	292.54	4816.82	4495.7	53948.4	0.0827815	0.0492625	17911.9	183436	0.08
0.195761	111711	7942.33	459.812	60.0382	60038.2	98.2039	2738.33	2555.78	30669.3	0.0251674	0.195761	21677.9	222002	0.08
0.100038	75738.3	9655.13	382.558	192.331	192331	317.051	7942.67	7413.16	88958	0.0496162	0.100038	19841.3	203194	0.08
0.111057	216553	4823.3	566.31	120.99	120990	292.017	10291.9	9605.79	115270	0.0448214	0.111057	20169	206550	0.08
0.123059	625142	1516.61	880.308	82.1465	82146.5	224.287	10993.2	10260.4	123124	0.0404104	0.123059	20483.4	209770	0.08
0.0956644	73534.4	9785.74	376.837	229.878	229878	330.882	8225.9	7677.51	92130.1	0.0517416	0.0956644	19700.6	201753	0.08
0.0337496	4882.84	19689.6	52.3654	529.294	529294	289.743	4647.26	4337.44	52049.3	0.0950426	0.0337496	17319.7	177370	0.08
0.0690114	53280.7	11330.9	320.327	444.26	444260	336.768	7683.57	7171.33	86056	0.0677611	0.0690114	18719.8	191709	0.08
0.0315026	4814.36	19787.6	51.8693	530.903	530903	289.386	4626.23	4317.81	51813.7	0.0967095	0.0315026	17243.3	176588	0.08
0.0549509	38954.8	12791.3	267.538	497.487	497487	326.031	6909.01	6448.41	77380.9	0.078264	0.0549509	18144.8	185820	0.08
0.0375599	5010.09	19514.9	53.2852	526.02	526020	290.382	4685.23	4372.88	52474.6	0.092119	0.0375599	17455.9	178765	0.08
0.0891205	233172	4459.4	573.926	290.691	290691	425.374	15471.2	14439.8	173278	0.0551765	0.0891205	19478.7	199480	0.08
0.0406633	5124.33	19365.6	54.109	522.758	522758	290.93	4718.1	4403.56	52842.8	0.0896738	0.0406633	17572.2	179956	0.08
0.102375	611367	1522.08	861.91	174.149	174149	456.262	22349	20859.1	250309	0.0485343	0.102375	19914	203939	0.08
0.12755	78766.5	9613.7	396.02	74.7681	74768.1	130.429	3275.46	3057.1	36685.1	0.0389501	0.12755	20590.4	210865	0.08
0.12238	77703	9662.02	392.783	83.5225	83522.5	153.783	3850.96	3594.23	43130.8	0.0406394	0.12238	20466.7	209599	0.08
0.0746177	58026.1	10918.9	334.978	410.873	410873	339.538	7919.56	7391.59	88699	0.063942	0.0746177	18941.6	193980	0.08
0.101223	76204.8	9629.85	383.832	182.925	182925	311.772	7822.09	7300.61	87607.4	0.0490631	0.101223	19878.4	203574	0.08
0.0386889	5050.53	19461.2	53.577	524.901	524901	290.579	4697	4383.87	52606.4	0.0912347	0.0386889	17497.7	179193	0.08
0.0895625	69579.7	10044.2	366.755	286.545	286545	339.55	8315.99	7761.59	93139.1	0.0549346	0.0895625	19494.1	199638	0.08
0.0418856	5172.01	19305.4	54.4524	521.303	521303	291.152	4731.49	4416.06	52992.7	0.0887003	0.0418856	17619.1	180437	0.08
0.0701735	54285.6	11240.8	323.524	437.989	437989	337.407	7734.97	7219.31	86631.7	0.0669504	0.0701735	18766.3	192185	0.08
0.0617463	46614.5	11968.2	297.61	476.477	476477	332.061	7329.96	6841.29	82095.5	0.073041	0.0617463	18424.6	188686	0.08
0.0439599	5256.48	19201.4	55.0604	518.589	518589	291.535	4754.73	4437.75	53253	0.0870398	0.0439599	17699.9	181264	0.08
0.0790026	61583.9	10630.9	345.281	379.164	379164	341.028	8080.7	7541.99	90503.9	0.061121	0.0790026	19110	195705	0.08
0.0414928	5156.52	19324.8	54.3409	521.782	521782	291.08	4727.16	4412.02	52944.2	0.0890137	0.0414928	17604	180282	0.08
0.0480801	5438.14	18989.5	56.3663	512.148	512148	292.313	4802.67	4482.49	53789.9	0.0837298	0.0480801	17864.1	182946	0.08
0.0115931	4414.25	20420	48.9491	538.354	538354	287.12	4494.7	4195.05	50340.6	0.107964	0.0115931	16751.5	171551	0.08
0.0688702	6725.43	17850.4	65.6436	444.999	444999	296.125	5068.44	4730.54	56766.5	0.0678602	0.0688702	18714.2	191651	0.08
0.108949	77633.6	9581.93	388.94	131.739	131739	259.523	6529.66	6094.35	73132.2	0.04568	0.108949	20109.2	205938	0.08
0.081775	8247.08	17042.3	76.8479	356.718	356718	297.037	5241.14	4891.73	58700.7	0.0594139	0.081775	19214	196770	0.08
0.0846121	11604.5	16155.6	102.37	332.117	332117	300.032	5481.69	5116.24	61394.9	0.0577284	0.0846121	19318.1	197836	0.08
0.0672575	51738.6	11472	315.311	453.109	453109	335.745	7603.53	7096.63	85159.5	0.069003	0.0672575	18649.2	190986	0.08
0.23493	691126	1369.26	943.078	60.0028	60002.8	140.006	6982.95	6517.42	78209	0.021287	0.23493	22012	225424	0.08
0.0488501	5474.23	18949.3	56.6255	510.769	510769	292.461	4811.87	4491.08	53893	0.083112	0.0488501	17895.2	183264	0.08
0.163604	94682.6	8737.5	430.104	60.537	60537	96.7254	2562.16	2391.35	28696.2	0.0301038	0.163604	21271.4	217839	0.08
0.0909068	70512.3	9981.17	369.147	273.912	273912	338.389	8317.68	7763.17	93158.1	0.0542077	0.0909068	19540.6	200114	0.08
0.0431547	5223.15	19242	54.8206	519.681	519681	291.385	4745.63	4429.26	53151.1	0.0876854	0.0431547	17668.4	180941	0.08
0.0901149	231838	4484.68	573.082	281.355	281355	423.267	15360.4	14336.4	172037	0.0546343	0.0901149	19513.3	199835	0.08
0.041985	5175.95	19300.4	54.4809	521.18	521180	291.17	4732.59	4417.08	53005	0.088621	0.041985	17622.9	180476	0.08
0.00973254	4395.71	20452.1	48.8126	538.625	538625	287.008	4488.24	4189.02	50268.3	0.108556	0.00973254	16726.7	171297	0.08
0.0245708	4633.15	20060.7	50.552	534.676	534676	288.399	4568.51	4263.94	51167.3	0.101466	0.0245708	17030.5	174409	0.08
0.0999	221110	4700.95	566.679	193.451	193451	387.707	13808.2	12887.7	154652	0.0496813	0.0999	19837	203150	0.08
0.0691834	53430.3	11317.4	320.806	443.353	443353	336.865	7691.26	7178.51	86142.1	0.0676405	0.0691834	18726.7	191780	0.08
0.195499	111556	7948.96	459.562	60.039	60039	98.1821	2736.52	2554.08	30649	0.0252	0.195499	21675.1	221974	0.08
0.10996	77639	9588.49	389.252	126.413	126413	250.845	6308.86	5888.27	70659.3	0.0452649	0.10996	20138	206233	0.08
0.0366604	4978.77	19557.1	53.059	526.86	526860	290.228	4676.02	4364.28	52371.4	0.0928184	0.0366604	17423	178429	0.08
0.0754877	58741.8	10859.6	337.095	404.971	404971	339.889	7953.35	7423.12	89077.5	0.0633706	0.0754877	18975.4	194326	0.08
0.0109384	4407.36	20431.9	48.8984	538.456	538456	287.079	4492.3	4192.82	50313.8	0.108183	0.0109384	16742.3	171457	0.08
0.0230667	4599.76	20113.4	50.3084	535.297	535297	288.21	4557.54	4253.71	51044.5	0.102401	0.0230667	16989.5	173989	0.08
0.0838931	8707.31	16868.7	80.2976	338.488	338488	296.888	5273.71	4922.13	59065.5	0.0581497	0.0838931	19291.9	197568	0.08
0.0855517	9267.72	16687.4	84.5288	323.672	323672	296.804	5309.56	4955.59	59467	0.0571838	0.0855517	19352.1	198184	0.08
0.022897	4596.12	20119.2	50.2818	535.363	535363	288.189	4556.34	4252.59	51031	0.102504	0.022897	16985	173943	0.08
0.186866	172836	5904.26	535.781	60.076	60076	106.827	3448.26	3218.37	38620.5	0.0263344	0.186866	21580	221000	0.08
0.149637	198454	5272.71	557.987	61.9033	61903.3	115.23	3911.65	3650.88	43810.5	0.0330067	0.149637	21041.4	215485	0.08
0.0538756	25270.3	14456.5	198.228	500.163	500163	314.831	6178.19	5766.31	69195.7	0.0791101	0.0538756	18100.5	185367	0.08
0.0560319	40384.4	12630.3	273.533	494.633	494633	327.188	6988.03	6522.16	78266	0.077418	0.0560319	18189.3	186276	0.08
0.077126	251675	4130.93	585.626	393.328	393328	442.429	16569.8	15465.1	185582	0.0623102	0.077126	19038.5	194973	0.08
0.067284	17548.7	15380.5	147.046	452.981	452981	308.626	5820.9	5432.84	65194.1	0.0689841	0.067284	18650.3	190997	0.08
0.0453687	5316.48	19129.7	55.4919	516.553	516553	291.798	4770.87	4452.81	53433.7	0.0859085	0.0453687	17755.6	181834	0.08
0.047546	322413	3155.61	629.432	513.07	513070	472.689	19416.1	18121.7	217461	0.0841587	0.047546	17842.6	182725	0.08
0.118313	215973	4859.64	568.167	93.5542	93554.2	218.065	7661.86	7151.07	85812.9	0.0420619	0.118313	20364.1	208548	0.08
0.0740967	57595	10955	333.693	414.315	414315	339.316	7898.94	7372.34	88468.1	0.0642871	0.0740967	18921.3	193772	0.08
0.0522616	491251	1932.08	754.491	503.896	503896	513.188	23982.6	22383.7	268605	0.0803879	0.0522616	18034.3	184688	0.08
0.132337	210294	5004.3	566.406	69.5089	69508.9	139.796	4852.29	4528.8	54345.7	0.0374958	0.132337	20698.4	211971	0.08
0.122884	77774.8	9659.69	393.044	82.4934	82493.4	151.031	3782.58	3530.41	42364.9	0.0404691	0.122884	20479.1	209726	0.08
0.122859	77771	9659.82	393.03	82.544	82544	151.167	3785.94	3533.54	42402.5	0.0404776	0.122859	20478.5	209719	0.08
0.139557	83192.4	9363.67	406.634	64.8575	64857.5	105.397	2686.57	2507.47	30089.6	0.0354859	0.139557	20850.1	213526	0.08
0.0632239	19198	15190.2	158.763	470.83	470830	310.029	5894.36	5501.4	66016.9	0.0719391	0.0632239	18485.1	189306	0.08
0.168156	185505	5580.46	547.319	60.3601	60360.1	109.231	3616.92	3375.79	40509.5	0.0292718	0.168156	21338.5	218527	0.08
0.138648	82799.5	9386.21	405.755	65.2871	65287.1	106.408	2708.68	2528.1	30337.2	0.0357275	0.138648	20831.7	213337	0.08
0.0753301	58612.5	10870.2	336.714	406.055	406055	339.827	7947.28	7417.47	89009.6	0.0634737	0.0753301	18969.3	194264	0.08
0.0156308	4465.58	20332.7	49.3263	537.573	537573	287.429	4512.42	4211.59	50539.1	0.10636	0.0156308	16819.2	172244	0.08
0.0733786	15431.9	15625.5	131.478	418.943	418943	306.494	5722.05	5340.58	64086.9	0.0647659	0.0733786	18893.1	193484	0.08
0.125162	78188.3	9642.47	394.376	78.3405	78340.5	139.92	3507.85	3273.99	39287.9	0.0397146	0.125162	20534.2	210290	0.08
0.0648182	49532	11680.5	307.894	464.245	464245	334.206	7486.96	6987.83	83854	0.0707657	0.0648182	18550.2	189972	0.08
0.0228885	4595.94	20119.5	50.2805	535.366	535366	288.188	4556.28	4252.53	51030.4	0.102509	0.0228885	16984.8	173941	0.08
0.117934	77383	9658.86	391.028	94.6625	94662.5	182.937	4581.88	4276.42	51317	0.042199	0.117934	20354.3	208448	0.08
0.0464298	5363.11	19075.2	55.8271	514.909	514909	291.999	4783.2	4464.32	53571.9	0.0850557	0.0464298	17797.8	182267	0.08
0.188282	107447	8128.14	452.829	60.0679	60067.9	97.6218	2688.94	2509.67	30116.1	0.0261398	0.188282	21596.2	221166	0.08
0.0757714	58974.1	10840.5	337.776	403.004	403004	339.998	7964.18	7433.24	89198.8	0.0631855	0.0757714	18986.4	194439	0.08
0.0990843	75318.6	9678.81	381.441	200.165	200165	320.789	8025.13	7490.12	89881.5	0.0500684	0.0990843	19811.2	202885	0.08
0.123644	214622	4900.91	568.434	81.0189	81018.9	177.666	6220.63	5805.92	69671	0.0402145	0.123644	20497.6	209916	0.08
0.00528133	4364.46	20506.6	48.5823	539.067	539067	286.816	4477.27	4178.79	50145.4	0.10957	0.00528133	16684.5	170865	0.08
0.0531053	36000.2	13134.2	254.506	501.986	501986	323.612	6746	6296.26	75555.2	0.0797189	0.0531053	18068.9	185043	0.08
0.0352505	4931.28	19622	52.7158	528.091	528091	289.99	4661.88	4351.09	52213.1	0.0939038	0.0352505	17372.4	177910	0.08
0.0716995	55587	11126.5	327.588	429.246	429246	338.197	7800.52	7280.49	87365.8	0.0659008	0.0716995	18827	192806	0.08
0.114243	77469.6	9629.25	390.176	107.233	107233	213.047	5345.35	4988.99	59867.9	0.0435735	0.114243	20256.6	207447	0.08
0.131896	80131.4	9538.89	399.52	69.9054	69905.4	117.799	2971.44	2773.34	33280.1	0.0376257	0.131896	20688.7	211872	0.08
