"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).T0_6"
0.0368462	4985.31	19548.1	53.106	530.035	530035	290.294	4678.52	4366.62	52399.4	0.0957886	0.0368462	17429.8	178498	0.09
0.0873376	68370.1	10122.5	363.426	389.584	389584	346.415	8446.17	7883.09	94597.1	0.061986	0.0873376	19415.9	198838	0.09
0.0823752	12368.6	16023	108.181	419.931	419931	304.39	5591.14	5218.4	62620.8	0.0648706	0.0823752	19236.2	196997	0.09
0.0450928	5304.9	19143.2	55.408	523.414	523414	291.818	4768.96	4451.03	53412.4	0.0901346	0.0450928	17744.6	181722	0.09
0.0813878	63651.7	10468.8	350.943	425.372	425372	344.198	8229.61	7680.97	92171.7	0.0654622	0.0813878	19199.6	196622	0.09
0.0974251	76040	9611.95	382.237	314.11	314110	347.027	8715.8	8134.75	97617	0.0565841	0.0974251	19758	202341	0.09
0.0678967	52349.3	11415	317.292	481.422	481422	336.771	7649.63	7139.65	85675.8	0.0740922	0.0678967	18675	191250	0.09
0.0421804	5183.99	19290.2	54.5382	526.083	526083	291.261	4735.74	4420.02	53040.3	0.0921706	0.0421804	17630.5	180553	0.09
0.109701	84020.5	9147.42	400.591	213.538	213538	331.935	8572.49	8000.99	96011.8	0.0508276	0.109701	20130.7	206158	0.09
0.16983	98224.7	8557.51	436.589	61.6848	61684.8	100.149	2683.18	2504.3	30051.6	0.0327068	0.16983	21362.3	218771	0.09
0.0354822	4939.07	19611.2	52.7719	530.879	530879	290.059	4664.72	4353.74	52244.8	0.0966823	0.0354822	17380.6	177994	0.09
0.14935	196133	5318.12	555.438	69.1479	69147.9	136.514	4617.03	4309.23	51710.8	0.0373736	0.14935	21036.3	215432	0.09
0.0734118	258124	4024.39	589.601	462.348	462348	447.607	16926.9	15798.4	189581	0.0704472	0.0734118	18894.4	193497	0.09
0.113434	204602	5045.74	554.776	186.004	186004	375.823	12999.6	12133	145595	0.0492455	0.113434	20234.6	207222	0.09
0.0597519	44624.4	12172.2	290.244	501.969	501969	330.824	7227.78	6745.92	80951.1	0.0797129	0.0597519	18342.6	187846	0.09
0.0113509	4411.66	20424.5	48.93	538.577	538577	287.106	4493.83	4194.24	50330.9	0.10845	0.0113509	16748	171516	0.09
0.00838671	4384.31	20471.9	48.7287	538.886	538886	286.939	4484.26	4185.31	50223.8	0.109148	0.00838671	16711.3	171140	0.09
0.0439284	5255.47	19202.4	55.0525	524.529	524529	291.593	4755.53	4438.49	53261.9	0.0909525	0.0439284	17698.7	181251	0.09
0.097942	76417.2	9588.42	383.123	309.88	309880	346.874	8724.08	8142.48	97709.7	0.056324	0.097942	19774.6	202511	0.09
0.100299	78107.6	9484.72	387.06	290.37	290370	345.813	8751.13	8167.72	98012.6	0.0551577	0.100299	19849.5	203278	0.09
0.0714035	16056.6	15550.5	136.111	469.849	469849	307.987	5767.81	5383.29	64599.4	0.0717571	0.0714035	18815.2	192686	0.09
0.0425984	343715	2931.24	643.225	525.724	525724	479.733	20153.7	18810.1	225721	0.0918806	0.0425984	17646.7	180719	0.09
0.0611908	46091.5	12020.9	295.694	498.898	498898	331.988	7308.8	6821.55	81858.6	0.0787034	0.0611908	18401.8	188452	0.09
0.0805568	62982.4	10520.1	349.106	429.798	429798	343.825	8197.24	7650.75	91809	0.0659645	0.0805568	19168.6	196305	0.09
0.0704295	54561.8	11215.5	324.367	473.251	473251	338.373	7767.56	7249.73	86996.7	0.0723998	0.0704295	18776.5	192290	0.09
0.132463	86720.8	9100.22	411.202	95.2259	95225.9	187.61	4859.16	4535.22	54422.6	0.0422674	0.132463	20701.1	211999	0.09
0.125989	87177.3	9039.45	410.443	116.66	116660	237.118	6164.36	5753.4	69040.8	0.0444498	0.125989	20553.8	210491	0.09
0.0439085	337266	2996.29	638.994	524.548	524548	477.706	19937.1	18608	223296	0.0909664	0.0439085	17697.9	181243	0.09
0.0491699	5489.95	18931.5	56.7375	518.938	518938	292.624	4817.54	4496.37	53956.5	0.0872431	0.0491699	17908.2	183397	0.09
0.0636142	529769	1773.43	787.385	493.217	493217	518.882	24687.9	23042	276504	0.0770176	0.0636142	18501.1	189469	0.09
0.0924705	72334.7	9850.92	373.352	353.164	353164	347.421	8604.34	8030.71	96368.6	0.0591599	0.0924705	19594	200661	0.09
0.162233	188652	5500.98	549.783	63.149	63149	117.51	3915.88	3654.82	43857.8	0.0342978	0.162233	21250.5	217625	0.09
0.067647	17391	15397.3	145.894	482.176	482176	309.037	5824.54	5436.23	65234.8	0.0742607	0.067647	18664.9	191147	0.09
0.080481	62921.2	10524.8	348.938	430.195	430195	343.791	8194.26	7647.98	91775.7	0.0660106	0.080481	19165.7	196276	0.09
0.0733009	556571	1678.12	810.916	462.779	462779	521.705	25095.1	23422.1	281065	0.0705189	0.0733009	18890.1	193453	0.09
0.127259	87072.3	9052.54	410.577	111.759	111759	226.898	5893.95	5501.02	66012.2	0.0440071	0.127259	20583.6	210796	0.09
0.0807362	12968.2	15935.1	112.778	428.855	428855	305.077	5623.78	5248.86	62986.3	0.0658558	0.0807362	19175.3	196373	0.09
0.100691	216914	4774.84	562.752	287.098	287098	417.746	14784.1	13798.5	165582	0.0549668	0.100691	19861.8	203404	0.09
0.0979924	76453.8	9586.14	383.209	309.467	309467	346.857	8724.85	8143.19	97718.3	0.0562987	0.0979924	19776.3	202528	0.09
0.102065	215289	4808.58	561.647	275.625	275625	415.051	14646.5	13670.1	164041	0.0543055	0.102065	19904.5	203841	0.09
0.214014	125202	7402.37	480.181	60.0583	60058.3	100.263	2899.93	2706.6	32479.2	0.0258769	0.214014	21851	223775	0.09
0.0468763	5383.52	19051.4	55.973	521.57	521570	292.167	4789.93	4470.6	53647.3	0.0888741	0.0468763	17815.7	182450	0.09
0.137911	86917.4	9112.53	412.726	83.0938	83093.8	155.28	4018.77	3750.86	45010.3	0.0405691	0.137911	20816.7	213183	0.09
0.12533	201236	5151.09	554.96	119.347	119347	283.547	9722.29	9074.14	108890	0.0446825	0.12533	20538.2	210331	0.09
0.137221	86850.6	9113.73	412.466	84.385	84385	158.793	4109.41	3835.45	46025.3	0.0407777	0.137221	20802.4	213037	0.09
0.0562742	40708.5	12593.9	274.859	508.555	508555	327.655	7010.44	6543.07	78516.9	0.0821738	0.0562742	18199.3	186378	0.09
0.019898	4536.32	20215.5	49.8447	537.062	537062	287.851	4536.52	4234.09	50809	0.105386	0.019898	16910.1	173176	0.09
0.0489461	5479.3	18943.3	56.661	519.208	519208	292.579	4814.82	4493.83	53926	0.0874026	0.0489461	17899.1	183304	0.09
0.104908	212110	4875.97	559.496	251.971	251971	408.463	14331.7	13376.3	160515	0.0529717	0.104908	19990.9	204726	0.09
0.0794072	13422.9	15872.7	116.256	435.694	435694	305.569	5647.18	5270.7	63248.4	0.0666662	0.0794072	19125.3	195862	0.09
0.0252825	4649.72	20034.8	50.6727	535.525	535525	288.503	4574.1	4269.16	51229.9	0.102759	0.0252825	17050.6	174614	0.09
0.0370829	4993.53	19537	53.1653	529.882	529882	290.335	4680.95	4368.89	52426.6	0.095632	0.0370829	17438.4	178586	0.09
0.0571697	41785.3	12475.4	279.218	506.965	506965	328.534	7070.29	6598.94	79187.2	0.0815378	0.0571697	18236.2	186756	0.09
0.122133	87344.3	9008.67	409.748	133.855	133855	267.548	6968.65	6504.07	78048.9	0.0458402	0.122133	20460.6	209537	0.09
0.00209133	4353.45	20526	48.5012	539.225	539225	286.748	4473.39	4175.16	50102	0.109947	0.00209133	16669.5	170711	0.09
0.125906	87183.7	9038.62	410.434	116.992	116992	237.786	6182.04	5769.91	69238.9	0.044479	0.125906	20551.8	210471	0.09
0.073776	257455	4035.21	589.184	460.914	460914	447.293	16898.3	15771.8	189261	0.0702118	0.073776	18908.7	193643	0.09
0.0300775	4773.48	19847.3	51.5727	533.668	533668	289.187	4613.77	4306.19	51674.2	0.100054	0.0300775	17196.6	176110	0.09
0.0858789	67225.1	10204.2	360.467	399.022	399022	345.956	8395.83	7836.11	94033.3	0.0628184	0.0858789	19363.8	198304	0.09
0.0707422	54831.1	11191.7	325.21	472.175	472175	338.564	7781.81	7263.02	87156.2	0.0721929	0.0707422	18789	192417	0.09
0.134176	86703.4	9109.33	411.556	90.9042	90904.2	176.319	4564.18	4259.9	51118.8	0.0417204	0.134176	20738.3	212380	0.09
0.0550721	39144	12769.5	268.336	510.58	510580	326.369	6923.47	6461.9	77542.8	0.0830295	0.0550721	18149.7	185871	0.09
0.0604631	45357.5	12096.2	292.987	500.478	500478	331.407	7268.3	6783.75	81405	0.0792132	0.0604631	18371.9	188146	0.09
0.159578	93562.1	8789.72	427.68	63.9234	63923.4	104.982	2771.78	2587	31044	0.0348909	0.159578	21208.9	217200	0.09
0.0935207	73131.8	9798.32	375.293	345.157	345157	347.475	8632.08	8056.61	96679.3	0.0586014	0.0935207	19629.4	201024	0.09
0.132471	86720.6	9100.27	411.204	95.2045	95204.5	187.555	4857.72	4533.87	54406.5	0.0422649	0.132471	20701.3	212001	0.09
0.0698535	54063.7	11259.8	322.797	475.193	475193	338.017	7741.16	7225.08	86701	0.072782	0.0698535	18753.5	192054	0.09
0.111675	84980	9097.78	402.833	198.651	198651	325.934	8443.08	7880.21	94562.5	0.0499816	0.111675	20186.2	206726	0.09
0.135892	200939	5188.81	557.49	87.0588	87058.8	194.339	6642.79	6199.94	74399.2	0.0411846	0.135892	20774.7	212753	0.09
0.0977646	220541	4700.92	565.219	311.335	311335	422.685	15054	14050.4	168605	0.0564131	0.0977646	19768.9	202453	0.09
0.01004	4398.55	20447.1	48.8336	538.726	538726	287.026	4489.25	4189.97	50279.6	0.108783	0.01004	16730.5	171336	0.09
0.14314	87805.6	9078.46	415.291	75.1975	75197.5	133.812	3470.39	3239.03	38868.4	0.0390492	0.14314	20920.8	214249	0.09
0.0626643	47535.6	11875.4	300.906	495.523	495523	333.12	7388.22	6895.67	82748.1	0.077676	0.0626643	18462.2	189071	0.09
0.0165072	4478.74	20310.6	49.4228	537.784	537784	287.511	4516.98	4215.85	50590.2	0.106778	0.0165072	16836.3	172419	0.09
0.0619323	281658	3668.98	604.102	497.23	497230	457.768	17892.1	16699.3	200392	0.0781855	0.0619323	18432.2	188764	0.09
0.0763752	14417.8	15745.2	123.824	450.006	450006	306.558	5695.12	5315.44	63785.3	0.0685533	0.0763752	19009.7	194677	0.09
0.0964092	222291	4665.93	566.404	322.354	322354	424.677	15170.6	14159.2	169911	0.0571002	0.0964092	19725	202003	0.09
0.129165	86911.5	9072.21	410.762	105.064	105064	211.838	5496.1	5129.7	61556.3	0.0433559	0.129165	20627.5	211245	0.09
0.0230514	4599.46	20113.8	50.3061	536.225	536225	288.217	4557.59	4253.75	51045	0.103905	0.0230514	16989.1	173985	0.09
0.143226	198919	5247.8	557.089	75.0912	75091.2	155.651	5294.61	4941.63	59299.6	0.0390249	0.143226	20922.5	214266	0.09
0.131089	86779.4	9089.95	410.988	99.0698	99069.8	197.346	5114.55	4773.58	57283	0.0427152	0.131089	20670.8	211689	0.09
0.0375005	5008.15	19517.4	53.2708	529.608	529608	290.409	4685.26	4372.91	52475	0.0953547	0.0375005	17453.7	178743	0.09
0.0806206	63033.8	10516.1	349.248	429.463	429463	343.854	8199.74	7653.09	91837.1	0.0659258	0.0806206	19171	196329	0.09
0.0197721	4533.99	20219.3	49.8276	537.092	537092	287.837	4535.74	4233.35	50800.2	0.105442	0.0197721	16907.2	173146	0.09
0.0642806	276403	3744.28	600.88	491.535	491535	455.617	17682.3	16503.5	198042	0.0765576	0.0642806	18528.3	189748	0.09
0.00647717	4371.04	20495.1	48.6308	539.033	539033	286.857	4479.6	4180.96	50171.5	0.10949	0.00647717	16693.4	170956	0.09
0.0226811	4591.56	20126.4	50.2485	536.332	536332	288.172	4554.98	4251.31	51015.7	0.104088	0.0226811	16979.4	173885	0.09
0.0412275	436968	2212.3	710.466	526.873	526873	503.531	22813.3	21292.4	255509	0.092829	0.0412275	17593.8	180177	0.09
0.0169637	4485.86	20298.7	49.4751	537.697	537697	287.553	4519.42	4218.12	50617.5	0.106604	0.0169637	16845.5	172514	0.09
0.0531265	36066.1	13126.2	254.802	513.613	513613	323.82	6752.92	6302.72	75632.7	0.0844177	0.0531265	18069.7	185052	0.09
0.0127874	4427.86	20396.7	49.0492	538.39	538390	287.205	4499.46	4199.49	50393.9	0.108041	0.0127874	16769.5	171736	0.09
0.0837587	240510	4323.13	578.452	411.974	411974	438.55	16143.7	15067.5	180810	0.0640514	0.0837587	19287	197518	0.09
0.198124	113213	7878.52	462.194	60.1826	60182.6	98.7928	2766.48	2582.05	30984.6	0.0279345	0.198124	21702.3	222252	0.09
0.0560097	40377.7	12630.7	273.498	509.011	509011	327.384	6992.04	6525.91	78310.9	0.0823619	0.0560097	18188.4	186266	0.09
0.0497758	5519.11	18899.6	56.9468	518.19	518190	292.746	4824.95	4503.29	54039.5	0.086811	0.0497758	17932.8	183649	0.09
0.113177	85613.8	9066.45	404.357	187.81	187810	320.372	8314.93	7760.6	93127.2	0.0493519	0.113177	20227.6	207150	0.09
0.0836996	11820.8	16110.4	103.976	412.322	412322	303.727	5559.32	5188.7	62264.4	0.0640862	0.0836996	19284.9	197496	0.09
0.0754884	58836.7	10850.4	337.326	453.865	453865	341.291	7990.17	7457.49	89489.9	0.069115	0.0754884	18975.4	194326	0.09
0.141133	199666	5227.75	557.405	77.8672	77867.2	164.67	5610.66	5236.61	62839.4	0.0396204	0.141133	20881.6	213848	0.09
0.051335	5596.21	18816.9	57.5005	516.156	516156	293.062	4844.23	4521.29	54255.4	0.0856976	0.051335	17996.3	184300	0.09
0.0880534	233949	4442.34	574.181	384.799	384799	434.453	15825.1	14770.1	177242	0.0615822	0.0880534	19441.2	199097	0.09
0.100366	78154.9	9481.86	387.169	289.811	289811	345.773	8751.61	8168.17	98018	0.055125	0.100366	19851.6	203300	0.09
0.149048	89483.8	8997.15	419.217	69.3783	69378.3	118.434	3086.96	2881.16	34573.9	0.0374521	0.149048	21030.9	215376	0.09
0.120314	87273.7	9003.13	409.151	143.231	143231	280.816	7316.71	6828.93	81947.2	0.0465209	0.120314	20415.2	209071	0.09
0.0762839	14447.4	15741.5	124.048	450.41	450410	306.586	5696.49	5316.72	63800.7	0.0686109	0.0762839	19006.2	194641	0.09
0.065116	18377.4	15284.2	152.973	489.35	489350	309.782	5866.35	5475.26	65703.1	0.0759833	0.065116	18562.4	190097	0.09
0.148924	89442.9	8999.2	419.127	69.4742	69474.2	118.681	3093.01	2886.81	34641.7	0.0374842	0.148924	21028.7	215354	0.09
0.0694968	265588	3906.5	594.228	476.371	476371	450.993	17240.7	16091.3	193095	0.0730195	0.0694968	18739.3	191908	0.09
0.0528203	305188	3358.08	618.601	514.064	514064	466.78	18796.1	17543	210516	0.0846365	0.0528203	18057.2	184923	0.09
0.11797	202322	5105.25	553.874	156.52	156520	346.94	11941.2	11145.1	133742	0.0474218	0.11797	20355.3	208458	0.09
0.152918	651390	1457.85	905.872	66.8131	66813.1	164.158	8101.92	7561.8	90741.5	0.0364701	0.152918	21098.9	216073	0.09
0.11519	86315.6	9034	406.127	174.026	174026	311.439	8099.2	7559.26	90711.1	0.0485268	0.11519	20282.1	207708	0.09
0.0463569	5360.26	19078.2	55.8058	522.124	522124	292.065	4783.78	4464.86	53578.3	0.0892421	0.0463569	17794.9	182237	0.09
0.0507791	5568.37	18846.4	57.3006	516.899	516899	292.949	4837.33	4514.84	54178	0.0860947	0.0507791	17973.6	184067	0.09
0.020983	4557	20181.9	49.9959	536.793	536793	287.972	4543.46	4240.56	50886.8	0.104896	0.020983	16936.2	173443	0.09
0.183702	105138	8231.54	448.89	60.5521	60552.1	98.4591	2693.76	2514.17	30170.1	0.030163	0.183702	21542.7	220618	0.09
0.0359411	4954.43	19590.1	52.8829	530.602	530602	290.137	4669.32	4358.03	52296.4	0.0963833	0.0359411	17397.1	178163	0.09
0.0120186	4418.95	20412	48.9837	538.493	538493	287.151	4496.36	4196.61	50359.3	0.108265	0.0120186	16757.7	171615	0.09
0.0343576	4902.31	19662.2	52.506	531.529	531529	289.87	4653.61	4343.37	52120.5	0.0974075	0.0343576	17340.9	177587	0.09
0.102228	215100	4812.54	561.519	274.261	274261	414.712	14629.6	13654.3	163852	0.0542277	0.102228	19909.5	203893	0.09
0.0753758	58743.2	10858.1	337.052	454.344	454344	341.231	7985.39	7453.03	89436.4	0.0691867	0.0753758	18971	194282	0.09
0.035548	4941.26	19608.2	52.7877	530.839	530839	290.07	4665.37	4354.35	52252.2	0.0966396	0.035548	17383	178018	0.09
0.107673	82906.5	9207.39	398.034	229.472	229472	336.735	8664.78	8087.13	97045.5	0.051719	0.107673	20072.4	205561	0.09
0.044975	5299.83	19149.2	55.3715	523.53	523530	291.795	4767.6	4449.76	53397.1	0.0902176	0.044975	17739.9	181674	0.09
0.236409	691565	1368.3	943.482	60.0136	60013.6	140.054	6986.16	6520.41	78245	0.0235318	0.236409	22022.1	225527	0.09
0.134085	86702.6	9108.96	411.535	91.1219	91121.9	176.895	4579.2	4273.92	51287.1	0.0417492	0.134085	20736.3	212360	0.09
0.0961389	222645	4658.9	566.644	324.531	324531	425.055	15193.3	14180.5	170165	0.0572385	0.0961389	19716.2	201912	0.09
0.060615	45512.1	12080.2	293.56	500.153	500153	331.53	7276.84	6791.71	81500.6	0.0791067	0.060615	18378.1	188209	0.09
0.13271	86714.2	9101.8	411.247	94.5711	94571.1	185.921	4814.95	4493.95	53927.4	0.0421878	0.13271	20706.5	212055	0.09
0.138336	200459	5204.86	557.582	82.3303	82330.3	179.159	6115.81	5708.09	68497	0.0404416	0.138336	20825.4	213272	0.09
0.145915	88518.9	9044.89	417.025	72.126	72126	125.61	3264.41	3046.78	36561.4	0.0382836	0.145915	20973.5	214788	0.09
0.0623636	47245	11904.4	299.869	496.231	496231	332.894	7372.27	6880.78	82569.4	0.0778851	0.0623636	18449.9	188945	0.09
0.0871284	68206.4	10134.1	363.005	390.964	390964	346.353	8439.08	7876.47	94517.7	0.0621046	0.0871284	19408.5	198762	0.09
0.0698855	54091.4	11257.3	322.885	475.087	475087	338.037	7742.63	7226.45	86717.4	0.0727607	0.0698855	18754.8	192067	0.09
0.105778	211192	4895.77	558.882	244.821	244821	406.12	14225.7	13277.3	159328	0.0525731	0.105778	20016.8	204991	0.09
0.117621	202449	5101.59	553.896	158.616	158616	349.487	12032.5	11230.3	134764	0.0475584	0.117621	20346.2	208365	0.09
0.0697723	53993.2	11266.1	322.574	475.463	475463	337.966	7737.41	7221.59	86659	0.072836	0.0697723	18750.3	192021	0.09
0.0395724	5083.26	19418.3	53.8126	528.154	528154	290.779	4707.14	4393.33	52720	0.0939611	0.0395724	17530.8	179533	0.09
0.0370976	4994.04	19536.3	53.169	529.873	529873	290.338	4681.1	4369.03	52428.3	0.0956222	0.0370976	17439	178592	0.09
0.0618785	281781	3667.24	604.178	497.353	497353	457.817	17897	16703.9	200447	0.0782231	0.0618785	18430	188741	0.09
0.139488	87115.7	9106.77	413.39	80.3796	80379.6	147.879	3828.59	3573.35	42880.2	0.0400999	0.139488	20848.8	213511	0.09
0.0652533	49967.5	11638.2	309.365	488.982	488982	334.99	7521.01	7019.61	84235.3	0.0758891	0.0652533	18568	190154	0.09
0.00563297	4366.25	20503.4	48.5956	539.086	539086	286.828	4477.91	4179.38	50152.6	0.109614	0.00563297	16686.9	170890	0.09
0.0647896	533269	1760.34	790.431	490.214	490214	519.306	24745.1	23095.4	277145	0.0762074	0.0647896	18549.1	189960	0.09
0.117239	86842.5	9012.78	407.591	160.948	160948	300.528	7825.66	7303.95	87647.4	0.0477088	0.117239	20336.2	208263	0.09
0.019915	4536.63	20215	49.847	537.058	537058	287.853	4536.63	4234.18	50810.2	0.105379	0.019915	16910.5	173180	0.09
0.0308948	4796.73	19813.2	51.7414	533.298	533298	289.312	4621.07	4313	51756	0.0995638	0.0308948	17223.2	176382	0.09
0.165872	96371	8648.74	433.117	62.3318	62331.8	101.453	2702.45	2522.28	30267.4	0.0335168	0.165872	21305.3	218186	0.09
0.170852	98712.5	8533.77	437.488	61.5497	61549.7	99.8944	2680.39	2501.7	30020.4	0.0325041	0.170852	21376.6	218917	0.09
0.272777	700410	1349.26	951.648	60.0018	60001.8	140.215	7010.07	6542.73	78512.7	0.0207192	0.272777	22229.5	227652	0.09
0.122127	87344.2	9008.64	409.746	133.885	133885	267.594	6969.84	6505.19	78062.2	0.0458424	0.122127	20460.5	209535	0.09
0.133249	86704.5	9104.95	411.352	93.1797	93179.7	182.305	4720.39	4405.7	52868.4	0.0420148	0.133249	20718.3	212175	0.09
0.054652	299960	3423.6	615.359	511.26	511260	464.857	18600.1	17360.1	208321	0.083329	0.054652	18132.4	185694	0.09
0.074495	58009.7	10919	334.887	458.018	458018	340.748	7947.73	7417.88	89014.5	0.0697494	0.074495	18936.8	193931	0.09
0.046336	5359.33	19079.3	55.7991	522.146	522146	292.061	4783.53	4464.63	53575.6	0.0892568	0.046336	17794.1	182229	0.09
0.212104	123334	7473.17	477.506	60.0666	60066.6	100.011	2878.56	2686.65	32239.9	0.026105	0.212104	21834.5	223606	0.09
0.11884	87119.6	9004.55	408.496	151.427	151427	290.732	7574.43	7069.46	84833.6	0.0470841	0.11884	20377.7	208687	0.09
0.0333222	4869.54	19708.4	52.2689	532.094	532094	289.699	4643.62	4334.04	52008.5	0.0980649	0.0333222	17304.9	177219	0.09
0.0289396	4742.16	19893.9	51.3452	534.156	534156	289.016	4603.86	4296.94	51563.2	0.100723	0.0289396	17160.3	175738	0.09
0.108892	208159	4962.77	556.894	219.825	219825	396.135	13797.8	12877.9	154535	0.0511805	0.108892	20107.6	205921	0.09
0.0232573	4603.9	20106.8	50.3386	536.165	536165	288.242	4559.06	4255.12	51061.5	0.103803	0.0232573	16994.6	174041	0.09
0.0945992	73944.3	9745.38	377.254	336.768	336768	347.462	8658.51	8081.27	96975.3	0.058035	0.0945992	19665.4	201393	0.09
0.0871262	68204.7	10134.2	363.001	390.978	390978	346.353	8439	7876.4	94516.8	0.0621058	0.0871262	19408.4	198761	0.09
0.116851	86757.8	9015.87	407.341	163.343	163343	302.731	7881.54	7356.1	88273.3	0.0478618	0.116851	20326.1	208159	0.09
0.148577	89329.2	9004.9	418.874	69.7488	69748.8	119.39	3110.4	2903.04	34836.5	0.0375749	0.148577	21022.4	215289	0.09
0.0952397	74423.8	9714.46	378.403	331.712	331712	347.418	8673.1	8094.9	97138.7	0.0577019	0.0952397	19686.6	201610	0.09
0.028532	4731.23	19910.2	51.2658	534.324	534324	288.956	4600.38	4293.69	51524.3	0.100959	0.028532	17147.6	175608	0.09
0.0492432	5493.46	18927.7	56.7627	518.848	518848	292.638	4818.44	4497.21	53966.5	0.0871908	0.0492432	17911.2	183428	0.09
0.152396	90664.2	8937.36	421.766	67.114	67114	112.686	2948	2751.46	33017.5	0.0365997	0.152396	21089.9	215981	0.09
0.0614521	46351.5	11994.4	296.643	498.317	498317	332.193	7323.12	6834.92	82019	0.0785207	0.0614521	18412.5	188562	0.09
0.111165	84745.1	9109.72	402.279	202.433	202433	327.622	8480.6	7915.23	94982.7	0.0501982	0.111165	20172	206580	0.09
0.143996	88009.6	9069.11	415.802	74.1787	74178.7	131.075	3401.37	3174.61	38095.3	0.0388102	0.143996	20937.2	214417	0.09
0.0939246	73436.8	9778.37	376.031	342.034	342034	347.479	8642.24	8066.09	96793	0.0583885	0.0939246	19642.9	201162	0.09
0.168379	97538.4	8591.1	435.313	61.8975	61897.5	100.565	2688.57	2509.33	30112	0.0329991	0.168379	21341.7	218560	0.09
0.0721987	56075.9	11083.2	329.059	466.958	466958	339.435	7847.28	7324.13	87889.5	0.0712359	0.0721987	18846.7	193008	0.09
0.115882	86515.2	9025.48	406.66	169.497	169497	307.959	8012.91	7478.72	89744.6	0.048248	0.115882	20300.5	207897	0.09
0.159289	93438.5	8795.99	427.435	64.0183	64018.3	105.201	2776.49	2591.39	31096.7	0.0349566	0.159289	21204.4	217153	0.09
0.0982848	76666.2	9572.96	383.707	307.063	307063	346.757	8729.14	8147.2	97766.4	0.0561523	0.0982848	19785.7	202624	0.09
0.215622	126996	7335.4	482.71	60.0522	60052.2	100.508	2920.53	2725.83	32710	0.0256887	0.215622	21864.7	223915	0.09
0.110151	84251	9135.3	401.125	210.085	210085	330.689	8546.63	7976.86	95722.3	0.0506328	0.110151	20143.5	206288	0.09
0.0120656	4419.48	20411.1	48.9875	538.487	538487	287.154	4496.55	4196.78	50361.3	0.108252	0.0120656	16758.4	171622	0.09
0.0582054	290596	3545.94	609.587	505.037	505037	461.303	18242.2	17026.1	204313	0.080804	0.0582054	18278.9	187193	0.09
0.109189	207893	4968.77	556.725	217.509	217509	395.035	13752.5	12835.7	154028	0.0510507	0.109189	20116.1	206008	0.09
0.0250151	4643.45	20044.6	50.627	535.614	535614	288.467	4572.05	4267.25	51207	0.1029	0.0250151	17043	174537	0.09
0.0778262	60763.2	10694.1	342.89	443.377	443377	342.512	8087.67	7548.49	90581.9	0.0676437	0.0778262	19065.3	195247	0.09
0.0336429	4879.58	19694.1	52.3416	531.922	531922	289.751	4646.69	4336.91	52042.9	0.0978624	0.0336429	17316	177332	0.09
0.113914	85891.2	9053.26	405.042	182.66	182660	317.303	8241.94	7692.47	92309.7	0.0490473	0.113914	20247.7	207356	0.09
0.111565	84930.3	9100.29	402.716	199.46	199460	326.306	8451.4	7887.97	94655.7	0.050028	0.111565	20183.1	206695	0.09
0.131075	86780.2	9089.83	410.986	99.1128	99112.8	197.453	5117.36	4776.21	57314.5	0.04272	0.131075	20670.5	211686	0.09
0.105502	211480	4889.54	559.074	247.081	247081	406.882	14259.9	13309.2	159710	0.052699	0.105502	20008.6	204907	0.09
0.0556317	5825.15	18585.5	59.1444	509.653	509653	293.948	4898.86	4572.27	54867.3	0.0826309	0.0556317	18172.8	186107	0.09
0.0516677	29898.1	13877.7	224.418	515.701	515701	318.712	6418.39	5990.5	71886	0.08546	0.0516677	18009.9	184439	0.09
0.127116	87084.5	9051.05	410.563	112.291	112291	228.041	5924.17	5529.22	66350.7	0.0440564	0.127116	20580.3	210762	0.09
0.0473318	5404.17	19027.7	56.1213	521.071	521071	292.257	4795.36	4475.67	53708	0.0885509	0.0473318	17834	182637	0.09
0.0203441	4544.69	20201.9	49.9059	536.954	536954	287.9	4539.33	4236.71	50840.5	0.105187	0.0203441	16920.7	173284	0.09
0.054562	24531.6	14547.9	193.739	511.404	511404	314.414	6145.3	5735.61	68827.3	0.0833932	0.054562	18128.7	185656	0.09
0.00319489	4356.18	20521.2	48.5213	539.196	539196	286.765	4474.35	4176.06	50112.8	0.109875	0.00319489	16673.2	170750	0.09
0.074845	255512	4066.82	587.971	456.575	456575	446.374	16815.1	15694.1	188329	0.0695253	0.074845	18950.4	194071	0.09
0.0573922	42043.8	12447.3	280.25	506.559	506559	328.744	7084.65	6612.34	79348.1	0.08138	0.0573922	18245.4	186850	0.09
0.0490923	5486.25	18935.6	56.7109	519.032	519032	292.608	4816.6	4495.49	53945.9	0.0872984	0.0490923	17905	183365	0.09
0.0477058	5421.3	19008.2	56.2444	520.653	520653	292.331	4799.84	4479.85	53758.2	0.0882853	0.0477058	17849	182791	0.09
0.0807802	574481	1620.21	826.886	428.622	428622	522.727	25313.2	23625.7	283508	0.0658291	0.0807802	19176.9	196390	0.09
0.168027	97373	8599.23	435.004	61.9531	61953.1	100.676	2690.15	2510.81	30129.7	0.0330709	0.168027	21336.6	218508	0.09
