"# (R23 - production T).gT"	"[Z]"	"[mu2]"	"[mZ]"	"[mF]"	"[F]"	"[mP]"	"[PE]"	"[PG]"	"[PM]"	"[I]"	"[T]"	"[mS]"	"[S]"	"(R21 - production I).n_6"
0.0675478	269559	3845.94	596.692	460.147	460147	452.171	17382.9	16224.1	194689	0.0700876	0.0675478	18660.9	191106	1
0.0949935	74469.7	9708.92	378.404	387.052	387052	350.588	8755.1	8171.43	98057.2	0.0617709	0.0949935	19678.5	201526	1
0.0193915	4526.75	20231.5	49.7754	528.11	528110	287.707	4531.85	4229.73	50756.7	0.0939205	0.0193915	16898.3	173055	1
0.0870071	68161.2	10136.7	362.865	410.844	410844	347.037	8454.49	7890.86	94690.3	0.0639392	0.0870071	19404.2	198717	1
0.154287	131234	7059.87	480.477	197.797	197797	350.264	10376.7	9684.89	116219	0.0499325	0.154287	21122.2	216312	1
0.130419	180299	5601.46	533.688	269.644	269644	397.938	13154.7	12277.7	147333	0.0539651	0.130419	20655.8	211536	1
0.0493784	316045	3228.24	625.41	494.131	494131	470.167	19174.5	17896.2	214754	0.0772746	0.0493784	17916.7	183484	1
0.124694	98105.7	8399.13	427.675	288.697	288697	358.117	9692.19	9046.04	108553	0.05506	0.124694	20523	210175	1
0.124169	97669.3	8419.98	426.868	290.461	290461	358.09	9678.5	9033.27	108399	0.055163	0.124169	20510.4	210046	1
0.0725287	56330.5	11061.7	329.849	448.793	448793	339.254	7852.17	7328.69	87944.3	0.0683818	0.0725287	18859.7	193142	1
0.12052	94667.3	8566.3	421.227	302.786	302786	357.771	9579.96	8941.3	107296	0.0558939	0.12052	20420.4	209125	1
0.194301	689022	1347.15	935.749	118.84	118840	358.295	17917.6	16723.1	200677	0.0446391	0.194301	21662.5	221845	1
0.0750583	14855.5	15692.5	127.136	442.686	442686	306.693	5709.99	5329.32	63951.9	0.0675526	0.0750583	18958.7	194156	1
0.0918947	72031.4	9869.51	372.544	396.498	396498	349.272	8640.84	8064.78	96777.4	0.0625908	0.0918947	19574.4	200461	1
0.0962231	75434.9	9646.9	380.677	383.236	383236	351.088	8799.63	8212.98	98555.8	0.0614528	0.0962231	19718.9	201941	1
0.134487	106587	8013.49	442.726	256.409	256409	357.582	9923.99	9262.39	111149	0.0532198	0.134487	20744.9	212448	1
0.190796	688140	1347.44	934.609	123.683	123683	371.684	18586.5	17347.4	208169	0.0450445	0.190796	21624.4	221455	1
0.0169725	4485.76	20299.2	49.475	529.886	529886	287.477	4518.15	4216.94	50603.3	0.0956353	0.0169725	16845.7	172516	1
0.0351058	4925.86	19630.1	52.6782	513.317	513317	289.802	4657.59	4347.09	52165.1	0.0842759	0.0351058	17367.2	177857	1
0.115656	90740.4	8765.79	413.596	319.283	319283	357.012	9440.15	8810.81	105730	0.0569065	0.115656	20294.5	207835	1
0.117138	91929.1	8704.4	415.937	314.257	314257	357.281	9483.71	8851.47	106218	0.0565932	0.117138	20333.6	208236	1
0.146571	118859	7512.32	462.579	219.292	219292	353.727	10153.8	9476.84	113722	0.0511507	0.146571	20985.7	214913	1
0.143216	165024	6006.4	519.468	229.213	229213	380.211	12176.2	11364.4	136373	0.0517046	0.143216	20922.2	214264	1
0.168292	680110	1355.5	925.305	163.947	163947	449.511	22456.7	20959.6	251515	0.0479001	0.168292	21340.5	218547	1
0.109335	205089	5020.74	553.857	340.617	340617	418.611	14509.9	13542.6	162511	0.0582927	0.109335	20120.3	206051	1
0.124742	98146.1	8397.21	427.749	288.534	288534	358.119	9693.45	9047.22	108567	0.0550505	0.124742	20524.1	210187	1
0.157578	674325	1364.97	919.305	189.227	189227	476.519	23779	22193.8	266325	0.049435	0.157578	21176.8	216871	1
0.130654	103179	8164.16	436.817	268.873	268873	358.04	9838.79	9182.87	110194	0.0539215	0.130654	20661.1	211589	1
0.0494523	5501.88	18919.5	56.8262	494.016	494016	292.376	4815.49	4494.46	53933.5	0.0772419	0.0494523	17919.6	183514	1
0.0807137	63107.5	10510.5	349.452	428.217	428217	343.875	8202.8	7655.95	91871.4	0.0657828	0.0807137	19174.4	196365	1
0.056796	22720.4	14771.2	182.384	481.634	481634	312.653	6051.77	5648.32	67779.8	0.0741394	0.056796	18220.8	186598	1
0.0763579	59538.6	10793.1	339.381	439.46	439460	341.492	8019.9	7485.24	89822.9	0.0671359	0.0763579	19009	194671	1
0.217286	693620	1347.1	941.983	94.6886	94688.6	276.958	13850.2	12926.8	155122	0.0422022	0.217286	21878.6	224058	1
0.029053	4744.68	19890.7	51.3649	519.726	519726	288.883	4602.24	4295.42	51545	0.0877126	0.029053	17163.9	175775	1
0.129161	101886	8222.8	434.527	273.796	273796	358.128	9803.64	9150.07	109801	0.0542011	0.129161	20627.4	211244	1
0.152506	127339	7197.48	475.071	202.588	202588	350.825	10292.8	9606.64	115280	0.050207	0.152506	21091.8	216001	1
0.0494335	5500.98	18920.5	56.8197	494.045	494045	292.372	4815.27	4494.25	53931	0.0772502	0.0494335	17918.9	183507	1
0.226534	695203	1346.9	944.092	87.9844	87984.4	250.734	12539.1	11703.1	140438	0.0413185	0.226534	21951.5	224805	1
0.0871597	68282.7	10128.1	363.176	410.407	410407	347.11	8460.43	7896.4	94756.8	0.063896	0.0871597	19409.6	198773	1
0.0468846	324927	3127.76	631.044	497.928	497928	473.226	19492	18192.6	218311	0.0783998	0.0468846	17816	182453	1
0.0540133	37541.7	12953.9	261.424	486.538	486538	324.68	6826.69	6371.58	76458.9	0.0752801	0.0540133	18106.2	185425	1
0.117631	92326	8684.09	416.713	312.584	312584	357.363	9498.02	8864.82	106378	0.0564899	0.117631	20346.5	208367	1
0.215409	693289	1347.1	941.534	96.2319	96231.9	282.818	14143.2	13200.3	158404	0.0423878	0.215409	21862.9	223897	1
0.196559	689554	1347.04	936.45	115.901	115901	349.683	17487.1	16321.3	195856	0.0443829	0.196559	21686.2	222088	1
0.0697204	53919.5	11273.1	322.354	455.304	455304	337.516	7724.23	7209.28	86511.4	0.0693312	0.0697204	18748.2	192000	1
0.107041	83916.7	9136.56	399.592	348.273	348273	354.887	9171.32	8559.9	102719	0.0588166	0.107041	20054	205372	1
0.170843	681277	1353.86	926.566	158.527	158527	441.951	22083.3	20611.1	247333	0.0475526	0.170843	21376.5	218916	1
0.238416	697178	1345.99	946.589	81.2421	81242.1	223.502	11178.4	10433.2	125198	0.0402539	0.238416	22035.6	225666	1
0.0743242	7245.19	17522.5	69.4258	444.482	444482	297.595	5156.12	4812.37	57748.5	0.0677907	0.0743242	18930.1	193863	1
0.0262422	4672.31	20000.4	50.8384	522.388	522388	288.501	4579.32	4274.03	51288.4	0.0894207	0.0262422	17078.3	174899	1
0.107486	207381	4971.22	555.575	346.791	346791	420.154	14624	13649	163788	0.0587139	0.107486	20067	205505	1
0.110625	86740.9	8979.17	405.509	336.286	336286	355.881	9286.25	8667.17	104006	0.058003	0.110625	20156.8	206425	1
0.00572511	4366.68	20502.8	48.5989	536.649	536649	286.808	4477.69	4179.18	50150.1	0.104639	0.00572511	16687.6	170897	1
0.15889	675114	1363.58	920.104	185.913	185913	473.631	23638.9	22062.9	264755	0.0492402	0.15889	21198	217088	1
0.147537	120033	7467.38	464.366	216.5	216500	353.266	10171.9	9493.75	113925	0.050994	0.147537	21003.5	215096	1
0.138174	171233	5836.96	525.442	244.699	244699	387.897	12586.7	11747.6	140971	0.0525663	0.138174	20822.1	213238	1
0.161004	676336	1361.47	921.352	180.702	180702	468.733	23400.3	21840.3	262083	0.0489304	0.161004	21231.4	217430	1
0.0745906	58067.7	10914.5	335.07	443.832	443832	340.477	7943.37	7413.81	88965.7	0.0677041	0.0745906	18940.5	193969	1
0.00318632	4356.12	20521.3	48.5209	537.866	537866	286.753	4474.13	4175.86	50110.3	0.106943	0.00318632	16673.2	170749	1
0.0589984	43792.1	12260.3	287.093	477.564	477564	329.756	7172.76	6694.58	80334.9	0.0732648	0.0589984	18311.6	187528	1
0.0611915	6159.86	18283.2	61.5549	473.343	473343	294.737	4965.58	4634.54	55614.5	0.0724176	0.0611915	18401.8	188452	1
0.0858443	67234.5	10203.1	360.474	414.151	414151	346.477	8409.02	7848.42	94181	0.0642704	0.0858443	19362.6	198292	1
0.0369124	4986.76	19546.9	53.1184	511.216	511216	290.099	4675.57	4363.86	52366.4	0.083309	0.0369124	17432.2	178523	1
0.0391833	367574	2710.4	659.342	508.446	508446	486.403	20901.5	19508.1	234097	0.0821292	0.0391833	17516.2	179383	1
0.0229524	4596.96	20118.2	50.2889	525.267	525267	288.094	4554.98	4251.32	51015.8	0.091519	0.0229524	16986.5	173958	1
0.149439	122517	7373.74	468.089	211.08	211080	352.319	10210.4	9529.7	114356	0.050689	0.149439	21037.9	215448	1
0.151825	126136	7240.81	473.359	204.447	204447	351.133	10270.6	9585.92	115031	0.050313	0.151825	21080	215880	1
0.047747	5421.72	19008.8	56.2503	496.637	496637	292.048	4795.09	4475.42	53705.1	0.0780065	0.047747	17850.7	182808	1
0.0281029	4719.39	19928.6	51.1811	520.647	520647	288.751	4594.28	4288	51455.9	0.0882816	0.0281029	17134.3	175472	1
0.0514495	5600.22	18813.7	57.5325	490.826	490826	292.765	4839.87	4517.21	54206.5	0.0763683	0.0514495	18001	184348	1
0.154508	672388	1368.52	917.362	197.208	197208	482.821	24083.3	22477.8	269733	0.0498985	0.154508	21126	216351	1
0.0199615	4537.2	20214.4	49.8519	527.673	527673	287.765	4535.32	4232.96	50795.6	0.0935265	0.0199615	16911.6	173191	1
0.0154422	4462.64	20337.9	49.3053	530.947	530947	287.347	4510.36	4209.67	50516.1	0.0967572	0.0154422	16815.6	172208	1
0.0916449	71834.4	9882.74	372.063	397.248	397248	349.163	8631.5	8056.06	96672.8	0.062658	0.0916449	19565.9	200373	1
0.0545756	38396.2	12855.4	265.148	485.568	485568	325.382	6873.95	6415.69	76988.2	0.0750463	0.0545756	18129.3	185662	1
0.103241	617243	1497.29	865.624	360.799	360799	523.543	25719.4	24004.7	288057	0.0597105	0.103241	19940.5	204210	1
0.0686071	52946.3	11360.9	319.242	457.807	457807	336.802	7672.16	7160.68	85928.2	0.0697164	0.0686071	18703.6	191543	1
0.079312	13459	15868.1	116.533	431.907	431907	305.506	5647.08	5270.61	63247.3	0.066211	0.079312	19121.7	195825	1
0.0985124	218992	4730.11	563.967	376.033	376033	427.362	15182.5	14170.3	170044	0.0608709	0.0985124	19792.9	202699	1
0.0643039	49056.7	11726.4	306.256	467.062	467062	333.876	7461.86	6964.4	83572.8	0.0712542	0.0643039	18529.3	189758	1
0.0491922	5489.43	18933.2	56.7367	494.421	494421	292.325	4812.36	4491.53	53898.4	0.0773574	0.0491922	17909.1	183406	1
0.123658	188089	5409.54	540.372	292.184	292184	405.387	13609	12701.8	152421	0.0552641	0.123658	20498	209919	1
0.171245	681454	1353.62	926.76	157.693	157693	440.721	22022.5	20554.3	246652	0.0474984	0.171245	21382.1	218973	1
0.0388536	415220	2348.68	693.777	508.857	508857	498.452	22252.4	20768.9	249227	0.0822981	0.0388536	17503.9	179256	1
0.0515612	5605.87	18807.8	57.573	490.643	490643	292.787	4841.24	4518.49	54221.9	0.0763201	0.0515612	18005.6	184395	1
0.0504224	5549.03	18868.3	57.1648	492.482	492482	292.564	4827.27	4505.45	54065.4	0.0768147	0.0504224	17959.1	183919	1
0.0913126	71572.3	9900.4	371.421	398.243	398243	349.016	8619.04	8044.44	96533.3	0.0627478	0.0913126	19554.5	200257	1
0.0567108	41202.4	12539.9	276.884	481.788	481788	327.672	7029.42	6560.79	78729.5	0.0741737	0.0567108	18217.3	186562	1
0.0823289	64414.3	10411	353.011	423.883	423883	344.717	8268.74	7717.49	92609.9	0.0652975	0.0823289	19234.5	196980	1
0.0757397	7404.13	17433.9	70.5898	441.002	441002	297.931	5179.17	4833.89	58006.7	0.0673333	0.0757397	18985.1	194426	1
0.125299	186196	5455.35	538.779	286.666	286666	403.67	13501.4	12601.3	151215	0.0549417	0.125299	20537.4	210323	1
0.143501	164659	6016.58	519.108	228.357	228357	379.743	12151.7	11341.5	136099	0.0516569	0.143501	20927.7	214320	1
0.00416647	4359.48	20515.4	48.5458	537.408	537408	286.77	4475.26	4176.91	50122.9	0.10604	0.00416647	16677.8	170796	1
0.109395	85770.2	9032.61	403.495	340.414	340414	355.557	9247.31	8630.82	103570	0.058279	0.109395	20122	206069	1
0.0220745	4578.56	20147.6	50.1545	525.994	525994	287.993	4548.96	4245.69	50948.3	0.092098	0.0220745	16963.6	173724	1
0.119966	94216	8588.75	420.365	304.664	304664	357.703	9564.51	8926.87	107122	0.056007	0.119966	20406.4	208981	1
0.0968145	75898.8	9617.4	381.759	381.387	381387	351.324	8820.88	8232.82	98793.8	0.0613012	0.0968145	19738.2	202138	1
0.118038	92654.6	8667.36	417.353	311.201	311201	357.428	9509.78	8875.8	106510	0.0564049	0.118038	20357	208476	1
0.000374287	4351.47	20529.5	48.4865	539.093	539093	286.735	4472.66	4174.49	50093.8	0.109631	0.000374287	16666.8	170684	1
0.048865	5473.89	18950.3	56.6251	494.929	494929	292.262	4808.43	4487.86	53854.4	0.0775032	0.048865	17895.8	183271	1
0.145416	117515	7564.4	460.508	222.67	222670	354.253	10132.7	9457.19	113486	0.0513396	0.145416	20964.1	214693	1
0.0366588	4978.02	19558.7	53.0552	511.516	511516	290.057	4673.01	4361.47	52337.7	0.0834432	0.0366588	17423	178428	1
0.0675066	51972.5	11450.2	316.075	460.237	460237	336.079	7619.83	7111.84	85342.1	0.0701022	0.0675066	18659.3	191089	1
0.0697072	265226	3912.25	594.02	455.334	455334	450.305	17205.2	16058.2	192698	0.0693358	0.0697072	18747.7	191994	1
0.0605837	45445.9	12087.6	293.329	474.53	474530	331.068	7264	6779.74	81356.8	0.0726501	0.0605837	18376.8	188196	1
0.14018	111976	7785.96	451.71	238.46	238460	356.235	10037.6	9368.45	112421	0.0522191	0.14018	20862.6	213654	1
0.116391	91329.5	8735.25	414.76	316.79	316790	357.149	9461.87	8831.08	105973	0.0567505	0.116391	20314	208035	1
0.0741123	57666.9	10948.1	333.878	444.996	444996	340.197	7922.4	7394.24	88730.9	0.0678599	0.0741123	18921.9	193778	1
0.137419	109303	7897.26	447.307	247.072	247072	356.993	9984.33	9318.71	111824	0.0526985	0.137419	20806.5	213079	1
0.0947875	602880	1536.34	852.52	387.688	387688	523.921	25620.3	23912.3	286947	0.0618246	0.0947875	19671.6	201457	1
0.165507	678746	1357.55	923.857	170.128	170128	457.281	22839.2	21316.6	255800	0.0482871	0.165507	21299.9	218131	1
0.161488	676608	1361.01	921.631	179.532	179532	467.569	23343.5	21787.2	261447	0.0488603	0.161488	21238.9	217507	1
0.0171703	4488.91	20294	49.4981	529.745	529745	287.495	4519.21	4217.93	50615.1	0.0954924	0.0171703	16849.8	172558	1
0.0375881	5010.37	19515.2	53.2888	510.406	510406	290.213	4682.45	4370.29	52443.5	0.0829539	0.0375881	17456.9	178776	1
0.0800149	7990.7	17145.1	74.9134	430.065	430065	299.039	5255.71	4905.33	58863.9	0.0659954	0.0800149	19148.2	196096	1
0.0985302	77243.8	9532.96	384.866	375.976	375976	351.99	8881.92	8289.79	99477.5	0.0608665	0.0985302	19793.5	202705	1
0.163575	677744	1359.14	922.808	174.577	174577	462.364	23088.8	21549.5	258594	0.0485605	0.163575	21270.9	217835	1
0.0751382	58525.1	10876.4	336.421	442.489	442489	340.795	7967.23	7436.09	89233	0.0675268	0.0751382	18961.8	194187	1
0.180787	685149	1349.42	930.944	139.539	139539	408.891	20442.2	19079.4	228953	0.046258	0.180787	21507.1	220254	1
0.260677	700759	1342.59	950.754	72.7406	72740.6	189.001	9456.7	8826.25	105915	0.0384484	0.260677	22168.4	227026	1
0.115397	90533.3	8776.58	413.185	320.161	320161	356.962	9432.45	8803.62	105643	0.0569617	0.115397	20287.6	207765	1
0.183284	685970	1348.73	931.921	135.29	135290	399.867	19992.7	18659.9	223919	0.0459473	0.183284	21537.7	220566	1
0.128628	182363	5549.71	535.493	275.561	275561	400.014	13278.1	12392.8	148714	0.0543019	0.128628	20615.2	211120	1
0.112837	88493.7	8884.33	409.094	328.827	328827	356.419	9355.04	8731.37	104776	0.0575144	0.112837	20218.3	207055	1
0.0951639	223570	4639.34	567.15	386.526	386526	429.977	15395.3	14368.9	172427	0.0617266	0.0951639	19684.1	201584	1
0.188279	687459	1347.76	933.748	127.381	127381	381.247	19064	17793	213516	0.0453417	0.188279	21596.2	221166	1
0.12154	642504	1433.68	888.914	299.335	299335	518.764	25676.6	23964.8	287578	0.0556873	0.12154	20445.9	209386	1
0.0478067	5424.47	19005.7	56.27	496.547	496547	292.059	4795.8	4476.08	53713	0.0779794	0.0478067	17853.1	182833	1
0.00948308	4393.35	20456.3	48.7956	534.647	534647	286.956	4486.8	4187.68	50252.2	0.101425	0.00948308	16723.7	171266	1
0.0480953	5437.82	18990.6	56.3659	496.109	496109	292.114	4799.23	4479.28	53751.4	0.0778489	0.0480953	17864.7	182952	1
0.0129018	4429.06	20394.9	49.0585	532.607	532607	287.157	4498.98	4199.05	50388.6	0.0986868	0.0129018	16771.4	171755	1
0.114305	89661.9	8822.28	411.448	323.86	323860	356.741	9399.73	8773.08	105277	0.0571957	0.114305	20258.3	207465	1
0.125134	98473.1	8381.66	428.351	287.219	287219	358.135	9703.58	9056.68	108680	0.0549738	0.125134	20533.5	210283	1
0.050547	5555.17	18861.7	57.2089	492.283	492283	292.588	4828.79	4506.87	54082.5	0.0767602	0.050547	17964.2	183971	1
0.0824853	64540.4	10401.5	353.351	423.458	423458	344.798	8275.07	7723.4	92680.8	0.0652509	0.0824853	19240.3	197039	1
0.0437052	5244.96	19216.1	54.9794	502.487	502487	291.291	4748.35	4431.79	53181.5	0.079891	0.0437052	17689.9	181162	1
0.0755694	7384.31	17444.6	70.4444	441.424	441424	297.89	5176.35	4831.26	57975.2	0.0673879	0.0755694	18978.5	194359	1
0.220039	694098	1347.08	942.629	92.5408	92540.8	268.683	13436.4	12540.6	150488	0.0419337	0.220039	21901	224288	1
0.0442682	5268.5	19187.6	55.1488	501.702	501702	291.395	4754.72	4437.74	53252.9	0.0796222	0.0442682	17712	181388	1
0.000637183	4351.59	20529.3	48.4874	538.983	538983	286.735	4472.69	4174.51	50094.1	0.109373	0.000637183	16666.9	170685	1
0.0618787	46738.6	11955.8	298.062	471.986	471986	332.083	7335.08	6846.07	82152.9	0.0721569	0.0618787	18430	188741	1
0.0884693	69323	10054.9	365.821	406.627	406627	347.726	8511.04	7943.64	95323.7	0.0635285	0.0884693	19455.9	199247	1
0.0434528	5234.51	19228.8	54.9042	502.835	502835	291.245	4745.51	4429.14	53149.7	0.0800122	0.0434528	17680	181060	1
0.0815926	63819.5	10456	351.399	425.869	425869	344.336	8238.8	7689.55	92274.6	0.0655176	0.0815926	19207.2	196700	1
0.0777125	13989.8	15799.2	120.579	436.034	436034	305.97	5671.62	5293.51	63522.1	0.066708	0.0777125	19061	195203	1
0.0493362	5496.31	18925.6	56.7862	494.197	494197	292.353	4814.09	4493.15	53917.8	0.0772934	0.0493362	17914.9	183466	1
0.119953	94205.5	8589.27	420.345	304.707	304707	357.701	9564.15	8926.54	107118	0.0560096	0.119953	20406.1	208978	1
0.00501448	4363.11	20509.1	48.5726	537	537000	286.789	4476.48	4178.05	50136.6	0.105273	0.00501448	16682.7	170847	1
0.0979292	76772.8	9562.34	383.783	377.879	377879	351.76	8860.64	8269.93	99239.2	0.0610179	0.0979292	19774.2	202507	1
0.0576693	42324.1	12417.4	281.375	480.04	480040	328.579	7091.56	6618.79	79425.5	0.0737897	0.0576693	18256.8	186967	1
0.115082	90281.4	8789.74	412.685	321.229	321229	356.9	9423.05	8794.85	105538	0.057029	0.115082	20279.2	207678	1
0.0358054	4949.07	19598.2	52.846	512.514	512514	289.916	4664.48	4353.52	52242.2	0.0838984	0.0358054	17392.2	178113	1
0.0842713	239670	4338.04	577.897	418.555	418555	438.449	16118.6	15044.1	180529	0.0647251	0.0842713	19305.7	197709	1
0.034528	4907.06	19656.3	52.5422	513.97	513970	289.71	4651.98	4341.85	52102.2	0.0845906	0.034528	17346.8	177648	1
0.0861408	67471.1	10186	361.087	413.312	413312	346.621	8420.66	7859.28	94311.4	0.0641855	0.0861408	19373.2	198401	1
0.106604	83573	9156.11	398.86	349.725	349725	354.756	9157.01	8546.54	102558	0.0589178	0.106604	20041.2	205241	1
0.0938655	225387	4603.95	568.396	390.52	390520	430.986	15478.8	14446.9	173362	0.0620663	0.0938655	19640.9	201142	1
0.0952951	74706.5	9693.62	378.964	386.12	386120	350.712	8766.07	8181.66	98179.9	0.0616925	0.0952951	19688.4	201628	1
0.143761	115679	7636.54	457.639	227.578	227578	354.955	10103	9429.47	113154	0.0516135	0.143761	20932.7	214371	1
0.138625	170692	5851.45	524.933	243.288	243288	387.251	12551.5	11714.8	140577	0.0524877	0.138625	20831.3	213332	1
0.121482	190609	5349.39	542.461	299.529	299529	407.584	13749.8	12833.1	153997	0.0556988	0.121482	20444.5	209371	1
0.0033927	4356.75	20520.2	48.5256	537.771	537771	286.756	4474.34	4176.05	50112.6	0.106751	0.0033927	16674	170758	1
0.092179	72255.5	9854.51	373.09	395.642	395642	349.396	8651.44	8074.68	96896.2	0.0625145	0.092179	19584.1	200560	1
0.17891	684495	1350.04	930.179	142.868	142868	415.515	20771.8	19387	232645	0.0464954	0.17891	21483.6	220013	1
0.109784	86076.6	9015.67	404.133	339.112	339112	355.661	9259.66	8642.35	103708	0.0581915	0.109784	20133	206182	1
0.0191652	4522.68	20238.2	49.7457	528.281	528281	287.684	4530.5	4228.46	50741.6	0.094078	0.0191652	16893.1	173002	1
0.0144369	4448.63	20361.6	49.2024	531.619	531619	287.268	4505.63	4205.25	50463	0.0975106	0.0144369	16797.2	172020	1
0.0423719	5190.54	19283	54.5877	504.306	504306	291.049	4733.46	4417.9	53014.8	0.0805362	0.0423719	17637.9	180629	1
0.189622	687828	1347.58	934.212	125.384	125384	376.153	18809.7	17555.7	210668	0.0451824	0.189622	21611.4	221321	1
0.137478	109359	7894.9	447.4	246.885	246885	356.978	9985.51	9319.81	111838	0.0526881	0.137478	20807.8	213092	1
0.112713	88395.2	8889.6	408.894	329.246	329246	356.39	9351.23	8727.81	104734	0.0575415	0.112713	20214.9	207020	1
0.0706558	54729.1	11201.1	324.904	453.167	453167	338.105	7767.37	7249.54	86994.5	0.0690115	0.0706558	18785.5	192382	1
0.0875871	68622.5	10104	364.044	409.179	409179	347.312	8477.01	7911.88	94942.5	0.0637755	0.0875871	19424.8	198928	1
0.172298	681909	1353.02	927.259	155.536	155536	437.454	21860.8	20403.4	244841	0.0473572	0.172298	21396.5	219121	1
0.109386	85763	9033.01	403.48	340.445	340445	355.554	9247.01	8630.54	103567	0.0582811	0.109386	20121.7	206066	1
0.117491	92213.3	8689.85	416.493	313.059	313059	357.34	9493.97	8861.04	106333	0.0565192	0.117491	20342.8	208330	1
0.06157	282554	3656.52	604.668	472.598	472598	457.56	17905.1	16711.4	200537	0.0722737	0.06157	18417.4	188611	1
0.115094	90291.5	8789.21	412.705	321.186	321186	356.903	9423.43	8795.2	105542	0.0570263	0.115094	20279.5	207682	1
0.157095	674029	1365.51	919.007	190.46	190460	477.55	23829	22240.4	266885	0.0495071	0.157095	21168.9	216790	1
0.180093	684911	1349.64	930.664	140.756	140756	411.357	20565	19194	230328	0.0463454	0.180093	21498.5	220165	1
0.104492	619211	1492.1	867.426	356.7	356700	523.404	25728.3	24013	288157	0.0594126	0.104492	19978.4	204598	1
0.0272759	4698.07	19961	51.0259	521.431	521431	288.638	4587.53	4281.69	51380.3	0.0887838	0.0272759	17109.1	175214	1
0.0423392	5189.22	19284.6	54.5782	504.35	504350	291.043	4733.1	4417.56	53010.7	0.0805522	0.0423392	17636.6	180616	1
0.11462	89912.7	8809.07	411.949	322.794	322794	356.806	9409.21	8781.93	105383	0.057128	0.11462	20266.8	207551	1
0.206996	691740	1347	939.41	104.013	104013	311.11	15558.2	14521	174252	0.043248	0.206996	21788.5	223135	1
0.0231206	4600.57	20112.5	50.3153	525.126	525126	288.114	4556.16	4252.41	51029	0.0914089	0.0231206	16991	174004	1
0.0225481	4588.4	20131.9	50.2264	525.604	525604	288.047	4552.18	4248.7	50984.4	0.0917846	0.0225481	16975.9	173849	1
0.0880067	68955.9	10080.6	364.892	407.968	407968	347.51	8493.23	7927.01	95124.2	0.0636577	0.0880067	19439.6	199080	1
0.0801544	62653.1	10545.6	348.199	429.697	429697	343.578	8179.74	7634.43	91613.1	0.0659529	0.0801544	19153.5	196150	1
0.139458	169688	5878.48	523.982	240.694	240694	386.039	12485.9	11653.5	139842	0.0523434	0.139458	20848.1	213505	1
0.0716313	55566.3	11127.8	327.505	450.904	450904	338.708	7811.78	7291	87492	0.0686818	0.0716313	18824.3	192779	1
0.0920237	72133.1	9862.7	372.792	396.11	396110	349.329	8645.65	8069.28	96831.3	0.0625561	0.0920237	19578.8	200506	1
0.107251	84081.5	9127.21	399.942	347.576	347576	354.949	9178.16	8566.28	102795	0.0587682	0.107251	20060.1	205435	1
0.0270431	4692.18	19969.9	50.9831	521.649	521649	288.607	4585.66	4279.95	51359.4	0.0889263	0.0270431	17102.1	175142	1
0.146058	161279	6111.99	515.723	220.788	220788	375.362	11923.9	11128.9	133547	0.0512344	0.146058	20976.1	214816	1
0.00101795	4351.88	20528.8	48.4896	538.823	538823	286.735	4472.77	4174.58	50095	0.109002	0.00101795	16667.3	170690	1
0.0995637	78053.6	9482.89	386.713	372.685	372685	352.379	8918.26	8323.71	99884.5	0.0606082	0.0995637	19826.4	203041	1
0.129457	181408	5573.58	534.661	272.815	272815	399.063	13221.2	12339.8	148078	0.0541453	0.129457	20634.1	211313	1
0.059829	44669.8	12168	290.429	475.985	475985	330.454	7221.22	6739.81	80877.7	0.0729412	0.059829	18345.8	187878	1
0.0723041	15765	15585.1	133.951	449.324	449324	307.417	5748.9	5365.64	64387.7	0.0684566	0.0723041	18850.9	193051	1
0.15063	124231	7310.29	470.607	207.747	207747	351.718	10238	9555.44	114665	0.0505005	0.15063	21059.1	215665	1
0.108154	84792.2	9087.15	401.445	344.566	344566	355.211	9207.47	8593.64	103124	0.0585609	0.108154	20086.3	205704	1
0.0770006	60069.9	10750	340.914	437.843	437843	341.854	8047.38	7510.89	90130.7	0.066932	0.0770006	19033.7	194924	1
0.124841	98228.7	8393.27	427.902	288.201	288201	358.124	9696.02	9049.62	108595	0.0550311	0.124841	20526.5	210211	1
0.163686	677803	1359.04	922.869	174.317	174317	462.078	23074.8	21536.4	258437	0.0485446	0.163686	21272.6	217852	1
0.125496	98776	8367.31	428.908	286.004	286004	358.148	9712.89	9065.36	108784	0.0549032	0.125496	20542.1	210371	1
0.072127	7021.16	17656.2	67.7905	449.741	449741	297.09	5121.72	4780.28	57363.3	0.0685157	0.072127	18843.9	192979	1
0.0909068	595625	1556.89	845.936	399.454	399454	523.8	25552.9	23849.4	286192	0.0628578	0.0909068	19540.6	200114	1
0.039296	5072.03	19433.8	53.7338	508.304	508304	290.505	4700.21	4386.87	52642.4	0.0820717	0.039296	17520.4	179426	1
0.111863	87720.7	8925.89	407.521	332.116	332116	356.189	9324.95	8703.29	104439	0.0577283	0.111863	20191.4	206780	1
0.123053	96744.5	8464.51	425.148	294.223	294223	358.017	9648.96	9005.7	108068	0.0553841	0.123053	20483.2	209768	1
0.210665	692432	1347.06	940.36	100.438	100438	298.386	14921.8	13927	167125	0.0428671	0.210665	21821.8	223476	1
0.0270879	4693.31	19968.2	50.9913	521.607	521607	288.613	4586.02	4280.28	51363.4	0.0888989	0.0270879	17103.4	175156	1
0.1967	689587	1347.04	936.493	115.722	115722	349.147	17460.3	16296.3	195556	0.0443671	0.1967	21687.7	222103	1
